street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Ørnekildevej 30,Fjenneslev,4173,8,274,1897,1900000.0,10-04-2017
Bakkegårdsvej 9,Fjenneslev,4173,5,149,1971,1250000.0,06-04-2017
Ørnekildevej 20,Fjenneslev,4173,4,137,1953,3290000.0,14-03-2017
Grønagervej 10,Fjenneslev,4173,4,120,1973,1050000.0,04-03-2017
Stokholtsvej 36,Fjenneslev,4173,4,187,2009,4925000.0,27-02-2017
Mosegårdsvej 6,Fjenneslev,4173,4,98,1847,768500.0,27-02-2017
Fjenneslevmaglevej 27,Fjenneslev,4173,12,581,2014,1200000.0,21-02-2017
Gulagervej 11,Fjenneslev,4173,5,259,1922,3925000.0,13-02-2017
Havrevænget 34,Fjenneslev,4173,4,115,1972,537500.0,08-02-2017
Egerupvej 134,Fjenneslev,4173,5,180,1914,2195000.0,25-01-2017
Ørslevvestervej 79,Fjenneslev,4173,3,100,1902,630000.0,10-01-2017
Havrevænget 16,Fjenneslev,4173,5,134,1973,738400.0,02-01-2017
Sorøvej 185,Fjenneslev,4173,4,107,1900,700000.0,22-12-2016
Ørslevvestervej 74,Fjenneslev,4173,7,190,1950,590000.0,07-12-2016
Kildeagervej 2,Fjenneslev,4173,4,133,1983,581193.0,24-11-2016
Kløvervænget 4,Fjenneslev,4173,5,129,1974,995000.0,20-10-2016
Hylstrupvej 20,Fjenneslev,4173,9,171,1870,2300000.0,17-10-2016
Tornmarksvej 6,Fjenneslev,4173,5,233,1908,2462500.0,04-10-2016
Bakkegårdsvej 13,Fjenneslev,4173,4,150,1970,1400892.0,04-10-2016
Bygagervej 5,Fjenneslev,4173,5,120,1958,800000.0,26-09-2016
Fjenneslevmaglevej 13,Fjenneslev,4173,5,150,1953,628730.0,08-09-2016
Bygagervej 8,Fjenneslev,4173,3,214,1957,2170000.0,06-09-2016
Ringstedvej 207,Fjenneslev,4173,3,133,2014,1100000.0,30-08-2016
Kløvervænget 40,Fjenneslev,4173,5,140,1976,1150000.0,19-08-2016
Brohusevej 13,Fjenneslev,4173,4,103,1877,823122.0,09-08-2016
Violvænget 15,Fjenneslev,4173,5,156,1971,1195000.0,04-08-2016
Høvestensvej 32,Fjenneslev,4173,4,104,1900,750000.0,28-05-2016
Alstedvej 43,Fjenneslev,4173,4,130,1910,1095000.0,27-05-2016
Egerupvej 115,Fjenneslev,4173,3,193,1880,659000.0,20-05-2016
Rosenvænget 2,Fjenneslev,4173,7,132,1968,1100000.0,12-05-2016
Hvedevænget 1,Fjenneslev,4173,4,130,1970,1030000.0,04-05-2016
Rugtoften 12,Fjenneslev,4173,3,125,1979,1095000.0,18-04-2016
Sorøvej 164,Fjenneslev,4173,5,124,1937,1150000.0,17-03-2016
Engen 3,Fjenneslev,4173,4,93,2003,845000.0,16-03-2016
Sorøvej 146,Fjenneslev,4173,6,257,1911,2250000.0,14-03-2016
Gyrstinge Skovhuse 40,Fjenneslev,4173,5,134,1964,895000.0,09-03-2016
Rosenvænget 13,Fjenneslev,4173,4,123,1967,795000.0,25-02-2016
Gyrstinge Skovhuse 41,Fjenneslev,4173,5,186,1917,1775000.0,08-01-2016
Ringstedvej 239,Fjenneslev,4173,6,149,1852,1165169.0,05-01-2016
Ringstedvej 96,Fjenneslev,4173,3,116,1916,923105.0,23-12-2015
Ørslevvestervej 78,Fjenneslev,4173,4,124,1902,200000.0,17-12-2015
Bakkegårdsvej 16C,Fjenneslev,4173,5,154,1986,1267800.0,14-12-2015
