street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vibevej 13,Tørring,7160,5,120,1971,800000.0,28-04-2017
Skolevej 33,Tørring,7160,7,266,1969,3275000.0,12-04-2017
Brædstrupvej 58,Tørring,7160,8,196,1930,2227000.0,03-04-2017
Ege Alle 5,Tørring,7160,6,140,1995,1387500.0,31-03-2017
Vestervang 3,Tørring,7160,4,145,1964,1495000.0,28-03-2017
Aagade 16,Tørring,7160,5,113,1923,950000.0,27-03-2017
"Bredgade 21, 1",Tørring,7160,6,173,1900,1900000.0,21-03-2017
Solfang 34,Tørring,7160,6,131,1965,516000.0,21-03-2017
Rosavej 1B,Tørring,7160,4,91,1984,850000.0,07-03-2017
Vestergårdsvej 2,Tørring,7160,3,64,1959,689000.0,03-03-2017
Nyvej 19,Tørring,7160,4,128,1966,580000.0,20-02-2017
Bredgade 63,Tørring,7160,3,90,1964,910000.0,13-02-2017
Stougårds Alle 1,Tørring,7160,4,165,1970,694752.0,07-02-2017
Torvegade 63,Tørring,7160,5,93,1984,600000.0,02-02-2017
Postvej 1,Tørring,7160,6,158,2014,2300000.0,31-01-2017
Østervang 16,Tørring,7160,9,246,1978,1130000.0,30-01-2017
Viggo Pejsens Vej 8,Tørring,7160,5,126,1980,1000000.0,26-01-2017
Aale Bygade 11,Tørring,7160,4,80,1956,275000.0,25-01-2017
J P Nielsens Vej 18,Tørring,7160,3,81,1964,580000.0,21-01-2017
Østervang 9,Tørring,7160,4,110,1977,1045000.0,06-01-2017
Ølholm Bygade 49A,Tørring,7160,7,308,1934,1950000.0,03-01-2017
Rosavej 39,Tørring,7160,5,156,1985,6630000.0,30-12-2016
Skolevej 64,Tørring,7160,4,126,1973,1400000.0,29-12-2016
Grønlund 42,Tørring,7160,5,150,2007,647518.0,21-12-2016
Sønderbrogade 98,Tørring,7160,4,102,1900,350000.0,16-12-2016
Skolevej 20,Tørring,7160,7,194,1965,1775000.0,14-12-2016
Ølholm Bygade 75,Tørring,7160,6,194,1930,875000.0,09-12-2016
Birke Alle 1,Tørring,7160,5,170,1934,283202.0,05-12-2016
Borgergade 42,Tørring,7160,6,153,1931,1582345.0,02-12-2016
Bøgevej 4,Tørring,7160,7,181,1979,1230000.0,24-11-2016
Viborgvej 16,Tørring,7160,7,188,1924,1305000.0,21-11-2016
Købmagergade 2,Tørring,7160,3,72,1958,608500.0,21-11-2016
Søndre Fælledvej 19,Tørring,7160,8,340,1930,7450000.0,16-11-2016
Viborg Hovedvej 67,Tørring,7160,5,174,1990,5075000.0,10-11-2016
Askevej 1,Tørring,7160,4,111,1983,925000.0,07-11-2016
Torvegade 139,Tørring,7160,5,190,2011,2000000.0,04-11-2016
Skolevej 41,Tørring,7160,5,153,1973,1375000.0,03-11-2016
Søndre Fælledvej 29,Tørring,7160,5,172,1915,1950000.0,27-10-2016
Vejlevej 6,Tørring,7160,4,107,1963,610000.0,26-10-2016
Østergårdsvej 8,Tørring,7160,10,259,1921,16000000.0,26-10-2016
Alsted Skovvej 6,Tørring,7160,6,126,1934,540000.0,19-10-2016
Rosavej 4,Tørring,7160,5,150,1979,1600000.0,14-10-2016
Bredgade 59,Tørring,7160,5,122,1959,562500.0,03-10-2016
Sikavej 19,Tørring,7160,6,163,2008,2100000.0,26-09-2016
Viborg Hovedvej 106,Tørring,7160,4,120,1994,2100000.0,23-09-2016
Rosavej 31,Tørring,7160,4,112,1980,930000.0,15-09-2016
Krondyrvej 3,Tørring,7160,4,168,2017,445000.0,15-09-2016
Vongevej 9,Tørring,7160,3,84,1960,970000.0,13-09-2016
Viborg Hovedvej 89,Tørring,7160,6,206,1880,1800000.0,12-09-2016
Viborg Hovedvej 91,Tørring,7160,2,147,1764,25000.0,11-09-2016
Hjortsvangvej 1,Tørring,7160,3,116,1900,875000.0,05-09-2016
"Bredgade 48F, 1. TV",Tørring,7160,2,93,2016,850000.0,05-09-2016
Vongevej 31,Tørring,7160,8,260,1973,1500000.0,29-08-2016
Brædstrupvej 20,Tørring,7160,5,132,1900,4300000.0,15-08-2016
Rosavej 6,Tørring,7160,4,189,1976,1600000.0,12-08-2016
Brædstrupvej 17,Tørring,7160,7,165,1937,2210000.0,05-08-2016
Vibevej 17,Tørring,7160,5,134,1970,880000.0,02-08-2016
Holmdalsvej 1,Tørring,7160,4,199,1919,1330000.0,21-07-2016
Spurvevej 14,Tørring,7160,5,159,1996,1875000.0,21-07-2016
Liselundvej 9,Tørring,7160,2,93,1880,550000.0,14-07-2016
Lindbjergvej 4,Tørring,7160,5,142,1900,322500.0,11-07-2016
Sønderbrogade 17,Tørring,7160,5,144,1951,925000.0,08-07-2016
Viborg Hovedvej 95,Tørring,7160,4,143,1900,725000.0,04-07-2016
Viborgvej 24B,Tørring,7160,5,155,2016,2375000.0,28-06-2016
Alsted Møllevej 4,Tørring,7160,5,188,2005,2225000.0,27-06-2016
Skovvej 4,Tørring,7160,6,180,1918,1800000.0,27-06-2016
J P Nielsens Vej 1,Tørring,7160,3,72,1950,300000.0,22-06-2016
Bredgade 40,Tørring,7160,6,192,1900,731750.0,13-06-2016
"Bredgade 13, 1",Tørring,7160,4,249,1900,2297589.0,06-06-2016
Fælledvej 4,Tørring,7160,3,125,1960,639000.0,03-06-2016
Holmdalsvej 22,Tørring,7160,5,128,1924,2850000.0,26-05-2016
Olgavej 3,Tørring,7160,5,153,1978,1075000.0,19-05-2016
Nyvej 9,Tørring,7160,4,124,1932,1175000.0,13-05-2016
Viborg Hovedvej 71,Tørring,7160,5,136,1900,852500.0,13-05-2016
Krondyrvej 5,Tørring,7160,6,181,2016,470000.0,12-05-2016
Sønderbrogade 101,Tørring,7160,6,240,1880,2100000.0,03-05-2016
Guldagervænget 30,Tørring,7160,7,199,2006,2280000.0,21-04-2016
Aalevej 53,Tørring,7160,6,205,1973,2650000.0,07-04-2016
Kirkevej 22,Tørring,7160,7,208,1934,821626.0,01-04-2016
Ølholm Bygade 16,Tørring,7160,4,100,1878,485000.0,31-03-2016
Skolehaven 2,Tørring,7160,3,92,1985,695000.0,14-03-2016
Grønlund 64,Tørring,7160,6,176,2016,430000.0,10-03-2016
Skolevej 17,Tørring,7160,3,95,1957,300000.0,07-03-2016
Skolevej 56,Tørring,7160,7,225,1973,795000.0,01-03-2016
Bjerggårdsvej 13,Tørring,7160,7,194,1892,532000.0,26-02-2016
Aalevej 33,Tørring,7160,5,145,1975,1010000.0,26-02-2016
Postvej 13,Tørring,7160,8,268,1968,1070000.0,23-02-2016
Dådyrvej 9,Tørring,7160,5,191,1979,1750000.0,16-02-2016
Østervang 3,Tørring,7160,4,105,1977,715000.0,01-02-2016
Smalålevej 2,Tørring,7160,6,216,1900,1500000.0,01-02-2016
Grønnevej 17A,Tørring,7160,3,166,2016,375000.0,01-02-2016
Rosavej 24,Tørring,7160,4,94,1977,810000.0,28-01-2016
Borgergade 57,Tørring,7160,3,88,1965,685000.0,27-01-2016
Krondyrvej 2,Tørring,7160,5,135,2017,395000.0,25-01-2016
Marievej 2,Tørring,7160,8,224,1900,1450000.0,21-01-2016
Viborgvej 19,Tørring,7160,8,183,1835,1490000.0,19-01-2016
Ølholm Bygade 23,Tørring,7160,6,235,1949,900000.0,19-01-2016
Rosavej 18,Tørring,7160,6,130,1977,1300000.0,14-01-2016
Nyvej 13,Tørring,7160,5,149,1928,405000.0,14-01-2016
Jordemodervej 4,Tørring,7160,4,161,1823,4485000.0,06-01-2016
Elmevej 6,Tørring,7160,4,108,1970,655000.0,06-01-2016
Viborgvej 13,Tørring,7160,6,207,1900,1535000.0,28-12-2015
Viborgvej 4,Tørring,7160,6,168,1906,1122500.0,28-12-2015
Mosevej 3,Tørring,7160,6,143,1845,400000.0,21-12-2015
Spurvevej 23,Tørring,7160,6,126,1989,501000.0,14-12-2015
Overbygård 12,Tørring,7160,5,149,1986,1775000.0,08-12-2015
Bjerggårdsvej 15,Tørring,7160,8,275,1889,260000.0,30-11-2015
Korshøj 3,Tørring,7160,5,157,1936,417147.0,20-11-2015
Engvej 3,Tørring,7160,5,183,1914,617000.0,18-11-2015
Sønderbrogade 28,Tørring,7160,5,117,1910,760000.0,17-11-2015
Krondyrvej 6,Tørring,7160,5,203,2016,395000.0,16-11-2015
Bøgevej 10,Tørring,7160,4,140,1977,800000.0,13-11-2015
Rosavej 48,Tørring,7160,4,120,1978,1050000.0,02-11-2015
Alsted Møllevej 2,Tørring,7160,6,150,1890,535984.0,30-10-2015
Søndervang 15,Tørring,7160,4,115,2009,1360000.0,26-10-2015
Egholmvej 6,Tørring,7160,4,168,1947,1000000.0,20-10-2015
Skovhussvinget 8,Tørring,7160,7,176,1918,2400000.0,12-10-2015
Vejlevej 24,Tørring,7160,7,289,1996,1750000.0,08-10-2015
Elsdyrvej 9,Tørring,7160,4,126,1977,835000.0,29-09-2015
J P Nielsens Vej 15,Tørring,7160,3,88,1953,740000.0,22-09-2015
Skolevej 44,Tørring,7160,4,128,1968,960000.0,21-09-2015
Linnerupvej 11,Tørring,7160,4,121,1912,406500.0,03-09-2015
Østervang 11,Tørring,7160,4,179,1984,775000.0,31-08-2015
Vejlevej 27,Tørring,7160,4,98,1970,895000.0,24-08-2015
Borgergade 24,Tørring,7160,6,130,1914,425000.0,19-08-2015
Sønderbrogade 23,Tørring,7160,4,118,1927,650000.0,18-08-2015
Askevej 13,Tørring,7160,5,159,2006,1575000.0,18-08-2015
Svalevej 10,Tørring,7160,6,155,1970,750000.0,16-08-2015
Ege Alle 22,Tørring,7160,5,191,1994,1825000.0,15-08-2015
Skolevej 14,Tørring,7160,3,100,1952,400000.0,14-08-2015
Mattrupvej 17,Tørring,7160,8,210,1916,860000.0,12-08-2015
Sønderbrogade 62,Tørring,7160,4,98,1935,418500.0,11-08-2015
Postvej 10,Tørring,7160,5,132,1902,750000.0,11-08-2015
Skolevej 74,Tørring,7160,6,172,1974,1329000.0,07-08-2015
Gudenåvej 20,Tørring,7160,9,355,1998,3400000.0,06-08-2015
Viborg Hovedvej 81,Tørring,7160,6,185,1920,1220000.0,03-08-2015
Svalevej 8,Tørring,7160,6,161,1969,1700000.0,31-07-2015
Ølholm Bygade 64,Tørring,7160,4,149,1949,1150000.0,29-07-2015
Birke Alle 4,Tørring,7160,6,138,2005,1455000.0,19-06-2015
Solfang 8,Tørring,7160,6,187,1938,1450000.0,29-05-2015
Pile Alle 4,Tørring,7160,5,165,1998,1775000.0,27-05-2015
Hagevej 2,Tørring,7160,6,400,2017,1235000.0,21-05-2015
Lydiavej 2,Tørring,7160,4,132,1976,950000.0,15-05-2015
Vesterbyvej 10,Tørring,7160,7,285,1890,2600000.0,15-05-2015
Borgergade 15,Tørring,7160,3,78,1955,800000.0,15-05-2015
Tværvejen 6,Tørring,7160,5,232,1930,1695000.0,15-05-2015
Uldumvej 5,Tørring,7160,4,97,1962,425000.0,13-05-2015
"Torvegade 1A, 1",Tørring,7160,2,45,1892,1950000.0,13-05-2015
Ølholm Bygade 33,Tørring,7160,3,96,1877,705000.0,08-05-2015
Bygade 3A,Tørring,7160,6,205,1909,1550000.0,04-05-2015
