street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Hedelyngen 13,Ans By,8643,5,159,1972,753930.0,10-04-2017
Gråsig 4,Ans By,8643,4,95,1961,591000.0,16-02-2017
Kærsangervej 33,Ans By,8643,4,147,1975,1200000.0,15-02-2017
Ternevej 16,Ans By,8643,6,212,1973,1750000.0,07-02-2017
Bøgedal 29,Ans By,8643,3,100,1969,900000.0,12-01-2017
Teglgade 19A,Ans By,8643,5,144,1908,402900.0,06-01-2017
Frisholtvej 122,Ans By,8643,3,124,1927,370370.0,21-12-2016
Iller Byvej 26,Ans By,8643,7,136,1930,265000.0,05-12-2016
Trinderupgård 73,Ans By,8643,3,55,1999,750000.0,16-11-2016
Søndermarksgade 35,Ans By,8643,4,132,2002,1800000.0,15-11-2016
Vestre Langgade 42,Ans By,8643,5,147,1950,905000.0,01-11-2016
Ulkæret 6,Ans By,8643,4,127,1954,249000.0,13-10-2016
Långawten 23,Ans By,8643,5,122,1928,1750000.0,15-09-2016
Trinderupgård 61,Ans By,8643,2,51,1999,435000.0,11-09-2016
Egernvej 78,Ans By,8643,4,147,1991,1525000.0,07-09-2016
Gudenåvej 17,Ans By,8643,5,142,1900,2900000.0,01-09-2016
Iller Byvej 40,Ans By,8643,7,252,1902,950000.0,24-08-2016
Mejsevej 1,Ans By,8643,4,120,1969,1050000.0,13-07-2016
Vestre Langgade 21,Ans By,8643,6,198,1850,920000.0,12-07-2016
Rugvænget 8,Ans By,8643,2,65,1984,480000.0,25-06-2016
Kærsangervej 24,Ans By,8643,5,151,1974,125000.0,08-06-2016
Solsortevej 10,Ans By,8643,4,133,1976,1210000.0,07-06-2016
Trinderupgård 75,Ans By,8643,3,45,1961,340000.0,18-05-2016
Gl Kongevej 22,Ans By,8643,7,190,1877,2395000.0,29-04-2016
Rugvænget 38,Ans By,8643,4,150,2007,2095000.0,20-04-2016
Långawten 21,Ans By,8643,6,128,1880,955000.0,19-04-2016
Fasanvej 2,Ans By,8643,4,97,1968,700000.0,19-04-2016
Søgade 15,Ans By,8643,3,92,1952,1325000.0,15-04-2016
Trinderupgård 24,Ans By,8643,3,54,1978,350000.0,15-04-2016
Gudenåvej 4,Ans By,8643,5,227,1946,460000.0,12-04-2016
Lyngbakkevej 22,Ans By,8643,4,98,1980,705000.0,22-03-2016
Gl Kongevej 59,Ans By,8643,4,111,2004,737000.0,07-03-2016
Mejsevej 4,Ans By,8643,5,190,1969,1495000.0,29-02-2016
Gl Kongevej 10,Ans By,8643,3,70,1958,300000.0,29-02-2016
Mågevej 8,Ans By,8643,7,157,1968,525000.0,26-01-2016
Trinderupgård 26,Ans By,8643,3,59,2002,250000.0,25-01-2016
Hjortevej 30,Ans By,8643,5,163,2006,2100000.0,07-01-2016
Gl Kongevej 31,Ans By,8643,6,162,1900,995000.0,23-12-2015
Gl Kongevej 71,Ans By,8643,3,67,1961,485000.0,10-12-2015
Vestre Langgade 25,Ans By,8643,4,123,1877,1000000.0,17-11-2015
