street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Slåenhaven 6,Hvalsø,4330,5,149,2008,3500000.0,11-05-2017
"Hovedgaden 29A, 1",Hvalsø,4330,5,137,1930,1825000.0,01-05-2017
Mosevej 7,Hvalsø,4330,5,138,1960,520000.0,25-04-2017
Åsvejen 36,Hvalsø,4330,5,167,2006,4500000.0,25-04-2017
"Søvej 24, 1. MF",Hvalsø,4330,2,74,1998,1495000.0,11-04-2017
Søvej 12A,Hvalsø,4330,4,110,1902,2242000.0,28-03-2017
Erantisvej 3,Hvalsø,4330,5,110,1963,765000.0,27-03-2017
Nellikevej 2,Hvalsø,4330,6,230,1912,2850000.0,24-03-2017
Sløjfen 2,Hvalsø,4330,3,85,1873,575000.0,16-03-2017
Hjortemarksvej 10,Hvalsø,4330,3,76,1955,1270000.0,10-03-2017
Hjortemarksvej 7B,Hvalsø,4330,8,175,1955,2900000.0,08-03-2017
Slåenhaven 15,Hvalsø,4330,6,134,2008,2995000.0,03-03-2017
Holbækvej 9,Hvalsø,4330,3,140,1911,561954.0,02-03-2017
Kalvehaven 5,Hvalsø,4330,6,180,1975,2295000.0,23-02-2017
Degnevænget 7,Hvalsø,4330,5,163,1973,1685000.0,22-02-2017
Gundestedvej 18,Hvalsø,4330,4,145,1977,2645000.0,16-02-2017
Bøgevej 7,Hvalsø,4330,2,79,1954,1750000.0,15-02-2017
Tolstrupvej 38,Hvalsø,4330,3,90,1959,1300000.0,02-02-2017
Ørnevej 10,Hvalsø,4330,4,150,1970,1850000.0,30-01-2017
Merianhaven 7,Hvalsø,4330,6,175,2006,3100000.0,18-01-2017
Bryggervej 11,Hvalsø,4330,2,60,1916,400000.0,15-01-2017
Vestergade 17,Hvalsø,4330,4,161,1978,2400000.0,11-01-2017
Merianhaven 22,Hvalsø,4330,5,185,2006,1703182.0,02-01-2017
Smedebakken 3,Hvalsø,4330,6,264,1989,4267000.0,31-12-2016
Skovager 9,Hvalsø,4330,4,121,1977,822690.0,27-12-2016
Hoppeolden 28,Hvalsø,4330,7,247,1919,5975000.0,22-12-2016
Gl Ringstedvej 4,Hvalsø,4330,5,146,1802,950000.0,21-12-2016
Havebroager 9,Hvalsø,4330,4,134,1974,1400000.0,19-12-2016
Stensager 20,Hvalsø,4330,5,180,1996,195500.0,19-12-2016
Tolskovvej 18G,Hvalsø,4330,3,108,2017,2225000.0,18-12-2016
Birkevej 12,Hvalsø,4330,8,150,1962,986400.0,14-12-2016
Skovvej 16D,Hvalsø,4330,5,181,1964,2250000.0,13-12-2016
Liljevej 17,Hvalsø,4330,6,161,1972,1130000.0,13-12-2016
Vernersmindevej 10,Hvalsø,4330,3,48,1973,500000.0,12-12-2016
Hyldebjerg 4,Hvalsø,4330,5,131,1974,1675000.0,09-12-2016
Jernbanevej 36,Hvalsø,4330,6,132,1967,1945000.0,25-11-2016
Hyldebjerg 37,Hvalsø,4330,3,131,1974,1672500.0,24-11-2016
Solvænget 10,Hvalsø,4330,5,116,1947,2300000.0,22-11-2016
Stensager 38,Hvalsø,4330,5,150,1998,2675000.0,22-11-2016
Tolstrupvej 47,Hvalsø,4330,3,93,1959,740000.0,21-11-2016
Vestergade 24,Hvalsø,4330,5,135,1980,1875000.0,16-11-2016
Erantisvej 2,Hvalsø,4330,3,103,1963,650000.0,13-11-2016
Hyldebjerg 73,Hvalsø,4330,2,81,2001,1495000.0,31-10-2016
Møllebjergvej 26,Hvalsø,4330,4,123,2000,2175000.0,31-10-2016
Hyldebjerg 71,Hvalsø,4330,2,81,2001,1545000.0,28-10-2016
Malkehaven 12,Hvalsø,4330,5,158,1976,2750000.0,24-10-2016
Jernbanevej 27,Hvalsø,4330,5,139,1970,2175000.0,24-10-2016
Buskevej 3,Hvalsø,4330,5,145,1969,2240000.0,23-10-2016
Skolevej 10,Hvalsø,4330,4,221,1909,3175000.0,23-10-2016
Tulipanvej 6,Hvalsø,4330,5,144,1880,2000000.0,20-10-2016
Hegnet 1,Hvalsø,4330,5,163,1969,1650000.0,17-10-2016
