street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Jeppesminde 21,Randers SØ,8960,7,194,1986,2100000.0,04-05-2017
Gl. Romaltvej 1,Randers SØ,8960,4,134,1950,610944.0,01-05-2017
Virring Mosevej 1,Randers SØ,8960,4,140,1880,1440000.0,01-05-2017
Rypevej 55,Randers SØ,8960,7,284,1979,431000.0,01-05-2017
Damvej 4,Randers SØ,8960,5,169,1910,560000.0,28-04-2017
Bakkevej 11,Randers SØ,8960,6,170,1979,1895000.0,28-04-2017
Toftevej 2,Randers SØ,8960,5,150,1900,1300000.0,22-04-2017
Sandagervej 10,Randers SØ,8960,4,130,1967,1300000.0,19-04-2017
Fasanvej 7,Randers SØ,8960,6,156,1971,1875000.0,05-04-2017
Astridsminde 6,Randers SØ,8960,4,128,1980,725000.0,30-03-2017
Romaltvej 127,Randers SØ,8960,8,320,1900,2900000.0,25-03-2017
Kristrupvej 79,Randers SØ,8960,3,80,1928,600000.0,24-03-2017
Kristrupvej 81,Randers SØ,8960,5,137,1909,643750.0,24-03-2017
Mågevej 5,Randers SØ,8960,5,162,1979,1495000.0,20-03-2017
Kaskelotten 17,Randers SØ,8960,6,184,2011,2800000.0,18-03-2017
Ivarsminde 23,Randers SØ,8960,4,128,1980,1775000.0,15-03-2017
Engboulevarden 6,Randers SØ,8960,3,89,1925,675000.0,13-03-2017
Kristrupvej 125,Randers SØ,8960,5,121,1877,1370000.0,10-03-2017
Absalonsvej 15,Randers SØ,8960,3,88,1961,940000.0,09-03-2017
Århusvej 35H,Randers SØ,8960,4,129,1968,1140000.0,03-03-2017
Tinghøjvej 2,Randers SØ,8960,8,220,1891,5950000.0,02-03-2017
Hjortevej 2,Randers SØ,8960,6,167,1968,1698000.0,26-02-2017
"Engboulevarden 27, 2. TV",Randers SØ,8960,3,81,1971,875000.0,24-02-2017
Fuglebakken 18,Randers SØ,8960,5,191,1972,1745000.0,22-02-2017
Valdemarsvej 18,Randers SØ,8960,4,106,1954,1150000.0,22-02-2017
Venusvej 31,Randers SØ,8960,5,114,2000,1750000.0,17-02-2017
Daddellunden 26,Randers SØ,8960,6,158,2004,2465000.0,16-02-2017
"Strømmen 3A, 3. MF",Randers SØ,8960,2,70,1964,650000.0,16-02-2017
Okapivej 21,Randers SØ,8960,6,190,2011,2645000.0,16-02-2017
Volkmøllevej 25,Randers SØ,8960,3,105,1920,560000.0,08-02-2017
Middelbovej 7,Randers SØ,8960,6,188,1962,1795000.0,05-02-2017
Søndergade 4,Randers SØ,8960,2,99,1930,750000.0,03-02-2017
"Asser Rigs Vej 37C, 2. TH",Randers SØ,8960,3,96,1968,850000.0,03-02-2017
Godthåbsvej 23,Randers SØ,8960,6,186,1971,1810000.0,02-02-2017
Skovbrynet 5,Randers SØ,8960,6,138,1972,800000.0,01-02-2017
Nattergalevej 4,Randers SØ,8960,5,130,1961,1150000.0,31-01-2017
Lassesminde 21,Randers SØ,8960,6,194,1987,2350000.0,26-01-2017
Munkdrupvej 43,Randers SØ,8960,7,233,1900,1445000.0,26-01-2017
Storegade 57A,Randers SØ,8960,4,93,1905,2350000.0,24-01-2017
Kristrupvej 151,Randers SØ,8960,3,84,1951,625000.0,23-01-2017
"Asser Rigs Vej 39C, 1. TH",Randers SØ,8960,3,96,1968,1075000.0,23-01-2017
Ørneborgvej 1C,Randers SØ,8960,2,62,1970,800000.0,23-01-2017
Fjorddalen 28,Randers SØ,8960,8,254,2008,3200000.0,16-01-2017
"Kristrupvej 67A, ST",Randers SØ,8960,4,139,2011,15700000.0,16-01-2017
Skolevej 11,Randers SØ,8960,5,118,2014,700000.0,10-01-2017
Vester Alle 33,Randers SØ,8960,3,112,1964,1245000.0,06-01-2017
Langgade 11,Randers SØ,8960,6,199,1973,1650000.0,05-01-2017
Romaltvej 106,Randers SØ,8960,5,133,1896,1395000.0,05-01-2017
Ellegårds Alle 13,Randers SØ,8960,4,130,1974,1300000.0,05-01-2017
Askevej 21,Randers SØ,8960,5,154,2001,2375000.0,04-01-2017
Søndervej 5,Randers SØ,8960,5,118,1892,481000.0,04-01-2017
"Asser Rigs Vej 35A, 2. TV",Randers SØ,8960,4,110,1968,1270000.0,03-01-2017
Gl. Grenåvej 204,Randers SØ,8960,4,141,2000,1550000.0,27-12-2016
Haraldsvej 11E,Randers SØ,8960,4,132,2008,2130000.0,23-12-2016
Engboulevarden 18,Randers SØ,8960,5,150,1933,2350000.0,23-12-2016
Knud Lavards Vej 14,Randers SØ,8960,6,200,1967,2045000.0,23-12-2016
Rodenlund 19,Randers SØ,8960,4,144,2014,824500.0,19-12-2016
Grundvej 12,Randers SØ,8960,3,72,1880,345000.0,15-12-2016
Rodenlund 17,Randers SØ,8960,8,242,2009,1504755.0,15-12-2016
Ebeltoftvej 10,Randers SØ,8960,4,160,1969,750000.0,13-12-2016
Vester Alle 36,Randers SØ,8960,4,108,1967,1365000.0,11-12-2016
Elmevej 3,Randers SØ,8960,5,132,1977,1495000.0,08-12-2016
Vester Alle 39,Randers SØ,8960,4,151,1967,1200000.0,08-12-2016
Skolevej 42,Randers SØ,8960,6,154,2004,2390000.0,07-12-2016
"Engboulevarden 25, 2. TH",Randers SØ,8960,4,97,1971,855000.0,06-12-2016
