street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Saltum Strandvej 108,Saltum,9493,3,60,1971,409200.0,22-05-2017
Saltum Strandvej 205,Saltum,9493,3,66,1962,1050000.0,15-05-2017
Haresvinget 2A,Saltum,9493,4,79,1985,1750000.0,28-04-2017
Fladen Grund 10,Saltum,9493,4,66,1984,1265000.0,26-04-2017
Kvansletten 26,Saltum,9493,5,80,1980,661045.0,19-04-2017
Ørnebjergvej 17,Saltum,9493,4,100,1984,2075000.0,17-04-2017
Faarupvej 5A,Saltum,9493,5,100,1932,250000.0,18-03-2017
Laustvej 8,Saltum,9493,5,84,2010,1330000.0,10-03-2017
Laustvej 12,Saltum,9493,6,147,2009,1800000.0,05-03-2017
Søndergade 32,Saltum,9493,5,125,1930,50000.0,02-03-2017
Kommenvej 1,Saltum,9493,4,50,1964,400000.0,25-02-2017
Kordalsvej 29,Saltum,9493,4,60,1974,990000.0,23-02-2017
Bondagervej 44,Saltum,9493,6,125,2009,1730000.0,22-02-2017
Kordalssletten 3,Saltum,9493,6,114,1976,2900000.0,14-02-2017
Graabakken 16,Saltum,9493,4,58,1978,1000000.0,12-02-2017
Søndergade 2,Saltum,9493,5,55,1906,1420000.0,06-02-2017
Kronhjortvej 7,Saltum,9493,4,64,1974,812000.0,01-02-2017
Laustvej 34,Saltum,9493,5,104,2015,1475000.0,01-02-2017
Kvanbækvej 18,Saltum,9493,3,72,1980,975000.0,30-01-2017
Klitrosevej 12,Saltum,9493,4,69,1967,900000.0,29-01-2017
Fælledvej 100,Saltum,9493,4,124,1913,2507500.0,25-01-2017
Søndergade 54,Saltum,9493,3,114,1948,310000.0,21-01-2017
Tinghøjgade 7,Saltum,9493,4,135,1900,750000.0,08-01-2017
Saltum Strandvej 138,Saltum,9493,5,80,1965,990000.0,05-01-2017
Pælevej 22,Saltum,9493,4,78,1890,300000.0,23-12-2016
Jærens Rev Sydvest 10,Saltum,9493,4,90,1987,1450000.0,23-12-2016
Silkeborgvej 11,Saltum,9493,4,72,1974,1070000.0,21-12-2016
Solvejen 21,Saltum,9493,4,184,1989,1850000.0,16-12-2016
Foraarsvangen 8,Saltum,9493,5,132,1984,1364500.0,15-12-2016
Graastenvej 10,Saltum,9493,5,224,1936,1275000.0,13-12-2016
Fælledvej 10,Saltum,9493,4,173,1972,1245000.0,10-12-2016
Tinghøjgade 1,Saltum,9493,6,136,1892,950000.0,09-12-2016
Kordalsvej 43,Saltum,9493,4,74,1975,1300000.0,06-12-2016
Raabukvej 8,Saltum,9493,4,71,1981,936000.0,03-12-2016
Ørnebjergvej 6,Saltum,9493,4,132,1989,1300000.0,22-11-2016
Sommervangen 16,Saltum,9493,4,134,1916,1657000.0,12-11-2016
Vandrebakken 1C,Saltum,9493,5,88,1984,1250000.0,10-11-2016
Graabakken 17,Saltum,9493,4,70,1978,1075000.0,01-11-2016
Tippen 20,Saltum,9493,4,77,1972,1100000.0,31-10-2016
Krogsletten 14,Saltum,9493,6,129,1971,1950000.0,28-10-2016
Daadyrvej 13,Saltum,9493,5,131,1974,2600000.0,26-10-2016
Søndergade 26,Saltum,9493,3,140,1916,607000.0,20-10-2016
Svendborgvej 23,Saltum,9493,4,68,1976,124500.0,20-10-2016
Nordborgvej 22,Saltum,9493,4,85,1975,550000.0,19-10-2016
Klitrosevej 4,Saltum,9493,3,57,1969,727000.0,13-10-2016
Fladen Grund 12,Saltum,9493,4,61,1984,925000.0,12-10-2016
Kærbyvej 11,Saltum,9493,5,163,1930,562601.0,12-10-2016
Nordvestvej 8,Saltum,9493,5,115,2016,1650000.0,29-09-2016
Kvansletten 22,Saltum,9493,4,84,1988,1830000.0,24-09-2016
Karen Mariesvej 62,Saltum,9493,4,73,1977,1232500.0,22-09-2016
Fælledvej 36,Saltum,9493,6,165,1986,1050000.0,20-09-2016
Kohlsvej 5,Saltum,9493,5,89,1947,1147500.0,20-09-2016
Løthvej 27,Saltum,9493,4,145,1930,700000.0,19-09-2016
Karen Mariesvej 45,Saltum,9493,4,72,1977,1750000.0,17-09-2016
Daadyrvej 25,Saltum,9493,4,87,2002,1925000.0,13-09-2016
Viborgvej 5,Saltum,9493,4,67,1972,1400000.0,16-08-2016
Bondagervej 2,Saltum,9493,5,98,1973,2000000.0,11-08-2016
Nyborgvej 3,Saltum,9493,4,54,1983,1200000.0,10-08-2016
Søndergade 56,Saltum,9493,5,150,1951,995000.0,06-08-2016
Abildvej 5,Saltum,9493,5,164,1948,480500.0,28-07-2016
Krogsletten 8,Saltum,9493,4,61,1970,950000.0,20-07-2016
Kvanbækvej 13,Saltum,9493,5,90,1966,448000.0,19-07-2016
Skovsletten 6,Saltum,9493,8,109,1998,1595000.0,18-07-2016
Sommervangen 14,Saltum,9493,5,120,1967,2500000.0,16-07-2016
Daadyrvej 22,Saltum,9493,6,114,1980,1300000.0,11-07-2016
Bondagervej 52,Saltum,9493,4,76,1961,810600.0,07-07-2016
Bonkenvej 55,Saltum,9493,7,205,1939,350000.0,06-07-2016
Sdr. Saltumvej 7,Saltum,9493,3,115,1948,600000.0,03-07-2016
Solmarken 3,Saltum,9493,5,76,1969,750000.0,24-06-2016
Foraarsvangen 9,Saltum,9493,4,76,1986,1043500.0,16-06-2016
Sønderborgvej 1,Saltum,9493,5,85,1975,1500000.0,13-06-2016
Lyngsletten 7,Saltum,9493,4,74,1990,1020000.0,12-06-2016
Kvanbækvej 23,Saltum,9493,4,75,1967,950000.0,06-06-2016
Efteraarsvangen 8B,Saltum,9493,4,119,2008,2500000.0,05-06-2016
Revlingevej 30,Saltum,9493,4,67,1980,1505000.0,05-06-2016
Borgvej 23,Saltum,9493,5,100,1975,1100000.0,02-06-2016
Foraarsvangen 12,Saltum,9493,5,121,1974,2475000.0,31-05-2016
Nielsmindevej 1,Saltum,9493,3,79,1935,480000.0,29-05-2016
Daadyrvej 8,Saltum,9493,4,75,1976,1335000.0,27-05-2016
Voldkærvej 34,Saltum,9493,5,161,1942,16900000.0,27-05-2016
Vestrupvej 23,Saltum,9493,3,84,1975,350000.0,19-05-2016
