street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Østerenden 7,Flemming,8762,2,60,1863,610000.0,12-04-2017
Hvirringvej 1,Flemming,8762,5,166,1912,680000.0,03-04-2017
Vesterenden 5,Flemming,8762,2,64,1935,340000.0,21-03-2017
Nymarksvej 2,Flemming,8762,2,80,1875,260000.0,02-03-2017
Østerenden 5,Flemming,8762,5,153,1936,340000.0,02-03-2017
Møgelbjergvej 23,Flemming,8762,9,254,1868,2550000.0,13-02-2017
Hornborgvej 27,Flemming,8762,3,76,1931,357000.0,03-02-2017
Møgelbjergvej 22,Flemming,8762,4,126,1897,750000.0,26-01-2017
Hornborgvej 20,Flemming,8762,5,112,1880,642565.0,15-12-2016
Skolesvinget 4,Flemming,8762,4,110,1964,1075000.0,18-11-2016
Nørre Snedevej 102,Flemming,8762,5,190,2012,3185000.0,10-10-2016
Horsensvej 15,Flemming,8762,4,134,1900,195000.0,30-09-2016
Febækvej 13,Flemming,8762,3,84,1900,372366.0,21-09-2016
Honum Skovvej 3,Flemming,8762,5,122,1917,860000.0,04-08-2016
Flemmingvej 16,Flemming,8762,7,180,1902,11150000.0,19-07-2016
Skanderborgvej 93,Flemming,8762,2,112,1969,1550000.0,16-06-2016
Hvirringvej 7,Flemming,8762,5,115,1930,660000.0,14-06-2016
Febækvej 57,Flemming,8762,4,119,1973,800000.0,26-04-2016
Løsningvej 17,Flemming,8762,6,148,1916,998744.0,01-04-2016
Trebjergvej 7,Flemming,8762,6,148,1965,1570000.0,15-02-2016
Skovkrogen 7,Flemming,8762,7,155,1969,800000.0,10-02-2016
Hvirringvej 64,Flemming,8762,3,79,1880,527500.0,08-02-2016
Løsningvej 6,Flemming,8762,4,128,1900,839507.0,31-01-2016
Løsningvej 12,Flemming,8762,4,140,1875,550000.0,13-12-2015
Vesterenden 17,Flemming,8762,7,137,1900,660000.0,13-11-2015
Hvirringvej 45,Flemming,8762,4,131,1900,900000.0,26-10-2015
Kingosvej 8,Flemming,8762,5,158,1979,1025000.0,23-10-2015
Febækvej 1,Flemming,8762,4,147,1880,975000.0,08-10-2015
Nørre Snedevej 86,Flemming,8762,6,142,1923,1986000.0,08-10-2015
Hornborgvej 1,Flemming,8762,4,94,1957,820000.0,29-09-2015
Honum Skovvej 11,Flemming,8762,9,249,1870,675000.0,31-08-2015
Horsensvej 41,Flemming,8762,5,181,1800,1395000.0,17-08-2015
Hvirringvej 6,Flemming,8762,4,110,1919,350000.0,13-07-2015
Hedelundvej 19,Flemming,8762,9,233,1897,1875000.0,11-06-2015
Møgelbjergvej 7,Flemming,8762,7,156,1890,875000.0,09-06-2015
Haurumvej 39,Flemming,8762,10,304,1852,1500000.0,28-05-2015
Østerenden 9,Flemming,8762,7,201,1862,245000.0,22-05-2015
Kingosvej 17,Flemming,8762,5,133,2006,1330000.0,17-05-2015
