street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Oldhøj 8,Nykøbing Sj,4500,3,110,1966,675000.0,24-05-2017
Ralstien 11,Nykøbing Sj,4500,3,45,1971,385000.0,22-05-2017
Højbyvej 22,Nykøbing Sj,4500,6,237,2005,2100000.0,19-05-2017
Kløvermarken 32,Nykøbing Sj,4500,2,23,1967,417000.0,18-05-2017
Ndr Skovvej 19,Nykøbing Sj,4500,4,64,1977,275000.0,17-05-2017
Kørvelsvej 23,Nykøbing Sj,4500,3,58,1952,420500.0,16-05-2017
Havstien 7,Nykøbing Sj,4500,4,68,1961,1275000.0,11-05-2017
Ringholm 15,Nykøbing Sj,4500,3,68,1946,102000.0,11-05-2017
Tranebærvej 40,Nykøbing Sj,4500,3,63,1974,500000.0,11-05-2017
Margueritevej 20,Nykøbing Sj,4500,4,84,1970,212500.0,10-05-2017
Thorsvej 48,Nykøbing Sj,4500,4,67,1990,850000.0,09-05-2017
Margueritevej 14,Nykøbing Sj,4500,4,80,1968,825000.0,09-05-2017
Olivenvej 2,Nykøbing Sj,4500,4,58,1961,420000.0,09-05-2017
Skovbovej 42,Nykøbing Sj,4500,4,84,2006,1645000.0,08-05-2017
Højdetoften 5,Nykøbing Sj,4500,4,60,1957,586500.0,08-05-2017
Bakkevænget 9,Nykøbing Sj,4500,5,104,1976,850000.0,03-05-2017
Nordstrandsvej 116,Nykøbing Sj,4500,3,63,1975,1145000.0,01-05-2017
Endelavevej 13,Nykøbing Sj,4500,5,142,2004,1950000.0,01-05-2017
Margueritevej 7B,Nykøbing Sj,4500,3,46,2000,1414000.0,30-04-2017
Hedevej 7,Nykøbing Sj,4500,3,40,1945,620000.0,29-04-2017
Stokrosevej 23,Nykøbing Sj,4500,3,50,1962,1495000.0,27-04-2017
Sleipnersvej 58,Nykøbing Sj,4500,3,50,1962,1700000.0,25-04-2017
Hjortevænget 4,Nykøbing Sj,4500,3,75,1959,1375000.0,24-04-2017
Østerlyngvej 120,Nykøbing Sj,4500,3,57,1974,595000.0,24-04-2017
Koralvej 14,Nykøbing Sj,4500,4,88,1968,900000.0,24-04-2017
Klintebjergvej 18,Nykøbing Sj,4500,2,60,1968,700000.0,24-04-2017
Egebjergvej 65,Nykøbing Sj,4500,5,184,1962,1525000.0,22-04-2017
Klokkelyngvej 12,Nykøbing Sj,4500,4,74,1937,7200000.0,21-04-2017
Skærbyvangen 7,Nykøbing Sj,4500,3,60,1965,650000.0,21-04-2017
Grønnevej 12,Nykøbing Sj,4500,4,101,2008,1600000.0,20-04-2017
Tværlodden 2,Nykøbing Sj,4500,2,45,1961,400000.0,20-04-2017
Vibo Hovedvej 11,Nykøbing Sj,4500,3,72,1952,975000.0,19-04-2017
Nordstrandsvej 23,Nykøbing Sj,4500,5,108,1965,730000.0,19-04-2017
Vedhammerbakken 10,Nykøbing Sj,4500,3,46,1968,685000.0,19-04-2017
Nybovej 10,Nykøbing Sj,4500,3,56,1964,569500.0,18-04-2017
Pajesøvej 13,Nykøbing Sj,4500,4,101,2008,775000.0,18-04-2017
Ved Volden 15,Nykøbing Sj,4500,1,54,1942,565000.0,14-04-2017
Solåsen 1,Nykøbing Sj,4500,3,56,1971,1260000.0,13-04-2017
Grundtvigsvej 20,Nykøbing Sj,4500,4,91,1919,995000.0,10-04-2017
