street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bårdesøvej 49,Otterup,5450,8,182,1969,650000.0,16-05-2017
Langelinie 45,Otterup,5450,4,93,1960,495000.0,16-05-2017
Strøget 2,Otterup,5450,4,73,1969,770000.0,13-05-2017
Strandparken 107,Otterup,5450,5,105,2000,1450000.0,04-05-2017
Hyldehaven 39,Otterup,5450,4,112,1979,1150000.0,27-04-2017
Strandbyvej 4,Otterup,5450,4,99,1955,454292.0,27-04-2017
Bellisvænget 20,Otterup,5450,4,136,1978,1045000.0,25-04-2017
Møllevænget 9,Otterup,5450,3,44,1950,350000.0,25-04-2017
Bækvej 2,Otterup,5450,2,30,1950,915000.0,25-04-2017
Svinget 17,Otterup,5450,4,118,1972,450000.0,23-04-2017
Havesvinget 14,Otterup,5450,6,208,1999,2175000.0,20-04-2017
Slusevej 12,Otterup,5450,4,67,1962,1060000.0,20-04-2017
Østparken 52,Otterup,5450,4,61,1979,875000.0,20-04-2017
Hofman Bangs Vej 1,Otterup,5450,4,44,1996,550000.0,18-04-2017
Sitkavænget 14,Otterup,5450,4,54,1970,640000.0,12-04-2017
Lindegårdsvej 85,Otterup,5450,3,101,1979,1000000.0,10-04-2017
Kystvejen 16,Otterup,5450,5,110,2007,3950000.0,06-04-2017
Østre Strandvej 197,Otterup,5450,1,48,1952,775000.0,05-04-2017
Søndergade 71,Otterup,5450,4,120,1924,200000.0,29-03-2017
Pilevangen 1,Otterup,5450,5,125,1977,448000.0,28-03-2017
Mosegyden 42,Otterup,5450,5,120,1846,535000.0,28-03-2017
Strandbyvej 44,Otterup,5450,2,60,1950,400000.0,23-03-2017
Præstegyden 7,Otterup,5450,4,87,2011,600000.0,23-03-2017
Stenløkkeparken 66,Otterup,5450,6,150,2014,828750.0,23-03-2017
Ringemarken 36,Otterup,5450,6,185,1939,7650000.0,21-03-2017
Strandbyvej 60,Otterup,5450,2,37,1945,198333.0,18-03-2017
Stenløkken 16,Otterup,5450,4,113,1984,700000.0,16-03-2017
Thorsvej 21,Otterup,5450,4,80,2006,1460000.0,16-03-2017
Østergade 29,Otterup,5450,4,108,1966,892000.0,15-03-2017
Slåenvej 31,Otterup,5450,4,78,1958,1450000.0,15-03-2017
Strandparken 41,Otterup,5450,5,114,2004,1720000.0,14-03-2017
Toften 7,Otterup,5450,4,133,1977,1050000.0,10-03-2017
Ausasvej 1,Otterup,5450,2,37,1969,750000.0,07-03-2017
Fyrrevænget 25,Otterup,5450,5,78,1962,1820000.0,05-03-2017
Ved Bækken 8,Otterup,5450,3,46,1962,710600.0,27-02-2017
Uggerslevvej 63,Otterup,5450,6,181,1926,1450000.0,23-02-2017
Stenløkkeparken 8,Otterup,5450,4,130,2012,2350000.0,23-02-2017
Kronborgvej 60,Otterup,5450,3,86,1934,1275000.0,22-02-2017
Nordstrandsvej 17,Otterup,5450,2,60,2013,1062500.0,22-02-2017
Klintebjergvej 70,Otterup,5450,7,225,1827,470000.0,20-02-2017
Rypevænget 14,Otterup,5450,4,94,1967,705000.0,16-02-2017
