street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sortemosevej 8,Gudbjerg Sydfyn,5892,6,212,1908,2900000.0,21-04-2017
Teglværksvej 2,Gudbjerg Sydfyn,5892,4,117,1877,900000.0,17-03-2017
Teglværksvej 38,Gudbjerg Sydfyn,5892,6,200,1900,1500000.0,13-01-2017
Brænderupvængevej 11,Gudbjerg Sydfyn,5892,3,96,1890,462222.0,03-01-2017
Præstemarken 41,Gudbjerg Sydfyn,5892,4,97,1968,480000.0,02-01-2017
Teglværksvej 6,Gudbjerg Sydfyn,5892,6,210,1903,750000.0,03-11-2016
Byvej 26,Gudbjerg Sydfyn,5892,4,156,1865,575000.0,12-09-2016
Lakkendrupvej 23,Gudbjerg Sydfyn,5892,4,130,1948,375000.0,21-07-2016
Ellerup Bygade 1,Gudbjerg Sydfyn,5892,4,104,1885,520000.0,18-05-2016
Mullerupvej 26,Gudbjerg Sydfyn,5892,4,231,1913,1595000.0,28-04-2016
Bækkelundsvej 7,Gudbjerg Sydfyn,5892,5,171,1827,900000.0,27-04-2016
Bækkelundsvej 10,Gudbjerg Sydfyn,5892,6,154,1777,822000.0,25-04-2016
Mullerup Hovvej 4,Gudbjerg Sydfyn,5892,7,170,1910,900000.0,25-04-2016
Lakkendrupvej 15,Gudbjerg Sydfyn,5892,4,97,1961,850000.0,11-04-2016
Bankevej 9,Gudbjerg Sydfyn,5892,4,115,1895,120000.0,13-03-2016
Ultoftevej 20,Gudbjerg Sydfyn,5892,7,180,1818,4682093.0,05-02-2016
Byvej 7,Gudbjerg Sydfyn,5892,4,108,1938,705000.0,03-12-2015
Lakkendrupvej 21,Gudbjerg Sydfyn,5892,5,125,1984,500000.0,17-11-2015
Præstehusvej 10,Gudbjerg Sydfyn,5892,5,164,1902,914196.0,14-11-2015
Sortemosevej 68,Gudbjerg Sydfyn,5892,2,100,1867,450000.0,20-10-2015
Mullerup Hovvej 9,Gudbjerg Sydfyn,5892,5,170,1934,137981.0,15-10-2015
Kirkevej 10,Gudbjerg Sydfyn,5892,4,102,1900,1225000.0,01-10-2015
Mellemvej 6,Gudbjerg Sydfyn,5892,4,145,1929,176700.0,27-08-2015
Knøsevej 19,Gudbjerg Sydfyn,5892,4,137,1962,4925000.0,09-07-2015
Lakkendrupvej 43,Gudbjerg Sydfyn,5892,5,187,1890,995000.0,19-06-2015
Sortemosevej 65,Gudbjerg Sydfyn,5892,5,125,1860,800500.0,21-05-2015
Byvej 49,Gudbjerg Sydfyn,5892,3,123,1910,825000.0,16-02-2015
Teglværksvej 18,Gudbjerg Sydfyn,5892,5,144,1934,950000.0,30-12-2014
Sortemosevej 51,Gudbjerg Sydfyn,5892,4,206,1850,2000000.0,01-12-2014
Byvej 38,Gudbjerg Sydfyn,5892,6,104,1877,37719.0,19-11-2014
Byvej 25,Gudbjerg Sydfyn,5892,4,96,1964,500000.0,14-11-2014
Præstemarken 21,Gudbjerg Sydfyn,5892,5,112,1966,400000.0,22-10-2014
Brænderupvej 4,Gudbjerg Sydfyn,5892,4,118,1959,390000.0,27-09-2014
Kirkevej 39,Gudbjerg Sydfyn,5892,7,230,1850,1525000.0,15-09-2014
Ultoftevej 12,Gudbjerg Sydfyn,5892,3,82,1952,6295000.0,21-08-2014
Byvej 29,Gudbjerg Sydfyn,5892,5,214,1677,1225000.0,07-08-2014
Lakkendrupvej 49,Gudbjerg Sydfyn,5892,3,135,1890,350000.0,21-03-2014
Sejetvej 12,Gudbjerg Sydfyn,5892,7,230,1924,1795000.0,16-01-2014
Sortemosevej 16,Gudbjerg Sydfyn,5892,2,70,1900,125000.0,19-12-2013
Præstemarken 39,Gudbjerg Sydfyn,5892,5,147,1967,920000.0,15-11-2013
Præstemarken 43,Gudbjerg Sydfyn,5892,5,200,1970,1200000.0,07-10-2013
