street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vestre Landevej 195,Stokkemarke,4952,7,157,1963,600000.0,01-05-2017
Keldernæsvej 78,Stokkemarke,4952,5,143,1887,300000.0,26-04-2017
Bøllesmindevej 2,Stokkemarke,4952,5,144,1936,150000.0,06-02-2017
Keldernæsvej 30,Stokkemarke,4952,5,92,1924,200000.0,01-02-2017
Sørupvej 14,Stokkemarke,4952,3,125,1901,310000.0,12-12-2016
Vestre Landevej 199,Stokkemarke,4952,14,819,1916,400000.0,28-11-2016
Hestehavevej 12,Stokkemarke,4952,8,286,1940,605000.0,17-11-2016
Keldernæs Skolevej 8,Stokkemarke,4952,5,158,1880,200000.0,21-10-2016
Skovhusevej 56,Stokkemarke,4952,2,90,1852,100000.0,13-10-2016
Højrebyvej 27,Stokkemarke,4952,3,90,1870,56001.0,05-10-2016
Tjennemarkevej 50,Stokkemarke,4952,7,300,1905,595000.0,24-08-2016
Brandsmose Ringvej 8,Stokkemarke,4952,5,127,1973,215000.0,24-08-2016
Toftevej 6,Stokkemarke,4952,4,140,1967,185000.0,22-08-2016
Havløkkevej 49,Stokkemarke,4952,7,145,1870,305000.0,17-06-2016
Toftevej 3,Stokkemarke,4952,4,135,1967,325000.0,06-06-2016
Vestre Landevej 204,Stokkemarke,4952,4,86,1920,180000.0,26-05-2016
Vestre Landevej 215,Stokkemarke,4952,7,173,1948,152000.0,11-05-2016
Brandsmose Ringvej 12,Stokkemarke,4952,5,130,1973,330000.0,03-05-2016
Saltvig Hovvej 28,Stokkemarke,4952,7,169,1870,595000.0,29-04-2016
Birketvej 292,Stokkemarke,4952,4,126,1949,50000.0,11-04-2016
Højrebyvej 26,Stokkemarke,4952,11,255,1908,1600000.0,30-03-2016
Bøllesmindevej 9,Stokkemarke,4952,5,225,1910,225000.0,19-02-2016
Øltappervej 4,Stokkemarke,4952,10,376,1926,1530000.0,15-02-2016
Keldernæs Skovvej 30,Stokkemarke,4952,4,144,1916,65000.0,18-01-2016
Vestre Landevej 202,Stokkemarke,4952,4,188,1895,599000.0,03-12-2015
Rørmarksvej 8,Stokkemarke,4952,4,105,1900,150000.0,01-10-2015
Tjennemarkevej 58,Stokkemarke,4952,7,162,1859,13611645.0,04-09-2015
Vestre Landevej 282,Stokkemarke,4952,4,65,1927,133000.0,17-06-2015
Vestre Landevej 322,Stokkemarke,4952,3,90,1899,225000.0,02-06-2015
Keldernæsvej 39,Stokkemarke,4952,6,190,1900,220000.0,26-02-2015
Vestre Landevej 216,Stokkemarke,4952,2,124,1952,295000.0,06-10-2014
Birketvej 296,Stokkemarke,4952,3,80,1953,50000.0,24-09-2014
Sursvej 7,Stokkemarke,4952,8,169,1964,565000.0,19-09-2014
Havløkkevej 6,Stokkemarke,4952,4,103,1941,45000.0,13-09-2014
Havløkkevej 12,Stokkemarke,4952,4,134,1876,550000.0,16-08-2014
Tjennemarkevej 13,Stokkemarke,4952,4,130,1987,500000.0,05-08-2014
Vestre Landevej 312,Stokkemarke,4952,3,78,1933,300000.0,09-07-2014
Birketvej 272,Stokkemarke,4952,3,121,1900,471123.0,01-07-2014
Vestre Landevej 231,Stokkemarke,4952,3,103,1907,541689.0,01-07-2014
Øltappervej 12,Stokkemarke,4952,5,128,1931,1100000.0,30-06-2014
Birketvej 235,Stokkemarke,4952,4,68,1825,45000.0,18-06-2014
Studiestræde 6,Stokkemarke,4952,6,167,1961,470000.0,04-06-2014
Vestre Landevej 307,Stokkemarke,4952,4,101,1963,310000.0,25-04-2014
Øltappervej 9,Stokkemarke,4952,8,139,1928,5567500.0,12-03-2014
Vestre Landevej 224,Stokkemarke,4952,4,106,1951,225000.0,30-01-2014
Vestre Landevej 259,Stokkemarke,4952,4,86,1903,115000.0,04-01-2014
Vestre Landevej 314,Stokkemarke,4952,6,235,1965,650000.0,23-09-2013
Tjennemarkevej 34,Stokkemarke,4952,8,286,1926,307800.0,18-09-2013
Vestre Landevej 279,Stokkemarke,4952,3,60,1951,115000.0,27-08-2013
Vestre Landevej 328,Stokkemarke,4952,8,183,1900,108000.0,14-08-2013
Brandsmose Ringvej 2,Stokkemarke,4952,3,102,1974,122000.0,14-08-2013
Vestre Landevej 292,Stokkemarke,4952,8,240,1938,595000.0,29-04-2013
Birketvej 338,Stokkemarke,4952,8,190,1907,1050000.0,15-04-2013
Vestre Landevej 207,Stokkemarke,4952,5,125,1914,150000.0,03-04-2013
Keldernæsvej 13,Stokkemarke,4952,7,141,1867,520000.0,27-03-2013
Havløkkevej 3,Stokkemarke,4952,6,178,1880,590000.0,28-01-2013
Kommunegårdsvej 9,Stokkemarke,4952,3,122,1880,495000.0,23-01-2013
Tjennemarkevej 24,Stokkemarke,4952,9,230,1850,8190000.0,18-01-2013
Keldernæs Skovvej 40,Stokkemarke,4952,4,140,1911,150000.0,18-12-2012
Rørmarksvej 12,Stokkemarke,4952,4,143,1926,690000.0,13-11-2012
Birketvej 217,Stokkemarke,4952,4,170,1869,175000.0,01-11-2012
Birketvej 318,Stokkemarke,4952,4,172,1917,70000.0,19-09-2012
Birketvej 354,Stokkemarke,4952,4,113,1877,70000.0,15-08-2012
Vestre Landevej 310,Stokkemarke,4952,4,67,1917,125699.0,23-07-2012
Havløkkevej 1,Stokkemarke,4952,4,162,1890,150000.0,20-06-2012
Toftevej 8,Stokkemarke,4952,4,120,1967,595000.0,23-04-2012
Sursvej 5,Stokkemarke,4952,5,130,1964,500000.0,25-03-2012
Skovhusevej 52,Stokkemarke,4952,3,86,1962,150000.0,12-03-2012
Keldernæs Hovvej 12,Stokkemarke,4952,8,181,1936,530773.0,22-02-2012
Vestre Landevej 229,Stokkemarke,4952,4,102,1912,150000.0,13-01-2012
