street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Mimers Alle 23,Esbjerg Ø,6705,4,105,1963,1650000.0,14-05-2017
Hasselvej 12,Esbjerg Ø,6705,5,108,1966,1210000.0,10-05-2017
Januarvej 13,Esbjerg Ø,6705,4,130,1987,734120.0,29-04-2017
Fenrisvej 4,Esbjerg Ø,6705,5,133,1963,1100000.0,04-04-2017
Fortuna Alle 22A,Esbjerg Ø,6705,4,95,1959,1060000.0,04-04-2017
Hvedevangen 10,Esbjerg Ø,6705,4,111,1967,1498000.0,30-03-2017
Granlunden 36,Esbjerg Ø,6705,5,167,1972,1550000.0,29-03-2017
Skolebakken 159,Esbjerg Ø,6705,3,90,1960,1510000.0,27-03-2017
Niels Lambertsens Vej 2B,Esbjerg Ø,6705,3,119,1966,1498000.0,26-03-2017
Fredensgade 20,Esbjerg Ø,6705,5,171,1910,1000000.0,20-03-2017
Kastanielunden 44,Esbjerg Ø,6705,4,179,1974,1790000.0,20-03-2017
Løvspringsvej 5,Esbjerg Ø,6705,4,137,1984,1750000.0,16-03-2017
Fortuna Alle 90,Esbjerg Ø,6705,3,123,1946,2200000.0,14-03-2017
"Skoleparken 13, 4. TV",Esbjerg Ø,6705,3,93,1966,933000.0,13-03-2017
Fyrrelunden 39,Esbjerg Ø,6705,5,141,1973,1448000.0,06-03-2017
"Skoleparken 13, ST. TV",Esbjerg Ø,6705,3,93,1966,825000.0,02-03-2017
Niels Lambertsens Vej 43,Esbjerg Ø,6705,2,71,1974,1050000.0,01-03-2017
Lindelunden 29,Esbjerg Ø,6705,6,172,1974,1698000.0,01-03-2017
Kastanielunden 37,Esbjerg Ø,6705,6,170,1974,1575000.0,01-03-2017
Kvaglundvej 26,Esbjerg Ø,6705,3,73,1954,480000.0,20-02-2017
"Skoleparken 11, 5. TH",Esbjerg Ø,6705,3,90,1966,660000.0,20-02-2017
Majgårdsparken 24,Esbjerg Ø,6705,4,131,1972,1600000.0,17-02-2017
Elmegade 8,Esbjerg Ø,6705,3,89,1961,1380000.0,15-02-2017
Drosselvej 14,Esbjerg Ø,6705,4,124,1959,1075000.0,10-02-2017
Poppelvej 1,Esbjerg Ø,6705,5,134,1968,1200000.0,07-02-2017
Novembervej 2,Esbjerg Ø,6705,4,146,1970,1948000.0,07-02-2017
Kastanielunden 28,Esbjerg Ø,6705,7,227,1974,1250000.0,01-02-2017
Solsikkevej 5,Esbjerg Ø,6705,4,96,1962,1600000.0,27-01-2017
Kvaglundvej 3A,Esbjerg Ø,6705,4,106,1962,998000.0,17-01-2017
Niels Lambertsens Vej 2A,Esbjerg Ø,6705,4,101,1966,1350000.0,17-01-2017
"Skoleparken 1, 2. TV",Esbjerg Ø,6705,2,70,1966,775000.0,13-01-2017
Grimstrupvej 143,Esbjerg Ø,6705,3,132,1930,863601.0,06-01-2017
Møllesvinget 6,Esbjerg Ø,6705,4,123,1953,836000.0,03-01-2017
Kastanielunden 54,Esbjerg Ø,6705,5,142,1974,1525000.0,29-12-2016
Ægirs Alle 16,Esbjerg Ø,6705,4,115,1961,1450000.0,28-12-2016
Fortuna Alle 46,Esbjerg Ø,6705,3,92,1958,1250000.0,23-12-2016
Fortuna Alle 96,Esbjerg Ø,6705,5,105,1960,1125000.0,15-12-2016
Hejmdals Alle 8,Esbjerg Ø,6705,7,166,1928,1675000.0,11-12-2016
Nellikevej 9,Esbjerg Ø,6705,5,134,1969,1575000.0,09-12-2016
Nørregårdsparken 73A,Esbjerg Ø,6705,5,148,2006,2100000.0,02-12-2016
Majvej 4,Esbjerg Ø,6705,5,178,1966,1875000.0,24-11-2016
Irisvej 4,Esbjerg Ø,6705,5,161,1962,925562.0,22-11-2016
Kastanielunden 66,Esbjerg Ø,6705,5,188,1973,1698000.0,18-11-2016
Majgårds Alle 29,Esbjerg Ø,6705,5,142,1971,1650000.0,17-11-2016
Lærkevej 1,Esbjerg Ø,6705,3,83,1961,1075000.0,15-11-2016
Pilevej 7,Esbjerg Ø,6705,3,68,1960,665000.0,14-11-2016
Hasselvej 5,Esbjerg Ø,6705,4,104,1953,649293.0,14-11-2016
Aprilvej 7,Esbjerg Ø,6705,4,141,1965,1800000.0,14-11-2016
Skolebakken 141,Esbjerg Ø,6705,4,114,1929,2000000.0,14-11-2016
Hassellunden 21,Esbjerg Ø,6705,5,159,1974,1750000.0,11-11-2016
Hassellunden 7,Esbjerg Ø,6705,5,137,1972,1498000.0,07-11-2016
"Skoleparken 9, 7. TH",Esbjerg Ø,6705,3,90,1966,850000.0,04-11-2016
Kastanielunden 64,Esbjerg Ø,6705,6,196,1977,750000.0,04-11-2016
Gl Tingvej 9,Esbjerg Ø,6705,5,110,1862,1850000.0,01-11-2016
Andrupvej 66,Esbjerg Ø,6705,7,127,1910,3450000.0,01-11-2016
Mellemvangs Alle 11,Esbjerg Ø,6705,3,77,1954,1375000.0,27-10-2016
Nørregårdsparken 93,Esbjerg Ø,6705,5,155,2017,628162.0,24-10-2016
Smørpøtvej 24,Esbjerg Ø,6705,7,209,1962,2455000.0,17-10-2016
Møllekrogen 8,Esbjerg Ø,6705,3,103,1960,998000.0,14-10-2016
Solsortevej 3,Esbjerg Ø,6705,5,127,1963,1795000.0,12-10-2016
Storegade 307,Esbjerg Ø,6705,7,164,1938,131250.0,12-10-2016
Mimers Alle 26,Esbjerg Ø,6705,5,132,1958,1100000.0,11-10-2016
Januarvej 18,Esbjerg Ø,6705,4,111,1966,1440000.0,11-10-2016
"Skoleparken 27, 1. TH",Esbjerg Ø,6705,3,85,1966,940000.0,10-10-2016
Septembervej 5,Esbjerg Ø,6705,5,179,1973,2050000.0,09-10-2016
"Skoleparken 9, 6. TH",Esbjerg Ø,6705,3,90,1966,800000.0,06-10-2016
Godthåbs Alle 42,Esbjerg Ø,6705,4,121,1929,700000.0,04-10-2016
Vestergade 50,Esbjerg Ø,6705,4,122,1917,1000000.0,27-09-2016
Kvaglundvej 1,Esbjerg Ø,6705,4,150,1958,1000000.0,26-09-2016
Briksbølvej 42,Esbjerg Ø,6705,8,175,1931,2375000.0,23-09-2016
Odinsvej 15,Esbjerg Ø,6705,5,135,1980,1850000.0,22-09-2016
Jagtvej 74,Esbjerg Ø,6705,3,98,1958,1048000.0,20-09-2016
Solbjergvej 24,Esbjerg Ø,6705,5,176,1994,1879107.0,19-09-2016
Kornvangen 15,Esbjerg Ø,6705,5,169,1967,1415000.0,15-09-2016
Bentzens Alle 10,Esbjerg Ø,6705,2,92,1947,900000.0,15-09-2016
"Skoleparken 11, ST. TH",Esbjerg Ø,6705,3,90,1966,785000.0,15-09-2016
Søren Mortensens Vej 8,Esbjerg Ø,6705,5,170,1913,1677000.0,09-09-2016
Andrup Byvej 68,Esbjerg Ø,6705,4,166,1932,975000.0,09-09-2016
Februarvej 55,Esbjerg Ø,6705,5,159,1997,1000000.0,07-09-2016
Kastanielunden 47,Esbjerg Ø,6705,5,144,1973,721676.0,01-09-2016
Yduns Alle 2,Esbjerg Ø,6705,4,116,1966,1498000.0,31-08-2016
Pilevej 25,Esbjerg Ø,6705,3,127,2007,1950000.0,31-08-2016
Odinsvej 18,Esbjerg Ø,6705,3,87,1948,460000.0,29-08-2016
L V Jensens Alle 19,Esbjerg Ø,6705,3,79,1955,1820000.0,25-08-2016
Ledvænget 25,Esbjerg Ø,6705,5,183,1977,1680000.0,22-08-2016
Gregersens Alle 4,Esbjerg Ø,6705,4,94,1936,1645000.0,18-08-2016
Søndre Skadsvej 35,Esbjerg Ø,6705,4,130,1800,1235000.0,17-08-2016
Lindelunden 76,Esbjerg Ø,6705,5,187,1974,1350000.0,16-08-2016
Lindelunden 7,Esbjerg Ø,6705,5,152,1974,1675000.0,13-08-2016
Briksbølvej 40,Esbjerg Ø,6705,5,272,1906,2100000.0,28-07-2016
Januarvej 19,Esbjerg Ø,6705,4,95,1964,1300000.0,27-07-2016
Skads Byvej 51,Esbjerg Ø,6705,7,192,1930,2260000.0,26-07-2016
"Skoleparken 15, 2. TV",Esbjerg Ø,6705,3,85,1966,975000.0,22-07-2016
Morbærlunden 48,Esbjerg Ø,6705,5,145,1974,1570000.0,18-07-2016
Søndre Skadsvej 11,Esbjerg Ø,6705,4,102,1949,800000.0,11-07-2016
Ledvænget 1,Esbjerg Ø,6705,7,211,1963,1225000.0,08-07-2016
"Skoleparken 1, 1. TV",Esbjerg Ø,6705,2,70,1966,690000.0,06-07-2016
Drosselvej 8,Esbjerg Ø,6705,4,187,1960,2400000.0,05-07-2016
Kongehøjvej 7,Esbjerg Ø,6705,5,152,1961,940000.0,04-07-2016
Hyacintvej 14,Esbjerg Ø,6705,5,139,1961,1000000.0,04-07-2016
Gyldenrisvej 15,Esbjerg Ø,6705,3,89,1971,1100000.0,28-06-2016
Vibevej 5,Esbjerg Ø,6705,6,148,1962,1175000.0,24-06-2016
Hasselvej 1,Esbjerg Ø,6705,3,70,1956,840000.0,23-06-2016
Niels Lambertsens Vej 19,Esbjerg Ø,6705,2,71,1974,622661.0,23-06-2016
Junivej 26,Esbjerg Ø,6705,5,161,1967,1825000.0,15-06-2016
Morbærlunden 79,Esbjerg Ø,6705,6,177,1974,1700000.0,13-06-2016
Majgårds Alle 7,Esbjerg Ø,6705,7,188,1984,2170000.0,09-06-2016
Gl Novrupvej 10,Esbjerg Ø,6705,6,171,1960,1175000.0,07-06-2016
Granlunden 7,Esbjerg Ø,6705,4,136,1973,1150000.0,07-06-2016
Ledvænget 10,Esbjerg Ø,6705,6,149,1966,1548000.0,06-06-2016
"Skoleparken 23, ST. TV",Esbjerg Ø,6705,3,83,1966,883000.0,02-06-2016
Mimers Alle 30,Esbjerg Ø,6705,3,121,1962,1100000.0,01-06-2016
Bygvangen 1,Esbjerg Ø,6705,5,170,1965,1420000.0,01-06-2016
