street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kamillevej 9,Øster Assels,7990,4,81,2006,830000.0,04-05-2017
Hesterøroddevej 14,Øster Assels,7990,3,87,1936,75000.0,02-05-2017
Havnevej 58,Øster Assels,7990,5,115,1925,468990.0,12-04-2017
Gammel Færgevej 101,Øster Assels,7990,5,127,1920,1975000.0,17-02-2017
Mælkevejen 7,Øster Assels,7990,5,104,1931,35000.0,03-02-2017
Mælkevejen 21,Øster Assels,7990,4,167,1899,45000.0,01-02-2017
Skallevej 21,Øster Assels,7990,3,89,2003,1560000.0,05-01-2017
Storupgårdvej 9,Øster Assels,7990,3,189,1912,616723.0,22-12-2016
Hesterøroddevej 26,Øster Assels,7990,5,117,1938,225000.0,21-12-2016
Skibdalsvej 28,Øster Assels,7990,4,120,1900,600000.0,22-11-2016
Åbakken 26,Øster Assels,7990,10,316,1886,4965000.0,17-11-2016
Vittrupvej 34,Øster Assels,7990,3,100,1917,510000.0,29-10-2016
Idrætsvej 8,Øster Assels,7990,3,133,1979,240000.0,21-09-2016
Bytoften 4,Øster Assels,7990,4,139,1977,505000.0,21-09-2016
Østerbyen 6,Øster Assels,7990,3,121,1927,470000.0,12-09-2016
Asselsvej 137,Øster Assels,7990,7,172,1961,1250000.0,31-08-2016
Ballesvej 5,Øster Assels,7990,4,52,1976,400000.0,15-08-2016
Mælkevejen 32,Øster Assels,7990,5,105,1911,125000.0,10-08-2016
Hesterøroddevej 87,Øster Assels,7990,4,120,1877,12000.0,21-07-2016
Ålekistevej 25,Øster Assels,7990,4,97,1909,550000.0,15-07-2016
Skallevej 19,Øster Assels,7990,3,100,1969,382500.0,19-05-2016
Tagensvej 12,Øster Assels,7990,4,92,1973,500000.0,11-05-2016
Gammel Færgevej 5,Øster Assels,7990,10,186,1938,450000.0,20-04-2016
Hesterøroddevej 113,Øster Assels,7990,6,222,1938,1700000.0,12-04-2016
Kampsvej 9,Øster Assels,7990,4,65,1973,485000.0,04-04-2016
Perlevej 4,Øster Assels,7990,8,193,1903,800000.0,23-03-2016
Skibdalsvej 26,Øster Assels,7990,3,140,1925,635000.0,28-02-2016
Kongehøjvej 71,Øster Assels,7990,8,220,1984,425000.0,26-02-2016
Stranden 40,Øster Assels,7990,3,100,1877,402250.0,22-12-2015
Ballesvej 7,Øster Assels,7990,4,75,2008,250000.0,14-12-2015
Skibdalsvej 34,Øster Assels,7990,5,155,1877,885000.0,12-12-2015
Bygaden 39,Øster Assels,7990,4,130,1924,924000.0,11-12-2015
Skibdalsvej 10,Øster Assels,7990,8,252,1877,1000000.0,30-11-2015
