street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Rødkælkevej 12,Glostrup,2600,6,218,1957,4765000.0,17-05-2017
"Gyvelvej 20, 1. TV",Glostrup,2600,3,77,1961,1530000.0,11-05-2017
"Sofielundsvej 10B, ST. TH",Glostrup,2600,3,58,1950,1100000.0,10-05-2017
"Østervej 9A, ST. TH",Glostrup,2600,3,67,1943,1795000.0,08-05-2017
Stisager 14,Glostrup,2600,4,118,2015,1090000.0,03-05-2017
"Lilliendalsvej 1, ST. 3",Glostrup,2600,1,47,1970,1065000.0,01-05-2017
Ejby Torvevej 20,Glostrup,2600,7,245,1854,1750000.0,28-04-2017
"Hovedvejen 146, 2. L",Glostrup,2600,2,79,1966,1625000.0,25-04-2017
Skovsangervej 6,Glostrup,2600,5,123,1958,2720000.0,25-04-2017
"Nordre Ringvej 5, ST. TV",Glostrup,2600,3,66,1939,530000.0,25-04-2017
Ejbytoften 2,Glostrup,2600,5,159,1777,3999000.0,22-04-2017
"Stadionvej 43, 1. 25",Glostrup,2600,4,97,1972,1780000.0,18-04-2017
Østervej 17,Glostrup,2600,4,164,1931,2000000.0,18-04-2017
"Byparkvej 6, 1. TH",Glostrup,2600,2,62,1975,652000.0,12-04-2017
Vældegårdsvej 17,Glostrup,2600,4,120,1963,950000.0,12-04-2017
Solvej 8,Glostrup,2600,6,149,1931,3575000.0,10-04-2017
Spurvevej 6,Glostrup,2600,4,109,1955,3450000.0,06-04-2017
"Magnoliavej 16, 2. TH",Glostrup,2600,2,51,1946,1340000.0,06-04-2017
"Ørnebjergvej 12C, ST. TH",Glostrup,2600,2,52,1935,1210000.0,05-04-2017
Elmehusene 176,Glostrup,2600,4,100,1969,2300000.0,04-04-2017
Kvædehaven 31,Glostrup,2600,5,135,1967,2800000.0,31-03-2017
Ejby Torvevej 9,Glostrup,2600,8,255,1880,3800000.0,29-03-2017
"Jernbanevej 14, 2. TH",Glostrup,2600,3,95,2006,2650000.0,28-03-2017
"Brøndbyvestervej 20, ST. 10",Glostrup,2600,2,72,1961,1395000.0,28-03-2017
Tornskadevej 7,Glostrup,2600,5,92,1958,2445000.0,28-03-2017
"Magnoliavej 20, 2. TH",Glostrup,2600,2,51,1946,1300000.0,28-03-2017
"Stensbjerg 2, ST. TH",Glostrup,2600,3,78,2003,2200000.0,24-03-2017
Vagtelvænget 18,Glostrup,2600,4,93,1958,2400000.0,23-03-2017
Hortensiavej 6,Glostrup,2600,4,99,1947,3225000.0,22-03-2017
Elmehusene 45,Glostrup,2600,4,100,1967,2220000.0,21-03-2017
"Brøndbyvestervej 20, ST. 2",Glostrup,2600,2,72,1961,1400000.0,21-03-2017
Hasselhaven 30,Glostrup,2600,5,182,1969,2700000.0,21-03-2017
Stisager 20,Glostrup,2600,4,118,2015,913750.0,20-03-2017
Rødkælkevej 17,Glostrup,2600,3,100,1958,2350000.0,16-03-2017
Rødkælkevej 33,Glostrup,2600,5,117,1963,2695000.0,15-03-2017
Ejbysvinget 66,Glostrup,2600,5,131,2008,3465000.0,15-03-2017
Ørnebjergvej 42,Glostrup,2600,5,167,1929,1100000.0,13-03-2017
Edithsvej 23,Glostrup,2600,3,101,1939,2500000.0,13-03-2017
"Christiansvej 15, 1. TV",Glostrup,2600,3,69,1947,1555000.0,13-03-2017
"Stensbjerg 10, ST",Glostrup,2600,3,80,2003,2366000.0,12-03-2017
Stensbjerg 26,Glostrup,2600,3,114,2003,2900000.0,12-03-2017
Ejbydalsvej 27,Glostrup,2600,5,147,1979,3975000.0,10-03-2017
Højmarksvej 15,Glostrup,2600,5,120,1956,1000000.0,08-03-2017
"Lilliendalsvej 11, ST. 3",Glostrup,2600,1,43,1970,1045000.0,08-03-2017
"Ørnebjergvej 12A, ST. TH",Glostrup,2600,2,52,1935,1075000.0,08-03-2017
Kæraasen 14,Glostrup,2600,4,118,2004,3300000.0,03-03-2017
Erdalsvej 22,Glostrup,2600,5,118,1929,3300000.0,02-03-2017
Elmehusene 29,Glostrup,2600,4,96,1967,2050000.0,20-02-2017
"Christiansvej 17, 1. TV",Glostrup,2600,2,59,1947,1000000.0,20-02-2017
"Lilliendalsvej 3, 2. 3",Glostrup,2600,1,39,1970,930000.0,19-02-2017
Vagtelvænget 6,Glostrup,2600,4,129,1957,2700000.0,19-02-2017
Tværagervej 17,Glostrup,2600,4,118,1936,3550000.0,18-02-2017
Ejbydalsvej 8,Glostrup,2600,4,159,1969,3800000.0,17-02-2017
Elmehusene 288,Glostrup,2600,4,96,1968,2166000.0,17-02-2017
Kæraasen 4,Glostrup,2600,4,145,2004,4475000.0,16-02-2017
Ejbytoften 11,Glostrup,2600,5,202,1980,3350000.0,16-02-2017
Elmehusene 222,Glostrup,2600,4,96,1968,1995000.0,15-02-2017
Ejbydalsvej 45,Glostrup,2600,4,105,1968,2800000.0,15-02-2017
Rødkælkevej 53,Glostrup,2600,9,197,1963,4400000.0,15-02-2017
Nordre Ringvej 103,Glostrup,2600,4,102,1953,2425000.0,14-02-2017
Nordvangs Alle 14,Glostrup,2600,4,75,1947,2600000.0,09-02-2017
"Magnoliavej 4, 1. TH",Glostrup,2600,3,63,1946,1480000.0,09-02-2017
Ørnebjergvej 48,Glostrup,2600,6,84,1926,1750000.0,06-02-2017
"Sofielundsvej 1D, 1. TV",Glostrup,2600,2,59,1939,1200000.0,04-02-2017
Højvangsvej 5,Glostrup,2600,3,94,1934,2600000.0,02-02-2017
"Ørnebjergvej 12D, ST. TH",Glostrup,2600,2,53,1935,1110000.0,01-02-2017
Hasselhaven 129,Glostrup,2600,5,120,1967,3525000.0,31-01-2017
"Hovedvejen 154, 4. 33",Glostrup,2600,2,69,1978,1425000.0,30-01-2017
Elmehusene 218,Glostrup,2600,4,96,1968,1050000.0,26-01-2017
Broager 1,Glostrup,2600,6,164,1997,4400000.0,26-01-2017
Østerager 55,Glostrup,2600,8,153,1996,1738001.0,26-01-2017
Fyrrehusene 26,Glostrup,2600,3,99,1970,2360000.0,25-01-2017
Rypevænget 14,Glostrup,2600,5,141,1958,3000000.0,24-01-2017
Højbovej 3,Glostrup,2600,6,162,1928,2550000.0,24-01-2017
"Byparkvej 10, ST. TH",Glostrup,2600,2,61,1975,1530000.0,19-01-2017
Stensbjerg 34,Glostrup,2600,3,114,2003,2875000.0,18-01-2017
"Sofiehaven 3, ST. TV",Glostrup,2600,3,71,2001,2100000.0,16-01-2017
"Edithsvej 1C, ST. TV",Glostrup,2600,4,103,1944,2100000.0,13-01-2017
"Lilliendalsvej 5, 2. 1",Glostrup,2600,3,75,1970,1720000.0,13-01-2017
"Hovedvejen 60B, 1. TV",Glostrup,2600,1,52,1943,985000.0,13-01-2017
"Østervej 11, 1. 4",Glostrup,2600,1,38,1944,425000.0,13-01-2017
"Jernbanevej 57, 1",Glostrup,2600,6,161,1958,4250000.0,13-01-2017
Nordre Ringvej 84,Glostrup,2600,5,115,1952,2160000.0,12-01-2017
Falkevej 3,Glostrup,2600,5,166,1962,3200000.0,12-01-2017
Elmehusene 118,Glostrup,2600,3,96,1968,2100000.0,12-01-2017
Kildevej 25,Glostrup,2600,4,98,1931,2700000.0,11-01-2017
Ejby Mosevej 35,Glostrup,2600,5,137,1971,3395000.0,11-01-2017
"Dalvangsvej 13, ST. 5",Glostrup,2600,1,49,1967,1095000.0,09-01-2017
"Tranemosevej 7, ST. TH",Glostrup,2600,3,77,1961,1610000.0,08-01-2017
Kæraasen 8,Glostrup,2600,4,118,2004,3360000.0,06-01-2017
Elmehusene 182,Glostrup,2600,4,96,1968,2150000.0,02-01-2017
Bovneager 115,Glostrup,2600,4,116,2012,3150000.0,30-12-2016
Poppelhusene 15,Glostrup,2600,5,120,1974,2300000.0,27-12-2016
"Christiansvej 21, 2. TV",Glostrup,2600,3,61,1947,1450000.0,27-12-2016
Ørnebjergvej 48A,Glostrup,2600,6,134,2011,4360000.0,24-12-2016
Vingeager 20,Glostrup,2600,4,127,1984,1601500.0,23-12-2016
"Hovedvejen 146, 3. I",Glostrup,2600,1,68,1966,1150000.0,23-12-2016
Søndervangsvej 25,Glostrup,2600,4,165,1956,3100000.0,21-12-2016
Ejbydalsvej 17,Glostrup,2600,4,152,1972,2650000.0,20-12-2016
Fyrrehusene 84,Glostrup,2600,5,114,1972,2345000.0,20-12-2016
"Evas Alle 3, 1. TH",Glostrup,2600,3,71,1936,700000.0,20-12-2016
Egeskoven 30,Glostrup,2600,2,76,1993,1105000.0,20-12-2016
"Sofielundsvej 22, 1. TV",Glostrup,2600,3,76,1931,1650000.0,20-12-2016
Fyrrehusene 82,Glostrup,2600,4,110,1972,2540000.0,19-12-2016
