street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vejsgårdparken 78B,Vemmelev,4241,5,124,2009,1700000.0,25-05-2017
Ormeslevvej 10,Vemmelev,4241,3,111,1940,898000.0,15-05-2017
Vejsgårdparken 60B,Vemmelev,4241,4,103,2006,1350000.0,03-05-2017
Irisvej 7,Vemmelev,4241,5,126,1969,1225000.0,26-04-2017
Forlevvej 1,Vemmelev,4241,4,153,1920,1450000.0,18-04-2017
Slagelse Landevej 115,Vemmelev,4241,4,143,1959,675000.0,11-03-2017
Lyshøjvej 10,Vemmelev,4241,4,117,1967,1095000.0,13-02-2017
Tingvej 26,Vemmelev,4241,8,265,1939,1475000.0,09-02-2017
Bakkevej 4B,Vemmelev,4241,3,71,1981,600000.0,20-01-2017
Vejsgårdparken 9,Vemmelev,4241,6,208,2008,2275000.0,13-01-2017
Vejsgårdtoften 66,Vemmelev,4241,5,179,2009,2598000.0,04-01-2017
Rugvænget 33,Vemmelev,4241,3,147,1971,1360000.0,04-01-2017
Hemmeshøjvej 77,Vemmelev,4241,4,108,1920,1370000.0,15-12-2016
Bakkevej 12,Vemmelev,4241,3,144,1965,1350000.0,14-12-2016
Birkholm 3,Vemmelev,4241,5,166,1934,900000.0,29-11-2016
Forlevvej 5,Vemmelev,4241,3,141,1964,750000.0,17-11-2016
Ormeslevvej 14,Vemmelev,4241,9,320,1921,3800000.0,12-11-2016
Enghavevej 142,Vemmelev,4241,4,124,1978,800000.0,09-11-2016
Bag Volden 2,Vemmelev,4241,7,190,1934,700000.0,07-11-2016
Lille Strandvej 4,Vemmelev,4241,4,105,1947,272500.0,01-11-2016
Stationsvej 91,Vemmelev,4241,5,170,2004,2195000.0,01-11-2016
Bøgeparken 9,Vemmelev,4241,4,147,1971,1420000.0,25-10-2016
Hemmeshøjvej 9,Vemmelev,4241,3,75,1900,235000.0,24-10-2016
Studevej 26,Vemmelev,4241,5,121,1949,950000.0,20-10-2016
Enghavevej 58,Vemmelev,4241,4,110,1986,1575000.0,11-10-2016
Ydunvej 12,Vemmelev,4241,6,210,1900,2075000.0,05-10-2016
Borgergade 97,Vemmelev,4241,4,130,1977,1050000.0,03-10-2016
Vejsgårdparken 70A,Vemmelev,4241,3,81,2009,1150000.0,22-09-2016
Vejsgårdparken 80B,Vemmelev,4241,3,81,2009,1180000.0,16-09-2016
Stationsvej 65,Vemmelev,4241,4,139,1935,1100000.0,09-09-2016
Stationsvej 50,Vemmelev,4241,4,110,1932,925000.0,05-09-2016
Stationsvej 4,Vemmelev,4241,5,118,1910,457500.0,29-07-2016
Hulhøjvej 7,Vemmelev,4241,5,150,1960,800000.0,20-07-2016
Kirkevej 13,Vemmelev,4241,5,151,1827,800000.0,15-07-2016
Vejsgårdparken 8,Vemmelev,4241,5,142,2006,2145000.0,12-07-2016
Hemmeshøjvej 55,Vemmelev,4241,3,84,1962,600000.0,11-07-2016
Skolevej 6,Vemmelev,4241,3,119,1967,750000.0,01-07-2016
Fruegade 5A,Vemmelev,4241,4,163,1968,1100000.0,20-06-2016
Poppelvej 4,Vemmelev,4241,5,140,1973,1098000.0,17-06-2016
Bakkevej 28,Vemmelev,4241,5,113,1965,1675000.0,16-05-2016
Hemmeshøjvej 53,Vemmelev,4241,7,230,1956,1375000.0,13-05-2016
Fruegade 3L,Vemmelev,4241,3,82,1987,800000.0,06-05-2016
Enghavevej 183,Vemmelev,4241,5,153,2004,841486.0,04-05-2016
Vejsgårdparken 42,Vemmelev,4241,5,183,2006,2499000.0,26-04-2016
Søhusevej 2,Vemmelev,4241,5,203,1827,2750000.0,21-04-2016
Vejlagervej 7A,Vemmelev,4241,5,200,2016,1133000.0,20-04-2016
Enghavevej 122,Vemmelev,4241,5,121,1982,1232500.0,18-04-2016
Brovej 23,Vemmelev,4241,9,254,1865,1000000.0,15-04-2016
Stationsvej 33,Vemmelev,4241,5,152,1972,1200000.0,15-04-2016
Kirkevej 8D,Vemmelev,4241,2,60,1976,785000.0,17-03-2016
Vejsgårdtoften 28,Vemmelev,4241,5,140,2011,1800000.0,09-03-2016
Vejsgårdtoften 56,Vemmelev,4241,5,166,2009,1134500.0,01-03-2016
Skolevej 4,Vemmelev,4241,4,130,1968,1025000.0,23-02-2016
Lyshøjvej 8,Vemmelev,4241,7,238,1923,1565000.0,19-02-2016
Vejsgårdparken 25,Vemmelev,4241,5,169,2005,2250000.0,13-02-2016
Vejsgårdparken 24,Vemmelev,4241,4,188,2008,2560000.0,13-02-2016
Stationsvej 26L,Vemmelev,4241,4,95,1983,1045000.0,05-02-2016
Vejsgårdparken 84B,Vemmelev,4241,3,92,2008,1250000.0,26-01-2016
Enghavevej 177,Vemmelev,4241,6,154,2001,1955000.0,05-01-2016
Snerlevej 8,Vemmelev,4241,5,139,1971,744090.0,22-12-2015
Mosevej 5,Vemmelev,4241,6,202,1877,1300000.0,10-12-2015
Hemmeshøjvej 35,Vemmelev,4241,3,98,1850,330000.0,07-12-2015
Kirkevej 7C,Vemmelev,4241,3,72,2008,860000.0,04-12-2015
Borgergade 27,Vemmelev,4241,5,148,1949,930000.0,13-11-2015
Præstevænget 7,Vemmelev,4241,4,143,1970,1260000.0,05-11-2015
Stationsvej 6,Vemmelev,4241,6,144,1900,666565.0,29-10-2015
