street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tranevej 9,Skælskør,4230,3,40,1937,400000.0,10-05-2017
"Vestergade 16G, ST",Skælskør,4230,1,35,1849,245000.0,05-05-2017
Højen 29,Skælskør,4230,5,151,1978,931929.0,03-05-2017
Skytteengen 13,Skælskør,4230,4,140,1998,2175000.0,02-05-2017
Skytteengen 59,Skælskør,4230,4,139,2000,2000000.0,02-05-2017
Vestergade 16C,Skælskør,4230,2,57,1849,510000.0,26-04-2017
Nyvej 7,Skælskør,4230,4,110,1960,890000.0,09-04-2017
"Præstestræde 21, 1. TV",Skælskør,4230,3,85,1930,875000.0,07-04-2017
Ribsvej 20,Skælskør,4230,4,87,1984,875000.0,07-04-2017
Æblevej 22,Skælskør,4230,5,117,1966,1250000.0,05-04-2017
Maglevænge 3,Skælskør,4230,5,137,1940,493160.0,31-03-2017
Magleby Ravnemark 37,Skælskør,4230,5,150,1975,1145000.0,29-03-2017
Østre Strand 159,Skælskør,4230,2,41,1987,505000.0,23-03-2017
Mågevej 7,Skælskør,4230,6,92,1950,2495000.0,23-03-2017
Konge-Åsen 135,Skælskør,4230,5,126,1977,1100000.0,23-03-2017
Lovsøvej 19,Skælskør,4230,5,185,1933,800000.0,23-03-2017
Østre Strand 193,Skælskør,4230,3,70,1999,1100000.0,22-03-2017
Teglværksvej 35,Skælskør,4230,4,120,1975,540000.0,17-03-2017
Gartnervænget 7,Skælskør,4230,6,136,1967,1130000.0,15-03-2017
Konge-Åsen 105,Skælskør,4230,4,158,1978,1050000.0,15-03-2017
Østre Strand 229,Skælskør,4230,4,63,1983,870000.0,12-03-2017
Skrænten 2,Skælskør,4230,6,140,1967,920000.0,11-03-2017
Pigeonvænget 27,Skælskør,4230,5,148,2007,922890.0,09-03-2017
"Vestergade 5A, 1. TH",Skælskør,4230,2,56,1910,470000.0,01-03-2017
Gyvelvej 5,Skælskør,4230,4,105,1998,1100000.0,01-03-2017
Holtenvej 9,Skælskør,4230,3,133,2007,1600000.0,26-02-2017
Næstved Landevej 558,Skælskør,4230,3,130,1800,290000.0,18-02-2017
Elmevej 4,Skælskør,4230,6,186,1966,1500000.0,17-02-2017
Nordtoften 16,Skælskør,4230,5,125,1966,925000.0,17-02-2017
Gaden 30,Skælskør,4230,7,241,1977,1100000.0,15-02-2017
Hesselhaven 61,Skælskør,4230,4,157,1980,600500.0,10-02-2017
Magleby Ravnemark 41,Skælskør,4230,5,177,1980,1200000.0,07-02-2017
Skolevej 18,Skælskør,4230,3,114,1860,540000.0,02-02-2017
Carl Medingsvej 46,Skælskør,4230,5,108,1908,600000.0,31-01-2017
Magleby Ravnemark 17,Skælskør,4230,5,115,1968,775000.0,27-01-2017
