street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Andemosevej 33,Fejø,4944,3,118,1900,495000.0,17-03-2017
Lærkestien 7,Fejø,4944,3,95,1976,450000.0,08-03-2017
Brigetvej 3,Fejø,4944,3,81,1952,195000.0,21-02-2017
Skovvej 28,Fejø,4944,6,170,1877,150000.0,20-02-2017
Skaløvej 15,Fejø,4944,4,182,1976,700000.0,28-12-2016
Dybvigvej 49,Fejø,4944,4,85,1915,400000.0,09-12-2016
Storemosevej 56,Fejø,4944,5,138,1877,555000.0,15-11-2016
Herredsvej 57B,Fejø,4944,4,120,1860,455000.0,02-10-2016
Slettervig 9,Fejø,4944,3,36,1969,230000.0,23-09-2016
Skaløvej 27,Fejø,4944,5,170,1910,850000.0,24-08-2016
Poppelstien 18,Fejø,4944,3,40,1971,180000.0,14-08-2016
Bøgestien 7,Fejø,4944,3,50,1973,270000.0,12-08-2016
Syrenstien 10,Fejø,4944,4,63,1970,570000.0,05-08-2016
Herredsvej 280,Fejø,4944,3,70,1897,160000.0,28-07-2016
Dommervej 2,Fejø,4944,5,117,1934,800000.0,06-07-2016
Herredsvej 74A,Fejø,4944,5,117,1893,170000.0,01-07-2016
Herredsvej 287,Fejø,4944,4,80,1875,500000.0,30-06-2016
Andemosevej 27,Fejø,4944,5,128,1846,445000.0,03-06-2016
Andemosevej 27B,Fejø,4944,3,73,1880,360000.0,02-06-2016
Lærkestien 5,Fejø,4944,1,26,1972,155000.0,31-05-2016
Birkestien 3,Fejø,4944,5,67,1973,325000.0,31-05-2016
Bøgestien 14,Fejø,4944,3,58,1981,470000.0,27-05-2016
Sletterodde 9,Fejø,4944,4,75,1968,96627.0,24-05-2016
Herredsvej 261,Fejø,4944,2,87,1820,150000.0,25-04-2016
Storemosevej 75,Fejø,4944,2,43,1956,162500.0,22-04-2016
Herredsvej 19,Fejø,4944,3,138,1938,330000.0,09-03-2016
Herredsvej 83,Fejø,4944,3,80,1941,127500.0,17-02-2016
Herredsvej 64,Fejø,4944,5,163,1925,177004.0,09-12-2015
Brigetvej 11,Fejø,4944,4,100,1897,990000.0,03-12-2015
Granstien 4,Fejø,4944,4,65,1974,540000.0,03-12-2015
Dalmosevej 2,Fejø,4944,5,206,1980,675000.0,29-11-2015
Herredsvej 192C,Fejø,4944,4,118,1961,350000.0,24-11-2015
Herredsvej 59,Fejø,4944,7,118,1827,250000.0,23-11-2015
Kløverstien 5,Fejø,4944,3,57,1969,357000.0,16-11-2015
Herredsvej 158,Fejø,4944,6,183,1957,815000.0,05-11-2015
Herredsvej 157,Fejø,4944,6,160,1862,875000.0,06-10-2015
Herredsvej 167,Fejø,4944,3,91,1912,200000.0,25-09-2015
Hjortemosevej 9,Fejø,4944,4,180,1916,1300000.0,18-09-2015
Birkestien 1,Fejø,4944,1,42,2004,225000.0,18-09-2015
Herredsvej 144,Fejø,4944,4,128,1957,700000.0,04-09-2015
Birkestien 18,Fejø,4944,3,47,1978,600000.0,23-08-2015
Tuborgvej 6,Fejø,4944,2,29,1985,245000.0,23-08-2015
Herredsvej 39,Fejø,4944,3,140,1920,290233.0,12-08-2015
Syrenstien 11,Fejø,4944,4,60,1969,1050000.0,01-07-2015
Herredsvej 57G,Fejø,4944,6,144,1877,675000.0,10-04-2015
Slettervej 25,Fejø,4944,4,115,1800,600000.0,07-04-2015
Dybvigvej 47,Fejø,4944,5,124,1915,621350.0,01-04-2015
Skovvej 38,Fejø,4944,8,193,1959,5540000.0,27-03-2015
Birkestien 15,Fejø,4944,5,94,1970,625000.0,25-03-2015
Herredsvej 153,Fejø,4944,3,77,1850,250000.0,24-03-2015
Slettervej 35,Fejø,4944,4,155,1850,5045970.0,08-03-2015
Slettervej 47,Fejø,4944,5,143,1902,350000.0,08-03-2015
Slettervej 45,Fejø,4944,7,202,1872,200000.0,08-03-2015
Herredsvej 11,Fejø,4944,5,140,1907,50000.0,01-03-2015
Herredsvej 228,Fejø,4944,4,138,1976,565000.0,14-01-2015
Herredsvej 293,Fejø,4944,6,146,1933,94732.0,14-01-2015
Herredsvej 38,Fejø,4944,6,173,1976,775000.0,15-12-2014
Granstien 8,Fejø,4944,2,55,1969,530000.0,19-11-2014
Herredsvej 210,Fejø,4944,4,140,1885,950000.0,18-11-2014
Slettervig 6,Fejø,4944,3,56,1979,350000.0,05-11-2014
Skovvej 8,Fejø,4944,5,156,1967,3085000.0,03-11-2014
Herredsvej 245,Fejø,4944,3,72,1877,151724.0,26-09-2014
Nøddestien 6,Fejø,4944,4,67,1974,270000.0,03-09-2014
Gl. Smedievej 9,Fejø,4944,5,115,1987,1800000.0,29-08-2014
Degnemosevej 9,Fejø,4944,4,90,1964,450000.0,23-07-2014
Herredsvej 191,Fejø,4944,5,116,1965,575000.0,04-07-2014
Birkestien 9,Fejø,4944,2,66,2005,475000.0,03-07-2014
Dybvigvej 6,Fejø,4944,5,128,1891,375000.0,18-06-2014
Herredsvej 282,Fejø,4944,5,131,1900,147845.0,14-05-2014
Andemosevej 7,Fejø,4944,4,98,1877,230000.0,03-03-2014
Poppelstien 12,Fejø,4944,3,73,1975,80000.0,20-02-2014
Herredsvej 6,Fejø,4944,4,110,1928,10000.0,15-01-2014
Storemosevej 40,Fejø,4944,4,78,1959,100000.0,01-01-2014
Herredsvej 205,Fejø,4944,5,130,1920,395000.0,18-12-2013
Sletterodde 6,Fejø,4944,4,98,1973,500000.0,23-11-2013
Brigetvej 6,Fejø,4944,9,232,1877,250000.0,05-11-2013
Herredsvej 296,Fejø,4944,3,72,1877,10000.0,30-10-2013
Herredsvej 56,Fejø,4944,4,102,1860,41469.0,09-10-2013
Herredsvej 129,Fejø,4944,6,216,1920,75000.0,02-10-2013
Herredsvej 24,Fejø,4944,5,172,1928,230000.0,10-09-2013
Herredsvej 263,Fejø,4944,6,159,1852,300000.0,27-08-2013
Herredsvej 269,Fejø,4944,4,126,1850,375000.0,01-08-2013
Sletterodde 10,Fejø,4944,4,80,1970,211225.0,26-07-2013
Birkestien 14,Fejø,4944,3,59,1970,400000.0,21-06-2013
Dybvigvej 34,Fejø,4944,5,111,1895,145000.0,21-06-2013
Slettervej 27,Fejø,4944,6,203,1958,4350000.0,17-06-2013
Herredsvej 75,Fejø,4944,4,91,2016,160000.0,01-06-2013
Storemosevej 62,Fejø,4944,6,96,1795,1885000.0,07-04-2013
Storemosevej 28,Fejø,4944,5,137,1935,690000.0,17-03-2013
Strandvejen 19A,Fejø,4944,3,161,1978,950000.0,13-03-2013
Herredsvej 251,Fejø,4944,3,80,1895,35000.0,27-02-2013
Hjortemosevej 27,Fejø,4944,4,114,1877,240955.0,06-02-2013
Herredsvej 266,Fejø,4944,3,80,1920,600000.0,25-12-2012
Herredsvej 93,Fejø,4944,7,130,1952,145000.0,19-12-2012
Skovvej 3,Fejø,4944,4,88,1916,458700.0,14-11-2012
Skovvej 21,Fejø,4944,6,158,1877,765000.0,02-11-2012
Skaløvej 41,Fejø,4944,5,96,1911,350000.0,26-09-2012
Herredsvej 84,Fejø,4944,5,98,1870,75000.0,14-09-2012
Dybvigvej 55,Fejø,4944,6,185,1877,950000.0,31-08-2012
Vestergårdsvej 5,Fejø,4944,5,150,1909,275000.0,27-08-2012
Dybvigvej 36,Fejø,4944,4,122,1907,425000.0,30-07-2012
Slettervej 4,Fejø,4944,2,96,1920,275000.0,27-07-2012
Birkestien 2,Fejø,4944,3,43,1979,225000.0,22-07-2012
Dybvigvej 53,Fejø,4944,6,129,1906,261219.0,17-07-2012
Poppelstien 2,Fejø,4944,3,48,1973,565000.0,28-06-2012
Poppelstien 17,Fejø,4944,4,77,1970,600000.0,19-06-2012
Fyrrestien 2,Fejø,4944,2,39,1973,490000.0,04-06-2012
Herredsvej 76,Fejø,4944,6,140,1912,38000.0,16-05-2012
Herredsvej 137,Fejø,4944,2,90,1827,250000.0,02-05-2012
Poppelstien 14,Fejø,4944,4,48,1975,225000.0,26-04-2012
Tuborgvej 8,Fejø,4944,3,83,1932,160000.0,17-03-2012
Dybvigvej 20,Fejø,4944,7,185,1966,260000.0,14-03-2012
Herredsvej 1,Fejø,4944,10,188,1916,400000.0,12-03-2012
Herredsvej 276,Fejø,4944,5,132,1977,425000.0,05-03-2012
Herredsvej 218,Fejø,4944,4,109,2008,300000.0,29-02-2012
Skovvej 7,Fejø,4944,6,200,1839,4887500.0,03-01-2012
Herredsvej 40B,Fejø,4944,3,111,1975,810000.0,13-12-2011
Dybvigvej 4,Fejø,4944,6,164,1903,200000.0,09-12-2011
Fyrrestien 3,Fejø,4944,2,72,1994,630000.0,31-10-2011
Herredsvej 95,Fejø,4944,11,76,1856,1000000.0,06-10-2011
Slettervig 8,Fejø,4944,4,48,1974,698000.0,21-09-2011
Dybvigvej 26,Fejø,4944,6,201,1800,600000.0,18-09-2011
Skaløvej 11,Fejø,4944,4,96,2007,1460000.0,16-09-2011
Herredsvej 252,Fejø,4944,4,121,1976,875000.0,16-09-2011
Herredsvej 198C,Fejø,4944,5,136,1979,995000.0,31-08-2011
Slettervej 33,Fejø,4944,4,112,1850,195000.0,12-08-2011
Herredsvej 192A,Fejø,4944,6,128,1960,640000.0,02-07-2011
Sletterodde 14,Fejø,4944,3,138,1966,1950000.0,01-07-2011
Herredsvej 121,Fejø,4944,4,173,1914,495000.0,29-06-2011
Herredsvej 170,Fejø,4944,3,110,1877,215000.0,29-06-2011
Skaløvej 48,Fejø,4944,5,162,1923,1000000.0,23-06-2011
Lærkestien 4,Fejø,4944,1,86,2016,155000.0,09-06-2011
Herredsvej 10,Fejø,4944,6,130,1949,443472.0,04-04-2011
Dybvigvej 39,Fejø,4944,5,127,1907,450000.0,22-03-2011
Herredsvej 133,Fejø,4944,7,130,1852,995000.0,13-03-2011
Herredsvej 175,Fejø,4944,3,100,1950,275000.0,26-02-2011
Storemosevej 107,Fejø,4944,4,95,1938,185000.0,04-02-2011
Storemosevej 116,Fejø,4944,3,112,1974,425000.0,26-01-2011
Herredsvej 222,Fejø,4944,7,189,1928,1300000.0,07-01-2011
Herredsvej 172,Fejø,4944,8,219,1931,600000.0,04-01-2011
Hjortemosevej 3,Fejø,4944,4,105,1910,630000.0,01-01-2011
Slettervig 5,Fejø,4944,10,116,1984,730000.0,27-12-2010
Herredsvej 267,Fejø,4944,3,45,1850,220000.0,21-12-2010
Herredsvej 229,Fejø,4944,5,124,1890,320000.0,14-12-2010
Poppelstien 19,Fejø,4944,4,71,1974,701674.0,07-12-2010
Herredsvej 213,Fejø,4944,5,176,1850,300000.0,19-11-2010
Slettervig 3,Fejø,4944,2,74,2006,900000.0,04-10-2010
Skovvej 31,Fejø,4944,7,110,1951,650000.0,13-07-2010
Slettervig 15,Fejø,4944,5,145,1968,1400000.0,11-07-2010
Slettervig 12,Fejø,4944,4,67,1972,750000.0,29-06-2010
Lærkestien 14,Fejø,4944,3,50,1973,400000.0,15-06-2010
Skovvej 1,Fejø,4944,4,72,1850,300000.0,14-06-2010
Herredsvej 105,Fejø,4944,4,97,1941,215000.0,07-04-2010
Skovvej 27,Fejø,4944,7,176,1969,1379000.0,02-04-2010
Æblestien 2,Fejø,4944,3,65,1990,470000.0,23-03-2010
Herredsvej 135,Fejø,4944,5,92,1850,560000.0,17-03-2010
Herredsvej 88,Fejø,4944,6,114,1890,280000.0,03-03-2010
Sletterodde 15,Fejø,4944,5,82,1974,450000.0,01-03-2010
Andemosevej 34,Fejø,4944,5,185,1840,2633300.0,24-02-2010
Dybvigvej 28,Fejø,4944,3,90,1934,425000.0,15-02-2010
Herredsvej 107,Fejø,4944,4,80,1920,501500.0,25-01-2010
Slettervej 21,Fejø,4944,5,227,1912,1800000.0,27-12-2009
Fyrrestien 11,Fejø,4944,2,72,1994,680000.0,21-12-2009
Bøgestien 8,Fejø,4944,2,46,1992,370000.0,11-12-2009
Syrenstien 6,Fejø,4944,3,56,1982,259250.0,24-11-2009
Storemosevej 118,Fejø,4944,4,77,2012,85000.0,09-11-2009
Pærestien 1,Fejø,4944,4,66,1974,490000.0,09-09-2009
Sletterodde 21,Fejø,4944,3,43,2012,120000.0,26-08-2009
Nøddestien 8,Fejø,4944,3,58,1974,750000.0,22-07-2009
Dybvigvej 10,Fejø,4944,11,230,1910,1800000.0,02-07-2009
Herredsvej 281,Fejø,4944,8,142,1780,1050000.0,30-06-2009
Dybvigvej 35,Fejø,4944,5,122,1910,500000.0,26-06-2009
Engstien 3,Fejø,4944,4,92,1987,1050000.0,25-05-2009
Herredsvej 304,Fejø,4944,5,130,1911,810000.0,14-05-2009
Sletterbo 6,Fejø,4944,4,115,1976,896700.0,01-03-2009
Dybvigvej 57,Fejø,4944,3,248,2011,2215000.0,10-02-2009
Slettervig 10,Fejø,4944,5,54,1990,900000.0,22-11-2008
Herredsvej 202,Fejø,4944,4,99,1827,550000.0,13-10-2008
