street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Søkærvej 37,Pandrup,9490,6,160,1931,137500.0,22-08-2016
Birkevej 15,Pandrup,9490,3,200,1964,579000.0,19-08-2016
Fyrregangen 3,Pandrup,9490,4,100,1970,750000.0,18-08-2016
Purkærvej 29,Pandrup,9490,3,105,1982,520000.0,18-08-2016
Ferborgvej 70,Pandrup,9490,2,52,1983,1100000.0,17-08-2016
Nyvej 2,Pandrup,9490,5,132,1965,735000.0,16-08-2016
Nordvej 23,Pandrup,9490,4,63,1962,2200000.0,12-08-2016
Engesgaardsvej 65,Pandrup,9490,4,104,1941,595000.0,09-08-2016
Kædegaardsvej 25,Pandrup,9490,5,200,1963,562500.0,05-08-2016
Kystvejen 22,Pandrup,9490,8,250,1935,1350000.0,04-08-2016
Møllevænget 7,Pandrup,9490,6,119,1962,995000.0,29-07-2016
Isaksvej 34,Pandrup,9490,4,119,1988,1075000.0,20-07-2016
Ferborgvej 30,Pandrup,9490,3,48,1984,1600000.0,13-07-2016
Isaksvej 40,Pandrup,9490,4,119,1986,975000.0,07-07-2016
Kystvejen 19,Pandrup,9490,8,299,1905,6100000.0,04-07-2016
Cannerslundvej 26,Pandrup,9490,6,181,1988,2485000.0,03-07-2016
Lommelærken 14,Pandrup,9490,4,74,1976,1000000.0,29-06-2016
Rødhus Klitvej 315,Pandrup,9490,3,76,1979,950000.0,28-06-2016
Møllevænget 4,Pandrup,9490,4,130,1964,1150000.0,25-06-2016
Hunetorp Klitvej 119,Pandrup,9490,4,75,1978,1125000.0,24-06-2016
Rødhusvej 236,Pandrup,9490,4,126,1941,550000.0,23-06-2016
Kaas Hedevej 19,Pandrup,9490,3,77,1907,1056900.0,21-06-2016
Hunetorp Klitvej 249,Pandrup,9490,4,68,1978,900000.0,20-06-2016
Torvegade 2E,Pandrup,9490,3,82,1991,460500.0,14-06-2016
Rødhus Klitvej 117,Pandrup,9490,3,73,1961,397234.0,14-06-2016
Lunekrogen 5,Pandrup,9490,2,32,1953,400000.0,06-06-2016
Grinden 15,Pandrup,9490,3,62,1976,1050000.0,03-06-2016
Bredgade 19,Pandrup,9490,5,173,1900,1650000.0,01-06-2016
Toftevangen 3,Pandrup,9490,3,105,1945,755000.0,31-05-2016
Sneppevej 9,Pandrup,9490,4,135,1968,600000.0,25-05-2016
Helledivej 16,Pandrup,9490,5,161,1902,170000.0,23-05-2016
Akelejevej 9,Pandrup,9490,3,72,1968,201200.0,22-05-2016
Sydvej 14,Pandrup,9490,4,82,1986,2665000.0,19-05-2016
Langgade 108,Pandrup,9490,6,105,1935,510000.0,17-05-2016
Havevænget 7,Pandrup,9490,4,97,1962,315000.0,12-05-2016
Hvedemarken 3A,Pandrup,9490,4,100,1979,700000.0,11-05-2016
Skorr-Karensvej 1,Pandrup,9490,5,91,1966,770000.0,11-05-2016
Storkekæret 36,Pandrup,9490,3,65,1986,530000.0,10-05-2016
Korsgade 3,Pandrup,9490,5,159,1934,1300000.0,03-05-2016
Violvej 2,Pandrup,9490,3,98,1961,370000.0,02-05-2016
Vinkelvej 8,Pandrup,9490,5,165,1973,945000.0,27-04-2016
Bredgade 65,Pandrup,9490,5,146,1935,1350000.0,21-04-2016
Kildebakken 16,Pandrup,9490,7,183,1996,1350000.0,21-04-2016
Torvegade 2A,Pandrup,9490,3,82,1991,1050000.0,18-04-2016
Hjelmevej 10,Pandrup,9490,3,57,1964,1200000.0,15-04-2016
Gl. Brugsvej 5,Pandrup,9490,4,141,1907,602045.0,15-04-2016
Kærvangen 3,Pandrup,9490,4,163,1986,1550000.0,13-04-2016
Jernbanegade 17,Pandrup,9490,5,168,1970,1100000.0,08-04-2016
Isaksvej 22,Pandrup,9490,5,137,2001,1575000.0,05-04-2016
Rødhusparken 75,Pandrup,9490,4,72,1984,950000.0,30-03-2016
Løkkegade 17,Pandrup,9490,4,130,1962,500000.0,18-03-2016
Egevej 10,Pandrup,9490,4,100,1945,500000.0,18-03-2016
Lundergaardsvej 111,Pandrup,9490,6,161,1981,1025000.0,02-03-2016
Brorsonsvej 19,Pandrup,9490,4,124,1973,845000.0,26-02-2016
Engvejen 18,Pandrup,9490,4,161,1989,1690000.0,19-02-2016
Gl. Brugsvej 3,Pandrup,9490,3,124,1917,320000.0,18-02-2016
Gl. Industrivej 6,Pandrup,9490,4,167,1963,400000.0,10-02-2016
Ritmestervej 15,Pandrup,9490,3,84,1966,895000.0,09-02-2016
Kildevangen 17,Pandrup,9490,5,144,1979,850000.0,05-02-2016
Spovevej 3,Pandrup,9490,4,87,1961,525000.0,02-02-2016
Skolevej 19A,Pandrup,9490,4,97,1988,700000.0,28-01-2016
Driften 29,Pandrup,9490,4,117,2005,1225000.0,27-01-2016
Brorsonsvej 1,Pandrup,9490,4,158,1985,775000.0,25-01-2016
Kaskelotten 21,Pandrup,9490,6,126,1987,765000.0,20-01-2016
Kvorupvej 221,Pandrup,9490,6,171,2016,25000.0,17-01-2016
Purkærvej 62,Pandrup,9490,6,163,1900,1510000.0,14-01-2016
Orkidevej 27,Pandrup,9490,4,106,1965,515000.0,11-01-2016
Vandværksvej 15,Pandrup,9490,4,110,1977,361718.0,08-01-2016
Nordvej 37,Pandrup,9490,4,71,1984,1640000.0,07-01-2016
Løkkegade 25,Pandrup,9490,5,113,1952,920000.0,05-01-2016
Pilevej 30,Pandrup,9490,6,260,1912,400000.0,01-01-2016
Klosterkrogen 15,Pandrup,9490,5,181,2000,2250000.0,29-12-2015
"Nørregade 3C, 1",Pandrup,9490,4,93,1951,375000.0,23-12-2015
Rosenvænget 6,Pandrup,9490,4,110,1985,525000.0,23-12-2015
"Blokhusvej 16, 1",Pandrup,9490,5,117,1948,900000.0,22-12-2015
Bleggravsvej 21,Pandrup,9490,6,156,1920,325000.0,20-12-2015
Severinsvej 35,Pandrup,9490,4,59,1994,1595000.0,16-12-2015
Lunen 80,Pandrup,9490,5,110,2006,836250.0,16-12-2015
Storkekæret 83,Pandrup,9490,3,89,1983,550000.0,11-12-2015
Nørregade 33,Pandrup,9490,6,150,1942,875000.0,10-12-2015
Lundergaardsvej 56,Pandrup,9490,6,129,1910,65000.0,07-12-2015
Lundbakvej 56,Pandrup,9490,3,80,1920,175000.0,04-12-2015
Rødhusparken 27,Pandrup,9490,4,59,1985,500000.0,02-12-2015
Simonivej 3,Pandrup,9490,3,156,1997,1270000.0,30-11-2015
Langgade 27,Pandrup,9490,3,106,1951,250000.0,26-11-2015
Grinden 25,Pandrup,9490,4,63,1986,1050000.0,25-11-2015
Jernbanegade 22,Pandrup,9490,4,150,1925,320000.0,25-11-2015
Hunetorp Klitvej 81,Pandrup,9490,5,74,1979,1525000.0,24-11-2015
Røde Hedevej 55,Pandrup,9490,3,82,1904,100000.0,19-11-2015
Purkærvej 30,Pandrup,9490,5,158,1912,696000.0,16-11-2015
Hunetorp Klitvej 255,Pandrup,9490,6,84,1978,1062500.0,09-11-2015
Vibevej 12,Pandrup,9490,4,120,1965,785000.0,03-11-2015
Cannerslundvej 66,Pandrup,9490,6,202,2009,1080000.0,28-10-2015
Severinsvej 40A,Pandrup,9490,4,109,2016,1250000.0,28-10-2015
Voldkærvej 104,Pandrup,9490,6,160,1890,665000.0,22-10-2015
Kildedalen 5,Pandrup,9490,4,110,1979,550000.0,22-10-2015
Cannerslundvej 8,Pandrup,9490,4,199,1961,1260000.0,21-10-2015
Orkidevej 22,Pandrup,9490,6,142,1965,875000.0,14-10-2015
Bredgade 28A,Pandrup,9490,4,106,1884,685000.0,13-10-2015
Kaas Hedevej 10A,Pandrup,9490,4,128,1972,280000.0,11-10-2015
Severinsvej 36,Pandrup,9490,3,64,1972,1100000.0,01-10-2015
Allegade 2,Pandrup,9490,8,156,1917,343943.0,27-09-2015
Hvedemarken 7,Pandrup,9490,4,167,1986,1100000.0,23-09-2015
Grinden 14,Pandrup,9490,2,54,1977,412250.0,23-09-2015
Granvej 13,Pandrup,9490,5,125,1902,545000.0,22-09-2015
Jansensvej 6,Pandrup,9490,6,175,1942,1230000.0,20-09-2015
Hunetorp Klitvej 151,Pandrup,9490,4,68,1979,1225000.0,19-09-2015
Skolegade 11,Pandrup,9490,4,120,1969,650000.0,18-09-2015
Stien 1,Pandrup,9490,4,104,1964,443903.0,03-09-2015
Skovvej 20,Pandrup,9490,5,125,1970,540000.0,03-09-2015
Rødhus Klitvej 144,Pandrup,9490,3,73,1961,700000.0,02-09-2015
Sdr. Lundbak 8,Pandrup,9490,4,168,1902,392965.0,28-08-2015
Rødhus Klitvej 143,Pandrup,9490,3,73,1961,750000.0,28-08-2015
Lundergaardsvej 54,Pandrup,9490,4,138,1920,940000.0,26-08-2015
Skovvej 28A,Pandrup,9490,3,101,1988,400000.0,24-08-2015
Langgade 35,Pandrup,9490,3,95,1957,458000.0,21-08-2015
Rødhusparken 47,Pandrup,9490,4,63,1984,1000000.0,18-08-2015
Hunetorp Klitvej 221,Pandrup,9490,5,76,1978,1625000.0,16-08-2015
Ritmestervej 35,Pandrup,9490,2,40,1964,750000.0,12-08-2015
Skolesvinget 8,Pandrup,9490,4,113,1975,493000.0,10-08-2015
Hvedemarken 5B,Pandrup,9490,4,100,1979,810000.0,06-08-2015
Birkevej 4,Pandrup,9490,3,100,1963,570000.0,04-08-2015
Magnolievej 13,Pandrup,9490,5,145,1976,899000.0,31-07-2015
Søkærvej 31,Pandrup,9490,5,130,1911,700000.0,31-07-2015
Cannerslundvej 17,Pandrup,9490,7,259,1910,725000.0,13-07-2015
Magnolievej 9,Pandrup,9490,6,180,1976,665383.0,10-07-2015
Langgade 70,Pandrup,9490,3,33,1924,310000.0,10-07-2015
Lundergaardsvej 75,Pandrup,9490,6,102,1900,1575000.0,07-07-2015
Kingosvej 6,Pandrup,9490,4,140,1976,1245000.0,03-07-2015
Kvorupvej 161,Pandrup,9490,4,166,1932,1175000.0,01-07-2015
Nordvej 12,Pandrup,9490,3,50,1968,415000.0,01-07-2015
Rødhus Klitvej 145,Pandrup,9490,3,73,1961,800000.0,30-06-2015
Rødhus Klitvej 357,Pandrup,9490,3,76,1979,74000.0,29-06-2015
Rødhusvej 104,Pandrup,9490,3,115,1851,75000.0,26-06-2015
Rødhusvej 88,Pandrup,9490,6,136,1944,650000.0,23-06-2015
Hvedemarken 38,Pandrup,9490,7,253,1978,1867000.0,21-06-2015
Rosenvænget 5A,Pandrup,9490,4,112,1981,895000.0,18-06-2015
Kædegaardsvej 28C,Pandrup,9490,2,60,1983,495000.0,18-06-2015
Lucernemarken 19,Pandrup,9490,5,156,1974,1100000.0,16-06-2015
Klydevej 6,Pandrup,9490,4,96,1965,610000.0,12-06-2015
Rødhus Klitvej 147,Pandrup,9490,3,73,1961,925000.0,11-06-2015
Rødhusparken 93,Pandrup,9490,8,220,1900,1466000.0,10-06-2015
Udholmsvej 18,Pandrup,9490,4,124,1877,525000.0,09-06-2015
Tunen 7,Pandrup,9490,4,76,1978,1100000.0,08-06-2015
Kildevangen 6,Pandrup,9490,6,172,1999,1500000.0,08-06-2015
Gl. Jacobsvej 1,Pandrup,9490,3,65,1890,400000.0,08-06-2015
Lundergaardsvej 38,Pandrup,9490,8,218,1939,2065000.0,07-06-2015
Lundtoften 4,Pandrup,9490,4,122,1940,850000.0,07-06-2015
Møllevænget 1,Pandrup,9490,6,139,1960,1053000.0,03-06-2015
Severinsvej 4,Pandrup,9490,4,69,1962,824500.0,02-06-2015
Ritmestervej 27,Pandrup,9490,4,103,2003,481667.0,01-06-2015
Rødhus Klitvej 146,Pandrup,9490,3,73,1961,142800.0,01-06-2015
Svanemosevej 27,Pandrup,9490,3,105,1950,310000.0,29-05-2015
Rævegangen 4,Pandrup,9490,3,52,1961,1050000.0,29-05-2015
Rødhus Klitvej 138,Pandrup,9490,3,73,1961,935000.0,29-05-2015
Sdr. Lundbak 42,Pandrup,9490,4,135,1877,641238.0,22-05-2015
Cannerslundvej 46,Pandrup,9490,5,158,2007,2075000.0,20-05-2015
Morelvej 11,Pandrup,9490,5,167,2016,275000.0,19-05-2015
Havevænget 2,Pandrup,9490,3,110,1966,600000.0,13-05-2015
Klosterlunden 7,Pandrup,9490,5,172,2017,523575.0,09-05-2015
Fladen 4,Pandrup,9490,5,100,1977,465000.0,06-05-2015
Storkekæret 51,Pandrup,9490,3,74,1988,450000.0,06-05-2015
Ninasvej 5,Pandrup,9490,3,63,1969,685000.0,05-05-2015
Duevej 2,Pandrup,9490,4,155,1959,198000.0,04-05-2015
Grinden 3,Pandrup,9490,5,96,1978,1315000.0,30-04-2015
Hunetorp Klitvej 201,Pandrup,9490,4,61,1985,1400000.0,30-04-2015
Hunetorp Klitvej 115,Pandrup,9490,5,95,1978,1517000.0,28-04-2015
Hunetorp Klitvej 58,Pandrup,9490,4,65,1976,1320000.0,27-04-2015
Klosterlunden 9,Pandrup,9490,6,384,2016,769000.0,27-04-2015
Skolesvinget 22,Pandrup,9490,4,139,1978,730000.0,23-04-2015
Tranekærvej 25,Pandrup,9490,6,160,1966,627704.0,21-04-2015
Bekkasinvej 1,Pandrup,9490,3,132,1972,650000.0,20-04-2015
Langgade 81,Pandrup,9490,5,147,1925,915000.0,18-04-2015
Jacobsvej 12,Pandrup,9490,5,136,1987,817000.0,15-04-2015
Lunekrogen 12,Pandrup,9490,4,63,1986,748000.0,15-04-2015
Langs Banen 59,Pandrup,9490,6,245,2011,1163500.0,15-04-2015
Kirkekrogen 7,Pandrup,9490,4,56,1995,875000.0,10-04-2015
Stadionvej 16,Pandrup,9490,4,137,1971,675000.0,07-04-2015
Kildebakken 18,Pandrup,9490,7,156,1986,1125000.0,04-04-2015
Brorsonsvej 14,Pandrup,9490,5,130,1974,1025000.0,31-03-2015
Kvorupvej 226,Pandrup,9490,9,304,1820,1075000.0,31-03-2015
Snippen 3,Pandrup,9490,3,85,2013,795000.0,26-03-2015
Hvedemarken 5A,Pandrup,9490,4,100,1979,595000.0,24-03-2015
Skolekrogen 22,Pandrup,9490,5,126,1978,425000.0,23-03-2015
Hunetorp Klitvej 134,Pandrup,9490,4,55,1985,1800000.0,16-03-2015
Rugmarken 3,Pandrup,9490,4,139,1897,850000.0,13-03-2015
Narhvalen 14,Pandrup,9490,5,95,1978,1050000.0,07-03-2015
Lucernemarken 16,Pandrup,9490,5,146,1998,1625000.0,06-03-2015
Rødhusparken 39,Pandrup,9490,4,59,1984,660000.0,06-03-2015
Over Kæret 15,Pandrup,9490,8,202,1920,330000.0,02-03-2015
Klostervænget 7,Pandrup,9490,5,154,2006,1450000.0,02-03-2015
Skolekrogen 30B,Pandrup,9490,3,89,1983,665000.0,27-02-2015
Havevænget 3,Pandrup,9490,4,96,1962,635000.0,26-02-2015
Løkkegade 1,Pandrup,9490,4,142,1953,25000.0,25-02-2015
Holmevej 17,Pandrup,9490,3,134,1976,625000.0,25-02-2015
Pilevej 5,Pandrup,9490,5,135,1940,476609.0,25-02-2015
Hjejlevej 4,Pandrup,9490,4,130,1970,980000.0,23-02-2015
Blokhusvej 60,Pandrup,9490,5,209,1902,611017.0,17-02-2015
Knagen 4,Pandrup,9490,6,86,1962,795000.0,16-02-2015
Nørregade 66,Pandrup,9490,9,195,1860,294361.0,11-02-2015
Engesgaardsvej 125,Pandrup,9490,7,222,1925,14823370.0,10-02-2015
Søkærvej 75,Pandrup,9490,8,169,1881,630000.0,10-02-2015
Gl. Kaasvej 13,Pandrup,9490,3,95,1948,300000.0,09-02-2015
Kingosvej 49,Pandrup,9490,4,136,1975,895000.0,06-02-2015
Skolevej 32,Pandrup,9490,5,130,1912,490000.0,21-01-2015
Havremarken 14,Pandrup,9490,4,160,1979,1645000.0,21-01-2015
Mosevej 4,Pandrup,9490,5,150,1927,361712.0,20-01-2015
Rødhusvej 89,Pandrup,9490,4,78,1942,414930.0,20-01-2015
Cannerslundvej 25,Pandrup,9490,4,95,1978,392745.0,16-01-2015
Vesterhavsvej 165,Pandrup,9490,4,123,1939,329943.0,15-01-2015
Purkærvej 1,Pandrup,9490,7,156,1976,845000.0,15-01-2015
Fredensvej 2A,Pandrup,9490,4,120,1969,494000.0,13-01-2015
Narhvalen 16,Pandrup,9490,5,95,1978,1000000.0,05-01-2015
Narhvalen 15,Pandrup,9490,5,95,1978,1000000.0,05-01-2015
Løkkegade 22,Pandrup,9490,3,84,1962,210000.0,05-01-2015
Halkærvej 16,Pandrup,9490,4,125,1979,400000.0,18-12-2014
Akelejevej 2,Pandrup,9490,3,44,1969,420200.0,10-12-2014
Ingemannsvej 41,Pandrup,9490,5,141,1978,1040000.0,08-12-2014
Hunetorp Klitvej 135,Pandrup,9490,4,72,1980,1565000.0,02-12-2014
Spergelvej 3,Pandrup,9490,4,184,1947,1815000.0,01-12-2014
Hvedemarken 2B,Pandrup,9490,4,99,1979,1080000.0,01-12-2014
Orkidevej 25,Pandrup,9490,4,115,1967,600000.0,28-11-2014
Strandfogdensvej 1,Pandrup,9490,3,85,1937,530000.0,27-11-2014
Nørregade 13,Pandrup,9490,7,203,1929,1050000.0,21-11-2014
Jacobsvej 11,Pandrup,9490,5,156,2015,373750.0,17-11-2014
Risagervej 8,Pandrup,9490,4,165,1959,750000.0,16-11-2014
Genvej 2,Pandrup,9490,4,110,1973,330545.0,11-11-2014
Engvejen 33,Pandrup,9490,6,158,1905,1183000.0,10-11-2014
Voldkærvej 93,Pandrup,9490,5,130,2015,881000.0,07-11-2014
Langgade 87,Pandrup,9490,4,87,1905,61000.0,05-11-2014
Klostervænget 10,Pandrup,9490,4,215,2007,1650000.0,05-11-2014
Lunen 62,Pandrup,9490,3,132,1952,502162.0,04-11-2014
Udholmsvej 3,Pandrup,9490,3,119,1932,340000.0,28-10-2014
Rødhus Klitvej 141,Pandrup,9490,3,73,1961,998000.0,28-10-2014
Bredgade 8,Pandrup,9490,5,123,1910,850000.0,27-10-2014
Violvej 3,Pandrup,9490,4,140,1962,700000.0,22-10-2014
Vandværksvej 13,Pandrup,9490,3,108,1965,375000.0,21-10-2014
Gartnervænget 1,Pandrup,9490,4,130,1966,460000.0,20-10-2014
Strandfogdensvej 76,Pandrup,9490,6,169,2006,3800000.0,19-10-2014
Kædegaardsvej 30B,Pandrup,9490,2,60,1982,570000.0,18-10-2014
Langgade 138,Pandrup,9490,4,114,1976,475000.0,17-10-2014
Kildeparken 5,Pandrup,9490,5,137,1978,730000.0,16-10-2014
Lundergaardsvej 41,Pandrup,9490,2,83,1897,350000.0,16-10-2014
Bardehvalen 12,Pandrup,9490,4,76,1978,880000.0,10-10-2014
Skolevej 26,Pandrup,9490,5,172,2015,375000.0,10-10-2014
Nørregade 18,Pandrup,9490,5,173,1931,600000.0,07-10-2014
Engesgaardsvej 81,Pandrup,9490,7,459,1999,38818607.0,04-10-2014
Rødhusparken 89,Pandrup,9490,5,121,2011,1775000.0,03-10-2014
Hunetorp Klitvej 159,Pandrup,9490,4,82,1997,1575000.0,02-10-2014
Rødhusparken 29,Pandrup,9490,4,63,1984,890000.0,02-10-2014
Stormgade 11,Pandrup,9490,3,88,1938,325000.0,02-10-2014
Blokhusvej 19,Pandrup,9490,3,100,1925,810000.0,01-10-2014
Marsvinet 20,Pandrup,9490,6,99,1977,500000.0,01-10-2014
Rugmarken 16,Pandrup,9490,3,121,1976,895000.0,01-10-2014
Kædegaards Alle 4,Pandrup,9490,4,200,1973,1400000.0,25-09-2014
Hvedemarken 42,Pandrup,9490,6,218,1978,1300000.0,24-09-2014
Rødhusparken 22,Pandrup,9490,4,72,1985,875000.0,24-09-2014
Purkærvej 8,Pandrup,9490,5,126,1930,800000.0,23-09-2014
Lundtoften 3,Pandrup,9490,2,105,1937,383397.0,18-09-2014
Svanemosevej 43,Pandrup,9490,2,71,1927,220000.0,17-09-2014
Langgade 89,Pandrup,9490,3,168,1910,151272.0,17-09-2014
Hunetorp Klitvej 154,Pandrup,9490,3,87,1985,1445000.0,15-09-2014
Øster Alle 4,Pandrup,9490,4,125,1948,1195000.0,10-09-2014
Kaas Hedevej 22,Pandrup,9490,6,220,1976,200000.0,10-09-2014
Narhvalen 18,Pandrup,9490,5,93,1978,1200000.0,04-09-2014
Skolevej 3,Pandrup,9490,4,136,1971,600000.0,28-08-2014
Rødhus Klitvej 142,Pandrup,9490,3,73,1961,918000.0,28-08-2014
Blystøbervej 3,Pandrup,9490,5,131,1945,1350000.0,27-08-2014
Gl. Kvorupvej 19,Pandrup,9490,6,150,1884,2550000.0,25-08-2014
Storkekæret 33,Pandrup,9490,4,123,1986,1080000.0,21-08-2014
Hunetorp Klitvej 164,Pandrup,9490,4,70,1985,1547500.0,04-08-2014
Hvedemarken 2A,Pandrup,9490,3,100,1979,930000.0,03-08-2014
Kingosvej 28,Pandrup,9490,6,162,1976,1400000.0,01-08-2014
Højvangen 3,Pandrup,9490,4,178,1973,800000.0,30-07-2014
Rødhus Klitvej 306,Pandrup,9490,3,76,1979,815000.0,25-07-2014
Langgade 101,Pandrup,9490,2,56,1934,30000.0,24-07-2014
