street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Herluf Trolles Vej 6, 1. TV",Herning,7400,4,83,1963,1860000.0,18-05-2017
Kikkenborgvej 21,Herning,7400,5,177,1978,1300000.0,17-05-2017
"Børglumvej 21, 1. TH",Herning,7400,2,88,1972,825000.0,17-05-2017
Liselundvej 29,Herning,7400,5,143,1971,1620000.0,10-05-2017
Sportsvej 4,Herning,7400,4,117,1966,580000.0,09-05-2017
Trøstrupsgade 30,Herning,7400,4,104,1965,1300000.0,08-05-2017
Lyngshuse 93,Herning,7400,4,59,1977,150000.0,08-05-2017
Kollundvej 39,Herning,7400,6,135,1926,1445000.0,06-05-2017
Søndertorp 33,Herning,7400,6,141,1979,1775000.0,04-05-2017
Nygårdparken 55,Herning,7400,5,126,1976,1345000.0,04-05-2017
Kølkær Hovedgade 24,Herning,7400,8,136,1937,745000.0,04-05-2017
Brogårdvej 3A,Herning,7400,2,70,1969,725000.0,03-05-2017
"Præstehaven 10A, 1. TH",Herning,7400,3,95,1975,1210000.0,01-05-2017
Solbakken 5,Herning,7400,6,174,1970,2615000.0,30-04-2017
Egebakken 51,Herning,7400,6,194,2002,2230000.0,27-04-2017
"Tietgensgade 7B, ST. TH",Herning,7400,4,81,2007,1630000.0,26-04-2017
Syrenparken 7,Herning,7400,4,151,1964,930000.0,26-04-2017
"Thrigesvej 29, ST. 2",Herning,7400,5,169,2011,2950000.0,26-04-2017
Offenbachsvej 3,Herning,7400,4,111,1966,1785000.0,24-04-2017
Koustrup Mark 136,Herning,7400,4,111,2008,1100000.0,24-04-2017
Baunevej 34,Herning,7400,5,150,1967,1720000.0,22-04-2017
Palle Fløes Vej 17E,Herning,7400,3,106,1963,816000.0,21-04-2017
Mergelsigvej 7,Herning,7400,5,125,1969,1100000.0,19-04-2017
Dunhammervej 5,Herning,7400,4,89,1964,850000.0,19-04-2017
Kuhlausvej 15,Herning,7400,8,173,1966,1550000.0,19-04-2017
Kærmindevej 16,Herning,7400,3,160,1969,2300000.0,17-04-2017
Falkevej 15,Herning,7400,4,128,1963,1610000.0,15-04-2017
"Ringstedvej 10A, ST",Herning,7400,2,86,1958,1195000.0,12-04-2017
Studsgårdvej 1G,Herning,7400,2,50,1983,425000.0,11-04-2017
Fynsgade 20,Herning,7400,5,138,1924,1333000.0,10-04-2017
Fynsgade 23C,Herning,7400,3,88,1997,1425000.0,07-04-2017
Østertoften 5,Herning,7400,5,237,1973,1450000.0,07-04-2017
Nordgaden 53,Herning,7400,5,145,1964,1795000.0,07-04-2017
"Fredensgade 10, 5. 1",Herning,7400,2,100,1988,965000.0,06-04-2017
Ydunsvej 17A,Herning,7400,3,102,1953,1250000.0,04-04-2017
Næstholtvej 8,Herning,7400,6,234,1915,1020000.0,04-04-2017
Spøttrupvej 31,Herning,7400,5,176,1970,825000.0,03-04-2017
Klokkevænget 44,Herning,7400,5,127,1987,1450000.0,31-03-2017
Hans Egedes Vej 25,Herning,7400,3,86,1956,1230000.0,30-03-2017
Trøstrupsgade 12,Herning,7400,5,145,1964,1560000.0,29-03-2017
"H.N. Andersens Vej 9F, 1. 4",Herning,7400,2,82,2008,1325000.0,29-03-2017
Baldersvej 30,Herning,7400,4,125,1958,1100000.0,28-03-2017
Holstebrovej 42,Herning,7400,5,120,1964,1020000.0,28-03-2017
Skovbakken 18,Herning,7400,6,256,2014,2135921.0,28-03-2017
Agerskovvej 51,Herning,7400,9,211,1925,42150.0,27-03-2017
Palleshøj 6,Herning,7400,3,110,1966,1040000.0,27-03-2017
Kollundvej 48,Herning,7400,5,163,1910,62000.0,27-03-2017
Tietgensgade 22,Herning,7400,5,141,1962,1400000.0,27-03-2017
Østertorp 54,Herning,7400,6,155,1994,2375000.0,25-03-2017
Foldagervej 23,Herning,7400,6,131,1961,600000.0,23-03-2017
Vesterlindvej 41,Herning,7400,7,207,1907,2395000.0,23-03-2017
Drejet 52,Herning,7400,4,113,1977,1100000.0,22-03-2017
Ternevej 23,Herning,7400,6,163,1967,1750000.0,21-03-2017
Gl. Skolevej 8E,Herning,7400,3,79,1980,1060000.0,21-03-2017
Svanevej 15,Herning,7400,4,126,1964,1445000.0,21-03-2017
Platanvej 42G,Herning,7400,2,43,1968,580000.0,21-03-2017
