street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kulagervej 5,Karise,4653,2,120,1850,700000.0,04-05-2017
Prins Buris Vej 12,Karise,4653,5,145,1996,1525000.0,01-04-2017
Ingers Vej 12,Karise,4653,4,117,2007,1740000.0,28-03-2017
Køgevej 90,Karise,4653,3,160,1927,1506000.0,27-03-2017
Søndergade 20,Karise,4653,2,75,1930,1035000.0,24-03-2017
Gimlingevej 8A,Karise,4653,5,183,1905,1776000.0,21-03-2017
Rønne Alle 3,Karise,4653,3,132,1930,1060000.0,21-03-2017
Tågerupvej 2,Karise,4653,4,234,1852,1195000.0,07-03-2017
Mosevej 4,Karise,4653,3,127,1917,450000.0,01-03-2017
Overdrevsvej 8,Karise,4653,4,72,1817,550000.0,20-02-2017
Geddevænget 6,Karise,4653,4,140,1850,600000.0,09-02-2017
Kløvervej 6,Karise,4653,5,123,1999,1575000.0,21-01-2017
Skovvænget 10,Karise,4653,4,106,1973,995000.0,15-01-2017
Liden Kirstens Vej 1,Karise,4653,4,145,1973,1495000.0,11-01-2017
Hemmingsvej 15,Karise,4653,6,201,1974,1595000.0,23-12-2016
Søndervang 1,Karise,4653,6,137,1938,700000.0,18-12-2016
Bredgade 25,Karise,4653,4,114,1955,1317500.0,04-12-2016
Peder Olufsens Vej 17,Karise,4653,5,130,1986,1450000.0,18-11-2016
Rhitras Vej 4,Karise,4653,4,133,2005,1725000.0,17-11-2016
Søndergade 4,Karise,4653,5,151,1927,892500.0,14-11-2016
Geddevænget 1,Karise,4653,10,294,1877,2925000.0,11-11-2016
Skovvej 1,Karise,4653,6,155,1940,400000.0,01-11-2016
Prins Buris Vej 15,Karise,4653,4,171,1988,1650000.0,28-10-2016
Ingers Vej 35,Karise,4653,3,94,2007,1495000.0,17-10-2016
Jørslevvej 7,Karise,4653,4,138,1978,599250.0,11-10-2016
Østerskovvej 8,Karise,4653,6,228,1895,2000000.0,10-10-2016
Lægårdsvej 8A,Karise,4653,7,146,1760,895000.0,09-10-2016
Ingers Vej 3,Karise,4653,4,117,2008,1720000.0,03-10-2016
Liden Kirstens Vej 8,Karise,4653,7,185,1970,1265000.0,29-09-2016
Gimlingevej 12,Karise,4653,5,138,1903,1275000.0,28-09-2016
Rønne Alle 19,Karise,4653,3,82,1943,373946.0,20-09-2016
Kulagervej 33,Karise,4653,3,106,1905,735500.0,16-09-2016
Kløvervej 19,Karise,4653,3,108,1999,1100000.0,31-08-2016
Barup Bygade 1,Karise,4653,4,170,1838,1495000.0,30-08-2016
Elmevej 3,Karise,4653,4,145,1965,1495000.0,30-08-2016
Hemmingsvej 39,Karise,4653,4,170,1973,2150000.0,25-08-2016
Skovbrodersvej 5,Karise,4653,4,117,2003,1645000.0,20-08-2016
Solagervej 12,Karise,4653,3,96,1971,1240000.0,16-08-2016
Elverhøjvej 34,Karise,4653,4,134,1823,390000.0,15-08-2016
Drosselvej 92,Karise,4653,4,136,1980,1300000.0,02-08-2016
Syrenvænget 6,Karise,4653,3,86,1966,695000.0,13-07-2016
Præstevænget 3,Karise,4653,3,82,1954,950000.0,28-06-2016
Ingers Vej 43,Karise,4653,3,115,2007,1710000.0,23-06-2016
Peder Olufsens Vej 26,Karise,4653,4,120,1986,580000.0,22-06-2016
Jørslevvej 4,Karise,4653,5,128,1890,1599000.0,21-06-2016
Skolegade 15A,Karise,4653,6,169,1917,365600.0,21-06-2016
