street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Søndergade 53,Gudme,5884,4,136,1988,1500000.0,02-05-2017
Humlebjergvej 9,Gudme,5884,10,268,1887,2560000.0,23-12-2016
Lindevej 9,Gudme,5884,8,130,1963,695000.0,22-11-2016
Gudme Kohavevej 45,Gudme,5884,5,237,2008,2837500.0,18-10-2016
Søndergade 18,Gudme,5884,3,104,1931,1430000.0,14-10-2016
Søvangen 54,Gudme,5884,4,127,1977,935000.0,28-09-2016
Hesselagervej 30,Gudme,5884,3,84,1929,865000.0,31-08-2016
Hesselagervej 7,Gudme,5884,5,128,1973,1550000.0,23-07-2016
Teglværksvej 85,Gudme,5884,3,123,1913,975000.0,15-07-2016
Husmandsalleen 12,Gudme,5884,5,283,1936,800000.0,24-06-2016
Huslodsvej 10,Gudme,5884,6,170,1900,600000.0,14-06-2016
Søndergade 27,Gudme,5884,4,118,1924,568500.0,08-06-2016
Højsagervej 11,Gudme,5884,4,119,1967,367500.0,03-06-2016
Humlebjergvej 13,Gudme,5884,6,235,1927,1700000.0,25-05-2016
Skelmosevej 13,Gudme,5884,4,91,1942,365000.0,06-05-2016
Sognevej 34,Gudme,5884,7,169,1907,516000.0,18-04-2016
Vestergade 7,Gudme,5884,4,107,1909,830000.0,18-04-2016
Vestergade 4,Gudme,5884,6,116,1902,295000.0,22-10-2015
Kirkegade 23,Gudme,5884,6,176,1877,900000.0,17-08-2015
Søvangen 17,Gudme,5884,5,142,1977,816500.0,07-06-2015
Ndr. Søvej 4,Gudme,5884,5,140,2012,1625000.0,20-05-2015
Søndergade 41A,Gudme,5884,8,195,1970,975000.0,07-05-2015
Gryagervænget 3,Gudme,5884,6,176,2009,1779000.0,15-04-2015
Gryagervænget 11,Gudme,5884,4,142,2013,1650000.0,05-04-2015
Gryagervænget 7,Gudme,5884,5,155,2011,1810000.0,29-03-2015
Sognevej 23,Gudme,5884,7,127,1860,2100000.0,12-03-2015
Husmandsalleen 22,Gudme,5884,4,178,1987,1670000.0,11-03-2015
Teglværksvej 68,Gudme,5884,3,90,1930,350000.0,24-02-2015
