street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vestervej 40,Mørke,8544,6,154,1968,1355000.0,06-04-2017
Pollen 1,Mørke,8544,7,140,1850,1475000.0,17-03-2017
Auningvej 42,Mørke,8544,4,148,1949,500000.0,27-02-2017
Randersvej 101,Mørke,8544,6,129,1927,500000.0,27-02-2017
Randersvej 20,Mørke,8544,4,84,1887,780000.0,14-02-2017
Smedebakken 9,Mørke,8544,7,180,1777,1703000.0,10-02-2017
Balevej 10,Mørke,8544,6,137,1888,660000.0,02-02-2017
Gml Oustrupvej 17,Mørke,8544,5,117,1913,44000.0,01-02-2017
Trælgårdsvej 8,Mørke,8544,3,92,1956,920000.0,31-01-2017
Sangsvanevej 9,Mørke,8544,4,173,2006,2945000.0,26-01-2017
Lemmervej 5,Mørke,8544,5,211,1996,1550000.0,15-01-2017
Parkvej 7B,Mørke,8544,3,81,1989,755000.0,13-01-2017
Hovedgaden 38,Mørke,8544,2,80,1877,520000.0,21-12-2016
Vesterskovgårdsvej 6,Mørke,8544,4,128,1919,685000.0,06-12-2016
Randersvej 8,Mørke,8544,4,150,1902,550000.0,29-11-2016
Jomfru Gundersvej 5,Mørke,8544,4,182,1932,480000.0,09-11-2016
Vestervej 18,Mørke,8544,5,192,1971,1685000.0,24-10-2016
Thorsagervej 2E,Mørke,8544,4,88,1883,425000.0,17-10-2016
Lyngbakken 36,Mørke,8544,6,149,1933,1796000.0,14-10-2016
Parkvej 9B,Mørke,8544,3,81,1987,650000.0,05-10-2016
Østerlundvej 10,Mørke,8544,5,268,1929,3330000.0,29-09-2016
Ebeltoftvej 105,Mørke,8544,2,101,1953,400000.0,15-09-2016
Drosselvej 10,Mørke,8544,4,124,1972,749340.0,14-09-2016
Ternevej 6,Mørke,8544,4,105,1964,1254000.0,09-08-2016
Skovbrynet 27,Mørke,8544,5,122,1974,575000.0,09-08-2016
Randersvej 34,Mørke,8544,4,80,1904,899000.0,09-08-2016
Kildegårdsvej 28,Mørke,8544,5,141,2008,2330000.0,04-08-2016
Kastrupvej 19,Mørke,8544,3,80,1882,400000.0,04-08-2016
Kærvej 31,Mørke,8544,6,215,1917,1950000.0,26-07-2016
Øksenhøjvej 33,Mørke,8544,3,133,1935,625000.0,24-07-2016
Bogfinkevej 4,Mørke,8544,8,225,1973,1900000.0,15-07-2016
Stationsvej 8,Mørke,8544,7,180,1880,1050000.0,13-07-2016
Vinkelvej 12,Mørke,8544,5,155,1977,900000.0,12-07-2016
Ternevej 4,Mørke,8544,4,114,1964,950000.0,06-07-2016
Pollen 8,Mørke,8544,3,125,1756,700000.0,29-06-2016
Stovbakken 10,Mørke,8544,5,127,2012,1598000.0,28-06-2016
Lyngbakken 12,Mørke,8544,3,88,1875,600000.0,21-06-2016
Sandmarkvej 15,Mørke,8544,6,259,1890,2255000.0,20-06-2016
Glismosevej 23,Mørke,8544,5,126,1902,820000.0,19-06-2016
Ebeltoftvej 8,Mørke,8544,13,40,1880,520000.0,10-06-2016
Auningvej 36,Mørke,8544,4,195,1886,670000.0,26-05-2016
"Ebeltoftvej 7, 1",Mørke,8544,3,70,1900,845000.0,17-05-2016
Vestervej 5,Mørke,8544,4,130,1967,690593.0,13-05-2016
Østerlundvej 12,Mørke,8544,5,170,1915,120000.0,01-05-2016
Andivej 12,Mørke,8544,7,220,1967,1317500.0,27-04-2016
Storkevej 8,Mørke,8544,6,142,1907,644484.0,19-04-2016
Hirsevej 8,Mørke,8544,5,122,1930,875000.0,18-04-2016
Toften 2,Mørke,8544,7,207,1971,1635000.0,13-04-2016
Mosevej 19,Mørke,8544,5,162,1961,1299000.0,05-04-2016
Mosevej 8,Mørke,8544,6,193,2017,550000.0,15-03-2016
Ternevej 9,Mørke,8544,7,173,1965,389162.0,10-03-2016
Grågåsevej 9,Mørke,8544,5,174,2016,540000.0,08-03-2016
Lemmervej 1,Mørke,8544,5,174,1913,2525000.0,06-03-2016
Teglmosevej 3,Mørke,8544,4,143,1936,1950000.0,15-02-2016
Grågåsevej 1,Mørke,8544,6,150,2011,2250000.0,15-02-2016
Auningvej 35,Mørke,8544,6,127,1951,2225000.0,03-02-2016
Balevej 51,Mørke,8544,4,80,1877,400000.0,31-01-2016
Vestervej 3,Mørke,8544,8,185,1964,900000.0,16-12-2015
Balevej 50,Mørke,8544,4,188,1876,116220.0,14-12-2015
Smedebakken 12,Mørke,8544,10,257,1856,500000.0,09-12-2015
Hedevej 4,Mørke,8544,5,196,1916,3150000.0,07-12-2015
Skovbrynet 14,Mørke,8544,5,119,1957,1250000.0,04-12-2015
Fårupvej 3,Mørke,8544,4,95,1957,780000.0,04-12-2015
Østervej 12A,Mørke,8544,4,118,1959,850000.0,27-11-2015
Hovedgaden 21,Mørke,8544,6,130,1870,950000.0,26-11-2015
Pibesvanevej 11,Mørke,8544,6,180,2012,2600000.0,23-11-2015
Dagstrupvej 24,Mørke,8544,6,202,1877,225000.0,16-11-2015
Nørreled 35,Mørke,8544,6,136,1962,1060000.0,18-10-2015
Skovstien 5,Mørke,8544,8,210,1967,1750000.0,18-10-2015
Balevej 55,Mørke,8544,4,136,1963,1000000.0,16-10-2015
Balevej 59,Mørke,8544,4,138,1937,1675000.0,15-10-2015
Lyngbakken 9,Mørke,8544,6,185,1923,2725000.0,09-10-2015
Stovbakken 38,Mørke,8544,5,145,1935,925000.0,22-09-2015
Skovdalsvej 2,Mørke,8544,4,185,1921,1850000.0,22-09-2015
Stovbakken 31,Mørke,8544,6,175,1955,2100000.0,16-09-2015
Vognmagergade 12,Mørke,8544,4,158,1900,1475000.0,11-09-2015
Gml Oustrupvej 2,Mørke,8544,11,427,1870,3150000.0,14-08-2015
Kildegårdsvej 3,Mørke,8544,5,249,1900,975000.0,06-08-2015
Trælgårdsvej 23A,Mørke,8544,4,128,1987,1450000.0,04-08-2015
Kildegårdsvej 6,Mørke,8544,6,152,2016,375000.0,29-07-2015
Bynkefuglevej 1,Mørke,8544,5,173,1987,1585000.0,22-07-2015
Skolevej 2,Mørke,8544,8,216,1900,1485000.0,10-07-2015
Skovbakkevej 6,Mørke,8544,4,131,1931,474144.0,28-06-2015
Mejsevej 10,Mørke,8544,3,93,1986,1250000.0,16-06-2015
Andivej 59,Mørke,8544,7,170,1923,1402000.0,12-06-2015
Fabriksvej 11,Mørke,8544,8,198,1975,925000.0,05-06-2015
Vinkelvej 20,Mørke,8544,4,120,1964,575000.0,31-05-2015
Engdraget 2,Mørke,8544,6,208,1900,1700000.0,22-04-2015
Vestervej 6,Mørke,8544,4,116,1972,1495000.0,20-04-2015
Lyngbakken 38,Mørke,8544,6,139,1877,1398000.0,12-04-2015
Pibesvanevej 4,Mørke,8544,7,168,2015,470000.0,16-03-2015
Kløvevej 24,Mørke,8544,4,149,1971,1395000.0,23-02-2015
Vesterskovgårdsvej 39,Mørke,8544,6,207,1955,1695000.0,10-02-2015
Markvænget 12,Mørke,8544,6,144,1998,1250000.0,10-02-2015
Smedebakken 27,Mørke,8544,6,243,1730,1578885.0,04-02-2015
Fårupvej 25,Mørke,8544,5,135,1902,150000.0,13-01-2015
Randersvej 148,Mørke,8544,4,128,1994,750000.0,22-12-2014
Oldvej 13,Mørke,8544,5,238,1926,1097500.0,08-12-2014
Bytoften 6B,Mørke,8544,4,148,1999,719213.0,25-11-2014
Randersvej 188,Mørke,8544,3,85,1880,550000.0,22-11-2014
Smedebakken 24,Mørke,8544,5,134,1900,932500.0,19-11-2014
Banevænget 3,Mørke,8544,5,153,1912,1395000.0,14-11-2014
Stovbakken 34,Mørke,8544,7,215,1900,1000000.0,27-10-2014
Vognmagergade 7,Mørke,8544,4,100,1981,1075000.0,27-10-2014
Randersvej 12A,Mørke,8544,4,104,1968,898000.0,17-10-2014
