street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tårsvej 46,Harpelunde,4912,10,202,1890,240000.0,13-04-2017
Fredensvej 12,Harpelunde,4912,5,120,1952,95000.0,15-02-2017
Harpelundevej 92,Harpelunde,4912,5,105,1880,140000.0,25-01-2017
Stations Alléen 4,Harpelunde,4912,3,102,1917,52001.0,18-01-2017
Rugvænget 3,Harpelunde,4912,4,126,1983,230000.0,07-12-2016
Færgevej 9,Harpelunde,4912,3,64,1906,132500.0,26-10-2016
Stations Alléen 19,Harpelunde,4912,4,140,1971,245000.0,12-10-2016
Kildevangen 10,Harpelunde,4912,5,148,1877,63001.0,31-08-2016
Tårsvej 55,Harpelunde,4912,6,144,1923,145000.0,16-06-2016
Middelgrundsvej 15,Harpelunde,4912,4,84,1890,229602.0,14-06-2016
Tårsvej 176,Harpelunde,4912,5,174,1899,1195000.0,30-04-2016
Tårsvej 180,Harpelunde,4912,4,92,1896,399500.0,01-04-2016
Lindelsevej 33,Harpelunde,4912,5,126,1852,1200000.0,29-02-2016
Lindelsevej 41,Harpelunde,4912,7,188,1900,1200000.0,29-02-2016
Bagerstræde 32,Harpelunde,4912,5,130,1890,4883500.0,12-02-2016
Harpelundevej 83,Harpelunde,4912,4,102,1900,20000.0,01-01-2016
Vindøvej 50,Harpelunde,4912,3,120,1903,165000.0,17-12-2015
Pilevej 21,Harpelunde,4912,4,117,1877,60000.0,09-12-2015
Tårsvej 51,Harpelunde,4912,3,119,1912,145651.0,05-11-2015
Frederiksdalsvej 11,Harpelunde,4912,3,141,1900,350000.0,21-10-2015
Hovmarksvej 21,Harpelunde,4912,4,132,1897,175000.0,23-09-2015
Hellenæs-Stien 13,Harpelunde,4912,4,110,1926,850000.0,22-08-2015
Tårsvej 198,Harpelunde,4912,6,183,1905,350000.0,19-08-2015
Højsmarkevej 39,Harpelunde,4912,9,181,1862,3050000.0,28-07-2015
Lindelsevej 63,Harpelunde,4912,3,122,1923,1080000.0,10-06-2015
Bagerstræde 18,Harpelunde,4912,5,152,1930,192500.0,16-04-2015
Vindøvej 34,Harpelunde,4912,5,126,1904,102799.0,15-04-2015
Bagerstræde 26,Harpelunde,4912,6,190,1745,252364.0,16-03-2015
Rugvænget 2,Harpelunde,4912,4,121,1976,147500.0,19-01-2015
Stations Alléen 23,Harpelunde,4912,4,125,1971,72458.0,10-12-2014
Vindøvej 57,Harpelunde,4912,5,180,1979,1870000.0,28-11-2014
Tårsvej 151,Harpelunde,4912,4,107,1914,195000.0,12-11-2014
Stations Alléen 8,Harpelunde,4912,5,133,1948,40000.0,05-11-2014
Lindelsevej 54,Harpelunde,4912,4,96,1897,129400.0,01-10-2014
Bygvænget 4,Harpelunde,4912,4,121,1976,375000.0,15-09-2014
Højsmarkevej 36,Harpelunde,4912,4,123,1925,100000.0,21-05-2014
Fredensvej 8,Harpelunde,4912,4,102,1958,31000.0,07-05-2014
Bagerstræde 37,Harpelunde,4912,6,193,1825,2524026.0,30-04-2014
Bagerstræde 17,Harpelunde,4912,4,92,1920,67400.0,09-04-2014
Bagerstræde 15,Harpelunde,4912,4,138,1928,80800.0,26-03-2014
Lindelsevej 11,Harpelunde,4912,9,177,1917,10185276.0,21-03-2014
Harpelundevej 113,Harpelunde,4912,4,120,1926,390162.0,02-01-2014
Bagerstræde 14,Harpelunde,4912,4,112,1973,295000.0,25-11-2013
Færgevej 15,Harpelunde,4912,5,140,1900,466462.0,31-10-2013
Middelgrundsvej 11,Harpelunde,4912,3,121,1898,253650.0,22-10-2013
Tårsvej 8,Harpelunde,4912,3,72,1959,75000.0,14-10-2013
Bygvænget 1,Harpelunde,4912,4,135,1974,325000.0,03-07-2013
Tårsvej 62,Harpelunde,4912,4,126,1948,90000.0,28-06-2013
Grevevænget 9,Harpelunde,4912,5,140,1975,675000.0,25-06-2013
Grevevænget 6,Harpelunde,4912,6,217,1978,1202500.0,30-05-2013
Tårsvej 110,Harpelunde,4912,5,168,1999,4249491.0,22-05-2013
Grevevænget 8,Harpelunde,4912,4,112,1975,310000.0,30-04-2013
Færgevej 7,Harpelunde,4912,7,170,1900,49500.0,10-04-2013
Skovstrædet 42,Harpelunde,4912,6,179,1926,235000.0,18-01-2013
Pilevej 26,Harpelunde,4912,5,128,1907,300000.0,08-01-2013
Vindøvej 9,Harpelunde,4912,12,225,1900,6992000.0,24-10-2012
Tårsvej 106,Harpelunde,4912,4,112,1910,95000.0,05-10-2012
Lindelsevej 52,Harpelunde,4912,3,72,1940,400000.0,25-07-2012
Tårsvej 100,Harpelunde,4912,5,100,1931,275000.0,11-06-2012
Slotø-Vænget 11,Harpelunde,4912,3,75,1920,675000.0,07-06-2012
Tårsvej 177,Harpelunde,4912,3,120,1908,420000.0,31-05-2012
Tårsvej 10,Harpelunde,4912,3,157,1898,185000.0,09-04-2012
Tårsvej 143,Harpelunde,4912,4,136,1900,75000.0,12-01-2012
Vindøvej 40,Harpelunde,4912,3,84,1904,200000.0,16-09-2011
Lillemarken 14,Harpelunde,4912,3,126,2013,600000.0,20-07-2011
Huusgårdsvej 15,Harpelunde,4912,4,107,1967,675000.0,09-07-2011
Viggo Lunds Vej 1,Harpelunde,4912,4,113,1980,425000.0,01-04-2011
Tårsvej 16,Harpelunde,4912,3,95,1900,303000.0,24-03-2011
Tårsvej 186,Harpelunde,4912,5,75,1907,370000.0,28-02-2011
Huusgårdsvej 8,Harpelunde,4912,4,117,1971,445000.0,23-02-2011
Bagerstræde 21,Harpelunde,4912,4,100,1926,66000.0,09-02-2011
Kongestien 2,Harpelunde,4912,6,166,1903,995000.0,05-02-2011
Tårsvej 31,Harpelunde,4912,5,122,1912,325000.0,07-01-2011
Tårsvej 102,Harpelunde,4912,6,242,1906,417255.0,22-12-2010
Harpelundevej 58,Harpelunde,4912,8,262,1850,575000.0,08-12-2010
Stations Alléen 12,Harpelunde,4912,7,113,1926,550000.0,01-12-2010
Tårsvej 134,Harpelunde,4912,4,104,1817,564205.0,30-11-2010
Tårsvej 120,Harpelunde,4912,10,443,1877,500000.0,02-11-2010
Grevevænget 5,Harpelunde,4912,4,134,1980,370204.0,07-10-2010
Huusgårdsvej 3,Harpelunde,4912,4,88,1967,255000.0,14-07-2010
Huusgårdsvej 19,Harpelunde,4912,3,90,1967,375000.0,12-07-2010
Bagerstræde 10,Harpelunde,4912,6,94,1940,475000.0,07-07-2010
Huusgårdsvej 1,Harpelunde,4912,4,153,1969,375000.0,27-06-2010
Stations Alléen 26,Harpelunde,4912,4,107,1925,295000.0,31-03-2010
Bagerstræde 19,Harpelunde,4912,3,89,1925,265000.0,17-02-2010
Vindøvej 46,Harpelunde,4912,6,259,2011,620000.0,19-08-2009
Fredensvej 13,Harpelunde,4912,6,165,1920,495000.0,01-07-2009
"Tårsvej 42A, 1",Harpelunde,4912,2,74,1928,150000.0,15-06-2009
Havrevænget 1,Harpelunde,4912,5,146,1977,805000.0,09-06-2009
Harpelundevej 67,Harpelunde,4912,8,210,1883,1377222.0,19-01-2009
Tårsvej 204,Harpelunde,4912,3,80,1942,650000.0,18-12-2008
Frederiksdalsvej 20,Harpelunde,4912,6,225,1910,646000.0,10-12-2008
Kongestien 6,Harpelunde,4912,4,100,1890,247500.0,21-11-2008
Stations Alléen 11,Harpelunde,4912,5,159,1970,493070.0,13-10-2008
Grevevænget 10,Harpelunde,4912,5,149,1978,950000.0,10-10-2008
Harpelundevej 118,Harpelunde,4912,5,152,1917,1250000.0,08-10-2008
Hovmarksvej 1,Harpelunde,4912,5,135,1942,365000.0,02-10-2008
Kildevangen 5,Harpelunde,4912,11,239,1823,394333.0,19-08-2008
Tårsvej 80,Harpelunde,4912,4,78,1800,395000.0,24-07-2008
Kildevangen 3,Harpelunde,4912,4,88,1900,300000.0,18-07-2008
Grevevænget 12,Harpelunde,4912,4,126,1974,745000.0,26-06-2008
Hovmarksvej 29,Harpelunde,4912,6,130,1968,460000.0,21-06-2008
Tårsvej 5,Harpelunde,4912,9,211,1927,275000.0,02-05-2008
Freuchensvej 11,Harpelunde,4912,5,165,2017,1800000.0,27-03-2008
Tårsvej 125,Harpelunde,4912,3,82,1937,410000.0,19-03-2008
Tårsvej 157,Harpelunde,4912,3,64,1899,80000.0,28-02-2008
Skovstrædet 2,Harpelunde,4912,2,60,1905,550000.0,30-11-2007
Vindøvej 65,Harpelunde,4912,5,92,1936,450000.0,29-11-2007
Frederiksdalsvej 38,Harpelunde,4912,6,208,1910,1200000.0,07-11-2007
Bagerstræde 13A,Harpelunde,4912,5,158,1976,1200000.0,17-10-2007
Fredensvej 11,Harpelunde,4912,7,170,1927,1200000.0,11-10-2007
Tårsvej 111,Harpelunde,4912,5,196,1978,486586.0,08-10-2007
Tårsvej 170,Harpelunde,4912,3,220,1885,775000.0,05-10-2007
Stations Alléen 6,Harpelunde,4912,6,219,1920,1235000.0,28-06-2007
