street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Præstevænget 257,Sønder Felding,7280,4,133,1980,900000.0,04-05-2017
Elkjærvej 5,Sønder Felding,7280,4,136,1973,940000.0,20-04-2017
Skovbjergvej 31,Sønder Felding,7280,7,202,1964,705500.0,16-02-2017
Bjergevej 16,Sønder Felding,7280,3,100,1900,120000.0,13-02-2017
Tarpvej 5,Sønder Felding,7280,7,268,1910,900000.0,09-12-2016
Præstevænget 61,Sønder Felding,7280,6,213,1976,895000.0,14-11-2016
Vardevej 149,Sønder Felding,7280,6,149,2006,1775000.0,04-11-2016
Præstevænget 25,Sønder Felding,7280,5,138,1978,575000.0,28-10-2016
Bredgade 29,Sønder Felding,7280,5,158,1925,535000.0,27-10-2016
Høgsvigvej 4,Sønder Felding,7280,8,220,1978,750000.0,12-10-2016
Sandetvej 21,Sønder Felding,7280,4,119,1910,995000.0,27-09-2016
Bjergevej 10,Sønder Felding,7280,4,136,1976,600000.0,19-08-2016
Sdr. Feldingvej 43,Sønder Felding,7280,4,115,1962,715000.0,10-08-2016
Rugvænget 6,Sønder Felding,7280,4,112,1975,500000.0,29-07-2016
"Bredgade 25, 1",Sønder Felding,7280,9,199,1890,575000.0,06-07-2016
Solsikkevej 26,Sønder Felding,7280,6,188,2011,1167255.0,25-05-2016
Hedebyvej 12,Sønder Felding,7280,8,213,1910,98500.0,26-03-2016
Hedebyvej 10,Sønder Felding,7280,6,217,1977,98500.0,26-03-2016
Solsikkevej 1,Sønder Felding,7280,5,120,1987,732000.0,22-03-2016
Bjergevej 5,Sønder Felding,7280,5,136,1959,350000.0,21-03-2016
Skjernvej 128,Sønder Felding,7280,10,269,1907,950000.0,14-03-2016
Markvænget 5,Sønder Felding,7280,5,158,1985,600000.0,22-02-2016
Skjernvej 145,Sønder Felding,7280,5,173,1914,6000000.0,18-02-2016
Nørregade 8,Sønder Felding,7280,4,105,1954,630000.0,17-12-2015
Vesterbjergevej 3B,Sønder Felding,7280,3,144,2015,50000.0,03-12-2015
Overtarpvej 3,Sønder Felding,7280,4,200,1914,1795000.0,20-11-2015
Nørregade 5,Sønder Felding,7280,5,180,1952,825000.0,02-11-2015
Rugvænget 5,Sønder Felding,7280,5,225,1971,786554.0,28-09-2015
Høgsvigvej 7,Sønder Felding,7280,5,143,1950,612000.0,23-09-2015
Præstebakken 12,Sønder Felding,7280,6,177,2016,85270.0,02-09-2015
"Strøget 7, 1",Sønder Felding,7280,2,80,1930,450000.0,09-08-2015
Solsikkevej 9,Sønder Felding,7280,5,230,1973,765210.0,08-07-2015
Tarpvej 3,Sønder Felding,7280,9,186,1955,800000.0,30-06-2015
Fruerbyvej 21,Sønder Felding,7280,5,175,1966,1045000.0,25-06-2015
Fruerbyvej 19,Sønder Felding,7280,5,151,1966,839000.0,24-06-2015
Solsikkevej 22,Sønder Felding,7280,5,169,1975,1135000.0,22-06-2015
Fruerbyvej 4,Sønder Felding,7280,5,152,1963,375000.0,10-06-2015
Bjergevej 55,Sønder Felding,7280,7,209,1980,930000.0,31-05-2015
Vestergade 14,Sønder Felding,7280,5,170,1972,1300000.0,23-04-2015
Overtarpvej 2A,Sønder Felding,7280,7,210,1961,3494455.0,17-04-2015
Sandetvej 4,Sønder Felding,7280,3,123,1930,370000.0,09-04-2015
Møllevej 2,Sønder Felding,7280,4,96,1963,710000.0,27-03-2015
Præstevænget 47,Sønder Felding,7280,5,136,1974,500000.0,27-02-2015
Nørregade 9,Sønder Felding,7280,3,111,1952,325000.0,04-02-2015
