street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Gammel Søllerupvej 15B,Herfølge,4681,3,93,1987,1787500.0,10-04-2017
Rugvænget 7,Herfølge,4681,5,164,1968,2350000.0,29-03-2017
Grønlandsvej 8,Herfølge,4681,5,183,1972,2300000.0,21-03-2017
Bøgebanken 35,Herfølge,4681,4,137,1984,2300000.0,17-03-2017
Elmevej 21,Herfølge,4681,5,140,1965,2910000.0,13-03-2017
"Stationsvej 12F, ST. TV",Herfølge,4681,2,92,1912,1127000.0,08-03-2017
"Aldersro 1B, 1. TV",Herfølge,4681,3,88,1942,1400000.0,08-03-2017
"Stationsvej 12F, ST. TH",Herfølge,4681,3,77,1912,1175000.0,07-03-2017
"Skovbrynet 3, ST. TV",Herfølge,4681,4,84,1968,1100000.0,06-03-2017
Klintevænget 15,Herfølge,4681,6,120,1975,1850000.0,01-03-2017
Vordingborgvej 90B,Herfølge,4681,3,90,1985,1590000.0,24-02-2017
Svansbjergvej 21B,Herfølge,4681,4,147,2000,2995000.0,16-02-2017
Hejrebanken 10,Herfølge,4681,4,108,1989,1895000.0,15-02-2017
Tågerødvej 8,Herfølge,4681,2,110,1880,681788.0,14-02-2017
Kirsebærvænget 13,Herfølge,4681,4,116,1978,2195000.0,12-02-2017
Hejrebanken 11,Herfølge,4681,4,106,1989,1350000.0,02-02-2017
"Skovbrynet 1, 1. TV",Herfølge,4681,2,55,1968,950000.0,24-01-2017
Aldersro 1H,Herfølge,4681,3,104,2011,2145000.0,23-01-2017
Bøgebanken 33,Herfølge,4681,5,137,1981,1975000.0,12-01-2017
Vordingborgvej 88,Herfølge,4681,7,183,1953,3200000.0,23-12-2016
Svanelunden 15,Herfølge,4681,5,209,2011,3235000.0,19-12-2016
Tranebanken 86,Herfølge,4681,5,148,1986,2149000.0,06-12-2016
Lidemarksvej 4,Herfølge,4681,5,110,1900,1600000.0,01-12-2016
Tranebanken 3,Herfølge,4681,4,183,1986,2395000.0,29-11-2016
Gammel Søllerupvej 17,Herfølge,4681,3,96,1959,1175000.0,27-11-2016
Lidemarksvej 3,Herfølge,4681,4,108,1932,3370000.0,23-11-2016
Pogebanken 4A,Herfølge,4681,3,78,2001,1345000.0,23-11-2016
Degnebanken 33,Herfølge,4681,4,129,1981,1895000.0,23-11-2016
Høvlingebanken 7,Herfølge,4681,6,200,1980,2500000.0,16-11-2016
Billesborgvej 34,Herfølge,4681,4,138,1967,1495000.0,10-11-2016
Svanemarken 26,Herfølge,4681,4,123,2007,2675000.0,05-11-2016
Gåsebanken 1,Herfølge,4681,5,172,1983,2395000.0,02-11-2016
Vedskøllevej 23,Herfølge,4681,4,186,1890,3950000.0,28-10-2016
Rugvænget 4,Herfølge,4681,4,124,1962,2205000.0,24-10-2016
Præstevænget 4,Herfølge,4681,5,128,1827,2700000.0,23-10-2016
Degnebanken 20,Herfølge,4681,4,129,1980,1875000.0,20-10-2016
Morbærvænget 4,Herfølge,4681,5,153,1978,2750000.0,17-10-2016
Åhmansvej 18,Herfølge,4681,3,98,1960,1200000.0,13-10-2016
Gåsebanken 7,Herfølge,4681,7,175,1985,2250000.0,11-10-2016
Storkebanken 72,Herfølge,4681,4,117,1986,2195000.0,06-10-2016
Søllerupvej 30,Herfølge,4681,7,170,1917,2495000.0,05-10-2016
Høvlingebanken 41,Herfølge,4681,8,250,1980,2600000.0,03-10-2016
Svansbjergvej 7,Herfølge,4681,3,104,1950,1455000.0,30-09-2016
Lille Stationsvej 15,Herfølge,4681,5,118,1926,1605000.0,29-09-2016
Skovledsvej 2,Herfølge,4681,5,140,1989,2695000.0,25-09-2016
Gummerødvej 7,Herfølge,4681,4,105,1780,1300000.0,12-09-2016
Storkebanken 10,Herfølge,4681,4,115,1985,2055000.0,02-09-2016
Hejrebanken 59,Herfølge,4681,3,86,1989,1585000.0,30-08-2016
"Skovbrynet 2, 2. MF",Herfølge,4681,1,26,1968,410000.0,28-08-2016
Hejrebanken 50,Herfølge,4681,2,72,1989,1460000.0,23-08-2016
Lidemarksvej 28,Herfølge,4681,2,124,1902,2290000.0,16-08-2016
Tranebanken 70,Herfølge,4681,4,109,1987,1570000.0,12-08-2016
Kildebanken 3,Herfølge,4681,4,116,1981,1595000.0,08-08-2016
Hejrebanken 13,Herfølge,4681,4,122,1989,1600000.0,08-08-2016
Kildevej 1B,Herfølge,4681,3,84,1989,1625000.0,02-08-2016
Degnebanken 18,Herfølge,4681,4,132,1980,1875000.0,31-07-2016
Møllemarksvej 10,Herfølge,4681,5,160,2016,3100000.0,29-07-2016
Stationsvej 14B,Herfølge,4681,3,100,1910,970000.0,25-07-2016
Eskemosevej 3A,Herfølge,4681,4,160,2007,2995000.0,21-07-2016
Møllemarksvej 14,Herfølge,4681,5,160,2011,3095000.0,17-07-2016
Teglværksvej 10,Herfølge,4681,5,209,1935,701837.0,12-07-2016
Kildevej 1C,Herfølge,4681,3,84,1989,1995000.0,01-07-2016
Høvlingebanken 43,Herfølge,4681,5,148,1981,1650000.0,01-07-2016
Nordskovvej 9,Herfølge,4681,4,138,1976,887982.0,30-06-2016
"Vordingborgvej 92A, ST",Herfølge,4681,4,110,2016,1955000.0,29-06-2016
Vedskøllevej 21,Herfølge,4681,6,168,1955,2595000.0,24-06-2016
Hirsevænget 4,Herfølge,4681,4,206,1976,2500000.0,22-06-2016
Kildebanken 30,Herfølge,4681,4,124,1980,1762000.0,21-06-2016
Storkebanken 22,Herfølge,4681,7,182,1987,2600000.0,21-06-2016
Åhmansvej 4E,Herfølge,4681,3,86,1989,1595000.0,07-06-2016
Anna Sophiesvej 3,Herfølge,4681,5,160,1970,2500000.0,31-05-2016
Gammel Søllerupvej 28,Herfølge,4681,4,168,1975,1895000.0,23-05-2016
Vedskøllevej 22,Herfølge,4681,4,103,1957,1995000.0,17-05-2016
Munkebanken 6,Herfølge,4681,4,121,1980,1550000.0,11-05-2016
Søllerupvej 7,Herfølge,4681,7,119,1957,965000.0,02-05-2016
Munkebanken 9,Herfølge,4681,4,121,1980,1850000.0,27-04-2016
Billesborgvej 16D,Herfølge,4681,3,92,1902,1495000.0,26-04-2016
Kirsebærvænget 2,Herfølge,4681,5,145,1978,2395000.0,21-04-2016
Tessebøllevej 47C,Herfølge,4681,4,182,1890,2600000.0,18-04-2016
Søllerupvej 12C,Herfølge,4681,3,99,1902,700000.0,18-04-2016
Bjergvej 8,Herfølge,4681,5,118,1908,2950000.0,18-04-2016
Bjergvej 13,Herfølge,4681,4,65,1880,2200000.0,23-03-2016
Storkebanken 20,Herfølge,4681,4,115,1985,1695000.0,23-03-2016
Vordingborgvej 136,Herfølge,4681,5,116,1938,1460000.0,19-03-2016
Svanelunden 69,Herfølge,4681,5,162,2006,2850000.0,18-03-2016
Margrethehaven 1,Herfølge,4681,5,150,2011,3000000.0,14-03-2016
Vordingborgvej 202,Herfølge,4681,4,169,1800,2981953.0,08-03-2016
Høvlingebanken 12,Herfølge,4681,4,136,1980,2100000.0,02-03-2016
Lidemarksvej 31,Herfølge,4681,2,57,1962,825000.0,29-02-2016
Rugvænget 31,Herfølge,4681,6,139,1962,1850000.0,25-02-2016
Vordingborgvej 90C,Herfølge,4681,5,160,1850,1825000.0,25-02-2016
Billesborgvej 4,Herfølge,4681,5,174,1900,1800000.0,23-02-2016
Skrædderkrogen 5,Herfølge,4681,6,204,1947,2400000.0,16-02-2016
Hejrebanken 7,Herfølge,4681,4,106,1989,1460000.0,12-02-2016
Møllemarksvej 16,Herfølge,4681,5,180,2007,2973000.0,28-01-2016
Hirsevænget 3,Herfølge,4681,5,161,1976,1310000.0,27-01-2016
Bygvænget 11,Herfølge,4681,5,154,1967,2300000.0,22-12-2015
Egevej 2,Herfølge,4681,6,180,1969,2495000.0,21-12-2015
Færøvej 4,Herfølge,4681,7,266,1982,5300000.0,21-12-2015
Gåsebanken 46,Herfølge,4681,4,112,1984,1680000.0,09-12-2015
Gåsebanken 42,Herfølge,4681,4,134,1983,1975000.0,09-12-2015
"Skovbrynet 3, 2. TH",Herfølge,4681,4,74,1968,800000.0,09-12-2015
Svaneengen 2,Herfølge,4681,5,167,2007,3200000.0,03-12-2015
Pilevej 4,Herfølge,4681,6,316,1917,1600000.0,30-11-2015
Vordingborgvej 141,Herfølge,4681,3,114,1963,1575000.0,18-11-2015
Storskovvej 9,Herfølge,4681,2,100,1860,1995000.0,15-11-2015
Tessebøllevej 8A,Herfølge,4681,4,108,1963,1200000.0,04-11-2015
Svanemarken 30,Herfølge,4681,4,159,2016,675000.0,27-10-2015
"Skovbrynet 3, 1. TV",Herfølge,4681,4,84,1968,800000.0,15-10-2015
Nordskovvej 2B,Herfølge,4681,3,100,2001,1122500.0,14-10-2015
"Skovbrynet 1, ST. TV",Herfølge,4681,2,55,1968,719000.0,13-10-2015
"Aldersro 1B, 1. TH",Herfølge,4681,3,86,1942,1495000.0,09-10-2015
Lidemarksvej 43,Herfølge,4681,4,222,1900,4950000.0,10-09-2015
Syvstien 5,Herfølge,4681,4,100,1965,1295000.0,28-08-2015
Svaneengen 3,Herfølge,4681,5,168,2007,3225000.0,28-08-2015
Præstevænget 12,Herfølge,4681,4,147,1937,950000.0,06-08-2015
Bøgebanken 31,Herfølge,4681,5,141,1980,2395000.0,04-08-2015
Lille Stationsvej 4,Herfølge,4681,4,128,1929,1250000.0,31-07-2015
Gummerødvej 4,Herfølge,4681,4,190,1872,2952000.0,16-07-2015
Havebo 1,Herfølge,4681,5,125,1964,1650000.0,15-07-2015
Syvstien 4,Herfølge,4681,3,100,1965,1765000.0,15-07-2015
Svanemarken 32,Herfølge,4681,5,183,2012,3295000.0,10-07-2015
Tessebøllevej 49,Herfølge,4681,4,140,1916,1995000.0,08-07-2015
Høvlingebanken 25A,Herfølge,4681,5,117,1984,2185000.0,24-06-2015
Stationsvej 3,Herfølge,4681,4,149,1976,1900000.0,23-06-2015
Hejrebanken 61,Herfølge,4681,4,94,1989,1345000.0,18-06-2015
Torpevej 9,Herfølge,4681,5,145,2004,2675000.0,18-06-2015
Tessebøllevej 37,Herfølge,4681,4,100,1961,995000.0,08-06-2015
Svanemarken 29,Herfølge,4681,6,165,2009,2920000.0,08-06-2015
Tessebøllevej 2,Herfølge,4681,3,122,1986,1450000.0,04-06-2015
Munkebanken 26,Herfølge,4681,4,118,1980,1352027.0,02-06-2015
Svanemarken 27,Herfølge,4681,6,165,2009,3209000.0,01-06-2015
Vordingborgvej 145,Herfølge,4681,4,119,1926,1500000.0,31-05-2015
Lille Stationsvej 13D,Herfølge,4681,4,122,1987,1805000.0,29-05-2015
Gummerødvej 5,Herfølge,4681,4,120,1885,2475000.0,27-05-2015
Hejrebanken 54,Herfølge,4681,2,70,1989,1295000.0,26-05-2015
Vordingborgvej 202A,Herfølge,4681,4,101,1890,895000.0,24-05-2015
Møllemarksvej 2,Herfølge,4681,4,159,2006,2858000.0,21-05-2015
Svaneengen 9,Herfølge,4681,5,167,2016,645000.0,20-05-2015
Louisehaven 12,Herfølge,4681,5,186,2009,3600000.0,19-05-2015
Kildebanken 41,Herfølge,4681,5,160,1980,1064995.0,14-05-2015
Elmevej 13,Herfølge,4681,4,192,1964,1895000.0,07-05-2015
Hejrebanken 3,Herfølge,4681,4,98,1989,1540000.0,04-05-2015
Gåsebanken 12,Herfølge,4681,4,126,1985,1919000.0,02-05-2015
Vedskøllevej 12,Herfølge,4681,5,122,1966,1600000.0,29-04-2015
Elmevej 24,Herfølge,4681,4,129,1964,900000.0,27-04-2015
Gåsebanken 22B,Herfølge,4681,4,107,1985,897752.0,20-04-2015
Kildebanken 22,Herfølge,4681,4,158,1980,2200000.0,17-04-2015
Svanemarken 18,Herfølge,4681,5,201,2010,1500000.0,16-04-2015
"Vordingborgvej 92A, 1",Herfølge,4681,4,134,2016,1825000.0,12-04-2015
Møllebakken 6,Herfølge,4681,6,145,1962,2495000.0,29-03-2015
Tessebøllevej 1,Herfølge,4681,3,100,1953,1940000.0,24-03-2015
Hørvænget 7,Herfølge,4681,5,143,1977,2395000.0,19-03-2015
Teglværksvej 1,Herfølge,4681,9,183,1920,600000.0,17-03-2015
Svaneengen 4,Herfølge,4681,5,185,2008,2895000.0,10-03-2015
"Skovbrynet 5, 2. TH",Herfølge,4681,2,49,1968,611000.0,04-03-2015
Svanemarken 14,Herfølge,4681,4,166,2008,3104000.0,03-03-2015
Kirsebærvænget 4,Herfølge,4681,5,143,1978,1830000.0,13-02-2015
Kirsebærvænget 17,Herfølge,4681,4,130,1978,1650000.0,11-02-2015
Gåsebanken 18,Herfølge,4681,7,167,1986,2295000.0,25-01-2015
Billesborgvej 32A,Herfølge,4681,3,105,1959,1400000.0,20-01-2015
Hejrebanken 42,Herfølge,4681,3,86,1989,1330000.0,16-01-2015
Torpevej 1,Herfølge,4681,5,156,2005,1383500.0,09-01-2015
Svaneengen 8,Herfølge,4681,5,142,2007,2795000.0,31-12-2014
"Skovbrynet 1, 1. MF",Herfølge,4681,1,29,1968,490000.0,22-12-2014
Hejrebanken 55,Herfølge,4681,4,108,1989,1395000.0,15-12-2014
Eskemosevej 1,Herfølge,4681,8,164,1900,3200000.0,12-12-2014
Tessebøllevej 25,Herfølge,4681,4,115,1962,1295000.0,19-11-2014
Elmevej 36,Herfølge,4681,5,132,1968,1625000.0,17-11-2014
Degnebanken 16,Herfølge,4681,4,129,1980,1355000.0,30-10-2014
Birkevej 3,Herfølge,4681,4,116,1969,839032.0,24-10-2014
Høvlingebanken 31,Herfølge,4681,4,127,1980,1520000.0,16-10-2014
Elmevej 15,Herfølge,4681,4,128,1965,700000.0,14-10-2014
Åhmansvej 16,Herfølge,4681,4,135,1954,850000.0,13-10-2014
Aldersro 35,Herfølge,4681,6,174,1963,1750000.0,03-10-2014
Kirsebærvænget 9,Herfølge,4681,5,178,1978,1610000.0,30-09-2014
Pogebanken 4B,Herfølge,4681,3,72,2001,567500.0,25-09-2014
Møllebakken 11,Herfølge,4681,5,131,1962,1900000.0,19-09-2014
Vordingborgvej 150,Herfølge,4681,4,117,1926,1780000.0,02-09-2014
Tessebøllevej 23,Herfølge,4681,4,114,1962,1175000.0,22-08-2014
Tessebøllevej 38A,Herfølge,4681,3,69,1969,550000.0,05-08-2014
Rugvænget 17,Herfølge,4681,4,125,1967,1375000.0,22-07-2014
Tranebanken 12,Herfølge,4681,8,171,1986,2320000.0,02-07-2014
Bøgebanken 18,Herfølge,4681,5,160,1980,1925000.0,01-07-2014
Møllemarksvej 36,Herfølge,4681,5,175,2008,2932000.0,27-06-2014
Svanemarken 10,Herfølge,4681,5,175,2017,372000.0,26-06-2014
Svanelunden 43,Herfølge,4681,4,130,2015,450000.0,25-06-2014
Storkebanken 12,Herfølge,4681,4,130,1985,1865000.0,19-06-2014
"Skovbrynet 7, ST. MF",Herfølge,4681,1,29,1968,315000.0,27-05-2014
Klintevænget 4,Herfølge,4681,4,126,1977,1225000.0,26-05-2014
Storkebanken 76,Herfølge,4681,5,122,1987,1700000.0,21-05-2014
Gåsebanken 17,Herfølge,4681,4,117,1982,1750000.0,19-05-2014
Kildebanken 47,Herfølge,4681,4,100,1980,1400000.0,15-05-2014
Hvedevænget 17,Herfølge,4681,4,128,1965,1700000.0,14-05-2014
Tingvej 8,Herfølge,4681,4,112,1911,2750000.0,12-05-2014
"Skovbrynet 7, ST. TV",Herfølge,4681,4,84,1968,995000.0,09-05-2014
Pilevej 7,Herfølge,4681,4,115,1969,1495000.0,28-04-2014
Vedskøllevej 8,Herfølge,4681,6,129,1967,1017000.0,28-04-2014
"Skovbrynet 7, 2. TH",Herfølge,4681,3,74,1968,650000.0,17-04-2014
"Skovbrynet 1, 1. TH",Herfølge,4681,2,54,1968,842000.0,15-04-2014
Lidemarksvej 26A,Herfølge,4681,14,391,1971,1750000.0,03-04-2014
"Skovbrynet 3, 2. TV",Herfølge,4681,4,74,1968,577000.0,03-04-2014
Pilevej 1,Herfølge,4681,3,143,1975,2040000.0,24-03-2014
Rugvænget 9,Herfølge,4681,4,146,1964,1895000.0,24-03-2014
Hejrebanken 39,Herfølge,4681,4,106,1989,1118000.0,18-03-2014
Hirsevænget 20,Herfølge,4681,4,155,1975,2185000.0,17-03-2014
Svansbjergvej 5,Herfølge,4681,2,100,1946,1200000.0,17-03-2014
Hørvænget 24,Herfølge,4681,5,144,1977,2100000.0,10-03-2014
Vordingborgvej 144,Herfølge,4681,4,118,1949,1675000.0,07-03-2014
Åhmansvej 4B,Herfølge,4681,3,86,1989,1245000.0,05-03-2014
Scheelsvej 23,Herfølge,4681,10,202,1967,3395000.0,28-02-2014
Svanemarken 31,Herfølge,4681,5,170,2015,518000.0,15-02-2014
Kildevej 6,Herfølge,4681,5,171,1971,1950000.0,22-01-2014
Storskovvej 4,Herfølge,4681,7,263,1969,3503000.0,20-01-2014
Billesborgvej 16E,Herfølge,4681,3,92,1902,1000000.0,17-01-2014
Vordingborgvej 158F,Herfølge,4681,4,148,2003,2425000.0,08-01-2014
Pilevej 24,Herfølge,4681,4,146,1969,1956000.0,17-12-2013
Gåsebanken 3,Herfølge,4681,4,123,1984,1650000.0,06-12-2013
Bjergvej 5A,Herfølge,4681,3,119,1897,169000.0,19-11-2013
Åshøjvej 2,Herfølge,4681,8,270,1917,400000.0,12-11-2013
Degnebanken 9,Herfølge,4681,4,129,1980,1395000.0,28-10-2013
Tranebanken 4,Herfølge,4681,6,186,1986,2480000.0,25-10-2013
Eskemosevej 13,Herfølge,4681,7,314,1822,3997000.0,21-10-2013
Kildebanken 5,Herfølge,4681,4,124,1980,1595000.0,01-10-2013
Svanelunden 75,Herfølge,4681,3,147,2014,525000.0,01-10-2013
Svanemarken 34,Herfølge,4681,6,196,2015,585000.0,25-09-2013
Hejrebanken 14,Herfølge,4681,3,94,1989,895500.0,10-09-2013
Birkevej 16,Herfølge,4681,8,202,1968,940000.0,01-09-2013
Margrethehaven 7,Herfølge,4681,5,170,2007,2495000.0,23-08-2013
Hejrebanken 52,Herfølge,4681,2,70,1989,1100000.0,22-08-2013
Svansbjergvej 13,Herfølge,4681,5,183,1987,5500000.0,14-08-2013
Vordingborgvej 152,Herfølge,4681,3,92,1908,600000.0,13-08-2013
Gåsebanken 13,Herfølge,4681,6,185,1985,925000.0,12-08-2013
Degnebanken 32,Herfølge,4681,4,129,1981,1175000.0,29-07-2013
Svanelunden 9,Herfølge,4681,4,128,2011,1800000.0,15-07-2013
Tessebøllevej 25A,Herfølge,4681,4,122,1961,885000.0,09-07-2013
Svanelunden 7,Herfølge,4681,4,128,2011,1700000.0,05-07-2013
Lille Stationsvej 5,Herfølge,4681,4,208,1931,2290000.0,01-07-2013
Svanemarken 22,Herfølge,4681,4,142,2007,2250000.0,27-06-2013
Morbærvænget 8,Herfølge,4681,4,144,1978,2050000.0,21-06-2013
Syvstien 7,Herfølge,4681,4,124,1965,1885000.0,12-06-2013
Svanelunden 47,Herfølge,4681,4,150,2014,395000.0,06-06-2013
Søllerupvej 18,Herfølge,4681,4,175,1947,2520000.0,23-05-2013
Billesborgvej 32,Herfølge,4681,4,102,1959,1175000.0,15-05-2013
Klintevænget 21,Herfølge,4681,4,150,1977,1870000.0,13-05-2013
Tingvej 2,Herfølge,4681,5,166,1973,1700000.0,09-05-2013
Søllerupvej 22A,Herfølge,4681,5,177,1877,3700000.0,30-04-2013
Vordingborgvej 127,Herfølge,4681,6,212,1949,1800000.0,30-04-2013
Vordingborgvej 174A,Herfølge,4681,4,90,1965,1495000.0,30-04-2013
Gunderupvej 2,Herfølge,4681,7,176,1942,3150000.0,14-04-2013
Svanemarken 33,Herfølge,4681,5,171,2014,445000.0,09-04-2013
Svanelunden 13,Herfølge,4681,4,153,2015,302165.0,04-04-2013
Svanelunden 11,Herfølge,4681,4,152,2015,495000.0,03-03-2013
Morbærvænget 6,Herfølge,4681,5,187,1978,2195000.0,01-03-2013
Gåsebanken 4,Herfølge,4681,5,138,1984,1400000.0,18-02-2013
Degnebanken 10,Herfølge,4681,4,129,1980,1350000.0,17-02-2013
Pilevej 36,Herfølge,4681,6,140,1968,1545000.0,31-01-2013
Askevej 3,Herfølge,4681,6,122,1960,949004.0,18-01-2013
Stationsvej 11,Herfølge,4681,5,187,1932,1150000.0,16-01-2013
Vordingborgvej 178,Herfølge,4681,6,208,1900,875000.0,15-01-2013
Svanemarken 2,Herfølge,4681,5,162,2008,2800000.0,09-01-2013
Kildebanken 37,Herfølge,4681,5,217,1980,2064200.0,18-12-2012
Hejrebanken 75,Herfølge,4681,2,70,1989,1003000.0,17-12-2012
"Skovbrynet 3, 1. MF",Herfølge,4681,1,29,1968,450000.0,13-12-2012
Svanelunden 45,Herfølge,4681,4,171,2014,2800000.0,13-12-2012
Svanelunden 19,Herfølge,4681,5,141,2009,2425500.0,10-12-2012
Solvangsvej 5B,Herfølge,4681,6,210,1973,4000000.0,07-12-2012
Hejrebanken 53,Herfølge,4681,4,108,1989,1495000.0,06-12-2012
Vordingborgvej 138,Herfølge,4681,3,120,1938,1240000.0,29-11-2012
Ølandsvej 35,Herfølge,4681,6,134,1985,1950000.0,23-11-2012
Hejrebanken 71,Herfølge,4681,2,71,1989,1040000.0,20-11-2012
Møllemarksvej 42,Herfølge,4681,5,170,2008,2300000.0,12-11-2012
"Stationsvej 12F, 1. TH",Herfølge,4681,2,66,1912,800000.0,09-11-2012
Kildevej 1,Herfølge,4681,5,156,1954,1780000.0,07-11-2012
Søllerupvej 9,Herfølge,4681,3,129,1925,1350000.0,07-11-2012
Scheelsvej 13,Herfølge,4681,3,110,1968,1475000.0,06-11-2012
Tessebøllevej 36,Herfølge,4681,4,125,1942,1150000.0,05-11-2012
Rugvænget 15,Herfølge,4681,5,152,1962,1695000.0,05-11-2012
Høvlingebanken 51,Herfølge,4681,4,134,1980,1100000.0,25-10-2012
Hejrebanken 35,Herfølge,4681,4,106,1989,725000.0,16-10-2012
Vordingborgvej 133,Herfølge,4681,3,105,1935,541592.0,11-10-2012
Margrethehaven 5,Herfølge,4681,6,153,2009,2675000.0,08-10-2012
"Stationsvej 12H, 1. TV",Herfølge,4681,1,50,1912,575000.0,25-09-2012
Degnebanken 17,Herfølge,4681,4,132,1980,858500.0,07-09-2012
Præstevænget 11,Herfølge,4681,5,117,1900,1950000.0,14-08-2012
Hirsevænget 21,Herfølge,4681,5,164,1978,2500000.0,07-08-2012
Kildevej 3,Herfølge,4681,4,130,1914,1465000.0,26-07-2012
Kildebanken 25,Herfølge,4681,4,144,1980,1875000.0,12-07-2012
Billesborgvej 7A,Herfølge,4681,6,193,1968,50000.0,29-06-2012
Svanemarken 40,Herfølge,4681,4,149,2013,450000.0,20-06-2012
Tessebøllevej 16,Herfølge,4681,4,120,1963,1300000.0,19-06-2012
Vordingborgvej 142,Herfølge,4681,6,169,1951,1393971.0,19-06-2012
Nordskovvej 7,Herfølge,4681,4,118,1870,2850000.0,14-06-2012
Hvedevænget 15,Herfølge,4681,4,103,1966,1145000.0,08-06-2012
Svanemarken 28,Herfølge,4681,5,155,2013,515000.0,08-06-2012
Scheelsvej 7,Herfølge,4681,5,133,1967,2250000.0,21-05-2012
Møllemarksvej 8,Herfølge,4681,5,164,2007,2850000.0,16-05-2012
Hvedevænget 33,Herfølge,4681,5,138,1966,1750000.0,15-04-2012
Svaneengen 5,Herfølge,4681,4,188,2009,3202000.0,29-03-2012
Elmevej 2A,Herfølge,4681,3,127,1995,1800000.0,26-03-2012
Munkebanken 24,Herfølge,4681,4,121,1980,1675000.0,15-03-2012
Havrevænget 18,Herfølge,4681,5,147,1966,1795000.0,04-03-2012
Præstevænget 9,Herfølge,4681,2,51,1800,600000.0,28-02-2012
Kastanievænget 6,Herfølge,4681,6,166,1964,1850000.0,21-02-2012
"Skovbrynet 5, ST. MF",Herfølge,4681,1,29,1968,372500.0,17-02-2012
Tranebanken 64,Herfølge,4681,4,112,1987,870000.0,16-02-2012
Tranebanken 10,Herfølge,4681,3,106,1987,1550000.0,16-02-2012
Svanemarken 12,Herfølge,4681,4,141,2009,2595000.0,24-01-2012
Pilevej 31,Herfølge,4681,4,133,1969,1785000.0,16-01-2012
Hejrebanken 73,Herfølge,4681,2,70,1989,755000.0,05-01-2012
Møllemarksvej 22,Herfølge,4681,5,160,2007,1304000.0,15-12-2011
Tranebanken 13,Herfølge,4681,5,188,1987,2110000.0,01-12-2011
Svansbjergvej 3,Herfølge,4681,5,108,1938,1300000.0,24-11-2011
Svansbjergvej 9,Herfølge,4681,4,212,1965,1600000.0,20-11-2011
Bjergvej 11,Herfølge,4681,3,116,1930,1880000.0,28-10-2011
Vordingborgvej 148,Herfølge,4681,3,89,1947,837940.0,26-10-2011
Lidemarksvej 33,Herfølge,4681,4,103,1917,400000.0,22-10-2011
Hvedevænget 1,Herfølge,4681,3,87,1962,1609000.0,10-10-2011
Høvlingebanken 14,Herfølge,4681,5,136,1980,1995000.0,06-10-2011
Stationsvej 6,Herfølge,4681,4,143,1918,2300000.0,31-08-2011
Svanelunden 41,Herfølge,4681,5,149,2012,550000.0,09-08-2011
Elmevej 38,Herfølge,4681,4,125,1971,1455000.0,15-07-2011
Munkebanken 20,Herfølge,4681,4,119,1980,841721.0,04-07-2011
Eskemosevej 3,Herfølge,4681,4,143,2003,3400000.0,27-06-2011
"Skovbrynet 7, 2. MF",Herfølge,4681,1,26,1968,475000.0,17-06-2011
Billesborgvej 19,Herfølge,4681,5,158,1777,350080.0,09-06-2011
Svanemarken 38,Herfølge,4681,6,150,2012,725000.0,09-06-2011
Billesborgvej 42,Herfølge,4681,4,162,1923,82800.0,24-05-2011
Eskemosevej 27,Herfølge,4681,4,140,1887,1361000.0,23-05-2011
Hørvænget 4,Herfølge,4681,5,187,1977,1600000.0,18-05-2011
Høvlingebanken 5,Herfølge,4681,5,198,1980,2200000.0,05-05-2011
Birkevej 13,Herfølge,4681,6,163,1969,2050000.0,26-04-2011
Gåsebanken 10,Herfølge,4681,4,104,1984,1735000.0,27-03-2011
Hejrebanken 25,Herfølge,4681,4,106,1989,1175000.0,18-03-2011
Scheelsvej 6,Herfølge,4681,5,124,1971,1495000.0,15-03-2011
Gummerødvej 3A,Herfølge,4681,2,81,1996,1325000.0,14-03-2011
Svaneengen 6,Herfølge,4681,5,171,2009,2700000.0,04-03-2011
"Aldersro 1A, ST. TH",Herfølge,4681,3,79,1942,18800000.0,11-02-2011
