street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Åparken 22,Uldum,7171,5,126,1973,487500.0,28-04-2017
Skrædderbakken 9,Uldum,7171,4,133,1900,455000.0,25-04-2017
Nørregade 10,Uldum,7171,6,180,1924,1775000.0,21-04-2017
Fælledvej 15,Uldum,7171,7,299,1925,2200000.0,14-04-2017
Solsortevej 15,Uldum,7171,4,126,1973,468253.0,14-04-2017
Nørregade 17,Uldum,7171,4,116,1905,700000.0,10-03-2017
Fælledvej 14,Uldum,7171,6,198,1965,1435000.0,06-03-2017
Kalhavevej 54,Uldum,7171,6,188,1928,1975000.0,05-02-2017
Skrædderbakken 10,Uldum,7171,2,62,1900,275000.0,20-01-2017
Vestergade 18,Uldum,7171,4,117,1971,1200000.0,04-01-2017
Industrivej 18,Uldum,7171,5,161,1972,1050000.0,31-12-2016
Hvilehøjparken 10A,Uldum,7171,3,80,1988,880000.0,30-12-2016
Fælledvej 13,Uldum,7171,7,286,2009,2849500.0,16-12-2016
Kærvejen 2,Uldum,7171,4,88,1964,630000.0,05-12-2016
Rosenvænget 4,Uldum,7171,8,215,1974,1900000.0,05-12-2016
Kirkegade 9,Uldum,7171,7,190,1907,1300000.0,02-12-2016
Haurumvej 3,Uldum,7171,4,100,1926,360000.0,28-11-2016
Kærvejen 26,Uldum,7171,3,80,1959,920000.0,22-11-2016
Åparken 11,Uldum,7171,5,125,1970,810000.0,21-11-2016
Skanderborgvej 25,Uldum,7171,5,133,1938,895000.0,28-10-2016
Industrivej 24,Uldum,7171,6,172,1978,1275000.0,10-10-2016
Fasanvej 2,Uldum,7171,3,96,1900,445000.0,04-10-2016
Uldum Hedevej 12,Uldum,7171,7,189,1900,2055000.0,26-09-2016
Østerled 10,Uldum,7171,3,110,1969,1100000.0,06-09-2016
Bøgballevej 125,Uldum,7171,6,170,1935,540705.0,30-08-2016
Bygaden 3,Uldum,7171,4,136,1988,830000.0,30-08-2016
Langagervej 29,Uldum,7171,4,142,1900,750000.0,25-08-2016
Kirketoften 1,Uldum,7171,5,163,1950,700000.0,15-08-2016
Bøgballevej 108,Uldum,7171,5,105,1940,650000.0,12-08-2016
Bøgballevej 77,Uldum,7171,4,97,1904,339750.0,07-07-2016
Hesselballevej 38,Uldum,7171,3,165,1910,1900000.0,13-06-2016
Bøgballevej 92,Uldum,7171,5,151,1962,194428.0,06-06-2016
Vestergade 3,Uldum,7171,3,109,1966,875000.0,06-06-2016
Nørregade 19,Uldum,7171,2,87,1900,480000.0,03-06-2016
Kalhave Byvej 2,Uldum,7171,6,213,1900,1795000.0,04-05-2016
Haurumvej 7,Uldum,7171,7,216,1961,771550.0,07-04-2016
Ørum Skovvej 28,Uldum,7171,3,147,1924,2498000.0,29-03-2016
Skanderborgvej 55,Uldum,7171,3,75,1907,1150000.0,22-03-2016
Industrivej 13,Uldum,7171,6,202,1974,1900000.0,22-03-2016
Ørumvej 2,Uldum,7171,4,113,1877,470000.0,02-03-2016
Kalhavevej 68,Uldum,7171,5,144,2017,200000.0,29-02-2016
Bøgballevej 51,Uldum,7171,6,172,1760,1550000.0,23-02-2016
Højskolebakken 6,Uldum,7171,4,181,1900,850000.0,19-02-2016
Kalhavevej 63,Uldum,7171,4,135,1930,280000.0,08-01-2016
Københavnervej 2,Uldum,7171,3,160,1882,1536500.0,24-12-2015
Kærvejen 22,Uldum,7171,3,87,1959,820000.0,23-12-2015
Lillekongens Ager 28,Uldum,7171,4,128,2016,245000.0,22-12-2015
Bøgballevej 118,Uldum,7171,4,132,1908,900000.0,21-12-2015
Bøgballevej 53,Uldum,7171,7,285,2008,2925000.0,21-12-2015
Lillekongens Ager 2,Uldum,7171,5,156,2008,1840000.0,09-12-2015
Langagervej 23,Uldum,7171,4,125,2009,2700000.0,09-12-2015
Skolegade 8,Uldum,7171,3,90,1963,835000.0,13-11-2015
Hesselballevej 21,Uldum,7171,8,213,1915,18940000.0,23-10-2015
Skanderborgvej 19,Uldum,7171,4,160,1902,360000.0,14-10-2015
Åbrinken 9,Uldum,7171,4,137,1975,1050000.0,12-10-2015
