street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Thorsgade 2,Thorsø,8881,4,88,1904,370000.0,25-04-2017
Thorsgade 8,Thorsø,8881,3,73,1960,965000.0,25-04-2017
Kongensbrovej 21,Thorsø,8881,7,225,1925,600000.0,01-04-2017
Kongensbrovej 8,Thorsø,8881,5,186,1920,1195000.0,30-03-2017
Byvænget 5,Thorsø,8881,5,155,1971,1295000.0,17-03-2017
Industrivej 6,Thorsø,8881,4,136,1974,1350000.0,16-03-2017
Tungelund Bakker 21,Thorsø,8881,4,116,2003,1569320.0,09-03-2017
Nygade 7,Thorsø,8881,2,76,1948,1098000.0,19-02-2017
Møllevænget 22,Thorsø,8881,7,209,1980,637500.0,17-02-2017
Vestermarksvej 65,Thorsø,8881,5,150,1942,950507.0,14-02-2017
Marsvej 11C,Thorsø,8881,2,58,1987,515000.0,13-02-2017
Thorsgade 15,Thorsø,8881,3,91,1920,415000.0,02-02-2017
Nygade 18,Thorsø,8881,4,106,1962,1050000.0,02-02-2017
Overgårdsvej 6,Thorsø,8881,5,151,1905,295000.0,26-01-2017
Snuhøjvej 9,Thorsø,8881,5,180,1930,1000000.0,12-01-2017
Jernbanegade 19B,Thorsø,8881,3,61,1990,725000.0,06-01-2017
Futting Tværvej 1,Thorsø,8881,8,229,1907,848000.0,06-01-2017
Gl Tungelundvej 7,Thorsø,8881,5,132,1973,725000.0,09-12-2016
Thorsølundvej 15,Thorsø,8881,3,112,1958,1100000.0,08-12-2016
Frejasvej 4,Thorsø,8881,4,181,1969,1150000.0,01-12-2016
Præstevænget 10,Thorsø,8881,3,118,1961,550000.0,08-11-2016
Solskrænten 23,Thorsø,8881,4,140,1972,1100000.0,30-10-2016
Rosenparken 64,Thorsø,8881,5,140,1974,1145000.0,25-10-2016
Mondrupvej 2,Thorsø,8881,6,132,1959,75000.0,17-09-2016
Rosenparken 50,Thorsø,8881,5,150,1976,1580000.0,08-08-2016
Præstevænget 3,Thorsø,8881,5,135,1930,2550000.0,01-08-2016
Skolegade 14,Thorsø,8881,3,93,1960,600000.0,26-07-2016
Herregårdsalle 6,Thorsø,8881,4,162,1921,676800.0,06-07-2016
Nygade 8,Thorsø,8881,4,152,1957,665000.0,05-07-2016
Møllevej 9,Thorsø,8881,6,122,1955,572500.0,30-06-2016
Hesselbækvej 13,Thorsø,8881,4,200,1920,1320000.0,20-06-2016
Møllevænget 57,Thorsø,8881,3,82,1990,975000.0,11-06-2016
Overgårdsvej 31,Thorsø,8881,6,145,1870,307400.0,09-06-2016
Grølstedvej 6,Thorsø,8881,4,141,1924,500000.0,08-06-2016
Snuhøjvej 11,Thorsø,8881,6,157,1931,750000.0,08-06-2016
Gl Tungelundvej 2,Thorsø,8881,7,248,1921,2345000.0,04-05-2016
Kirkegade 46,Thorsø,8881,2,75,1964,630000.0,04-05-2016
Thorsølundvej 13,Thorsø,8881,5,141,1966,525000.0,01-05-2016
Ridder Munks Vej 97,Thorsø,8881,6,175,2011,2750000.0,30-04-2016
Gelbrovej 38,Thorsø,8881,3,88,1900,250000.0,29-04-2016
Pittevej 16,Thorsø,8881,3,152,1912,1850000.0,18-04-2016
Marsvej 14B,Thorsø,8881,3,72,1988,675000.0,23-03-2016
Rosenparken 52,Thorsø,8881,4,130,1973,1125000.0,02-03-2016
Thorsølundvej 14,Thorsø,8881,4,143,1964,1300000.0,10-02-2016
Snuhøjvej 13,Thorsø,8881,4,137,1931,1745000.0,02-02-2016
Nygade 17,Thorsø,8881,3,113,1960,780000.0,29-01-2016
Thorsgade 5,Thorsø,8881,6,149,1897,575000.0,27-01-2016
Thorsgade 23,Thorsø,8881,4,85,1961,850000.0,20-01-2016
Thorsølundvej 11,Thorsø,8881,4,99,1965,525000.0,20-01-2016
Astrupvej 11,Thorsø,8881,8,230,1925,447000.0,11-01-2016
Rs Brochsvej 12,Thorsø,8881,7,215,1983,900000.0,28-12-2015
Grølstedvej 10,Thorsø,8881,3,80,1908,925000.0,18-12-2015
Nedergårdsvej 16,Thorsø,8881,5,155,1887,3673059.0,16-12-2015
Rosenparken 13,Thorsø,8881,6,220,1978,2275000.0,08-12-2015
Rosenparken 42,Thorsø,8881,5,128,1974,1350000.0,02-12-2015
Møllevænget 48,Thorsø,8881,5,135,1977,930000.0,01-12-2015
Ridder Munks Vej 75,Thorsø,8881,6,182,2016,357750.0,23-11-2015
Marsvej 12C,Thorsø,8881,3,73,1988,625000.0,17-11-2015
Møllevej 28,Thorsø,8881,3,72,1959,525000.0,13-11-2015
Thorsølundvej 17,Thorsø,8881,3,110,1968,925000.0,20-10-2015
Rosenparken 30,Thorsø,8881,5,148,1974,1357500.0,19-10-2015
Skolegade 19,Thorsø,8881,3,87,1960,500000.0,19-10-2015
Thorsøvej 79,Thorsø,8881,4,123,1900,750000.0,07-10-2015
Herregårdsalle 5,Thorsø,8881,2,148,2008,2000000.0,06-10-2015
Thostrupvej 21,Thorsø,8881,4,148,1898,980000.0,30-09-2015
Jernbanegade 50,Thorsø,8881,2,85,1944,470000.0,29-09-2015
Overgårdsvej 47B,Thorsø,8881,3,96,1830,125000.0,25-09-2015
Vestermarksvej 80,Thorsø,8881,5,179,1895,3824592.0,25-09-2015
Møllevænget 23,Thorsø,8881,5,160,1984,1550000.0,15-08-2015
Elmevej 4,Thorsø,8881,5,202,1969,1550000.0,11-08-2015
Pittevej 6,Thorsø,8881,5,156,1863,7638000.0,05-08-2015
Møllevej 30,Thorsø,8881,4,129,2006,2050000.0,26-06-2015
Herregårdsalle 8,Thorsø,8881,3,90,1922,350040.0,24-06-2015
