street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Godtgemt 13, ST. TH",Bagsværd,2880,3,68,1965,2100000.0,19-05-2017
Møllemarken 7,Bagsværd,2880,4,150,1930,2650000.0,09-05-2017
Krogshøjvej 135,Bagsværd,2880,5,132,1957,3050000.0,08-05-2017
Oldmarken 38,Bagsværd,2880,3,71,1943,3140000.0,05-05-2017
Frøstjernevej 9,Bagsværd,2880,8,219,1970,4700000.0,04-05-2017
Tværvej 19,Bagsværd,2880,6,163,1919,4295000.0,01-05-2017
Thorbjørnsvej 13,Bagsværd,2880,4,93,1969,3200000.0,01-05-2017
Grævlingestien 23A,Bagsværd,2880,4,88,1952,2875000.0,28-04-2017
Skovbrynet 42,Bagsværd,2880,5,185,1973,6335000.0,25-04-2017
"Bagsværd Hovedgade 83D, 1",Bagsværd,2880,2,54,1960,1150000.0,20-04-2017
Haspegårdsvej 10,Bagsværd,2880,5,129,1953,1851000.0,20-04-2017
"Bagsværd Hovedgade 99, 4. B",Bagsværd,2880,1,38,1966,850000.0,20-04-2017
Jægergangen 21,Bagsværd,2880,6,145,1972,2987580.0,18-04-2017
"Bondehavevej 10G, 1. TV",Bagsværd,2880,3,81,1969,2150000.0,17-04-2017
Bondehavevej 42,Bagsværd,2880,4,93,1953,2975000.0,12-04-2017
Hanehøj 60,Bagsværd,2880,4,127,1962,3450000.0,11-04-2017
"Bagsværddal 20, 1. 3",Bagsværd,2880,2,53,1971,500000.0,06-04-2017
"Aldershvilevej 125, ST. TH",Bagsværd,2880,3,71,1964,2090000.0,05-04-2017
Bagsværd Hovedgade 220,Bagsværd,2880,9,232,1967,963333.0,03-04-2017
Værebrovej 230,Bagsværd,2880,6,176,1971,4600000.0,31-03-2017
Aldershvilevej 84,Bagsværd,2880,8,235,1948,7450000.0,31-03-2017
Gunnarsvej 10,Bagsværd,2880,3,138,1997,4575000.0,29-03-2017
"Bagsværd Hovedgade 116B, 2. B",Bagsværd,2880,4,113,1969,2295000.0,28-03-2017
"Bagsværd Hovedgade 99, 8. E",Bagsværd,2880,1,38,1966,840000.0,27-03-2017
"Bagsværd Hovedgade 99, 14. N",Bagsværd,2880,2,62,1966,1500000.0,27-03-2017
"Bagsværd Hovedgade 79, 3. C",Bagsværd,2880,3,78,1960,1795000.0,26-03-2017
"Bagsværd Hovedgade 99, 13. A",Bagsværd,2880,1,40,1966,855000.0,23-03-2017
Skovkæret 21,Bagsværd,2880,4,179,1964,4150000.0,23-03-2017
"Bagsværd Hovedgade 99, 12. B",Bagsværd,2880,1,38,1966,925000.0,21-03-2017
