street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Rensdyrstien 44,Væggerløse,4873,4,91,2005,1300000.0,24-05-2017
Bøtølundvej 73,Væggerløse,4873,3,70,1990,640000.0,24-05-2017
Harestien 18,Væggerløse,4873,6,131,2004,750000.0,09-05-2017
Lævej 4,Væggerløse,4873,4,86,1979,875000.0,06-05-2017
Bøtø Ringvej 4,Væggerløse,4873,5,126,1990,10352000.0,05-05-2017
Røllikevej 6,Væggerløse,4873,4,61,1950,2450000.0,03-05-2017
Marielyst Strandpark 205,Væggerløse,4873,4,89,2007,900000.0,30-04-2017
Bæverstien 54,Væggerløse,4873,7,179,2006,2175000.0,27-04-2017
Gnaverhaven 1,Væggerløse,4873,4,94,2004,1185000.0,27-04-2017
Rørgræsvej 17,Væggerløse,4873,6,198,1972,1350000.0,26-04-2017
Snerlevej 18,Væggerløse,4873,3,48,2001,700000.0,26-04-2017
Bøtøvej 71A,Væggerløse,4873,3,77,1937,2050000.0,23-04-2017
Stenurtvej 12,Væggerløse,4873,4,74,2003,399500.0,20-04-2017
Bøtølundvej 35,Væggerløse,4873,3,70,1990,500000.0,20-04-2017
Storpibervej 15,Væggerløse,4873,3,45,1947,525000.0,19-04-2017
Bæverstien 65,Væggerløse,4873,6,132,2004,1545000.0,19-04-2017
Gl. Landevej 140,Væggerløse,4873,4,123,1910,250000.0,18-04-2017
Karsevej 6,Væggerløse,4873,4,91,2010,1083333.0,17-04-2017
Guldregnvej 11,Væggerløse,4873,3,80,1978,895000.0,15-04-2017
Irisvej 15,Væggerløse,4873,3,67,1971,660000.0,12-04-2017
Bøtøvej 79A,Væggerløse,4873,1,62,1932,2250000.0,05-04-2017
Rensdyrstien 5,Væggerløse,4873,3,73,2001,1125000.0,02-04-2017
Rødtjørnevej 13,Væggerløse,4873,4,56,1950,380000.0,31-03-2017
Bynkevej 12,Væggerløse,4873,5,104,1987,1350000.0,31-03-2017
Bragesvej 47,Væggerløse,4873,6,260,2008,1500000.0,24-03-2017
Regnfangvej 34,Væggerløse,4873,4,81,1974,850000.0,24-03-2017
