street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sneserevej 52,Tappernøje,4733,6,271,1925,912452.0,05-05-2017
Teglværksvej 13,Tappernøje,4733,4,82,1900,6100000.0,28-04-2017
Jægervænget 6,Tappernøje,4733,5,127,1974,1510000.0,16-04-2017
Sneserevej 22,Tappernøje,4733,3,80,1952,1141000.0,11-04-2017
Tværvej 2,Tappernøje,4733,11,296,1920,540000.0,03-04-2017
Lundhøjvej 9,Tappernøje,4733,5,133,1978,975000.0,15-03-2017
Tågeskovvej 8,Tappernøje,4733,4,112,1914,1020000.0,14-03-2017
Karlshøj 18,Tappernøje,4733,5,136,1960,1100000.0,08-03-2017
Brøderupvej 5A,Tappernøje,4733,3,90,1953,440000.0,04-03-2017
Harevænget 76B,Tappernøje,4733,4,145,2005,1950000.0,07-02-2017
Bårsevej 15,Tappernøje,4733,3,135,1902,1700000.0,03-02-2017
Kildebakken 5,Tappernøje,4733,7,228,1934,1995000.0,30-01-2017
Bredeshave Strand 5,Tappernøje,4733,6,180,1974,2350000.0,25-01-2017
Tågeskov By 7,Tappernøje,4733,3,100,2000,957100.0,20-01-2017
Lunden 4,Tappernøje,4733,6,162,1910,1300000.0,09-01-2017
Bredeshave Strand 6,Tappernøje,4733,4,96,1971,1200000.0,05-01-2017
Kildebakken 30,Tappernøje,4733,5,156,1956,1095000.0,02-01-2017
Saksholmvej 33,Tappernøje,4733,5,125,1913,1355000.0,29-12-2016
Bårsevej 6B,Tappernøje,4733,5,161,2007,1840000.0,27-12-2016
Hovedvejen 81B,Tappernøje,4733,4,141,1927,825000.0,19-12-2016
Brøderupvej 38A,Tappernøje,4733,5,144,1930,895000.0,08-12-2016
Karlshøj 3,Tappernøje,4733,5,138,1903,334559.0,08-12-2016
Pilevej 1,Tappernøje,4733,4,86,1964,560000.0,22-11-2016
Rypevænget 5,Tappernøje,4733,4,102,1988,325000.0,16-11-2016
Oddervænget 3,Tappernøje,4733,5,188,1974,1850000.0,15-11-2016
Hovedvejen 104,Tappernøje,4733,9,388,1882,587413.0,11-11-2016
Sneserevej 50,Tappernøje,4733,5,216,1939,1700000.0,05-11-2016
Egernvænget 3,Tappernøje,4733,5,175,2004,850000.0,19-10-2016
Sjoltevej 24,Tappernøje,4733,6,154,1877,300000.0,07-10-2016
Gl Skolevej 19,Tappernøje,4733,5,202,1927,810000.0,26-09-2016
Hovedvejen 86,Tappernøje,4733,4,143,1911,450000.0,22-09-2016
Videbækvej 2A,Tappernøje,4733,6,148,1966,890000.0,09-09-2016
Gl Skolevej 22,Tappernøje,4733,8,251,2005,2330000.0,07-09-2016
Vildtbanevej 14,Tappernøje,4733,5,128,1975,895000.0,05-09-2016
Harevænget 51,Tappernøje,4733,7,188,1986,1375000.0,11-08-2016
Smidstrupvej 10,Tappernøje,4733,5,152,1968,595000.0,09-08-2016
Lindhøjgårdsvej 76,Tappernøje,4733,5,152,2008,1775000.0,03-08-2016
Pilevej 4,Tappernøje,4733,3,95,1968,560000.0,08-07-2016
Harevænget 116,Tappernøje,4733,4,112,1978,700000.0,07-07-2016
Karlshøj 32B,Tappernøje,4733,6,260,1916,1250000.0,05-07-2016
Snigsvej 4,Tappernøje,4733,5,157,1972,890000.0,29-06-2016
Gl Skolevej 9,Tappernøje,4733,3,96,1885,280000.0,23-06-2016
Størlingevej 22,Tappernøje,4733,2,50,1880,2823740.0,17-06-2016
Størlingevej 24,Tappernøje,4733,5,221,1900,2823740.0,17-06-2016
Teglværksvej 2,Tappernøje,4733,7,219,1870,1080000.0,09-06-2016
Bårsevej 5,Tappernøje,4733,2,70,1877,400000.0,02-06-2016
Sneppevænget 3,Tappernøje,4733,4,121,1979,760000.0,01-06-2016
Sjoltevej 28,Tappernøje,4733,6,170,1837,1350000.0,23-05-2016
Tværvej 4,Tappernøje,4733,11,490,1900,1495000.0,19-05-2016
Harevænget 55,Tappernøje,4733,5,148,1997,1600000.0,05-05-2016
Flintemosevej 10,Tappernøje,4733,4,80,1887,595000.0,26-04-2016
Stavnstrupvej 37,Tappernøje,4733,2,105,1885,560000.0,20-04-2016
Gl Skolevej 13,Tappernøje,4733,6,162,1900,1152000.0,12-04-2016
Hulebækvej 4,Tappernøje,4733,2,70,1880,208091.0,01-04-2016
Stavnstrupvej 43,Tappernøje,4733,9,308,1974,1745000.0,29-03-2016
Svingkærvej 18,Tappernøje,4733,4,138,2004,1265000.0,15-03-2016
Oddervænget 4,Tappernøje,4733,4,112,1980,429961.0,10-03-2016
Sneserevej 8,Tappernøje,4733,5,129,1938,695000.0,08-03-2016
Sølperupvej 7,Tappernøje,4733,4,169,1925,459200.0,04-03-2016
Størlingevej 11,Tappernøje,4733,14,170,1802,800000.0,02-03-2016
Stavnstrupvej 31,Tappernøje,4733,6,230,1880,671270.0,23-02-2016
Åsidevej 4,Tappernøje,4733,4,212,1911,2150000.0,11-02-2016
Hovvej 4,Tappernøje,4733,3,163,1925,495000.0,08-02-2016
Engelstrupvej 12,Tappernøje,4733,7,237,1958,1147500.0,04-02-2016
Smidstrupvej 55,Tappernøje,4733,8,200,1954,3551871.0,25-01-2016
Vildtbanevej 10,Tappernøje,4733,4,150,1973,575000.0,13-01-2016
Hovedvejen 99,Tappernøje,4733,6,293,1913,300000.0,04-01-2016
Bækkeskov Stræde 6,Tappernøje,4733,5,166,1934,3770000.0,04-01-2016
Kærvej 1,Tappernøje,4733,5,133,1926,665000.0,16-12-2015
Bækkeskov Stræde 2,Tappernøje,4733,3,86,1920,2805000.0,10-12-2015
Kildebakken 35,Tappernøje,4733,4,129,1912,50000.0,08-12-2015
Snesere Torpvej 30,Tappernøje,4733,5,190,1943,1564000.0,01-12-2015
