street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bredmaj 60,Egernsund,6320,5,83,1975,967228.0,05-03-2017
Damvej 4,Egernsund,6320,5,125,1955,390000.0,01-03-2017
Lågmajvej 16,Egernsund,6320,5,131,1965,720000.0,27-02-2017
Solbakken 6E,Egernsund,6320,4,123,1986,775000.0,23-02-2017
Teglbakken 78,Egernsund,6320,4,66,1978,500000.0,24-01-2017
Teglbakken 93,Egernsund,6320,4,87,1980,600000.0,18-01-2017
Teglbakken 30,Egernsund,6320,3,81,1978,642000.0,05-12-2016
Engvej 15,Egernsund,6320,4,135,1961,595000.0,17-11-2016
Marinavej 25,Egernsund,6320,4,109,2005,1450000.0,28-10-2016
Teglbakken 16,Egernsund,6320,4,76,1974,1100000.0,27-10-2016
"Sundgade 38, 1",Egernsund,6320,5,146,1977,1400000.0,24-10-2016
Marinavej 44,Egernsund,6320,3,118,2007,1550000.0,17-10-2016
Bredmaj 24,Egernsund,6320,4,80,1974,995000.0,17-10-2016
Bredmaj 7,Egernsund,6320,3,62,1995,845000.0,30-09-2016
Benediktesvej 88,Egernsund,6320,4,128,1973,975000.0,28-09-2016
Sundgade 57,Egernsund,6320,6,108,1952,430000.0,14-09-2016
Havnevej 27,Egernsund,6320,5,172,1992,2095000.0,10-08-2016
Bredmaj 16,Egernsund,6320,4,64,1980,680000.0,12-07-2016
Bredmaj 38,Egernsund,6320,4,54,1974,755000.0,06-07-2016
Teglparken 78,Egernsund,6320,5,143,1979,398500.0,04-07-2016
Strandvej 11,Egernsund,6320,3,80,1961,600000.0,23-06-2016
Reefslagervænget 24,Egernsund,6320,5,195,2010,1650000.0,26-05-2016
Damvej 9,Egernsund,6320,5,189,1964,1667000.0,19-05-2016
Teglparken 66,Egernsund,6320,6,188,1979,1495000.0,19-05-2016
Bredmaj 62,Egernsund,6320,4,79,1994,2195000.0,18-05-2016
Benediktesvej 92,Egernsund,6320,5,144,1973,995000.0,12-05-2016
Teglparken 90,Egernsund,6320,6,197,2004,1900000.0,20-04-2016
Fyrtårnsvej 6,Egernsund,6320,5,113,1963,625000.0,15-02-2016
Bredmaj 72,Egernsund,6320,3,88,2017,675000.0,15-02-2016
Teglbakken 26,Egernsund,6320,4,115,1992,1525000.0,25-01-2016
Reefslagervænget 22,Egernsund,6320,6,170,2008,897500.0,18-01-2016
Havnevej 122,Egernsund,6320,4,228,2008,3070000.0,08-01-2016
Teglbakken 67,Egernsund,6320,4,65,1976,550000.0,22-12-2015
Benediktesvej 22,Egernsund,6320,5,140,1970,880000.0,18-11-2015
Solbakken 6D,Egernsund,6320,4,123,1986,1100000.0,12-11-2015
Sundgade 11,Egernsund,6320,4,117,1920,390000.0,31-10-2015
Havnevej 126,Egernsund,6320,4,181,2009,2430000.0,30-10-2015
Fjordvej 19,Egernsund,6320,4,132,1890,2000000.0,27-10-2015
Bredmaj 25,Egernsund,6320,4,92,2003,1200000.0,01-10-2015
Bredmaj 31,Egernsund,6320,3,69,1993,950000.0,26-09-2015
Benediktesvej 50,Egernsund,6320,5,149,1972,590000.0,25-09-2015
Island 5,Egernsund,6320,8,153,2011,1097500.0,17-09-2015
Teglbakken 94,Egernsund,6320,4,70,1978,700000.0,11-09-2015
Havnevej 124,Egernsund,6320,4,174,2009,2150000.0,09-09-2015
Teglbakken 47,Egernsund,6320,4,75,1980,695000.0,04-09-2015
Mindevej 10,Egernsund,6320,7,220,1992,1950000.0,25-08-2015
Teglbakken 72,Egernsund,6320,4,82,1976,697000.0,21-08-2015
Sundgade 14B,Egernsund,6320,8,213,1996,5150000.0,22-07-2015
Teglbakken 88,Egernsund,6320,5,86,1993,850000.0,17-07-2015
Benediktesvej 80,Egernsund,6320,4,157,1973,394556.0,10-07-2015
Teglbakken 58,Egernsund,6320,3,56,1978,550000.0,24-06-2015
Bredmaj 6,Egernsund,6320,4,77,1974,850000.0,18-06-2015
Teglparken 30,Egernsund,6320,4,127,1980,885000.0,03-06-2015
Teglbakken 86,Egernsund,6320,4,90,1974,770000.0,26-05-2015
Benediktesvej 42,Egernsund,6320,5,137,1971,845000.0,17-05-2015
Benediktesvej 96,Egernsund,6320,5,146,1972,1000000.0,15-05-2015
Marinavej 43,Egernsund,6320,4,118,2007,950000.0,13-05-2015
Æblehaven 4,Egernsund,6320,4,100,1983,467808.0,30-04-2015
Bredmaj 69,Egernsund,6320,4,84,1994,935000.0,30-03-2015
Havnevej 34,Egernsund,6320,6,200,2017,995000.0,27-03-2015
Bredmaj 81,Egernsund,6320,4,85,1996,1050000.0,19-03-2015
Engvej 25,Egernsund,6320,3,104,1962,845000.0,01-03-2015
Benediktesvej 106,Egernsund,6320,7,162,1972,1100000.0,17-02-2015
Æblehaven 24,Egernsund,6320,4,127,1983,700000.0,10-02-2015
Marinavej 38,Egernsund,6320,4,118,2007,1750000.0,22-01-2015
Teglparken 58,Egernsund,6320,4,136,1978,430000.0,15-01-2015
Fjordvej 33,Egernsund,6320,3,71,1999,218986.0,06-01-2015
Reefslagervænget 5,Egernsund,6320,3,202,1986,1437500.0,17-12-2014
Æblehaven 18,Egernsund,6320,4,120,1983,650000.0,16-12-2014
Fyrtårnsvej 4,Egernsund,6320,4,137,1960,532500.0,17-11-2014
Sundgade 6,Egernsund,6320,6,215,1906,2453000.0,04-11-2014
Lågmajvej 39,Egernsund,6320,4,121,1893,1350000.0,27-10-2014
Havnevej 11,Egernsund,6320,4,108,1947,1500000.0,15-10-2014
Sundgade 16,Egernsund,6320,4,148,1923,700000.0,25-09-2014
Teglbakken 18,Egernsund,6320,3,74,1974,950000.0,22-09-2014
Nyvej 6,Egernsund,6320,5,141,1981,960000.0,17-09-2014
Bredmaj 36,Egernsund,6320,4,71,1979,795000.0,11-09-2014
Bredmaj 49,Egernsund,6320,4,81,1977,840000.0,11-09-2014
Lågmajvej 31,Egernsund,6320,4,88,1870,900000.0,01-09-2014
Søvej 6,Egernsund,6320,5,107,1965,525000.0,29-08-2014
Solbakken 6G,Egernsund,6320,4,123,1986,1920000.0,22-08-2014
Fjordvej 10,Egernsund,6320,4,123,1951,2395000.0,14-07-2014
Bredmaj 87,Egernsund,6320,4,85,1974,920000.0,07-07-2014
Bredmaj 51,Egernsund,6320,4,78,1987,800000.0,26-05-2014
Benediktesvej 82,Egernsund,6320,5,110,1973,725000.0,20-05-2014
Bredmaj 32,Egernsund,6320,4,91,2009,1500000.0,09-05-2014
Bredmaj 29,Egernsund,6320,4,73,1983,945000.0,09-05-2014
Teglbakken 79,Egernsund,6320,4,67,1975,535000.0,01-05-2014
Teglparken 48,Egernsund,6320,5,147,1979,830000.0,14-04-2014
Rendbjergvej 6,Egernsund,6320,6,213,1864,2672500.0,07-03-2014
Skovgade 14,Egernsund,6320,3,100,1951,535000.0,24-02-2014
Bredmaj 42,Egernsund,6320,4,80,1983,836400.0,10-02-2014
Kystvej 5,Egernsund,6320,5,144,1962,950000.0,18-12-2013
Bredmaj 68,Egernsund,6320,4,70,1976,960000.0,16-12-2013
Kystvej 12,Egernsund,6320,4,100,1963,345000.0,09-12-2013
Brillevej 3A,Egernsund,6320,6,166,1983,1725000.0,08-11-2013
Bredmaj 4,Egernsund,6320,4,70,1974,595000.0,07-09-2013
Marinavej 30,Egernsund,6320,4,109,2005,1860000.0,27-08-2013
Bredmaj 67,Egernsund,6320,4,64,1986,1475000.0,26-08-2013
Kystvej 10,Egernsund,6320,5,122,1963,695000.0,15-08-2013
Benediktesvej 56,Egernsund,6320,8,157,1972,570000.0,13-08-2013
Bredmaj 14,Egernsund,6320,4,75,1998,1075000.0,30-07-2013
