street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bårupvej 39A,Erslev,7950,8,160,1880,975000.0,25-04-2017
Præstbrovej 239,Erslev,7950,3,94,1961,615000.0,17-03-2017
Skolebakken 31,Erslev,7950,2,91,1941,400000.0,17-03-2017
Sundbyvej 174,Erslev,7950,4,124,1967,125000.0,13-03-2017
Sundbyvej 202,Erslev,7950,6,178,1969,1435000.0,07-03-2017
Sundbyvej 108,Erslev,7950,5,159,1950,500000.0,04-03-2017
Gyldagervej 24,Erslev,7950,8,244,1873,13335000.0,02-03-2017
Sundbyvej 122,Erslev,7950,6,166,1922,240000.0,27-02-2017
Molervej 4,Erslev,7950,4,119,1938,562500.0,23-02-2017
Under Bakken 23,Erslev,7950,3,93,1906,1150000.0,17-02-2017
Nørvang 18,Erslev,7950,7,171,1890,2640000.0,13-02-2017
Vestmorsvej 22,Erslev,7950,5,200,2011,800000.0,10-02-2017
Bakken 8,Erslev,7950,8,218,1965,1165000.0,08-02-2017
Engholmen 5,Erslev,7950,5,91,1978,180000.0,08-02-2017
Præstbrovej 173,Erslev,7950,3,107,1958,780000.0,28-01-2017
Præstbrovej 233,Erslev,7950,9,238,1910,1200000.0,15-01-2017
Sundbyvej 198,Erslev,7950,4,124,1968,450000.0,15-01-2017
Skolebakken 15,Erslev,7950,3,85,1958,85000.0,02-01-2017
Vangvej 26,Erslev,7950,4,155,1927,50000.0,21-12-2016
Frederik Kroghs Mark 8,Erslev,7950,5,142,1967,288800.0,19-12-2016
Kronborgvej 5,Erslev,7950,4,156,1951,580000.0,07-12-2016
Kirkebyen 60,Erslev,7950,4,140,1947,150000.0,17-11-2016
Langtoften 25,Erslev,7950,4,168,1938,400000.0,17-11-2016
Bårupvej 9,Erslev,7950,3,146,1877,240000.0,16-11-2016
Sundbyvej 140,Erslev,7950,6,138,1882,300000.0,09-11-2016
Bjørnvadbro 44,Erslev,7950,5,112,1949,220000.0,29-10-2016
Læsbjerg 11,Erslev,7950,7,159,1916,582598.0,26-10-2016
Vangvej 17,Erslev,7950,3,120,1878,120000.0,18-10-2016
