street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kongevej 308,Gram,6510,4,100,1941,750000.0,28-04-2017
Åvej 23,Gram,6510,3,93,1950,760000.0,20-04-2017
Grønvang 21,Gram,6510,3,90,1954,310000.0,06-04-2017
Folevej 16,Gram,6510,4,168,1949,875000.0,03-04-2017
Åvej 20,Gram,6510,4,77,1953,500000.0,27-03-2017
Kongevej 216,Gram,6510,2,55,1870,120000.0,10-03-2017
H.P. Sørensens Vej 8,Gram,6510,5,166,1972,870000.0,28-02-2017
Brockenhuus-Schacks Vej 4A,Gram,6510,4,163,1997,1300000.0,07-02-2017
Holtvej 5,Gram,6510,4,80,1853,85000.0,23-01-2017
Hornsgårdvej 1,Gram,6510,7,353,1828,11550000.0,19-01-2017
Kastrup Bygade 26,Gram,6510,4,112,1971,390000.0,12-01-2017
Ribe Landevej 15,Gram,6510,6,190,1938,356690.0,09-01-2017
Brændstrupvej 3,Gram,6510,5,123,1971,800000.0,03-01-2017
Slotsvej 15,Gram,6510,9,142,1900,686978.0,02-01-2017
Torvegade 6A,Gram,6510,11,252,1940,1650000.0,21-12-2016
Blæsbjerg 15,Gram,6510,4,139,1968,610000.0,17-12-2016
Vesterled 14,Gram,6510,5,111,1951,180000.0,12-12-2016
Ribe Landevej 16,Gram,6510,5,167,1912,487338.0,08-12-2016
Ribe Landevej 26,Gram,6510,3,84,1937,63605.0,10-11-2016
Teglværksvej 2,Gram,6510,3,88,1956,320000.0,07-11-2016
Grønvang 23,Gram,6510,3,96,1959,145000.0,03-11-2016
Søndermarksvej 13,Gram,6510,4,77,1847,200000.0,01-11-2016
"Slotsvej 59, 1",Gram,6510,4,176,1930,1155000.0,21-10-2016
Højrupvej 5,Gram,6510,8,194,1913,500000.0,06-10-2016
Parkvej 10,Gram,6510,6,178,1940,500000.0,30-09-2016
Kastrupvej 17,Gram,6510,2,64,1945,245000.0,29-09-2016
H.P. Sørensens Vej 4,Gram,6510,5,161,1973,725000.0,24-09-2016
