street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Idrætsvej 4,Middelfart,5500,7,177,1958,839500.0,22-05-2017
Langevænget 15,Middelfart,5500,5,169,2016,600000.0,11-05-2017
"Algade 11, ST",Middelfart,5500,2,65,1850,1260000.0,07-05-2017
"Fænøsund Park 16, 1. TV",Middelfart,5500,2,92,2008,1950000.0,05-05-2017
Fredensvej 7,Middelfart,5500,3,95,1926,1092000.0,04-05-2017
Capellavej 12,Middelfart,5500,3,74,1973,1440000.0,03-05-2017
Gl Landevej 62,Middelfart,5500,3,150,1890,240000.0,27-04-2017
Postmosevej 21,Middelfart,5500,4,94,1966,1550000.0,27-04-2017
Parallelvej 14,Middelfart,5500,8,300,2010,3175000.0,25-04-2017
Chr Dannings Vej 12,Middelfart,5500,6,141,1986,800000.0,20-04-2017
Søndergade 20,Middelfart,5500,3,61,1877,500000.0,20-04-2017
Kåsvej 7,Middelfart,5500,10,260,1965,2391000.0,19-04-2017
Scharlingsvej 14,Middelfart,5500,7,197,1920,2700000.0,17-04-2017
Oddevejen 198,Middelfart,5500,3,75,1983,1098000.0,17-04-2017
Oddevejen 112,Middelfart,5500,3,75,1983,1098000.0,17-04-2017
Oddevejen 168,Middelfart,5500,3,75,1983,998000.0,17-04-2017
Oddevejen 202,Middelfart,5500,3,75,1983,1698000.0,17-04-2017
Oddevejen 164,Middelfart,5500,3,75,1983,998000.0,17-04-2017
Prokyonvej 8,Middelfart,5500,2,64,1968,840000.0,13-04-2017
Assensvej 31,Middelfart,5500,4,105,1921,845000.0,12-04-2017
Assensvej 225,Middelfart,5500,5,158,1877,1735000.0,03-04-2017
Brovejen 112,Middelfart,5500,4,88,1910,1050000.0,31-03-2017
Vejlbyvej 55,Middelfart,5500,4,165,1960,1584000.0,24-03-2017
Vestre Hougvej 81C,Middelfart,5500,5,151,1904,1041250.0,23-03-2017
Ludvig Storms Vej 3,Middelfart,5500,3,90,1961,1355000.0,22-03-2017
"Algade 20A, 1. TH",Middelfart,5500,2,89,1800,1500000.0,22-03-2017
Hvedevej 10,Middelfart,5500,4,109,1967,1320000.0,19-03-2017
Drejøvænget 17,Middelfart,5500,5,161,1976,2250000.0,17-03-2017
Vestergade 22,Middelfart,5500,7,175,1910,1600000.0,16-03-2017
Blommevænget 14,Middelfart,5500,4,116,1969,600000.0,15-03-2017
Knorregade 12,Middelfart,5500,3,72,1750,1445000.0,10-03-2017
Sofiendalvej 45,Middelfart,5500,4,122,1979,1425000.0,10-03-2017
Søndergade 77,Middelfart,5500,6,165,1917,1725000.0,09-03-2017
Fænøsund Haven 11,Middelfart,5500,4,208,2015,6300000.0,09-03-2017
Stjernevej 62,Middelfart,5500,4,85,1968,1100000.0,08-03-2017
Bogensevej 95,Middelfart,5500,6,136,1915,295000.0,08-03-2017
"Bjergbanksvej 2, 2. 2",Middelfart,5500,3,80,1966,1000000.0,08-03-2017
Hollændervej 22,Middelfart,5500,6,152,1961,1810000.0,08-03-2017
Vejrøvænget 42,Middelfart,5500,4,127,1974,2195000.0,07-03-2017
Fasanvej 28,Middelfart,5500,4,115,1962,1400000.0,06-03-2017
Viaduktvej 57,Middelfart,5500,3,120,1906,1470000.0,03-03-2017
Strandvejen 48,Middelfart,5500,6,134,1900,2795000.0,01-03-2017
Birke Alle 3,Middelfart,5500,3,79,1929,1150000.0,28-02-2017
Flintevænget 4,Middelfart,5500,4,122,1981,1535000.0,28-02-2017
Rosenvænget 51,Middelfart,5500,3,98,1939,1100000.0,28-02-2017
Mosevænget 10,Middelfart,5500,7,190,1875,2600000.0,27-02-2017
Røjle Bygade 33,Middelfart,5500,4,148,1996,1550000.0,27-02-2017
Skovgade 1,Middelfart,5500,3,107,1900,1200000.0,22-02-2017
Skarøvænget 5,Middelfart,5500,5,192,1986,2012500.0,22-02-2017
Vibevej 5,Middelfart,5500,4,111,1960,1000000.0,22-02-2017
Røjlemosevej 26,Middelfart,5500,3,91,1981,1050000.0,22-02-2017
