street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Spangsbjerggade 25,Esbjerg,6700,6,155,1925,3450000.0,23-05-2017
"Strandby Plads 5, 1. TH",Esbjerg,6700,4,106,1940,1398000.0,16-05-2017
Carit Etlars Alle 9A,Esbjerg,6700,2,81,1957,1150000.0,08-05-2017
Sønderbakken 1,Esbjerg,6700,4,115,1965,1150000.0,05-05-2017
"Skjoldsgade 101, 1. 4",Esbjerg,6700,3,87,2007,1425000.0,03-05-2017
"Rørkjærsgade 14, ST. 27",Esbjerg,6700,1,53,1974,650000.0,03-05-2017
"Finlandsgade 38, 2. TH",Esbjerg,6700,2,52,1910,725000.0,28-04-2017
"Strandbygade 51, 1",Esbjerg,6700,4,172,1899,1500000.0,27-04-2017
"Skjoldsgade 101, ST. 2",Esbjerg,6700,3,73,2007,1200000.0,26-04-2017
"Willemoesgade 46, 3. TH",Esbjerg,6700,3,73,1935,985000.0,26-04-2017
"Willemoesgade 68, 1. TV",Esbjerg,6700,2,63,1938,998000.0,25-04-2017
"Storegade 67C, ST. TH",Esbjerg,6700,3,79,1962,910000.0,25-04-2017
Finsensgade 17,Esbjerg,6700,5,129,1910,2175000.0,24-04-2017
Rolfsgade 117E,Esbjerg,6700,2,60,1979,650000.0,19-04-2017
"Englandsgade 15, 3. TV",Esbjerg,6700,2,104,1910,2125000.0,10-04-2017
Grønvangsvej 90,Esbjerg,6700,3,114,1956,1300000.0,07-04-2017
"Gl Færgevej 1, 3. 15",Esbjerg,6700,4,166,2007,3998000.0,06-04-2017
"Rørkjærsgade 14, 2. 230",Esbjerg,6700,2,79,1974,1298000.0,06-04-2017
"Gormsgade 90A, 2. 3",Esbjerg,6700,3,94,1979,14790000.0,05-04-2017
"Cort Adelers Gade 9, ST",Esbjerg,6700,4,80,1935,1079000.0,04-04-2017
"Willemoesgade 50, ST. TV",Esbjerg,6700,2,57,1935,838000.0,03-04-2017
"Frodesgade 148, 2. TV",Esbjerg,6700,2,58,1937,850000.0,03-04-2017
"Frodesgade 181, ST. TV",Esbjerg,6700,3,88,1940,1298000.0,02-04-2017
Storegade 118,Esbjerg,6700,5,143,1900,1098000.0,01-04-2017
Peder Gydes Vej 73,Esbjerg,6700,5,149,1950,3150000.0,30-03-2017
"Jyllandsgade 51, ST",Esbjerg,6700,2,89,1891,3650000.0,30-03-2017
"Gormsgade 96, 2. 8",Esbjerg,6700,2,48,1961,625000.0,29-03-2017
Blichers Alle 30,Esbjerg,6700,7,191,1929,2100000.0,28-03-2017
Sverrigsgade 3B,Esbjerg,6700,4,155,1987,2600000.0,27-03-2017
"Frodesgade 181, 1. TV",Esbjerg,6700,3,88,1940,1200000.0,27-03-2017
Svendsgade 18,Esbjerg,6700,3,76,1931,1900000.0,23-03-2017
"Cort Adelers Gade 9, 4",Esbjerg,6700,2,73,1935,875000.0,22-03-2017
Stuckenbergsvej 15,Esbjerg,6700,4,85,1955,900000.0,22-03-2017
Torvegade 67,Esbjerg,6700,5,167,1929,3225000.0,21-03-2017
Rørkjærsgade 46,Esbjerg,6700,4,95,1928,1115000.0,20-03-2017
"Danmarksgade 10, ST",Esbjerg,6700,3,75,1897,1250000.0,16-03-2017
"Strandbygade 8, 2. 14",Esbjerg,6700,3,120,2006,2950000.0,15-03-2017
"Nygårdsvej 125A, ST. TV",Esbjerg,6700,3,78,1925,1312500.0,15-03-2017
Lenders Alle 30,Esbjerg,6700,4,86,1962,1050000.0,14-03-2017
Grønvangsvej 4B,Esbjerg,6700,4,111,1930,1478000.0,14-03-2017
"Englandsgade 13, ST. TV",Esbjerg,6700,3,66,1896,840000.0,10-03-2017
Torvegade 192,Esbjerg,6700,4,103,1969,2390000.0,09-03-2017
"Frodesgade 146, ST",Esbjerg,6700,4,106,1937,1335000.0,09-03-2017
Wessels Alle 5,Esbjerg,6700,5,131,1949,916500.0,08-03-2017
"Willemoesgade 14, 2. 23",Esbjerg,6700,3,141,1999,2980000.0,07-03-2017
"Svendsgade 64, ST. TH",Esbjerg,6700,2,65,1934,930000.0,07-03-2017
"Strandbygade 16, 6. MF",Esbjerg,6700,2,111,2015,3400000.0,06-03-2017
Ingemanns Alle 94,Esbjerg,6700,3,100,1929,1035000.0,04-03-2017
Blommevej 13,Esbjerg,6700,6,161,1970,1500000.0,03-03-2017
Baggesens Alle 72,Esbjerg,6700,4,98,1936,1025000.0,03-03-2017
"Nørregade 77, 3",Esbjerg,6700,4,124,1910,2300000.0,03-03-2017
Nibevej 1,Esbjerg,6700,7,185,1964,1990000.0,27-02-2017
"Hjertingvej 2, 5. MF",Esbjerg,6700,2,60,1980,1000000.0,22-02-2017
"Hjertingvej 4, 2. MF",Esbjerg,6700,2,60,1980,900000.0,22-02-2017
Willemoesgade 26,Esbjerg,6700,7,182,1906,1300000.0,21-02-2017
"Kronprinsensgade 34, 1. MF",Esbjerg,6700,1,32,1975,600000.0,21-02-2017
"Norgesgade 31, 2. TV",Esbjerg,6700,3,96,1911,1448000.0,21-02-2017
Darumvej 44,Esbjerg,6700,5,126,1929,1050000.0,19-02-2017
"Nygårdsvej 91, 1. TV",Esbjerg,6700,4,115,1932,1260000.0,17-02-2017
Stuckenbergsvej 1,Esbjerg,6700,2,71,1955,1075000.0,17-02-2017
"Frodesgade 144, 2. TH",Esbjerg,6700,3,82,1933,1090000.0,17-02-2017
Stormgade 32,Esbjerg,6700,4,206,1908,2798000.0,17-02-2017
"Rolfsgade 105, ST. TH",Esbjerg,6700,2,60,1938,925000.0,16-02-2017
"Rørkjærsgade 16, 2. 223",Esbjerg,6700,2,80,1974,1298000.0,16-02-2017
Lykkegårdsvej 24,Esbjerg,6700,6,187,1964,1500000.0,15-02-2017
Holbergs Alle 13,Esbjerg,6700,4,139,1927,1625000.0,14-02-2017
"Kongensgade 85, 2",Esbjerg,6700,5,221,1898,5300000.0,13-02-2017
Grønningen 10,Esbjerg,6700,4,117,1963,1615000.0,13-02-2017
"Nygårdsvej 125A, 3. TH",Esbjerg,6700,2,60,1925,725000.0,10-02-2017
Sønderengen 56,Esbjerg,6700,6,159,1968,1425000.0,10-02-2017
"Stormgade 13, 1",Esbjerg,6700,3,85,1897,1269000.0,10-02-2017
Hjørringvej 3,Esbjerg,6700,3,92,1964,1250000.0,08-02-2017
"Islandsgade 38, 2. TV",Esbjerg,6700,2,65,1910,960000.0,06-02-2017
Ewalds Alle 51,Esbjerg,6700,3,76,1936,1498000.0,06-02-2017
Torvegade 188,Esbjerg,6700,6,142,1947,4125000.0,03-02-2017
Krogvej 15,Esbjerg,6700,5,162,1957,2777000.0,03-02-2017
"Vesterhavsgade 47, 3. 21",Esbjerg,6700,1,42,1977,475000.0,01-02-2017
"Rosenvængets Alle 101, ST. TH",Esbjerg,6700,1,56,1977,515000.0,01-02-2017
"Nørregade 48, ST. TH",Esbjerg,6700,2,45,1895,575000.0,01-02-2017
"Bjarkesgade 15, ST. TV",Esbjerg,6700,1,49,1937,555000.0,31-01-2017
"Gormsgade 81, 1. TH",Esbjerg,6700,2,58,1930,680000.0,30-01-2017
"Kongensgade 20, 2. TH",Esbjerg,6700,4,126,1896,1780000.0,28-01-2017
"Rosenvængets Alle 95, ST. TH",Esbjerg,6700,2,71,1977,850000.0,27-01-2017
Frederiksberg Alle 3,Esbjerg,6700,2,92,1962,1125000.0,27-01-2017
Baggesens Alle 130,Esbjerg,6700,5,114,1928,1780000.0,25-01-2017
Rahbeks Alle 22,Esbjerg,6700,3,65,1958,1003000.0,25-01-2017
"Skjoldsgade 94, 1. E",Esbjerg,6700,1,59,1967,780000.0,24-01-2017
"Fynsgade 13, 2. TV",Esbjerg,6700,2,52,1986,437000.0,23-01-2017
Peder Gydes Vej 48,Esbjerg,6700,4,165,2015,4998000.0,20-01-2017
"Storegade 19, 1. TH",Esbjerg,6700,2,50,1896,540000.0,19-01-2017
"Skjoldsgade 10, 2. TH",Esbjerg,6700,4,130,1970,2198000.0,17-01-2017
"Skjoldsgade 10, 3. TV",Esbjerg,6700,3,105,1970,1798000.0,17-01-2017
Grådybet 19C,Esbjerg,6700,5,137,2017,3098000.0,17-01-2017
Nygårdsvej 20,Esbjerg,6700,6,149,1909,2600000.0,16-01-2017
"Englandsgade 2, ST. 3",Esbjerg,6700,2,112,2012,2055000.0,16-01-2017
"Islandsgade 22, ST. TH",Esbjerg,6700,1,41,1975,498000.0,15-01-2017
"Spangsbjerggade 23, 3",Esbjerg,6700,4,95,1890,1338000.0,12-01-2017
Stormgade 107,Esbjerg,6700,6,132,1936,2198000.0,09-01-2017
"Islandsgade 44, 3. TH",Esbjerg,6700,3,84,1910,1025000.0,07-01-2017
"Gormsgade 94, ST. TH",Esbjerg,6700,2,62,1940,900000.0,06-01-2017
"Nygårdsvej 129, ST. TV",Esbjerg,6700,2,67,1930,895000.0,06-01-2017
