street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Stenkærgård 8,Rask Mølle,8763,3,115,2008,1700000.0,15-05-2017
Stenkærgård 7,Rask Mølle,8763,4,176,2010,1600000.0,28-03-2017
Stenkærgård 36,Rask Mølle,8763,6,160,2007,2177000.0,10-02-2017
Stenkærgård 46,Rask Mølle,8763,5,186,2016,3180000.0,08-02-2017
Møllebakken 6,Rask Mølle,8763,4,130,1965,895000.0,03-02-2017
Kodallundvej 4,Rask Mølle,8763,6,200,1877,1822000.0,09-01-2017
Møllesvinget 8,Rask Mølle,8763,6,138,1964,1300000.0,04-01-2017
Peter Hansens Vej 7,Rask Mølle,8763,5,112,1964,1000000.0,29-12-2016
Honum Skovvej 17,Rask Mølle,8763,4,143,1880,750000.0,16-12-2016
Gyvelvej 25,Rask Mølle,8763,3,121,1984,750000.0,12-12-2016
Bellisvej 5,Rask Mølle,8763,6,148,1967,1110000.0,09-12-2016
Bellisvej 7,Rask Mølle,8763,5,130,1968,550000.0,02-12-2016
Kalhavevej 14,Rask Mølle,8763,4,169,1984,1640000.0,30-11-2016
Boring 51,Rask Mølle,8763,5,211,1920,75000.0,30-11-2016
Boringvej 7,Rask Mølle,8763,4,140,1930,1440000.0,21-11-2016
Kalhavevej 10,Rask Mølle,8763,4,94,1896,515000.0,11-11-2016
Raskvej 47,Rask Mølle,8763,6,217,1994,2000000.0,23-09-2016
Boring 40,Rask Mølle,8763,4,114,2012,1633333.0,06-09-2016
Erantisvej 3,Rask Mølle,8763,5,161,1974,480000.0,17-08-2016
Stenkærgård 38,Rask Mølle,8763,5,179,2008,2480000.0,12-07-2016
Enggårdsvej 5,Rask Mølle,8763,3,136,1905,877000.0,16-06-2016
Honumvej 5,Rask Mølle,8763,4,100,1951,300000.0,29-04-2016
Cikorievej 10,Rask Mølle,8763,4,119,1978,840000.0,25-04-2016
Gyvelvej 5,Rask Mølle,8763,6,169,1976,1400000.0,09-03-2016
Boring 19,Rask Mølle,8763,4,142,1929,987500.0,25-02-2016
Møllesvinget 10,Rask Mølle,8763,3,80,1964,580000.0,15-02-2016
Honumvej 16,Rask Mølle,8763,5,177,1961,1100000.0,26-01-2016
Cikorievej 5,Rask Mølle,8763,4,128,1974,825000.0,22-12-2015
Nørre Snedevej 140,Rask Mølle,8763,4,119,1983,852500.0,30-11-2015
Stenkærgård 23,Rask Mølle,8763,4,167,2016,245000.0,25-11-2015
Boring 29,Rask Mølle,8763,5,163,1976,1300000.0,20-11-2015
Cikorievej 12,Rask Mølle,8763,4,121,1971,663000.0,19-11-2015
Gyvelvej 6,Rask Mølle,8763,7,187,1974,1150000.0,29-10-2015
Mølletoften 3,Rask Mølle,8763,4,132,1948,900000.0,21-10-2015
Hovedgaden 48,Rask Mølle,8763,6,182,1927,1400000.0,21-10-2015
"Møllesvinget 4, KL",Rask Mølle,8763,6,221,1977,1240000.0,15-09-2015
Anemonevej 7,Rask Mølle,8763,4,155,1966,1300000.0,14-09-2015
Stenkærgård 3,Rask Mølle,8763,5,170,2017,385000.0,11-09-2015
Fruens Vej 7,Rask Mølle,8763,5,261,1921,1970000.0,09-09-2015
Boring 49,Rask Mølle,8763,5,143,1923,2290000.0,04-09-2015
Møllebakken 13,Rask Mølle,8763,4,119,1985,785000.0,03-09-2015
Honum Byvej 10,Rask Mølle,8763,8,240,1916,1945000.0,10-07-2015
Hovedgaden 9,Rask Mølle,8763,3,102,1910,675000.0,30-06-2015
Gyvelvej 18,Rask Mølle,8763,5,128,1979,1300000.0,17-06-2015
Gl Jernbanevej 15,Rask Mølle,8763,6,193,1969,2100000.0,17-06-2015
Fruens Vej 13,Rask Mølle,8763,8,346,1921,1315789.0,01-06-2015
Peter Hansens Vej 9,Rask Mølle,8763,3,90,1965,630000.0,22-04-2015
Cikorievej 8,Rask Mølle,8763,5,138,1968,600000.0,29-03-2015
Honum Byvej 12,Rask Mølle,8763,7,154,1875,1085000.0,27-02-2015
Møllebakken 5,Rask Mølle,8763,4,89,1970,760000.0,09-02-2015
