street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tjørnevænget 15,Haslev,4690,4,96,1984,895000.0,07-06-2017
Ullerødvej 25,Haslev,4690,3,145,1877,850000.0,23-05-2017
Spurvekrogen 18,Haslev,4690,3,137,2004,1650000.0,16-05-2017
Skuderløsevej 43A,Haslev,4690,4,181,1877,1300000.0,11-05-2017
Ternesøvej 34,Haslev,4690,3,62,1870,700000.0,10-05-2017
Kirsebærvej 6,Haslev,4690,6,181,1968,2600000.0,09-05-2017
Lysholm Alle 103,Haslev,4690,5,88,1954,925000.0,08-05-2017
Bråby Bygade 3A,Haslev,4690,6,96,1852,940000.0,05-05-2017
Freerslev Overdrevsvej 12,Haslev,4690,6,188,1923,2500000.0,04-05-2017
Nordborgvej 10,Haslev,4690,4,102,1907,1450000.0,02-05-2017
Pilevang 31,Haslev,4690,5,155,1979,2000000.0,28-04-2017
Møllevænget 7,Haslev,4690,4,186,1972,1100000.0,27-04-2017
Teestrupvej 8,Haslev,4690,4,152,1958,1150000.0,27-04-2017
Øllemosevej 11,Haslev,4690,5,171,1850,1200000.0,26-04-2017
Troelstrupvej 7A,Haslev,4690,7,157,1912,2350000.0,24-04-2017
Allegade 37,Haslev,4690,4,131,1921,733500.0,24-04-2017
Hørvænget 50,Haslev,4690,5,177,1973,1960000.0,21-04-2017
Bøttemosevej 3,Haslev,4690,5,116,1928,1595000.0,21-04-2017
P. C. Davidsens Vej 30,Haslev,4690,5,149,2007,1297500.0,20-04-2017
Lysholm Alle 51,Haslev,4690,2,127,1953,1715000.0,19-04-2017
Ringstedvej 85,Haslev,4690,5,141,1920,675000.0,12-04-2017
Granhøjen 8,Haslev,4690,5,176,1975,1498000.0,07-04-2017
Hyrdehøj 3A,Haslev,4690,3,80,1988,1150000.0,05-04-2017
Moltkesvej 36G,Haslev,4690,3,87,1981,900000.0,03-04-2017
Førslev Skolevej 13,Haslev,4690,4,108,1966,710500.0,03-04-2017
Kærsgårdvej 42,Haslev,4690,4,119,2008,561000.0,30-03-2017
"Jernbanegade 69, 2",Haslev,4690,3,111,1934,1100000.0,29-03-2017
Allegade 13,Haslev,4690,5,151,1923,993647.0,27-03-2017
Allegade 34,Haslev,4690,7,205,1924,1500000.0,27-03-2017
Teestrup Bygade 1,Haslev,4690,7,189,1907,1200000.0,27-03-2017
Troelstrupvej 38,Haslev,4690,6,174,1870,1512500.0,23-03-2017
Sofiendalsparken 7,Haslev,4690,4,96,1976,792159.0,22-03-2017
"Torvet 6A, 1. TV",Haslev,4690,3,104,1983,880000.0,21-03-2017
Terslev Overdrevsvej 14,Haslev,4690,2,54,1990,410000.0,17-03-2017
Sydskrænten 62,Haslev,4690,4,94,1984,1095000.0,17-03-2017
Ole Rømers Vej 12,Haslev,4690,4,112,2006,1739000.0,17-03-2017
Tornelundsvej 30,Haslev,4690,5,102,1905,446250.0,13-03-2017
Kværredevej 7,Haslev,4690,11,374,1907,1790000.0,13-03-2017
Karisevej 33,Haslev,4690,5,107,1877,720000.0,13-03-2017
Figenvej 1,Haslev,4690,5,148,1976,795000.0,08-03-2017
Solbærvej 3,Haslev,4690,5,194,1975,1550000.0,07-03-2017
Tårnhusvej 25,Haslev,4690,3,106,1900,2700000.0,06-03-2017
Spurvestræde 13,Haslev,4690,6,140,2005,1925000.0,03-03-2017
Maglemosevej 18,Haslev,4690,4,184,1966,1680000.0,24-02-2017
Enghavevej 5B,Haslev,4690,2,55,1982,800000.0,24-02-2017
Mejerivej 8,Haslev,4690,4,111,1964,720000.0,24-02-2017
Heering Huse 16,Haslev,4690,4,110,2017,1695000.0,23-02-2017
Terslev Bygade 19,Haslev,4690,3,161,1917,1650000.0,22-02-2017
Spurvevej 5,Haslev,4690,3,111,2002,1645000.0,21-02-2017
Dalbovej 6,Haslev,4690,4,154,1984,2165000.0,21-02-2017
Havrevænget 45,Haslev,4690,6,169,1969,1750000.0,20-02-2017
Åfaldet 4,Haslev,4690,4,141,1973,500000.0,17-02-2017
Niels Bohrs Vej 17,Haslev,4690,5,136,2005,1022000.0,15-02-2017
Sydskrænten 21,Haslev,4690,3,85,1983,1340000.0,14-02-2017
Ferskenvej 11,Haslev,4690,6,165,1972,1915000.0,14-02-2017
Ternesøvej 6,Haslev,4690,4,170,1979,700000.0,14-02-2017
Vesterled 4,Haslev,4690,2,64,1990,850000.0,13-02-2017
Terslev Skolevej 19,Haslev,4690,5,118,1957,1495000.0,10-02-2017
Leragervej 20,Haslev,4690,4,136,1973,1700000.0,09-02-2017
Højleddet 9,Haslev,4690,4,136,1976,750000.0,08-02-2017
Højvangen 12,Haslev,4690,4,117,1997,1750000.0,05-02-2017
Hørvænget 60,Haslev,4690,6,177,1975,1450000.0,04-02-2017
Nygade 10,Haslev,4690,4,158,1897,670000.0,03-02-2017
Jenstrup Huse 29,Haslev,4690,4,110,2017,117187.0,03-02-2017
Jenstrup Huse 31,Haslev,4690,4,110,2017,117187.0,03-02-2017
Kildebovej 3,Haslev,4690,6,136,1989,1230000.0,01-02-2017
Kæragervej 16,Haslev,4690,5,168,1972,1350000.0,31-01-2017
Allegade 60,Haslev,4690,4,147,1931,782389.0,26-01-2017
