street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Præstegårdsvej 15,Stenløse,3660,4,88,1967,1750000.0,23-08-2016
Kløvervangen 7,Stenløse,3660,5,139,1975,2200000.0,21-08-2016
Højgårdsparken 27,Stenløse,3660,5,130,1969,2425000.0,21-08-2016
Maglehøjvej 7,Stenløse,3660,4,139,1963,2900000.0,10-08-2016
Tranemosevej 12,Stenløse,3660,5,151,1971,2325000.0,08-08-2016
Egernleddet 7,Stenløse,3660,4,123,2011,2635000.0,08-08-2016
Carlsbergvej 3,Stenløse,3660,2,92,1962,1525000.0,07-08-2016
Egernleddet 118,Stenløse,3660,3,125,2011,2730000.0,07-08-2016
Teglværksparken 8,Stenløse,3660,3,100,1997,2165000.0,05-08-2016
Højstedgårdsvej 23,Stenløse,3660,4,108,1969,1075000.0,04-08-2016
Rosenvænget 36,Stenløse,3660,4,115,1968,2100000.0,03-08-2016
Hirsetoften 3,Stenløse,3660,4,136,1967,2275000.0,29-07-2016
Frederikssundsvej 176,Stenløse,3660,4,114,1930,800000.0,29-07-2016
Kratvej 16,Stenløse,3660,2,50,1965,1000000.0,26-07-2016
Rosenvænget 3,Stenløse,3660,4,115,1969,1615000.0,25-07-2016
Sandalsparken 87,Stenløse,3660,3,82,1976,1450000.0,12-07-2016
Vandværksvej 5,Stenløse,3660,5,168,1907,2900000.0,12-07-2016
Højdevej 18,Stenløse,3660,3,100,1958,1995000.0,11-07-2016
Rosenvej 34,Stenløse,3660,5,137,1968,2395000.0,09-07-2016
Ganløseparken 41,Stenløse,3660,3,150,1961,2250000.0,08-07-2016
Annevej 4,Stenløse,3660,6,163,1969,2800000.0,30-06-2016
Edithvej 10,Stenløse,3660,5,199,1972,2935000.0,29-06-2016
Egernleddet 40,Stenløse,3660,3,125,2008,2750000.0,24-06-2016
Lyngevej 87,Stenløse,3660,5,124,1955,200000.0,23-06-2016
Rådyrleddet 9,Stenløse,3660,8,300,2007,5100000.0,23-06-2016
Mølleparken 25,Stenløse,3660,3,90,1977,1700000.0,22-06-2016
H P Hansensvej 15,Stenløse,3660,4,114,1967,2220000.0,21-06-2016
Bakkegårdsparken 8,Stenløse,3660,4,118,2005,2350000.0,21-06-2016
Rådyrleddet 17,Stenløse,3660,5,183,2006,2970000.0,20-06-2016
Halkærvej 11,Stenløse,3660,5,164,1979,2895000.0,17-06-2016
Brandkær 10,Stenløse,3660,5,153,1970,3050000.0,13-06-2016
Enghøjvej 33,Stenløse,3660,6,183,1976,1723000.0,13-06-2016
Hesselvej 10,Stenløse,3660,2,91,1996,1675000.0,10-06-2016
Kløvervangen 8,Stenløse,3660,5,139,1976,2620000.0,07-06-2016
Helmersvej 2,Stenløse,3660,5,143,1976,2800000.0,06-06-2016
Korskær 17,Stenløse,3660,4,124,1971,2850000.0,02-06-2016
Gymnasievej 7,Stenløse,3660,6,150,1912,500000.0,01-06-2016
Yrsavej 10,Stenløse,3660,4,136,1973,2195000.0,31-05-2016
Bakkegårdsparken 35,Stenløse,3660,3,106,2005,2325000.0,30-05-2016
Egernleddet 76,Stenløse,3660,4,116,2007,2300000.0,30-05-2016
Bakkegårdsparken 32,Stenløse,3660,4,120,2005,1150000.0,25-05-2016
Gilbjergvej 2,Stenløse,3660,10,331,1984,3666666.0,18-05-2016
Fritoften 3,Stenløse,3660,4,118,1968,2885000.0,18-05-2016
Kåltoften 10,Stenløse,3660,4,124,1967,2500000.0,16-05-2016
Egernleddet 38,Stenløse,3660,3,125,2008,2887500.0,13-05-2016
Farumvej 21,Stenløse,3660,4,127,1969,2195000.0,12-05-2016
Vestagervej 38,Stenløse,3660,5,157,1981,3395000.0,10-05-2016
Egernleddet 46,Stenløse,3660,3,125,2007,2650000.0,10-05-2016
Korskær 5,Stenløse,3660,5,180,1972,3052000.0,06-05-2016
Dyrehavegårdsvej 2,Stenløse,3660,7,214,1960,3150000.0,04-05-2016
Søtofteparken 27,Stenløse,3660,6,122,1972,1189500.0,04-05-2016
Korntoften 6,Stenløse,3660,4,146,1969,2675000.0,03-05-2016
Baneringen 7,Stenløse,3660,5,134,1964,2100000.0,03-05-2016
Møllevangen 24,Stenløse,3660,5,147,1974,2300000.0,02-05-2016
Vestagervej 31,Stenløse,3660,4,140,1974,5142500.0,02-05-2016
Vestagervej 27,Stenløse,3660,5,168,1977,3800000.0,01-05-2016
Bauneholmvej 16,Stenløse,3660,6,163,1966,2050000.0,28-04-2016
Gulnarevej 6,Stenløse,3660,6,146,1971,2250000.0,25-04-2016
Egetoften 9,Stenløse,3660,6,168,1976,3787500.0,22-04-2016
Tjørnevej 7,Stenløse,3660,7,180,1970,3340000.0,21-04-2016
Kærdalen 37,Stenløse,3660,6,202,2011,4550000.0,21-04-2016
Birkevej 22,Stenløse,3660,5,114,1970,2050000.0,17-04-2016
Ganehøj Alle 36,Stenløse,3660,5,164,1977,3250000.0,15-04-2016
Måløvvej 3,Stenløse,3660,4,121,1909,2825000.0,13-04-2016
Enghøjvej 13,Stenløse,3660,6,167,1977,2660000.0,12-04-2016
Thyravej 2,Stenløse,3660,4,124,1972,2595000.0,11-04-2016
Højdevej 6,Stenløse,3660,3,115,1950,2950000.0,11-04-2016
Bauneholmvej 44,Stenløse,3660,4,104,1966,1630000.0,09-04-2016
Vestergade 7,Stenløse,3660,4,117,1964,2810000.0,05-04-2016
Bauneholmvej 24,Stenløse,3660,4,123,1967,2500000.0,03-04-2016
Baneringen 20,Stenløse,3660,4,117,1964,175000.0,01-04-2016
Ingridvej 8,Stenløse,3660,6,275,1972,3315000.0,29-03-2016
Baneringen 4,Stenløse,3660,4,148,1962,2400000.0,29-03-2016
Hesselvej 79,Stenløse,3660,12,280,1868,11455770.0,29-03-2016
Bybakken 26,Stenløse,3660,7,236,1971,3330000.0,21-03-2016
Engholmvej 11A,Stenløse,3660,5,177,2000,3850000.0,20-03-2016
Fasanvej 20,Stenløse,3660,4,145,1972,1265500.0,19-03-2016
Jagtgårdsvej 16,Stenløse,3660,5,164,1971,1527113.0,17-03-2016
Solsortevej 4,Stenløse,3660,7,206,1966,2945000.0,15-03-2016
Egernleddet 11,Stenløse,3660,4,123,2010,2599000.0,13-03-2016
Rosenvænget 16,Stenløse,3660,4,101,1969,1895000.0,09-03-2016
Egernleddet 48,Stenløse,3660,3,125,2007,1400000.0,09-03-2016
Helmersvej 8,Stenløse,3660,7,143,1976,2750000.0,04-03-2016
Maglevadvej 2,Stenløse,3660,7,391,1907,5750000.0,29-02-2016
Baneringen 26,Stenløse,3660,4,137,1964,2100000.0,27-02-2016
Dyrehavegårdsvej 6,Stenløse,3660,4,114,1960,1850000.0,26-02-2016
Egernleddet 22,Stenløse,3660,4,122,2007,2495000.0,26-02-2016
Egernleddet 110,Stenløse,3660,3,125,2008,1400000.0,26-02-2016
Søsumvej 8A,Stenløse,3660,7,160,1964,2475000.0,23-02-2016
Bygaden 2,Stenløse,3660,7,178,1900,4955000.0,22-02-2016
Hyrdeleddet 2,Stenløse,3660,8,229,1896,1037570.0,17-02-2016
Vestergade 24E,Stenløse,3660,2,55,1968,1295000.0,17-02-2016
Rådyrleddet 23,Stenløse,3660,6,234,2008,5800000.0,16-02-2016
Rosenlundvej 21,Stenløse,3660,6,193,1971,2650000.0,15-02-2016
Ved Gadekæret 13,Stenløse,3660,4,147,1904,2700000.0,11-02-2016
Egernleddet 9,Stenløse,3660,4,117,2010,2595000.0,11-02-2016
Søtofteparken 6,Stenløse,3660,5,130,1971,2000000.0,09-02-2016
Egernleddet 88,Stenløse,3660,4,123,2008,2595000.0,05-02-2016
Ellekær Vænge 10,Stenløse,3660,4,139,2006,2920000.0,04-02-2016
Vestagervej 30,Stenløse,3660,5,157,1978,2910000.0,03-02-2016
Kløvervangen 2,Stenløse,3660,5,139,1975,2191000.0,01-02-2016
Mølleparken 10,Stenløse,3660,3,90,1976,2000000.0,01-02-2016
Bakkegårdsparken 38,Stenløse,3660,4,122,2005,2000000.0,01-02-2016
Erantisvej 15,Stenløse,3660,4,122,1977,2900000.0,31-01-2016
Markvej 4,Stenløse,3660,5,155,1964,2415000.0,31-01-2016
Stenlillevej 70,Stenløse,3660,3,108,1998,2345000.0,28-01-2016
Hesselvangen 13,Stenløse,3660,4,140,1977,2400000.0,27-01-2016
Bogøgårdsvej 3A,Stenløse,3660,10,426,1974,4800000.0,25-01-2016
Hesselparken 42,Stenløse,3660,4,112,1999,2850000.0,20-01-2016
Egernleddet 104,Stenløse,3660,3,125,2008,2635000.0,20-01-2016
Søtofteparken 15,Stenløse,3660,6,123,1972,2125000.0,19-01-2016
Hesselparken 3,Stenløse,3660,4,112,2000,2550000.0,18-01-2016
Jagtgårdsvej 14,Stenløse,3660,4,154,1969,3320000.0,17-01-2016
Gøgevej 11,Stenløse,3660,6,158,1967,2695000.0,15-01-2016
Sandalsparken 15,Stenløse,3660,3,74,1975,1620000.0,15-01-2016
Lyngevej 90,Stenløse,3660,5,220,1850,4950000.0,14-01-2016
Rådyrleddet 4,Stenløse,3660,6,182,2006,2875000.0,14-01-2016
Sandbjergvej 16,Stenløse,3660,4,118,1955,2620000.0,12-01-2016
Egernleddet 80,Stenløse,3660,4,122,2007,2575000.0,12-01-2016
Peter Appels Vej 20,Stenløse,3660,3,96,2008,2500000.0,07-01-2016
Kratvej 18,Stenløse,3660,10,348,1900,7387500.0,07-01-2016
Østergade 41,Stenløse,3660,3,98,1984,1715000.0,06-01-2016
Tranemosevej 6,Stenløse,3660,8,188,1970,2320000.0,05-01-2016
Kløvervangen 10,Stenløse,3660,5,139,1975,2495000.0,04-01-2016
Vestagervej 26,Stenløse,3660,8,195,1978,1500000.0,04-01-2016
Baneringen 17,Stenløse,3660,4,107,1966,2100000.0,30-12-2015
Rådyrleddet 15,Stenløse,3660,5,226,2006,5760000.0,30-12-2015
Rosenlundvej 14,Stenløse,3660,5,162,1971,2450000.0,29-12-2015
Lyngevej 13,Stenløse,3660,5,153,1997,2995000.0,28-12-2015
Karlskov Bakke 15,Stenløse,3660,4,120,1999,2835000.0,22-12-2015
Damvej 3,Stenløse,3660,3,80,1959,1700000.0,20-12-2015
Højgårdsparken 37,Stenløse,3660,5,130,1969,2075000.0,16-12-2015
Kærtoften 3,Stenløse,3660,4,115,1967,2948000.0,15-12-2015
Møllevangen 3B,Stenløse,3660,2,104,1974,1750000.0,14-12-2015
Vinkelvej 2,Stenløse,3660,4,97,1961,1800000.0,06-12-2015
Fuglesøvej 12,Stenløse,3660,4,125,1967,1900000.0,04-12-2015
Rosenvænget 4,Stenløse,3660,5,131,1973,2590000.0,27-11-2015
Egely Alle 4C,Stenløse,3660,2,61,1989,1250000.0,23-11-2015
Engdraget 2,Stenløse,3660,4,114,2016,2650000.0,23-11-2015
Rødkælkevej 16,Stenløse,3660,5,156,1971,2750000.0,20-11-2015
Irisvej 3,Stenløse,3660,4,143,1974,1850000.0,20-11-2015
Banetoften 7,Stenløse,3660,3,106,1962,2395000.0,16-11-2015
Egernleddet 64,Stenløse,3660,4,122,2007,2495000.0,15-11-2015
Rådhustorvet 31,Stenløse,3660,3,80,2000,1600000.0,12-11-2015
Bastbjergvej 43,Stenløse,3660,2,45,1962,300000.0,10-11-2015
Gærdesmuttevej 7,Stenløse,3660,4,145,1972,3400000.0,10-11-2015
Lupinvej 4,Stenløse,3660,5,195,1975,2870000.0,10-11-2015
Sandalsparken 24,Stenløse,3660,2,51,1975,1095000.0,08-11-2015
Agnesvej 6,Stenløse,3660,4,154,1970,2100000.0,05-11-2015
Kildebækken 16,Stenløse,3660,4,153,2016,1310000.0,03-11-2015
Højgårdsparken 33,Stenløse,3660,5,130,1969,2100000.0,02-11-2015
Måløvvej 101,Stenløse,3660,5,165,1948,1200000.0,02-11-2015
Havrevænget 47,Stenløse,3660,3,120,2000,3070000.0,29-10-2015
Stenlillevej 27A,Stenløse,3660,5,161,1961,2400000.0,29-10-2015
Peter Appels Vej 48,Stenløse,3660,4,132,2009,3200000.0,28-10-2015
Knardrup Bygade 26,Stenløse,3660,3,141,1974,2100000.0,28-10-2015
Helmersvej 4,Stenløse,3660,6,143,1976,2595000.0,28-10-2015
Sandalsparken 82,Stenløse,3660,3,83,1976,1650000.0,27-10-2015
Ganløseparken 35,Stenløse,3660,5,206,1964,3400000.0,27-10-2015
Baneringen 8,Stenløse,3660,7,181,1963,3300000.0,26-10-2015
Egernleddet 106,Stenløse,3660,3,125,2007,2725000.0,26-10-2015
Præstegårdsvej 13,Stenløse,3660,4,117,1967,2145000.0,23-10-2015
Ganløseparken 24B,Stenløse,3660,5,176,2009,4600000.0,22-10-2015
Gadetoften 6,Stenløse,3660,5,154,1968,2345000.0,16-10-2015
Søtofteparken 76,Stenløse,3660,4,130,1973,2100000.0,16-10-2015
Rådyrleddet 3,Stenløse,3660,5,164,2007,4195000.0,15-10-2015
Sandalsparken 98,Stenløse,3660,3,74,1976,1575000.0,08-10-2015
Teglværksparken 40,Stenløse,3660,1,60,1998,1250000.0,29-09-2015
Stenløsevej 10,Stenløse,3660,7,288,1904,4795000.0,29-09-2015
Brynhildvej 21,Stenløse,3660,4,129,1972,2445000.0,28-09-2015
Måløvvej 36,Stenløse,3660,4,94,1950,2700000.0,28-09-2015
Østergade 47,Stenløse,3660,3,96,1984,1835000.0,24-09-2015
Yrsavej 1,Stenløse,3660,6,213,1974,3700000.0,23-09-2015
Højstedgårdsvej 15,Stenløse,3660,5,152,1969,2485000.0,23-09-2015
Baneringen 12,Stenløse,3660,5,142,1963,2050000.0,23-09-2015
Almagerbakke 4,Stenløse,3660,7,203,1963,3995000.0,21-09-2015
Skovvangsvej 57,Stenløse,3660,3,100,1947,1680000.0,20-09-2015
Klokkekildevej 10A,Stenløse,3660,4,156,1974,2200000.0,20-09-2015
Damgårdsvej 16,Stenløse,3660,5,136,1967,2450000.0,18-09-2015
Stenlillevej 42,Stenløse,3660,3,82,1999,1925000.0,15-09-2015
Mølleparken 17,Stenløse,3660,3,90,1977,585000.0,15-09-2015
Bybakken 17,Stenløse,3660,4,158,1972,1073922.0,15-09-2015
Teglværksparken 34,Stenløse,3660,3,100,1998,2015000.0,14-09-2015
Rosenvænget 21,Stenløse,3660,5,120,1967,1800000.0,13-09-2015
Søtofteparken 8,Stenløse,3660,5,130,1971,2150000.0,10-09-2015
Amalievej 6,Stenløse,3660,4,150,1972,2395000.0,07-09-2015
Morelvej 8,Stenløse,3660,5,140,1967,2400000.0,04-09-2015
Tranemosevej 13B,Stenløse,3660,1,60,1990,1195000.0,03-09-2015
Enghøjvej 42,Stenløse,3660,6,164,1975,1350000.0,31-08-2015
Stråmoseparken 24,Stenløse,3660,4,138,2003,2495000.0,31-08-2015
Lucernevangen 3,Stenløse,3660,5,139,1974,2650000.0,30-08-2015
Kærdalen 19,Stenløse,3660,7,205,2012,4800000.0,30-08-2015
Søtofteparken 48,Stenløse,3660,5,133,1971,2395000.0,28-08-2015
Skovvangs Alle 9,Stenløse,3660,5,172,1957,2955000.0,27-08-2015
Rugvænget 11,Stenløse,3660,5,164,1998,3275000.0,25-08-2015
Rosenlundvej 23,Stenløse,3660,5,168,1971,2775000.0,25-08-2015
Valborgvej 18,Stenløse,3660,4,159,1973,2595000.0,20-08-2015
Abildtoften 14,Stenløse,3660,4,155,1969,2200000.0,20-08-2015
Sandalsparken 51,Stenløse,3660,2,59,1975,1045000.0,19-08-2015
Bygvænget 16,Stenløse,3660,5,137,1961,3340000.0,14-08-2015
Smyrnavej 3,Stenløse,3660,5,140,1972,2400000.0,14-08-2015
Ved Gadekæret 1,Stenløse,3660,9,240,1721,2275000.0,12-08-2015
Havrevænget 5,Stenløse,3660,5,141,1965,2715000.0,12-08-2015
Måløvvej 38,Stenløse,3660,3,85,1957,984645.0,11-08-2015
Mimosevej 13,Stenløse,3660,5,177,1974,2700000.0,01-08-2015
Søtofteparken 138,Stenløse,3660,5,130,1975,2495000.0,31-07-2015
Askevej 4,Stenløse,3660,5,161,1969,1250000.0,30-07-2015
Højstedgårdsvej 3,Stenløse,3660,4,117,1969,1850000.0,20-07-2015
Vestergade 30,Stenløse,3660,4,104,1963,2050000.0,20-07-2015
Bygaden 21,Stenløse,3660,3,92,1902,1635000.0,14-07-2015
Grimskær 6,Stenløse,3660,5,167,1971,2400000.0,14-07-2015
Moseskrænten 3,Stenløse,3660,8,338,1850,6000000.0,13-07-2015
Kærdalen 33,Stenløse,3660,6,195,2011,1630547.0,07-07-2015
Ganløseparken 62,Stenløse,3660,6,156,1965,3250000.0,03-07-2015
Krokusvej 7,Stenløse,3660,5,172,1974,1800000.0,03-07-2015
Baneringen 33,Stenløse,3660,6,159,1969,2725000.0,01-07-2015
Rosenvej 22,Stenløse,3660,3,127,1967,2150000.0,30-06-2015
Skræderkær 8,Stenløse,3660,4,142,1971,2195000.0,30-06-2015
Birkevej 51,Stenløse,3660,4,114,1971,2000000.0,29-06-2015
Askevej 6,Stenløse,3660,4,116,1967,2275000.0,23-06-2015
Kåltoften 1,Stenløse,3660,5,231,1968,2100000.0,23-06-2015
Bauneholmvej 32,Stenløse,3660,5,169,1967,924000.0,22-06-2015
Stenlillevej 28,Stenløse,3660,4,109,1999,1950000.0,22-06-2015
Halkærvej 17,Stenløse,3660,4,120,1967,2350000.0,18-06-2015
Pilevej 4,Stenløse,3660,6,181,1970,2726000.0,18-06-2015
Rødkælkevej 10,Stenløse,3660,6,153,1970,2650000.0,18-06-2015
Stenlillevej 27B,Stenløse,3660,4,150,2017,650000.0,18-06-2015
Spurvestien 5,Stenløse,3660,4,137,1966,2310000.0,16-06-2015
Kornvænget 24,Stenløse,3660,5,163,1962,2000000.0,16-06-2015
Måløvvej 1,Stenløse,3660,3,167,1887,1955000.0,16-06-2015
Tranemosevej 27,Stenløse,3660,6,178,1970,3000000.0,11-06-2015
Sandalsparken 102,Stenløse,3660,3,74,1976,1437500.0,10-06-2015
Ganløseparken 38,Stenløse,3660,6,135,1965,3495000.0,04-06-2015
Vestergade 24B,Stenløse,3660,1,39,1968,800000.0,01-06-2015
Marievej 6,Stenløse,3660,4,184,1973,2055000.0,01-06-2015
Søtofteparken 78,Stenløse,3660,5,130,1973,2300000.0,30-05-2015
Enghøjvej 38,Stenløse,3660,6,166,1985,3150000.0,28-05-2015
Charlottevej 6,Stenløse,3660,6,200,1970,3500000.0,27-05-2015
Svinemosevej 2,Stenløse,3660,7,180,1887,7075000.0,27-05-2015
Rådhustorvet 41,Stenløse,3660,3,73,2000,1405000.0,27-05-2015
Hampetoften 3,Stenløse,3660,5,165,1971,3095000.0,26-05-2015
Enghøjvej 16,Stenløse,3660,6,199,1978,2950000.0,22-05-2015
Bybakken 22,Stenløse,3660,4,161,1972,2350000.0,21-05-2015
Søtofteparken 7,Stenløse,3660,5,123,1972,2180000.0,20-05-2015
Gymnasievej 9,Stenløse,3660,5,132,1909,1550000.0,18-05-2015
Enghøjvej 35,Stenløse,3660,4,147,1976,2752500.0,17-05-2015
Bastbrovej 25,Stenløse,3660,3,79,1983,1430000.0,15-05-2015
Bauneholmvej 2,Stenløse,3660,4,148,1967,1800000.0,13-05-2015
Skræderkær 3,Stenløse,3660,8,213,1970,3000000.0,12-05-2015
Højdevej 19,Stenløse,3660,3,111,1989,1825000.0,11-05-2015
"Egedal Centret 44G, 1",Stenløse,3660,2,76,1977,1200000.0,08-05-2015
Skolevej 4,Stenløse,3660,3,102,1959,1800000.0,08-05-2015
Egernleddet 60,Stenløse,3660,4,118,2007,2395000.0,07-05-2015
