street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Barringgårdsvej 5,Vig,4560,2,35,1973,370000.0,06-08-2016
Lundebakken 3,Vig,4560,3,48,1969,310000.0,02-08-2016
Junglevej 21,Vig,4560,3,49,1965,475000.0,01-08-2016
Syrenvej 22,Vig,4560,3,60,1977,1450000.0,21-07-2016
Bakkekammen 14,Vig,4560,4,110,1962,841600.0,20-07-2016
Strandgårdsleddet 15,Vig,4560,5,79,1980,995000.0,17-07-2016
Fuglebæksvej 22,Vig,4560,5,75,1979,300000.0,17-07-2016
Barringgårdsvej 8,Vig,4560,3,71,2016,339350.0,14-07-2016
Barringgårdsvej 37,Vig,4560,4,55,1972,450000.0,12-07-2016
Frejasvej 17,Vig,4560,3,76,1974,540000.0,08-07-2016
Helsedalen 1,Vig,4560,3,43,1988,625000.0,06-07-2016
Ravnsbjergvej 13,Vig,4560,7,154,1900,700000.0,05-07-2016
Nygade 19,Vig,4560,6,139,1950,450000.0,30-06-2016
Bjarkesvej 16,Vig,4560,4,78,1976,975000.0,28-06-2016
Nordvej 4,Vig,4560,3,76,1946,1450000.0,28-06-2016
Skovbrynet 16,Vig,4560,3,56,1972,166000.0,27-06-2016
Pilesvinget 2,Vig,4560,3,62,1972,325000.0,22-06-2016
Barringgårdsvej 35,Vig,4560,2,44,1981,590000.0,15-06-2016
Granvej 1,Vig,4560,2,24,1979,210000.0,13-06-2016
Møllebækvej 6,Vig,4560,4,153,1932,688100.0,13-06-2016
Sandholmen 4,Vig,4560,3,48,1965,450000.0,06-06-2016
Odinsvej 24,Vig,4560,3,57,1967,625000.0,04-06-2016
Gl Kongevej 1,Vig,4560,5,101,1956,900000.0,30-05-2016
Lærkevej 10,Vig,4560,4,73,1939,910000.0,29-05-2016
Nykøbing-Slagelsevej 17,Vig,4560,3,105,1924,845000.0,25-05-2016
Kirsebærstien 1,Vig,4560,4,78,1964,240000.0,24-05-2016
Kontorvej 3,Vig,4560,4,69,1973,625000.0,19-05-2016
Frejasvej 19,Vig,4560,4,91,2007,950000.0,15-05-2016
Strandgårdspilen 3,Vig,4560,4,72,1967,1555000.0,15-05-2016
Pilegårdsvænget 22,Vig,4560,4,35,1978,550000.0,13-05-2016
Birkelundsvej 1,Vig,4560,4,46,1958,595000.0,13-05-2016
Holbækvej 28,Vig,4560,3,102,1917,365000.0,09-05-2016
Uroksevej 3,Vig,4560,4,75,1876,384250.0,09-05-2016
Lupinvej 12,Vig,4560,3,56,1977,850000.0,07-05-2016
Mogens Heeringsvej 4,Vig,4560,3,50,1977,1075000.0,04-05-2016
Ravnsbjergvej 4,Vig,4560,4,129,1966,520000.0,04-05-2016
Ericavej 22,Vig,4560,3,47,1962,1460000.0,28-04-2016
Kollekollevej 23,Vig,4560,6,202,1877,275000.0,27-04-2016
Friggsvej 5,Vig,4560,4,75,1990,880000.0,25-04-2016
Mejerivej 2,Vig,4560,5,161,1920,376000.0,21-04-2016
Håndværkervej 1,Vig,4560,5,68,1976,940000.0,21-04-2016
Skovvænget 17,Vig,4560,4,71,1962,770000.0,19-04-2016
Granvej 11,Vig,4560,3,47,1982,700000.0,13-04-2016
Mogens Heeringsvej 17,Vig,4560,4,60,1978,1095000.0,13-04-2016
Ny Plantagevej 29A,Vig,4560,4,80,1877,540000.0,13-04-2016
Pilesvinget 9,Vig,4560,3,42,1970,475000.0,12-04-2016
Maglehøjvej 12A,Vig,4560,4,60,1971,1200000.0,09-04-2016
Ellinge Nyvej 23,Vig,4560,4,68,1967,760000.0,04-04-2016
Murervej 16,Vig,4560,4,82,1968,830000.0,01-04-2016
Toftevej 19,Vig,4560,3,58,1962,671000.0,31-03-2016
Vej 6 Nr 6,Vig,4560,5,98,2007,1750000.0,22-03-2016
Korevlevej 9,Vig,4560,4,56,1954,631000.0,17-03-2016
Mogens Heeringsvej 60,Vig,4560,5,90,1978,1650000.0,16-03-2016
Ll Egebjergvej 2,Vig,4560,6,135,1952,690000.0,10-03-2016
Willumsensvej 12,Vig,4560,5,60,1953,810000.0,10-03-2016
Fyrrevej 49,Vig,4560,3,83,2004,1550000.0,10-03-2016
Kildeagervej 5,Vig,4560,5,133,1971,1125000.0,09-03-2016
Annettevej 12,Vig,4560,3,40,1956,450000.0,05-03-2016
Vej 10 Nr 17,Vig,4560,5,62,1933,324000.0,04-03-2016
Fuglebæksvej 26,Vig,4560,4,162,1990,1400000.0,04-03-2016
Solvej 26,Vig,4560,3,52,1944,225000.0,02-03-2016
Toftevej 41,Vig,4560,4,41,1958,552500.0,01-03-2016
Tjørnevej 6,Vig,4560,5,134,1973,795000.0,20-02-2016
Drosselvej 6A,Vig,4560,3,71,1950,300000.0,16-02-2016
Lyngtoftevej 22,Vig,4560,3,52,1962,545000.0,13-02-2016
Sidinge Fjordvej 4,Vig,4560,4,102,1942,475000.0,10-02-2016
L P Frøslevsvej 2,Vig,4560,8,153,1967,600000.0,10-02-2016
Vej 14 Nr 10,Vig,4560,4,100,2004,2200000.0,10-02-2016
Vej 14 Nr 42,Vig,4560,5,90,1954,453333.0,10-02-2016
Klitholmen 4,Vig,4560,5,105,2006,1330000.0,09-02-2016
Vej 14 Nr 16,Vig,4560,3,74,1936,300000.0,28-01-2016
Præstekravevej 9,Vig,4560,4,71,1980,600000.0,27-01-2016
Egebjergvej 287,Vig,4560,5,176,1953,1695000.0,22-01-2016
Granvang 4,Vig,4560,3,60,1971,350000.0,20-01-2016
Liljevej 8,Vig,4560,4,66,1975,800000.0,16-01-2016
Fjordvænget 10,Vig,4560,4,115,1969,750000.0,16-01-2016
Ravnsbjergvej 5,Vig,4560,6,175,1927,1391500.0,15-01-2016
"Vig Stationsvej 2C, ST. TV",Vig,4560,6,105,1900,300000.0,15-01-2016
Kirsebærstien 2,Vig,4560,5,116,1989,555000.0,10-01-2016
Lundebakken 18,Vig,4560,3,55,1966,262500.0,06-01-2016
Nygade 7,Vig,4560,5,212,1895,1650000.0,06-01-2016
Nykøbing-Slagelsevej 19,Vig,4560,3,126,1912,425000.0,05-01-2016
Gravbjergvej 3,Vig,4560,4,103,1901,610000.0,04-01-2016
Vej 7 Nr 13,Vig,4560,5,80,1930,1232500.0,31-12-2015
Sølvmågevej 2,Vig,4560,4,75,1947,220000.0,23-12-2015
Odinsvej 10,Vig,4560,4,104,1969,695000.0,22-12-2015
Klitholmen 5,Vig,4560,2,38,1965,204000.0,21-12-2015
Femleddet 7,Vig,4560,3,86,1972,782000.0,19-12-2015
Eskilstrupvej 20,Vig,4560,5,225,1872,4000000.0,18-12-2015
Egebjergvej 303,Vig,4560,3,130,1924,201000.0,14-12-2015
Fyrrehaven 15,Vig,4560,2,40,1957,575000.0,09-12-2015
Ravnsbjergvej 33,Vig,4560,4,108,1966,1150000.0,08-12-2015
Poppelvej 12,Vig,4560,3,68,1961,410000.0,07-12-2015
Sidingevej 35,Vig,4560,7,170,1925,627000.0,07-12-2015
Fyrrevang 11,Vig,4560,4,112,1967,1105384.0,07-12-2015
Koglevej 7,Vig,4560,4,91,2016,69500.0,06-12-2015
Møllevej 3,Vig,4560,4,148,1956,400000.0,04-12-2015
Jyderupvej 11,Vig,4560,3,134,1913,910000.0,03-12-2015
Mejerivej 6,Vig,4560,4,72,1917,450000.0,30-11-2015
Vej 14 Nr 37,Vig,4560,3,45,1962,100000.0,24-11-2015
Vej 8 Nr 8,Vig,4560,5,75,1922,1400000.0,23-11-2015
Vej 8 Nr 10,Vig,4560,4,93,2017,502700.0,23-11-2015
Frostrupvej 3,Vig,4560,7,157,1877,575000.0,18-11-2015
Korevlevej 10,Vig,4560,4,80,1974,771100.0,17-11-2015
Egebjergvej 277,Vig,4560,5,138,1827,1925000.0,17-11-2015
Egebjergvej 289B,Vig,4560,9,143,1880,425000.0,11-11-2015
Barringgårdsvej 14,Vig,4560,3,66,1970,740000.0,11-11-2015
Kukkerengen 2,Vig,4560,4,75,2017,410000.0,28-10-2015
Rævevej 8,Vig,4560,3,70,1965,850000.0,23-10-2015
Agerleddet 6,Vig,4560,5,93,1966,755000.0,21-10-2015
Højen 4,Vig,4560,4,78,1978,583000.0,21-10-2015
Lundebakken 12,Vig,4560,3,60,1972,595000.0,17-10-2015
Zentas Vænge 5,Vig,4560,4,68,1956,620500.0,15-10-2015
Roarsgård 5,Vig,4560,3,73,2010,1025000.0,14-10-2015
Holbækvej 52,Vig,4560,3,80,1956,1090000.0,11-10-2015
Eskilstrupvej 6,Vig,4560,6,141,1910,1025000.0,08-10-2015
Tingstedvej 8,Vig,4560,1,20,1967,375000.0,08-10-2015
Skovgårdsvej 1,Vig,4560,9,317,1951,5260000.0,06-10-2015
Fyrrevej 10,Vig,4560,1,59,1962,560000.0,02-10-2015
Bøgebjergvej 12,Vig,4560,6,155,1907,1900000.0,02-10-2015
Emmasvej 5,Vig,4560,3,38,1962,475000.0,01-10-2015
Thorsvej 11,Vig,4560,9,242,1969,1880000.0,01-10-2015
Odinsvej 20,Vig,4560,4,95,1969,360000.0,29-09-2015
Vej 8 Nr 4,Vig,4560,5,118,1876,700000.0,22-09-2015
Lyngvej 167,Vig,4560,2,50,1935,360000.0,19-09-2015
Strandlystvej 40,Vig,4560,3,50,1968,495000.0,19-09-2015
Korevlevej 6,Vig,4560,8,72,1923,850000.0,18-09-2015
Gl Nykøbingvej 29,Vig,4560,4,136,1970,720000.0,16-09-2015
Eskilstrupvej 37,Vig,4560,3,100,2009,1375000.0,16-09-2015
Knastebakken 17,Vig,4560,3,45,1990,300000.0,14-09-2015
Strandlystvej 10,Vig,4560,5,159,1716,418000.0,12-09-2015
Gyvelhaven 15,Vig,4560,5,76,1955,885000.0,12-09-2015
Kollekolle Tværvej 2,Vig,4560,4,112,1970,1750000.0,11-09-2015
Østervænget 14,Vig,4560,5,129,1968,770000.0,09-09-2015
Bakkekammen 9,Vig,4560,5,102,1960,750000.0,06-09-2015
Vej 13 Nr 9,Vig,4560,5,147,2015,3000000.0,03-09-2015
Lupinvej 4,Vig,4560,2,62,1971,260000.0,02-09-2015
Bakkekammen 17,Vig,4560,4,94,1961,250000.0,31-08-2015
Vestergårdsvej 16,Vig,4560,3,58,1968,378900.0,30-08-2015
Skovløkken 5,Vig,4560,1,18,1939,885000.0,28-08-2015
Lindevej 15,Vig,4560,3,70,1959,850000.0,28-08-2015
Strandlystvej 16,Vig,4560,3,64,1939,250000.0,28-08-2015
Strandgårdsleddet 3,Vig,4560,3,50,1979,575000.0,27-08-2015
Lærkevænget 1,Vig,4560,4,90,2015,1275000.0,25-08-2015
Skovlyvej 50,Vig,4560,3,53,1979,730000.0,25-08-2015
Søndre Vænge 11,Vig,4560,4,77,1887,745000.0,19-08-2015
Kløverholmen 3,Vig,4560,3,56,1966,765000.0,19-08-2015
Skovvænget 13,Vig,4560,2,34,1966,270000.0,15-08-2015
Vibevej 1B,Vig,4560,2,50,1887,645000.0,14-08-2015
Sidingevej 12,Vig,4560,5,101,1902,525000.0,13-08-2015
Skansevej 10,Vig,4560,4,120,1974,1150000.0,13-08-2015
Irishaven 3,Vig,4560,3,89,1969,590000.0,13-08-2015
Pileengen 3,Vig,4560,4,50,1960,950000.0,11-08-2015
Kelstruphøj 11,Vig,4560,5,156,2009,1000000.0,06-08-2015
Ll Egebjergvej 17,Vig,4560,5,136,1911,913578.0,06-08-2015
Tabustien 1,Vig,4560,3,67,1951,580000.0,15-07-2015
Vænget 8,Vig,4560,2,50,1951,377000.0,13-07-2015
Møllevej 58,Vig,4560,4,133,1915,845000.0,12-07-2015
Emmasvej 41,Vig,4560,5,87,1963,950000.0,10-07-2015
Strandgårdslyngen 6,Vig,4560,4,58,1974,685000.0,10-07-2015
Vej 6 Nr 10,Vig,4560,4,62,1939,425000.0,09-07-2015
Nørremarksvej 2,Vig,4560,3,120,1902,180000.0,09-07-2015
Lærkevænget 4,Vig,4560,3,57,1966,550000.0,08-07-2015
Junglevej 17,Vig,4560,4,68,1980,760000.0,06-07-2015
Strandlystvej 30,Vig,4560,4,92,1937,475000.0,01-07-2015
Egestien 3,Vig,4560,4,72,1979,825000.0,01-07-2015
Junglevej 11,Vig,4560,4,35,1951,375000.0,30-06-2015
Liljevej 5,Vig,4560,4,96,2010,1425000.0,29-06-2015
Mosevangen 3,Vig,4560,5,154,1969,1900000.0,29-06-2015
Keramikvej 4,Vig,4560,4,52,1981,615000.0,26-06-2015
Holbækvej 30,Vig,4560,5,168,1867,2300000.0,26-06-2015
Granvej 3,Vig,4560,5,107,2004,1000000.0,23-06-2015
Liljevej 3,Vig,4560,5,119,1995,925000.0,16-06-2015
Lyngvej 161,Vig,4560,4,84,1976,525000.0,15-06-2015
Lyngvej 147,Vig,4560,4,52,1963,445000.0,11-06-2015
Syrenvej 10A,Vig,4560,4,79,2002,1225000.0,11-06-2015
Lyngvej 84,Vig,4560,3,63,1959,400000.0,10-06-2015
Asnæs Lyngvej 17,Vig,4560,1,20,1937,148000.0,10-06-2015
Mejerivej 8B,Vig,4560,2,80,1911,518006.0,09-06-2015
Birkelundsvej 4,Vig,4560,3,48,1938,560000.0,09-06-2015
Keramikvej 2,Vig,4560,4,50,1981,620000.0,04-06-2015
Irisvej 3,Vig,4560,3,37,1982,465000.0,03-06-2015
Fyrrevej 13,Vig,4560,4,83,1953,874300.0,03-06-2015
Skjoldsvej 7,Vig,4560,3,50,1969,133000.0,03-06-2015
Louisevej 6,Vig,4560,2,57,1961,360000.0,29-05-2015
Strandlystvej 26,Vig,4560,5,90,1954,350000.0,27-05-2015
Kontorvej 8,Vig,4560,3,60,1967,440000.0,18-05-2015
Korevlevej 31B,Vig,4560,4,89,1939,1000000.0,18-05-2015
Vibevej 11,Vig,4560,3,45,1967,625000.0,15-05-2015
Lyngkrogen 13,Vig,4560,3,75,2003,920000.0,08-05-2015
Fyrrehaven 3,Vig,4560,3,41,1958,850000.0,07-05-2015
Strandgårdsvej 4,Vig,4560,4,67,1966,1375000.0,04-05-2015
Gyvelhaven 10,Vig,4560,3,46,1962,600000.0,04-05-2015
Mogens Heeringsvej 27,Vig,4560,4,73,1977,500000.0,21-04-2015
Mogens Heeringsvej 38,Vig,4560,5,72,1977,1245000.0,21-04-2015
Fyrreholmsvej 8,Vig,4560,3,65,1996,1235000.0,20-04-2015
Fyrrehaven 7,Vig,4560,4,79,2016,706700.0,19-04-2015
Fyrreholmsvej 7,Vig,4560,3,47,1949,1250000.0,17-04-2015
Femleddet 5,Vig,4560,3,55,1962,343233.0,17-04-2015
Mogens Heeringsvej 33,Vig,4560,4,85,1978,1200000.0,17-04-2015
Mogens Heeringsvej 1,Vig,4560,3,50,1980,770000.0,15-04-2015
Martin Lyngesvej 8,Vig,4560,4,66,1958,475000.0,15-04-2015
Næbbevej 7,Vig,4560,8,225,1966,825000.0,14-04-2015
Granvang 14,Vig,4560,4,59,1976,227500.0,14-04-2015
Svend Thistedsvej 2,Vig,4560,5,173,1927,3750000.0,09-04-2015
Lupinvej 1,Vig,4560,3,59,1967,375000.0,07-04-2015
Odinsvej 9,Vig,4560,5,93,1967,404420.0,31-03-2015
Lundebakken 4,Vig,4560,3,90,1969,650000.0,29-03-2015
Lundtoftevej 12,Vig,4560,4,63,1974,915000.0,29-03-2015
Parcelvej 9,Vig,4560,3,58,1969,530000.0,27-03-2015
Vestervænget 11,Vig,4560,3,42,1966,425000.0,27-03-2015
Enebærkrogen 11,Vig,4560,4,90,2005,1320000.0,26-03-2015
Enebærvej 1,Vig,4560,3,41,1984,325000.0,25-03-2015
Birkelundsvej 5,Vig,4560,2,52,1939,635840.0,23-03-2015
Ravnsbjergvej 41,Vig,4560,4,161,1902,1428000.0,23-03-2015
Roseengvej 2,Vig,4560,3,60,1949,527000.0,22-03-2015
Roseengvej 4,Vig,4560,3,53,1948,518500.0,22-03-2015
Junglevej 7,Vig,4560,5,180,1956,375000.0,20-03-2015
Fiskerleddet 4,Vig,4560,4,75,2007,1425000.0,18-03-2015
Diget 6,Vig,4560,4,60,1950,157952.0,13-03-2015
Viseren 10,Vig,4560,4,141,2003,1420000.0,13-03-2015
Skansevej 13,Vig,4560,3,42,1973,569500.0,11-03-2015
Sidingevej 51,Vig,4560,5,160,1897,900000.0,09-03-2015
Vej 8 Nr 17,Vig,4560,4,118,1990,3500000.0,09-03-2015
Solvej 15,Vig,4560,4,60,1939,405000.0,05-03-2015
Mejerivej 8G,Vig,4560,3,127,1911,536148.0,03-03-2015
Christiansvej 7,Vig,4560,3,68,1965,400000.0,03-03-2015
Vej 5 Nr 10,Vig,4560,4,82,1975,1000000.0,25-02-2015
Ravnsbjergvej 64,Vig,4560,3,64,1936,200000.0,24-02-2015
Keramikvej 3,Vig,4560,3,48,1965,560000.0,22-02-2015
Roarsgård 16,Vig,4560,4,120,2004,1300000.0,17-02-2015
Solvej 4,Vig,4560,3,40,1976,320000.0,16-02-2015
Annettevej 15,Vig,4560,2,22,1955,200000.0,12-02-2015
Murervej 7,Vig,4560,4,76,2003,975000.0,11-02-2015
Skovlyvej 15,Vig,4560,5,82,2001,995000.0,30-01-2015
Strandleddet 11,Vig,4560,5,125,1977,2525000.0,30-01-2015
Syrenvej 21,Vig,4560,3,59,1967,950000.0,27-01-2015
Roseengvej 8,Vig,4560,4,92,1979,782000.0,26-01-2015
Granvej 10,Vig,4560,3,71,2007,1245000.0,20-01-2015
Lyngvej 121,Vig,4560,4,80,1977,525000.0,18-01-2015
Gl Kongevej 42,Vig,4560,4,68,1970,635000.0,16-01-2015
Sølvmågevej 3,Vig,4560,4,77,1958,687500.0,15-01-2015
L P Frøslevsvej 12,Vig,4560,7,176,1970,750000.0,14-01-2015
Lærketoften 1,Vig,4560,4,107,1950,400000.0,13-01-2015
Ll Egebjergvej 21,Vig,4560,2,53,1827,230000.0,08-01-2015
Bakkekammen 18,Vig,4560,4,140,1965,535000.0,06-01-2015
Maglehøjvej 9,Vig,4560,6,134,1982,975000.0,19-12-2014
Bjarkesvej 11,Vig,4560,3,70,1969,410000.0,18-12-2014
Vænget 7,Vig,4560,2,36,1953,253000.0,14-12-2014
Ny Plantagevej 16,Vig,4560,4,63,2010,1250000.0,12-12-2014
"Mejerivej 8L, ST",Vig,4560,3,100,1911,725000.0,09-12-2014
Parcelvej 20,Vig,4560,2,49,1977,435000.0,08-12-2014
Barringgårdsvej 39,Vig,4560,5,77,1973,610000.0,02-12-2014
Syrenvej 28,Vig,4560,2,72,1960,895000.0,01-12-2014
Kukkerengen 3,Vig,4560,5,84,1952,970000.0,01-12-2014
Skovbrynet 30,Vig,4560,4,94,2008,1150000.0,30-11-2014
Egebjergvej 322,Vig,4560,4,83,1956,325000.0,22-11-2014
Thorsvej 20,Vig,4560,4,96,1979,773500.0,18-11-2014
Strandgårdshøjen 6,Vig,4560,3,50,1966,610000.0,17-11-2014
Holbækvej 39,Vig,4560,5,120,1932,597250.0,15-11-2014
Nykøbing-Slagelsevej 39,Vig,4560,6,169,1877,330000.0,15-11-2014
Ravnsbjergvej 12,Vig,4560,8,326,1877,2800000.0,14-11-2014
Annettevej 24,Vig,4560,4,90,1971,700000.0,11-11-2014
Pilegårdsvænget 3,Vig,4560,2,85,1970,490000.0,10-11-2014
Strandgårdslyngen 4,Vig,4560,5,57,1969,850000.0,09-11-2014
Fjordhaven 5,Vig,4560,4,127,1978,310000.0,06-11-2014
Egebjergvej 318,Vig,4560,4,104,1906,550000.0,05-11-2014
Christiansvej 6,Vig,4560,3,62,1969,415000.0,02-11-2014
"Mejerivej 8M, ST",Vig,4560,3,108,1911,725000.0,30-10-2014
Lyngvej 109,Vig,4560,6,138,1940,550000.0,27-10-2014
Bytoftevej 8,Vig,4560,7,231,1969,1650000.0,27-10-2014
Møllebækvej 14,Vig,4560,6,190,1897,4100000.0,27-10-2014
Pilegårdsvænget 7,Vig,4560,5,111,2006,1000000.0,21-10-2014
Østervænget 5,Vig,4560,3,97,1965,995000.0,15-10-2014
