street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Søndre Tangvej 12B,Dragør,2791,5,163,1972,5000000.0,15-05-2017
Duevænget 17,Dragør,2791,6,155,1961,3215000.0,10-05-2017
Hf. Rågårdskær 1,Dragør,2791,2,30,1970,1000000.0,03-05-2017
Krudttårnsvej 70,Dragør,2791,6,218,1979,4650000.0,28-04-2017
Ternevænget 4,Dragør,2791,5,85,1965,3100000.0,25-04-2017
Hovedgaden 6,Dragør,2791,5,142,1907,2250000.0,25-04-2017
"Krudttårnsvej 19, ST. TV",Dragør,2791,3,76,1954,1350000.0,21-04-2017
Hollændervej 1B,Dragør,2791,4,114,1948,3900000.0,19-04-2017
Solvænget 30,Dragør,2791,4,158,1997,5195000.0,19-04-2017
Elborg Alle 15,Dragør,2791,3,118,1968,2998000.0,19-04-2017
Køjevænget 25,Dragør,2791,4,118,1975,2700000.0,18-04-2017
Lodsvænget 8,Dragør,2791,4,90,1957,3100000.0,12-04-2017
Doorn Alle 31,Dragør,2791,4,110,1970,1572500.0,12-04-2017
Vibevej 12,Dragør,2791,3,45,1983,850000.0,12-04-2017
Sydstrandsvej 17A,Dragør,2791,5,148,2015,4950000.0,11-04-2017
Hollændervænget 30,Dragør,2791,6,193,1968,5150000.0,10-04-2017
Ahornvej 19,Dragør,2791,6,208,1997,688500.0,05-04-2017
Ulspilsager 3,Dragør,2791,5,179,1974,1531000.0,05-04-2017
Chr Mølstedsgade 15,Dragør,2791,3,109,1837,2635000.0,05-04-2017
Rytterager 94,Dragør,2791,6,194,1991,5000000.0,04-04-2017
Kongelundsvej 656,Dragør,2791,3,60,1950,800000.0,03-04-2017
Fogdens Plads 8,Dragør,2791,4,83,1777,3000000.0,03-04-2017
Hollandsfed 4,Dragør,2791,2,62,1897,2695000.0,03-04-2017
Poppelvej 133A,Dragør,2791,4,90,1961,3350000.0,03-04-2017
Poppelvej 65,Dragør,2791,5,180,1973,3495000.0,03-04-2017
"E C Hammersvej 7, 2. TH",Dragør,2791,3,95,1947,750000.0,30-03-2017
Kongelundsvej 599,Dragør,2791,2,54,1952,1400000.0,28-03-2017
Ternevænget 48,Dragør,2791,5,150,1964,3375000.0,28-03-2017
Harevænget 61,Dragør,2791,6,160,1961,2550000.0,27-03-2017
Poppelvej 115,Dragør,2791,4,117,1974,3300000.0,27-03-2017
Hyldeengen 11,Dragør,2791,4,130,2008,4205000.0,24-03-2017
Ahornvej 15,Dragør,2791,6,176,1977,3550000.0,24-03-2017
Engløkken 76,Dragør,2791,3,83,2007,3070000.0,23-03-2017
"Øresunds Alle 16A, 1. MF",Dragør,2791,3,85,2003,3995000.0,19-03-2017
"Krudttårnsvej 23, ST. TH",Dragør,2791,3,76,1954,2095000.0,17-03-2017
Søvej 126,Dragør,2791,5,188,1985,3300000.0,17-03-2017
Stationsvej 63,Dragør,2791,6,161,1967,5420000.0,14-03-2017
Helder Alle 19,Dragør,2791,3,105,1957,2350000.0,13-03-2017
Hf. Bachersminde 6,Dragør,2791,3,54,2017,1300000.0,11-03-2017
Ndr Dragørvej 53,Dragør,2791,5,141,1821,13200000.0,09-03-2017
Hilversumvej 8,Dragør,2791,7,191,1980,3395000.0,08-03-2017
D B Dirchsens Alle 113,Dragør,2791,4,136,1969,3600000.0,06-03-2017
Nordstrands Alle 8A,Dragør,2791,5,144,1976,2600000.0,06-03-2017
Sydstrandsvej 1C,Dragør,2791,1,25,1966,795000.0,05-03-2017
Doorn Alle 13,Dragør,2791,3,156,1972,2950000.0,05-03-2017
Rybakkevej 12,Dragør,2791,4,111,1915,3150000.0,03-03-2017
St Magleby Strandvej 49,Dragør,2791,7,189,1975,4475000.0,03-03-2017
Rytterager 60,Dragør,2791,5,158,1974,4020000.0,03-03-2017
Søvej 108C,Dragør,2791,5,195,1980,4750000.0,02-03-2017
Schoutgården 24,Dragør,2791,5,142,1976,3450000.0,28-02-2017
Rønnevej 13,Dragør,2791,4,126,1973,3200000.0,28-02-2017
Bylaugsvænget 25,Dragør,2791,3,139,1975,3000000.0,23-02-2017
"Engvej 62, 1. TH",Dragør,2791,3,86,2000,2995000.0,23-02-2017
Ndr Engvej 5,Dragør,2791,5,108,1954,4650000.0,22-02-2017
Ulspilsager 89,Dragør,2791,6,159,1973,2000000.0,22-02-2017
Søndre Strandvej 103,Dragør,2791,5,125,2004,4795000.0,22-02-2017
"Støbervænget 7, 1. TV",Dragør,2791,2,56,1979,2495000.0,19-02-2017
Hvedestykket 1,Dragør,2791,6,159,1960,3200000.0,19-02-2017
Von Ostensgade 7,Dragør,2791,3,92,1842,4500000.0,17-02-2017
Bakel Alle 17,Dragør,2791,5,138,1969,2700000.0,14-02-2017
Markvænget 14,Dragør,2791,4,163,1983,4700000.0,10-02-2017
"Krudttårnsvej 21, ST. TV",Dragør,2791,3,80,1954,1402500.0,10-02-2017
Hollændervænget 1A,Dragør,2791,4,112,1981,3050000.0,08-02-2017
Harevænget 45,Dragør,2791,5,140,1960,2795000.0,06-02-2017
"E C Hammersvej 15, 1. TH",Dragør,2791,2,56,1947,1795000.0,03-02-2017
Strandløkken 36,Dragør,2791,4,136,2007,4070000.0,02-02-2017
Solvænget 12,Dragør,2791,4,128,1967,2226000.0,31-01-2017
Høgevænget 12,Dragør,2791,4,163,1971,2875000.0,26-01-2017
Treinsvej 3,Dragør,2791,6,143,1961,4625000.0,23-01-2017
Stærevænget 10B,Dragør,2791,4,117,1967,3725000.0,23-01-2017
Engløkken 25,Dragør,2791,4,103,2007,3750000.0,22-01-2017
Sydstrandsvej 17B,Dragør,2791,5,148,2015,2178000.0,19-01-2017
Ankerstien 1,Dragør,2791,4,144,1963,3370000.0,17-01-2017
Poppelvej 8,Dragør,2791,4,135,1974,3050000.0,17-01-2017
Møllegade 14D,Dragør,2791,2,94,1815,2850000.0,16-01-2017
Rytterager 26,Dragør,2791,5,159,1974,3100000.0,12-01-2017
Engløkken 94,Dragør,2791,4,136,2007,3964181.0,10-01-2017
Thimandsvænget 114,Dragør,2791,6,137,1976,3100000.0,10-01-2017
"Engvej 40, ST. TV",Dragør,2791,4,105,2000,3275000.0,05-01-2017
Maglevænget 21,Dragør,2791,4,119,1971,3450000.0,04-01-2017
Hilversumvej 40,Dragør,2791,4,106,1969,2300000.0,04-01-2017
Hillegom Alle 36,Dragør,2791,7,151,1969,3150000.0,03-01-2017
Øresunds Alle 21,Dragør,2791,7,175,1967,7900000.0,21-12-2016
D B Dirchsens Alle 111,Dragør,2791,4,152,1969,3350000.0,20-12-2016
Jan Timanns Plads 6,Dragør,2791,4,120,1853,5000000.0,14-12-2016
Lundeager 14,Dragør,2791,7,193,1975,3775000.0,14-12-2016
Thimandsvænget 34,Dragør,2791,5,186,1976,3392500.0,14-12-2016
Nordre Tangvej 10,Dragør,2791,6,181,1974,5800000.0,14-12-2016
Rytterager 72,Dragør,2791,5,179,1973,4925000.0,12-12-2016
Kongelundsvej 514,Dragør,2791,5,140,1980,3495000.0,09-12-2016
Deventergade 3,Dragør,2791,3,66,1875,2500000.0,09-12-2016
Ulspilsager 56A,Dragør,2791,6,172,1975,3995000.0,08-12-2016
Mortel Alle 21,Dragør,2791,4,106,1971,2300000.0,07-12-2016
Søvej 45B,Dragør,2791,7,212,1996,4600000.0,07-12-2016
Grithsvej 6,Dragør,2791,6,150,1962,4750000.0,07-12-2016
Frieslandsvej 159,Dragør,2791,3,66,1933,710000.0,06-12-2016
Ulspilsager 59,Dragør,2791,5,185,1972,4100000.0,06-12-2016
Engstien 1A,Dragør,2791,5,148,1977,4000000.0,05-12-2016
Agervænget 4,Dragør,2791,3,100,1964,3300000.0,02-12-2016
"Kongevejen 2B, 1. TH",Dragør,2791,3,91,1936,2750000.0,02-12-2016
Fælledvej 195,Dragør,2791,4,186,1973,3100000.0,30-11-2016
"Lodsgården 3C, 2. TH",Dragør,2791,3,77,1973,1925000.0,30-11-2016
Schoutgården 40,Dragør,2791,5,138,1976,3625000.0,29-11-2016
Mågevænget 44,Dragør,2791,4,150,1957,2950000.0,29-11-2016
Helder Alle 23,Dragør,2791,4,141,1973,3450000.0,29-11-2016
Ndr Strandvej 12,Dragør,2791,8,243,2001,6930000.0,25-11-2016
Strandvænget 22,Dragør,2791,4,100,1962,2750000.0,25-11-2016
Bymandsgade 18,Dragør,2791,6,142,1850,4999999.0,24-11-2016
"Lodsgården 5C, ST. TH",Dragør,2791,3,75,1973,1725000.0,22-11-2016
Strandjægervej 35,Dragør,2791,4,97,1956,3700000.0,21-11-2016
Møllegade 14B,Dragør,2791,3,129,1775,3995000.0,18-11-2016
"Krudttårnsvej 21, 2. TV",Dragør,2791,3,80,1954,2300000.0,17-11-2016
Bjergerlav 8,Dragør,2791,3,98,1907,3895000.0,17-11-2016
Engløkken 12,Dragør,2791,4,136,2008,4025000.0,15-11-2016
"Krudttårnsvej 13, ST. TV",Dragør,2791,3,80,1954,2295000.0,14-11-2016
