street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Magleåsen 2,Veksø Sjælland,3670,4,130,1910,1495000.0,19-04-2017
Nordre Sørække 9,Veksø Sjælland,3670,3,86,1923,1305000.0,24-03-2017
Madam Anes Vej 4,Veksø Sjælland,3670,7,208,1951,2900000.0,15-03-2017
Lærkevang 19,Veksø Sjælland,3670,4,61,1965,760000.0,12-03-2017
Veksø Bygade 34,Veksø Sjælland,3670,6,174,1850,1600000.0,07-03-2017
Skelhøjvej 5,Veksø Sjælland,3670,4,132,1981,4900000.0,09-02-2017
Skolevangen 3,Veksø Sjælland,3670,4,90,1964,1975000.0,09-02-2017
Korshøj 226,Veksø Sjælland,3670,7,181,1986,3125000.0,03-02-2017
Skovvangsvej 11,Veksø Sjælland,3670,4,121,1965,3099000.0,24-01-2017
Brøndsted 215,Veksø Sjælland,3670,4,124,1989,1196907.0,05-01-2017
Kelsted 309,Veksø Sjælland,3670,4,122,1983,2770000.0,14-11-2016
Tjørnevang 5,Veksø Sjælland,3670,5,203,2009,2850000.0,25-10-2016
Store Valbyvej 273,Veksø Sjælland,3670,8,249,1900,3500000.0,04-10-2016
Kelsted 301,Veksø Sjælland,3670,6,153,1982,3600000.0,23-09-2016
Katholm 325,Veksø Sjælland,3670,5,157,1979,2965000.0,20-09-2016
Tjørnevang 4,Veksø Sjælland,3670,3,43,1963,700000.0,20-09-2016
Skibsted 312,Veksø Sjælland,3670,4,113,1983,2495000.0,20-09-2016
Brunhøjvej 4,Veksø Sjælland,3670,4,130,1986,2175000.0,19-09-2016
Kresten Smed Stræde 6,Veksø Sjælland,3670,8,180,1969,720000.0,18-09-2016
Egevang 5,Veksø Sjælland,3670,6,134,1965,350000.0,06-09-2016
Korshøj 108,Veksø Sjælland,3670,6,176,1987,3825000.0,15-08-2016
Skibsted 220,Veksø Sjælland,3670,5,145,1981,3675000.0,29-07-2016
Løjesøvej 12,Veksø Sjælland,3670,5,147,1960,2300000.0,28-07-2016
