street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nørregade 22,Kolding,6000,3,58,1862,1100000.0,17-05-2017
Julivænget 30,Kolding,6000,6,164,1984,1100000.0,16-05-2017
Søgade 6,Kolding,6000,7,198,1900,1500000.0,15-05-2017
Seestvej 30,Kolding,6000,10,232,1985,1278214.0,14-05-2017
"Jernbanegade 6, 2. TH",Kolding,6000,2,55,1880,675000.0,09-05-2017
"Hollændervej 12, ST",Kolding,6000,2,37,1913,400000.0,09-05-2017
Læssøegade 26,Kolding,6000,7,159,1912,3611000.0,09-05-2017
"Fredericiagade 24, 3. TH",Kolding,6000,4,104,2006,1537951.0,09-05-2017
Nakskovvej 32,Kolding,6000,4,182,1973,1049000.0,08-05-2017
Januarvænget 82,Kolding,6000,4,103,1977,1211000.0,06-05-2017
Thyrasvej 17,Kolding,6000,6,195,1964,740000.0,05-05-2017
"Dyrehavegårdsvej 7M, 1. TH",Kolding,6000,3,85,1984,1249000.0,05-05-2017
Sønderlunden 49,Kolding,6000,4,120,2008,2100000.0,03-05-2017
Gl. Kongevej 19A,Kolding,6000,7,134,1958,1950000.0,29-04-2017
Vestervænget 7,Kolding,6000,4,131,1968,1575000.0,27-04-2017
Fjeldparken 44,Kolding,6000,6,179,1979,3200000.0,27-04-2017
Olgas Alle 8,Kolding,6000,3,111,1963,750000.0,27-04-2017
Januarvænget 44,Kolding,6000,4,103,1978,1200000.0,26-04-2017
Januarvænget 60,Kolding,6000,4,103,1978,1450000.0,25-04-2017
Dyrehavegårdsvej 7A,Kolding,6000,2,64,1984,1055000.0,24-04-2017
Skolebakken 5B,Kolding,6000,6,240,1971,4500000.0,21-04-2017
"Agtrupvej 25A, 1",Kolding,6000,2,62,1879,705000.0,21-04-2017
Stranden 58,Kolding,6000,9,219,1970,2350000.0,20-04-2017
Ndr. Ringvej 65,Kolding,6000,7,186,1954,1575000.0,20-04-2017
Skolebakken 4,Kolding,6000,5,146,1930,3700000.0,18-04-2017
Januarvænget 20,Kolding,6000,4,102,1978,1325000.0,13-04-2017
Kringsvej 45,Kolding,6000,2,72,1973,800000.0,12-04-2017
Ådalsvænget 1,Kolding,6000,4,128,2016,1995000.0,11-04-2017
Gøhlmannsvej 27,Kolding,6000,4,93,1898,600000.0,10-04-2017
Højbjergvej 29,Kolding,6000,6,137,1970,1895000.0,07-04-2017
Enøvænget 23,Kolding,6000,4,150,2007,1800000.0,07-04-2017
Hammersvej 4,Kolding,6000,6,166,1956,4300000.0,06-04-2017
Hans Becks Vej 9,Kolding,6000,4,142,1965,960000.0,06-04-2017
Eltangvej 18,Kolding,6000,4,100,1948,424000.0,06-04-2017
Sdr. Kongevej 8,Kolding,6000,7,160,1930,2550000.0,06-04-2017
Holbergsvej 15,Kolding,6000,6,142,1924,1450000.0,05-04-2017
"Mazantigade 18, ST. 2",Kolding,6000,3,88,1900,750000.0,05-04-2017
"Akseltorv 8A, 2. TH",Kolding,6000,2,74,1899,8000000.0,04-04-2017
Kærmindevej 12,Kolding,6000,4,122,1971,1750000.0,03-04-2017
Munkevænget 213,Kolding,6000,4,83,1947,950000.0,03-04-2017
H.C. Andersens Vej 3,Kolding,6000,3,95,1959,1540000.0,02-04-2017
Bjergbyvej 25,Kolding,6000,7,164,1965,520000.0,02-04-2017
Svalevej 17,Kolding,6000,4,114,1952,1575000.0,02-04-2017
Grønholtparken 80,Kolding,6000,6,182,1976,2010000.0,01-04-2017
Egernvej 65,Kolding,6000,6,317,1974,3750000.0,31-03-2017
Kringsvej 69,Kolding,6000,4,114,1973,1560000.0,31-03-2017
Bekkasinvej 29,Kolding,6000,4,133,1964,1425000.0,31-03-2017
Delken 19,Kolding,6000,5,119,1971,1635000.0,31-03-2017
Tjørnevænget 22,Kolding,6000,5,164,1967,1010000.0,31-03-2017
Christoffer 2 Vej 50,Kolding,6000,3,74,1949,945000.0,30-03-2017
Højbjergvej 9,Kolding,6000,5,164,2005,2525000.0,29-03-2017
Brændkjærgade 21,Kolding,6000,5,112,1912,480000.0,29-03-2017
Sønderborgvej 20,Kolding,6000,3,76,1954,831000.0,29-03-2017
Mosevej 62,Kolding,6000,4,150,1958,1810000.0,29-03-2017
Troldhedevej 1,Kolding,6000,3,136,1908,1450000.0,29-03-2017
Engen 8,Kolding,6000,4,170,1972,2350000.0,28-03-2017
Stadionvej 76,Kolding,6000,5,107,1927,60000.0,27-03-2017
Vejlevej 90,Kolding,6000,2,55,1827,975000.0,24-03-2017
Januarvænget 83,Kolding,6000,5,177,1976,2710000.0,24-03-2017
Irisvej 3,Kolding,6000,4,113,1937,1845000.0,24-03-2017
Østerbrogade 50,Kolding,6000,5,132,1947,2200000.0,24-03-2017
