street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tyttebærvej 64,Bording,7441,3,50,1974,50000.0,07-04-2017
Klochsvej 33,Bording,7441,5,152,1930,1475000.0,23-03-2017
Platanvej 31,Bording,7441,6,214,1900,1690000.0,09-03-2017
Kærmindevej 10B,Bording,7441,5,138,1979,995000.0,08-03-2017
Sønderborgvej 108,Bording,7441,4,124,1980,1170000.0,03-03-2017
Hestlundvej 6,Bording,7441,6,195,1926,195885.0,20-02-2017
Bredgade 85,Bording,7441,6,131,1942,1075000.0,20-02-2017
Tyttebærvej 76,Bording,7441,4,61,1972,550000.0,27-01-2017
Munklindevej 10,Bording,7441,7,267,2008,7995000.0,24-01-2017
Bredgade 61,Bording,7441,7,149,1926,900000.0,16-01-2017
Roskildevej 19,Bording,7441,7,205,1976,850000.0,09-01-2017
Præstegårdsvej 2,Bording,7441,7,245,1978,1850000.0,22-12-2016
Toften 7,Bording,7441,4,142,1966,1200000.0,20-12-2016
Kaj Munks Vej 9,Bording,7441,6,342,1920,2350000.0,09-12-2016
Hasselvej 25,Bording,7441,4,122,1968,425000.0,07-12-2016
Højgaardsvej 4,Bording,7441,4,133,1972,965000.0,28-11-2016
Svinget 7,Bording,7441,4,90,1962,1140000.0,21-11-2016
Skyggevej 63,Bording,7441,7,219,1931,1900000.0,21-11-2016
Tyttebærvej 92,Bording,7441,3,52,2006,400000.0,16-11-2016
"Bredgade 16, 1. 6",Bording,7441,2,64,1980,550000.0,14-11-2016
Østervang 38,Bording,7441,5,140,1967,885000.0,03-11-2016
Bakken 37,Bording,7441,5,115,1994,1275000.0,03-11-2016
Christianshedevej 47,Bording,7441,7,170,1902,95000.0,02-11-2016
Bredgade 88,Bording,7441,2,65,1985,3350000.0,01-11-2016
Ådalsvænget 6,Bording,7441,7,180,2011,1745000.0,19-10-2016
Vestervang 21,Bording,7441,4,106,1964,249811.0,14-10-2016
Søbjergvej 85,Bording,7441,6,125,1928,825000.0,13-10-2016
Møllebjergvej 5,Bording,7441,8,200,1896,7998000.0,05-10-2016
Østervang 39,Bording,7441,4,122,1966,889000.0,03-10-2016
Ahornvej 13,Bording,7441,7,148,1971,529303.0,17-09-2016
Tyttebærvej 80,Bording,7441,5,133,2017,1672346.0,09-09-2016
Borgergade 38,Bording,7441,3,92,1960,775000.0,08-09-2016
Tyttebærvej 46,Bording,7441,4,67,1978,730000.0,05-09-2016
Borgergade 24,Bording,7441,3,69,1955,400000.0,27-08-2016
Toften 21,Bording,7441,4,141,1972,790000.0,27-08-2016
Toften 33A,Bording,7441,3,79,1987,770000.0,24-08-2016
Borgergade 22,Bording,7441,6,123,1956,1455000.0,12-08-2016
Skyggevej 36,Bording,7441,5,91,1890,1035000.0,08-08-2016
Østervang 47,Bording,7441,4,120,1975,1030000.0,08-08-2016
Vester Moselundvej 6,Bording,7441,4,137,1985,2300000.0,06-08-2016
