street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nordvej 39,Vejers Strand,6853,6,161,1938,1795000.0,24-05-2017
Engesøvej 17,Vejers Strand,6853,4,77,1988,1450000.0,05-05-2017
Kratvej 20,Vejers Strand,6853,5,122,2007,2700000.0,25-04-2017
Jafdalvej 19,Vejers Strand,6853,6,149,1988,2130000.0,06-04-2017
Nordvej 43,Vejers Strand,6853,6,100,1933,1003300.0,02-04-2017
Nordvej 41A,Vejers Strand,6853,5,142,2016,2717488.0,02-04-2017
Nordvej 19,Vejers Strand,6853,6,186,2006,3100000.0,31-03-2017
"Vejers Havvej 68A, 1. TV",Vejers Strand,6853,3,57,1993,840000.0,10-03-2017
Engesøvej 27,Vejers Strand,6853,5,100,1992,1265000.0,10-03-2017
Violvej 12,Vejers Strand,6853,4,56,1962,2475000.0,03-03-2017
Gøgevej 11,Vejers Strand,6853,3,110,1972,1512500.0,02-03-2017
Havstien 14,Vejers Strand,6853,5,90,1967,385000.0,26-02-2017
Gulspurvevej 3,Vejers Strand,6853,5,80,1971,1450000.0,12-02-2017
Risvej 20,Vejers Strand,6853,3,70,1968,837500.0,11-02-2017
Kratvej 3,Vejers Strand,6853,4,123,1988,2000000.0,06-02-2017
Mosevej 4,Vejers Strand,6853,4,129,1967,828750.0,03-02-2017
Kratvej 26,Vejers Strand,6853,3,52,1959,1180000.0,01-02-2017
Uglevej 5,Vejers Strand,6853,5,84,1963,667422.0,18-01-2017
Engesøvej 108,Vejers Strand,6853,4,65,1974,1000000.0,14-01-2017
Vejers Havvej 65,Vejers Strand,6853,4,88,1989,1742500.0,31-12-2016
Mosevej 7,Vejers Strand,6853,4,73,1937,1041153.0,23-12-2016
Engesøvej 90,Vejers Strand,6853,4,125,2010,2550000.0,19-12-2016
Vejers Havvej 75B,Vejers Strand,6853,4,77,1974,786250.0,15-12-2016
Bjærgevej 11,Vejers Strand,6853,5,147,2004,138375.0,13-12-2016
Engesøvej 117,Vejers Strand,6853,4,85,1977,500000.0,07-12-2016
Tyttebærvej 15,Vejers Strand,6853,6,181,1992,2000000.0,18-10-2016
Aavej 19,Vejers Strand,6853,4,107,2003,2065000.0,13-10-2016
Mågevej 11,Vejers Strand,6853,6,82,1922,1225000.0,07-10-2016
"Mågevej 8G, ST",Vejers Strand,6853,3,59,1937,525000.0,01-10-2016
Snogevej 20,Vejers Strand,6853,3,78,1986,1580000.0,28-09-2016
Risvej 17,Vejers Strand,6853,3,35,1940,700000.0,23-09-2016
Kratvej 16,Vejers Strand,6853,6,79,1954,1957500.0,21-09-2016
Torskevej 4,Vejers Strand,6853,6,137,2008,2812500.0,19-09-2016
Tyttebærvej 16,Vejers Strand,6853,8,223,1993,2365000.0,11-09-2016
Nordvej 11. 2,Vejers Strand,6853,4,62,1992,1017500.0,09-09-2016
Spættevej 5,Vejers Strand,6853,4,106,1967,1665000.0,31-08-2016
Ørnevej 10,Vejers Strand,6853,4,55,1970,875000.0,30-08-2016
Fugltoft 18,Vejers Strand,6853,5,96,1988,1000000.0,24-08-2016
Vejers Havvej 21,Vejers Strand,6853,4,78,1975,700000.0,22-08-2016
Risvej 31,Vejers Strand,6853,4,76,1965,625000.0,18-08-2016
Nordvej 11. 22,Vejers Strand,6853,3,80,1994,1085000.0,30-07-2016
Spættevej 1B,Vejers Strand,6853,6,115,1966,1400000.0,24-07-2016
Rådyrvej 15,Vejers Strand,6853,4,146,1991,1625000.0,19-07-2016
"Mågevej 8E, 1. TH",Vejers Strand,6853,3,47,1937,450000.0,02-07-2016
Mosevej 1,Vejers Strand,6853,5,87,1952,1340000.0,02-07-2016
Vejers Sydstrand 1. 10,Vejers Strand,6853,2,28,1961,500000.0,27-06-2016
Mågevej 6,Vejers Strand,6853,3,72,1959,730000.0,24-06-2016
Vejers Sydstrand 12,Vejers Strand,6853,4,82,1994,1520000.0,19-06-2016
Rylevej 30,Vejers Strand,6853,3,70,1953,1100000.0,14-06-2016
Nordvej 63A,Vejers Strand,6853,4,85,1996,1326258.0,13-06-2016
Kræmmervej 43,Vejers Strand,6853,4,103,2017,835000.0,05-06-2016
Jafdalvej 37,Vejers Strand,6853,5,163,1992,980000.0,03-06-2016
Gulspurvevej 13,Vejers Strand,6853,4,92,1985,1300000.0,30-05-2016
Nålevej 2,Vejers Strand,6853,3,136,2009,2100000.0,25-05-2016
Uglevej 2,Vejers Strand,6853,4,65,1939,675000.0,24-05-2016
Vejers Sydstrand 10,Vejers Strand,6853,5,82,1986,900000.0,17-05-2016
Engesøvej 22,Vejers Strand,6853,4,58,1988,1165000.0,14-05-2016
Bjærgevej 8,Vejers Strand,6853,5,65,1931,1800000.0,12-05-2016
Fugltoft 15,Vejers Strand,6853,5,96,1988,1100000.0,28-04-2016
Vejers Havvej 3,Vejers Strand,6853,6,63,1964,800000.0,27-04-2016
Engesøvej 107,Vejers Strand,6853,4,86,1974,1275000.0,24-04-2016
Uglevej 15,Vejers Strand,6853,4,58,1935,700000.0,24-04-2016
Rylevej 22,Vejers Strand,6853,3,46,1950,665000.0,22-04-2016
Ørnevej 31,Vejers Strand,6853,4,61,1968,960000.0,20-04-2016
Torskevej 1,Vejers Strand,6853,3,88,1973,1350000.0,20-04-2016
Spættevej 2,Vejers Strand,6853,4,73,1982,1275000.0,15-04-2016
Spættevej 6,Vejers Strand,6853,3,60,1960,905000.0,15-04-2016
Uglevej 1,Vejers Strand,6853,4,82,2008,1425000.0,06-04-2016
Vibevej 3,Vejers Strand,6853,4,46,1950,324166.0,22-03-2016
