street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sakskøbingvej 5,Nysted,4880,3,110,1943,273416.0,09-05-2017
Birkely 87,Nysted,4880,4,67,1976,977500.0,08-05-2017
Skansevej 25,Nysted,4880,3,39,1973,315000.0,21-04-2017
Vantorevej 90,Nysted,4880,4,90,1904,100000.0,21-03-2017
Solgårdsvej 8,Nysted,4880,4,155,1900,810000.0,21-03-2017
Kirkestien 2C,Nysted,4880,4,106,1979,235000.0,18-03-2017
Nysted Skov 3,Nysted,4880,3,125,1912,325000.0,16-03-2017
Birkely 30,Nysted,4880,12,51,1977,490000.0,07-03-2017
Kløverrevle 20,Nysted,4880,3,67,1982,132477.0,01-03-2017
Birkely 82,Nysted,4880,4,70,1979,485000.0,23-02-2017
Strandhus Alleen 22,Nysted,4880,4,105,1827,1000000.0,21-02-2017
Solgårdsvej 12,Nysted,4880,4,98,1913,75000.0,21-02-2017
Sakskøbingvej 32,Nysted,4880,3,150,1969,210000.0,14-02-2017
Havnegade 6,Nysted,4880,2,87,1957,450000.0,13-02-2017
Adelgade 7,Nysted,4880,4,97,1900,195000.0,01-02-2017
Vantorevej 107,Nysted,4880,4,84,1880,75000.0,01-02-2017
Sakskøbingvej 45,Nysted,4880,8,198,1944,495000.0,31-01-2017
Tågense Engvej 4,Nysted,4880,4,92,1842,100000.0,24-01-2017
"Ny Østergade 6, ST. TH",Nysted,4880,2,71,1847,4600000.0,12-01-2017
Østergade 15,Nysted,4880,8,225,1855,200000.0,12-01-2017
Strandvejen 55,Nysted,4880,3,82,1856,286000.0,10-01-2017
Adelgade 77,Nysted,4880,4,137,1925,800000.0,19-12-2016
Sdr Kongemarksvej 3,Nysted,4880,6,200,1965,756500.0,15-12-2016
Gartnerparken 58,Nysted,4880,2,60,1976,275000.0,09-12-2016
Skovstræde 19,Nysted,4880,6,262,1908,345000.0,01-12-2016
Østersvej 4,Nysted,4880,5,115,2007,1600000.0,01-12-2016
Brydebjergvej 5,Nysted,4880,5,137,1962,655000.0,30-11-2016
Vognmandsmarken 18,Nysted,4880,4,204,1972,750000.0,30-11-2016
Birkely 59,Nysted,4880,4,69,1980,715000.0,28-11-2016
Gartnerparken 50,Nysted,4880,2,60,1975,300000.0,23-11-2016
Adelgade 98A,Nysted,4880,3,73,1840,450000.0,22-11-2016
Billevej 2A,Nysted,4880,5,196,1880,50000.0,13-11-2016
