street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Schleppegrellsgade 10, ST. TV",København N,2200,4,92,1892,4395000.0,24-05-2017
"Blågårdsgade 26, 3. 23",København N,2200,1,59,1972,1160000.0,23-05-2017
"Sortedam Dossering 41D, 4. TV",København N,2200,2,60,1963,2000000.0,22-05-2017
"Gormsgade 6, 1. 6",København N,2200,3,86,1965,1357000.0,19-05-2017
"Egegade 10, 5. TV",København N,2200,2,52,1893,1318000.0,17-05-2017
"Rådmandsgade 40B, 4. TH",København N,2200,2,54,1899,1825000.0,17-05-2017
"Bjelkes Allé 37, 1",København N,2200,6,164,1884,2380000.0,09-05-2017
"Sandbjerggade 54, 2. TH",København N,2200,2,44,1935,1725000.0,07-05-2017
"Rådmandsgade 40C, 1. 83",København N,2200,1,44,1967,561000.0,05-05-2017
"Poppelgade 1, 1. TH",København N,2200,2,45,1886,1860000.0,04-05-2017
"Baldersgade 39, 1. TH",København N,2200,4,90,1906,3900000.0,03-05-2017
"Birkegade 15, 3. TH",København N,2200,2,52,1892,1437500.0,03-05-2017
"Vølundsgade 22, 4. TV",København N,2200,2,58,1907,1900000.0,02-05-2017
"Krogerupgade 51, 2. TH",København N,2200,2,53,1935,1046532.0,01-05-2017
"Sigynsgade 44, ST. TV",København N,2200,1,60,1991,892500.0,01-05-2017
"Tagensvej 56, 3. TH",København N,2200,3,68,1933,1440000.0,27-04-2017
"Kronborggade 8, 2. TH",København N,2200,3,70,1899,3500000.0,27-04-2017
"Hamletsgade 8, 3. 119",København N,2200,2,65,1975,1935000.0,26-04-2017
"Møllegade 34, 4. TV",København N,2200,3,79,1901,1700000.0,26-04-2017
"Hamletsgade 30, ST. TV",København N,2200,3,96,1938,2100000.0,25-04-2017
"Heimdalsgade 42, 2. 21",København N,2200,1,50,1975,1365000.0,25-04-2017
"Peblinge Dossering 20, 1. TH",København N,2200,3,71,1886,1657500.0,25-04-2017
"Griffenfeldsgade 43, 3",København N,2200,3,116,1880,3710000.0,23-04-2017
"Lundtoftegade 84, 4. TH",København N,2200,3,86,1907,3250000.0,23-04-2017
"Peter Fabers Gade 36, 5. TV",København N,2200,2,42,1883,900000.0,23-04-2017
"Heimdalsgade 42, 3. 30",København N,2200,1,48,1975,605000.0,21-04-2017
"Uffesgade 10, ST. TH",København N,2200,2,53,1901,1875000.0,21-04-2017
"Rådmandsgade 40C, 4. 127",København N,2200,3,70,1967,1207000.0,21-04-2017
"Egegade 2, 2. TH",København N,2200,3,78,1884,257500.0,20-04-2017
"Rådmandsgade 40C, ST. 80",København N,2200,3,74,1967,2350000.0,19-04-2017
"Heimdalsgade 37A, 2. TH",København N,2200,2,93,1925,1325000.0,18-04-2017
"Bregnerødgade 19, 3. TV",København N,2200,3,70,1930,2995000.0,17-04-2017
"Farumgade 11, 4. TV",København N,2200,2,56,1915,1200000.0,16-04-2017
"Sorgenfrigade 9, 2. TV",København N,2200,2,63,1932,2345000.0,13-04-2017
"Møllegade 34, 1. TV",København N,2200,3,79,1901,2600000.0,13-04-2017
"Hamletsgade 26, 1. TH",København N,2200,2,55,1938,1700000.0,12-04-2017
"Peblinge Dossering 44, 3. TV",København N,2200,5,120,1862,6000000.0,12-04-2017
"Ahornsgade 23, ST. TV",København N,2200,2,48,1889,2498000.0,09-04-2017
"Fredensborggade 10, ST. TH",København N,2200,2,56,1897,1850000.0,08-04-2017
"Peter Fabers Gade 28, ST. TH",København N,2200,4,90,1896,3800000.0,07-04-2017
"Sorgenfrigade 4, 2. TH",København N,2200,2,62,1933,1500000.0,07-04-2017
"Ahornsgade 23, 4. TV",København N,2200,2,48,1889,2650000.0,06-04-2017
"Heimdalsgade 42, 5. 59",København N,2200,1,48,1975,1495000.0,05-04-2017
"Dagmarsgade 34, 2. 21",København N,2200,1,32,1974,1150000.0,05-04-2017
"Blågårdsgade 24, 4. TV",København N,2200,3,88,1872,1997500.0,04-04-2017
"Birkegade 15, 4. TH",København N,2200,2,52,1892,1105000.0,04-04-2017
"Schleppegrellsgade 7, 3. TH",København N,2200,4,90,1892,2150000.0,04-04-2017
"Tagensvej 57, 1. TV",København N,2200,3,70,1933,2695000.0,04-04-2017
"Julius Bloms Gade 25, 1. TV",København N,2200,2,59,1934,2300000.0,02-04-2017
"Peter Fabers Gade 41, 1. TH",København N,2200,2,50,1895,2295000.0,02-04-2017
"Sandbjerggade 52, 4. TH",København N,2200,2,53,1935,1850000.0,31-03-2017
"Dagmarsgade 19, 2. 312",København N,2200,2,59,1974,1104000.0,31-03-2017
"Ahornsgade 23, ST. TH",København N,2200,2,49,1889,2350000.0,31-03-2017
