street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Jystrup Leragervej 9,Jystrup Midtsj,4174,6,174,1969,2075000.0,11-05-2017
Valsømaglevej 112,Jystrup Midtsj,4174,6,167,1900,730000.0,20-04-2017
Jystrup Bygade 22,Jystrup Midtsj,4174,4,158,1850,781000.0,17-03-2017
Skjoldenæsvej 22,Jystrup Midtsj,4174,3,85,1959,1595000.0,08-03-2017
Jystrup Leragervej 11,Jystrup Midtsj,4174,5,121,1965,1615000.0,23-02-2017
Egemosevej 26,Jystrup Midtsj,4174,9,206,1962,2420000.0,20-02-2017
Avnsbjergvej 14,Jystrup Midtsj,4174,5,110,1953,1400000.0,14-02-2017
Ålbækvej 11,Jystrup Midtsj,4174,4,137,1920,1425000.0,22-12-2016
Egemosevej 16,Jystrup Midtsj,4174,4,114,1907,1545000.0,21-12-2016
Roskildevej 603,Jystrup Midtsj,4174,3,128,1890,2300000.0,16-12-2016
Skjoldenæsvej 4,Jystrup Midtsj,4174,3,89,1961,600000.0,28-11-2016
Nyvej 13,Jystrup Midtsj,4174,6,141,1955,1695000.0,21-11-2016
Bymarken 10,Jystrup Midtsj,4174,4,108,2009,1650000.0,21-11-2016
Slettebjergvej 9,Jystrup Midtsj,4174,3,150,2012,2375000.0,15-10-2016
Langbrinken 11,Jystrup Midtsj,4174,4,96,1968,872000.0,11-10-2016
"Nebsmøllevej 105, 1. TV",Jystrup Midtsj,4174,4,105,1932,1230000.0,04-10-2016
Svalmstrupvej 19,Jystrup Midtsj,4174,8,164,1928,800000.0,06-09-2016
Avnsbjergvej 54,Jystrup Midtsj,4174,3,99,1963,600000.0,09-08-2016
Lundsgård Bakke 1,Jystrup Midtsj,4174,4,108,2010,1900000.0,09-06-2016
Jungsøvej 16,Jystrup Midtsj,4174,3,39,1960,450000.0,17-05-2016
Egemosevej 45,Jystrup Midtsj,4174,4,119,1977,1100000.0,13-05-2016
Ålbækvej 26,Jystrup Midtsj,4174,4,162,1912,3995000.0,11-05-2016
Enghusene 2,Jystrup Midtsj,4174,4,139,2000,2160000.0,27-04-2016
Høedvej 59,Jystrup Midtsj,4174,8,211,1852,302400.0,17-03-2016
Høedvej 63,Jystrup Midtsj,4174,5,210,1870,3300000.0,25-01-2016
Hovmarksbakken 5,Jystrup Midtsj,4174,5,138,1968,150000.0,19-01-2016
Møllebjergvej 36,Jystrup Midtsj,4174,5,105,1890,16000000.0,04-01-2016
Jungsøvej 14,Jystrup Midtsj,4174,7,142,1959,1925175.0,20-11-2015
Lundsgård Bakke 13,Jystrup Midtsj,4174,4,171,2013,2995000.0,19-11-2015
Oldenvej 23,Jystrup Midtsj,4174,4,105,1877,3850000.0,16-11-2015
Slettebjergvej 49,Jystrup Midtsj,4174,5,141,1962,1075000.0,28-10-2015
Bymarken 6,Jystrup Midtsj,4174,3,90,2009,1375000.0,07-10-2015
Høedvej 31,Jystrup Midtsj,4174,5,136,1852,2110000.0,23-09-2015
Knud Lavardsvej 100,Jystrup Midtsj,4174,8,278,1830,3100000.0,16-09-2015
Ellebæksvej 1,Jystrup Midtsj,4174,5,153,1965,1700000.0,31-08-2015
Skjoldenæsvej 3,Jystrup Midtsj,4174,7,254,1892,1700000.0,07-08-2015
Skjoldenæsvej 30,Jystrup Midtsj,4174,5,121,1950,2830000.0,24-07-2015
Ålbæk Huse 49,Jystrup Midtsj,4174,6,193,2016,906500.0,10-07-2015
