street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Branderup Bygade 24,Branderup J,6535,3,105,1877,345000.0,26-04-2017
Friskjærvej 10,Branderup J,6535,7,243,1875,660052.0,03-04-2017
Branderup Bygade 7,Branderup J,6535,8,291,1908,384236.0,15-02-2017
Bovlund Bjergvej 24,Branderup J,6535,3,106,1961,400000.0,26-01-2017
Roostvej 11,Branderup J,6535,7,218,1677,8837000.0,08-12-2016
Bovlund Bygade 14,Branderup J,6535,4,148,1870,265000.0,20-11-2016
Granvænget 12,Branderup J,6535,5,140,1980,286500.0,20-09-2016
Bovlund Bjergvej 7,Branderup J,6535,5,208,1875,40000.0,17-09-2016
Branderup Kådner 5,Branderup J,6535,3,127,1897,60000.0,05-09-2016
Branderup Kådner 3,Branderup J,6535,5,159,1876,60000.0,05-09-2016
Roostvej 17,Branderup J,6535,7,156,1936,1300000.0,15-07-2016
Roostvej 21,Branderup J,6535,5,161,1935,4632500.0,10-07-2016
Branderup Kådner 12,Branderup J,6535,3,89,1740,280000.0,05-07-2016
Branderup Kådner 10,Branderup J,6535,7,212,1877,900000.0,27-05-2016
Tohedevej 8,Branderup J,6535,9,325,1906,16600000.0,01-04-2016
Tingvej 4,Branderup J,6535,3,89,1900,110000.0,08-02-2016
Løgumklostervej 4,Branderup J,6535,7,169,1924,795000.0,02-02-2016
Tingvej 29,Branderup J,6535,5,166,1850,5737500.0,27-01-2016
Fyrvænget 5,Branderup J,6535,4,123,1968,560000.0,20-12-2015
Tingvej 2,Branderup J,6535,7,234,1884,1199000.0,18-11-2015
Bålstedvej 2,Branderup J,6535,4,128,1800,44955000.0,09-11-2015
Bovlund Bjergvej 27,Branderup J,6535,6,217,1877,44955000.0,09-11-2015
Sandbjergvej 28,Branderup J,6535,4,153,1966,590000.0,18-09-2015
Tingvej 6,Branderup J,6535,3,119,1935,100000.0,10-09-2015
Branderup Bygade 20,Branderup J,6535,5,169,1923,80000.0,28-08-2015
Friskjærvej 9,Branderup J,6535,4,122,1943,380000.0,04-08-2015
Branderup Kirkevej 2A,Branderup J,6535,5,120,1908,379500.0,01-04-2015
Branderup Mark 13,Branderup J,6535,5,119,1900,1402500.0,16-01-2015
Tingvej 33,Branderup J,6535,3,120,1877,570000.0,02-12-2014
Tohedevej 1,Branderup J,6535,12,380,1929,24620000.0,29-09-2014
Løgumklostervej 3,Branderup J,6535,5,131,1950,525000.0,23-07-2014
Løgumklostervej 7,Branderup J,6535,4,124,1931,197000.0,16-06-2014
Bovlund Bjergvej 12,Branderup J,6535,3,144,1878,80000.0,07-04-2014
Sandbjergvej 19,Branderup J,6535,5,156,1884,2195000.0,12-03-2014
Smedegade 26A,Branderup J,6535,3,110,1986,802500.0,30-12-2013
Tingvej 10,Branderup J,6535,5,160,1925,230000.0,20-12-2013
Rundbjergvej 7,Branderup J,6535,4,145,1936,574325.0,11-12-2013
Bovlund Bjergvej 33,Branderup J,6535,7,200,1867,300780.0,18-11-2013
Smedegade 31,Branderup J,6535,3,135,1930,450000.0,16-05-2013
Fyrvænget 1,Branderup J,6535,4,154,1967,120000.0,04-04-2013
Sandbjergvej 10,Branderup J,6535,4,106,1937,510000.0,29-03-2013
Bålsted Mosevej 9,Branderup J,6535,5,170,1960,3743250.0,05-03-2013
Rundbjergvej 2,Branderup J,6535,11,330,1977,9175000.0,25-10-2012
Smedegade 23,Branderup J,6535,5,127,1860,400000.0,21-08-2012
Branderupvej 55,Branderup J,6535,4,136,1937,300000.0,10-07-2012
Sandbjergvej 21,Branderup J,6535,3,149,1935,995000.0,17-03-2012
Smedegade 26,Branderup J,6535,5,130,1937,662500.0,21-12-2011
Løgumklostervej 17,Branderup J,6535,5,122,1942,1075000.0,30-06-2011
Fyrvænget 3,Branderup J,6535,4,120,1967,440000.0,27-05-2011
Roostvej 3A,Branderup J,6535,5,156,1977,300000.0,06-05-2011
Branderupvej 43,Branderup J,6535,9,253,1911,950000.0,21-07-2010
Branderup Kådner 8,Branderup J,6535,5,167,2012,50000.0,05-07-2010
Sletvej 5,Branderup J,6535,5,118,1660,351373.0,15-06-2010
Branderup Mark 4,Branderup J,6535,6,127,1856,490000.0,09-04-2010
Bovlund Bjergvej 8,Branderup J,6535,12,386,1891,500000.0,18-03-2010
