street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Mustedvej 160,Jerslev J,9740,5,150,1900,910000.0,24-04-2017
Anlægsvej 34,Jerslev J,9740,3,158,1967,365000.0,09-03-2017
Klæstrupvej 67,Jerslev J,9740,3,105,1945,285000.0,06-03-2017
Svennumvej 70,Jerslev J,9740,7,208,1939,678850.0,02-03-2017
Skansen 3,Jerslev J,9740,4,116,1972,510000.0,02-03-2017
Krattetvej 87,Jerslev J,9740,5,137,1975,1650000.0,28-01-2017
Samsøgade 13,Jerslev J,9740,3,115,1969,480000.0,25-01-2017
Dybvadvej 172,Jerslev J,9740,3,89,1900,75000.0,06-01-2017
Tårsvej 33,Jerslev J,9740,4,94,1930,350000.0,06-12-2016
Flyvbjergvej 100,Jerslev J,9740,6,250,1902,100000.0,01-12-2016
Øster Linderupvej 170,Jerslev J,9740,5,129,1904,800000.0,09-11-2016
"Voldgade 4, 1",Jerslev J,9740,3,80,1845,765000.0,01-11-2016
Sterupvej 27,Jerslev J,9740,7,158,1931,1395000.0,31-10-2016
Palægade 17,Jerslev J,9740,7,131,1928,150000.0,15-10-2016
Mimosevej 7,Jerslev J,9740,3,106,1987,550000.0,12-10-2016
Løthvej 82,Jerslev J,9740,4,149,1926,107000.0,27-09-2016
Serritslevvej 324,Jerslev J,9740,5,198,1895,739420.0,20-09-2016
Klæstrupvej 53,Jerslev J,9740,3,121,1956,1100000.0,14-09-2016
Egebakvej 119,Jerslev J,9740,8,300,1976,1191120.0,29-08-2016
Meldkærvej 70,Jerslev J,9740,4,128,1895,1300000.0,20-08-2016
Hellumvej 60,Jerslev J,9740,6,225,1887,5269500.0,16-08-2016
Sdr Ringgade 50,Jerslev J,9740,6,118,1953,315000.0,13-08-2016
Livøgade 10,Jerslev J,9740,5,167,1977,620500.0,08-08-2016
Mylundvej 209,Jerslev J,9740,5,145,1900,235000.0,30-06-2016
Anne-Marievej 1,Jerslev J,9740,6,214,1915,589498.0,24-06-2016
Sterup Hedevej 70,Jerslev J,9740,9,339,1935,2300000.0,17-06-2016
Hausagervej 9,Jerslev J,9740,4,163,1870,1520000.0,08-06-2016
Rugvangen 6,Jerslev J,9740,5,182,1986,850000.0,30-05-2016
Valmuevej 8,Jerslev J,9740,3,120,1975,450000.0,09-05-2016
Ingridvej 10,Jerslev J,9740,7,217,1969,585000.0,06-05-2016
Jerslevvej 475,Jerslev J,9740,4,103,1885,306000.0,28-04-2016
Fanøgade 27,Jerslev J,9740,4,185,1877,200000.0,20-04-2016
Kræmmergårdsvej 14,Jerslev J,9740,6,275,2000,100000.0,20-04-2016
Præstelunden 10,Jerslev J,9740,4,119,1961,650000.0,14-04-2016
Baunevej 9,Jerslev J,9740,4,115,1974,645000.0,23-03-2016
Gl Klæstrupvej 41,Jerslev J,9740,3,90,1877,75000.0,07-03-2016
Klerkegade 7,Jerslev J,9740,6,112,1971,650000.0,04-03-2016
Klerkegade 5,Jerslev J,9740,6,148,1967,835000.0,29-02-2016
Hellumvej 131,Jerslev J,9740,5,133,1966,665000.0,06-02-2016
Birkmosevej 278,Jerslev J,9740,7,185,1934,1950000.0,20-01-2016
Bakkevej 9,Jerslev J,9740,7,134,1890,537000.0,10-01-2016
Margrethevej 1,Jerslev J,9740,3,69,1910,100000.0,04-01-2016
"Borgergade 22, ST. TH",Jerslev J,9740,9,244,1920,700000.0,21-12-2015
Munkegade 5,Jerslev J,9740,4,141,1967,400000.0,08-12-2015
Agnetevej 7,Jerslev J,9740,6,239,1919,150000.0,07-12-2015
Fæholtvej 3,Jerslev J,9740,3,80,1963,193832.0,02-12-2015
Præstelunden 19,Jerslev J,9740,3,144,1967,1060000.0,24-11-2015
Baunevej 6,Jerslev J,9740,4,133,1976,930000.0,13-11-2015
Engbovej 39,Jerslev J,9740,6,142,1916,1325000.0,09-11-2015
Meldkærvej 41,Jerslev J,9740,3,80,1897,225000.0,03-11-2015
Rosavej 8,Jerslev J,9740,4,106,1965,375000.0,30-10-2015
Liljevej 24,Jerslev J,9740,2,80,1955,120000.0,29-10-2015
Ærøgade 32,Jerslev J,9740,6,260,1970,1247500.0,25-10-2015
Palægade 41,Jerslev J,9740,3,98,1961,387500.0,25-10-2015
"Palægade 9, 1",Jerslev J,9740,5,111,1900,325000.0,08-10-2015
Svennumvej 39,Jerslev J,9740,6,147,1900,1325000.0,28-09-2015
Voldgade 1,Jerslev J,9740,4,130,1906,106000.0,11-09-2015
Borgergade 53,Jerslev J,9740,4,155,1957,832400.0,08-09-2015
Enghavevej 3,Jerslev J,9740,4,117,1964,550000.0,31-08-2015
Baunevej 3,Jerslev J,9740,5,190,1974,1025000.0,20-08-2015
Egelundsvej 9,Jerslev J,9740,7,244,1936,360580.0,11-08-2015
Klæstrupvej 84,Jerslev J,9740,6,226,1850,635000.0,21-07-2015
Boulevarden 7A,Jerslev J,9740,3,88,1924,50000.0,17-07-2015
Risholmvej 159,Jerslev J,9740,6,171,1920,756054.0,05-07-2015
Rosavej 7,Jerslev J,9740,6,199,1954,200000.0,29-06-2015
Bodilvej 1,Jerslev J,9740,5,165,1938,1050000.0,18-06-2015
Birkagervej 7,Jerslev J,9740,7,205,1973,525000.0,18-06-2015
Pølundvej 63,Jerslev J,9740,5,247,1950,1420000.0,20-05-2015
Sterupvej 48,Jerslev J,9740,3,118,1943,707891.0,09-05-2015
Mylundvej 13,Jerslev J,9740,4,82,1888,110000.0,08-05-2015
Fanøgade 22,Jerslev J,9740,3,96,1960,670000.0,05-05-2015
Klæstrupvej 77,Jerslev J,9740,3,88,1960,360000.0,30-04-2015
Agnetevej 8,Jerslev J,9740,6,180,1939,32001.0,20-04-2015
Livøgade 9,Jerslev J,9740,4,124,1981,895000.0,30-03-2015
Bogøgade 1,Jerslev J,9740,3,85,1965,395000.0,19-03-2015
