street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tunnelvej 10,Bolderslev,6392,4,103,1955,150000.0,24-04-2017
Østergade 13,Bolderslev,6392,7,197,1911,83500.0,13-04-2017
Perbølvej 25,Bolderslev,6392,6,162,1952,900000.0,07-02-2017
Perbølvej 2,Bolderslev,6392,4,147,1900,140000.0,21-12-2016
Bolderslev Nørregade 20,Bolderslev,6392,5,134,1942,397303.0,21-11-2016
Vollerupvej 35,Bolderslev,6392,2,135,1890,280000.0,19-10-2016
Smedefod 12,Bolderslev,6392,4,120,1971,329616.0,19-10-2016
Myrkærvej 14,Bolderslev,6392,6,155,1970,525000.0,18-10-2016
Myrkærvej 35,Bolderslev,6392,3,99,1973,495000.0,05-10-2016
Myrkærvej 8,Bolderslev,6392,4,160,1969,650000.0,03-10-2016
Vestergade 16,Bolderslev,6392,4,119,1956,675000.0,03-10-2016
Smedagervej 45,Bolderslev,6392,5,195,1734,595000.0,21-09-2016
Urnehovedvej 85,Bolderslev,6392,5,150,1980,340645.0,29-08-2016
Stadionvej 5,Bolderslev,6392,4,163,1976,250000.0,29-08-2016
Bag Volden 28,Bolderslev,6392,5,136,1976,200000.0,05-08-2016
Ingebølvej 53,Bolderslev,6392,6,161,1955,940000.0,15-07-2016
Skansevej 3,Bolderslev,6392,4,108,1972,200000.0,30-05-2016
Vollerup Søndermark 9,Bolderslev,6392,5,140,1962,620000.0,03-05-2016
Vollerup Byvej 18,Bolderslev,6392,8,200,1890,205000.0,21-04-2016
Urnehovedvej 14,Bolderslev,6392,4,127,1977,230000.0,15-04-2016
Myrkærvej 31,Bolderslev,6392,4,89,1970,200000.0,23-03-2016
Bolderslev Nørregade 14,Bolderslev,6392,4,118,1977,550000.0,16-03-2016
Vollerup Nørrevej 7,Bolderslev,6392,6,187,1954,350000.0,26-02-2016
Ingebølvej 15,Bolderslev,6392,7,175,1935,10980000.0,24-02-2016
Myrkærvej 10,Bolderslev,6392,4,106,1969,270000.0,15-02-2016
Smedefod 51,Bolderslev,6392,10,251,1848,510056.0,05-01-2016
Gåskær Byvej 9,Bolderslev,6392,7,213,2009,1700000.0,30-12-2015
Toften 5,Bolderslev,6392,5,132,1971,947000.0,17-12-2015
Jernbanesvinget 7,Bolderslev,6392,6,333,1925,450000.0,17-12-2015
Søndergade 24,Bolderslev,6392,4,160,2002,1375000.0,10-12-2015
Smedagervej 39,Bolderslev,6392,5,177,2003,58000.0,15-07-2015
Bjolderupvej 32,Bolderslev,6392,7,272,1912,500000.0,15-07-2015
Urnehovedvej 115,Bolderslev,6392,4,116,1979,760000.0,14-07-2015
