street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Snerlevej 10,Nordborg,6430,4,126,1976,415233.0,24-11-2016
Stevning Gade 2B,Nordborg,6430,4,158,1986,1155000.0,22-11-2016
Havnbjergvej 21,Nordborg,6430,4,155,1925,11100000.0,14-11-2016
Møllegade 55,Nordborg,6430,3,78,1981,250000.0,08-11-2016
Vesterled 48,Nordborg,6430,5,142,2009,1500000.0,04-11-2016
Blåmejsevej 5,Nordborg,6430,4,94,1961,425000.0,04-11-2016
Sildestien 15,Nordborg,6430,4,73,1972,425000.0,04-11-2016
Lindegårdsvej 1,Nordborg,6430,6,195,1974,910000.0,01-11-2016
Møllehaven 4,Nordborg,6430,4,136,1974,575000.0,31-10-2016
Stevning Gade 21,Nordborg,6430,5,165,1918,345000.0,31-10-2016
Søstjerneparken 22,Nordborg,6430,4,79,2008,950000.0,26-10-2016
Købingsmark Strand 1,Nordborg,6430,3,53,1976,374000.0,24-10-2016
Skovtoften 7,Nordborg,6430,5,137,1983,312079.0,17-10-2016
Nygade 10,Nordborg,6430,3,95,1962,421250.0,10-10-2016
Færgevej 24,Nordborg,6430,6,226,1870,1025000.0,09-10-2016
Hesselhøjvej 18,Nordborg,6430,5,133,1974,700000.0,07-10-2016
Firhøjvej 1,Nordborg,6430,5,175,1897,187500.0,03-10-2016
Bakken 28,Nordborg,6430,3,125,1964,240000.0,03-10-2016
"Storegade 33, 1",Nordborg,6430,2,108,1905,410000.0,30-09-2016
Tingstedvej 3,Nordborg,6430,7,246,1875,392400.0,26-09-2016
Damager 25,Nordborg,6430,4,95,1961,260000.0,17-09-2016
"Storegade 7, 1",Nordborg,6430,5,137,1900,300000.0,17-09-2016
Mads Clausens Vej 1,Nordborg,6430,5,230,1971,425000.0,16-09-2016
Voldstedvej 1,Nordborg,6430,6,250,1746,1795000.0,16-09-2016
Overhaven 20,Nordborg,6430,4,124,1980,660000.0,14-09-2016
Bækgade 7,Nordborg,6430,4,103,1875,165000.0,07-09-2016
Hvedemarken 8,Nordborg,6430,5,114,1964,440000.0,02-09-2016
Rugløkke 20,Nordborg,6430,2,78,1962,110000.0,02-09-2016
Laksestien 2,Nordborg,6430,3,69,1969,505000.0,25-08-2016
Agertoften 5,Nordborg,6430,5,124,1967,569000.0,22-08-2016
Skomagergade 6,Nordborg,6430,4,77,1775,130000.0,19-08-2016
Tyttebærvej 9,Nordborg,6430,5,137,1972,490000.0,18-08-2016
Oldenorvej 3,Nordborg,6430,3,145,1962,925000.0,16-08-2016
Ulbjerggade 17,Nordborg,6430,4,132,1875,125000.0,10-08-2016
Nedervej 10,Nordborg,6430,7,172,1870,713000.0,03-08-2016
Præstevænget 46,Nordborg,6430,3,97,1960,295000.0,25-07-2016
Hellesøvej 24,Nordborg,6430,4,124,1875,1056500.0,22-07-2016
Dyndved Gade 20,Nordborg,6430,4,158,1803,400000.0,18-07-2016
Sebbelundvej 21,Nordborg,6430,4,124,1906,295000.0,13-07-2016
Skovvej 23,Nordborg,6430,5,121,1901,280000.0,28-06-2016
Holmvej 34,Nordborg,6430,3,75,1779,500000.0,27-06-2016
Gammel Guderup 20,Nordborg,6430,4,108,1800,60000.0,21-06-2016
Spangsmosevej 11,Nordborg,6430,2,100,1900,340000.0,21-06-2016
Præstevænget 4,Nordborg,6430,6,198,1958,1250000.0,17-06-2016
Møllegade 43,Nordborg,6430,4,107,1962,215000.0,08-06-2016
Møllebakken 39,Nordborg,6430,5,129,1970,795000.0,07-06-2016
Brushøjvej 21A,Nordborg,6430,4,80,1925,520000.0,06-06-2016
Maihaven 4,Nordborg,6430,3,158,1987,1225000.0,31-05-2016
Stevning Gade 17,Nordborg,6430,7,297,1856,9742000.0,24-05-2016
Skovhaven 8,Nordborg,6430,5,158,1977,1000000.0,24-05-2016
Søtoften 2,Nordborg,6430,7,210,1964,652750.0,23-05-2016
Parkvej 8,Nordborg,6430,3,85,1966,242000.0,12-05-2016
Tingholm 44,Nordborg,6430,4,175,2017,155000.0,10-05-2016
Bellisvej 3,Nordborg,6430,6,135,1970,675000.0,04-05-2016
Espehøjvej 15,Nordborg,6430,6,272,1912,9900000.0,04-05-2016
Midthaven 5,Nordborg,6430,5,142,1986,1250000.0,03-05-2016
Vestermarken 42,Nordborg,6430,5,147,1965,350000.0,03-05-2016
Sjellerup Markvej 9,Nordborg,6430,5,202,1936,1100000.0,03-05-2016
Vandstedet 7,Nordborg,6430,4,81,1999,995000.0,26-04-2016
Makrelvej 10,Nordborg,6430,4,83,1973,700000.0,21-04-2016
Sprogøvej 12,Nordborg,6430,6,173,1971,895000.0,15-04-2016
Søvænget 1,Nordborg,6430,4,159,1830,100000.0,14-04-2016
Rugløkke 37,Nordborg,6430,8,222,1887,800000.0,14-04-2016
Lyngevej 1,Nordborg,6430,5,169,1925,2000000.0,14-04-2016
Storegade 41,Nordborg,6430,3,100,1807,600000.0,14-04-2016
Dyndved Gade 13,Nordborg,6430,5,122,1675,60000.0,11-04-2016
Nygade 15,Nordborg,6430,6,195,1975,510510.0,04-04-2016
Bogøvej 3,Nordborg,6430,6,133,1963,500000.0,30-03-2016
Svarretoft 2,Nordborg,6430,5,144,1961,310000.0,29-03-2016
Vinkelbæk 3,Nordborg,6430,5,89,2005,920000.0,24-03-2016
Røllikevej 4,Nordborg,6430,5,135,1968,685000.0,23-03-2016
Skoletoften 10,Nordborg,6430,4,111,1965,540000.0,23-03-2016
Præstevænget 6,Nordborg,6430,4,87,1959,300000.0,23-03-2016
Skomagergade 9,Nordborg,6430,4,96,1825,50000.0,20-03-2016
Vester Søvej 3,Nordborg,6430,4,157,1964,331000.0,17-03-2016
Mjelsvigvej 5,Nordborg,6430,3,81,1907,365079.0,17-03-2016
Skoletoften 5,Nordborg,6430,4,129,1967,322542.0,16-03-2016
Ulbjerggade 22,Nordborg,6430,6,119,1913,132000.0,16-03-2016
Mejerivænget 38,Nordborg,6430,4,125,1959,995000.0,14-03-2016
Augustenhofvej 6,Nordborg,6430,10,158,1913,279000.0,14-03-2016
Rødenæbvej 5,Nordborg,6430,4,130,1900,1100000.0,11-03-2016
Holmskovvej 11,Nordborg,6430,9,225,1900,1700000.0,09-03-2016
Fribjerg 8,Nordborg,6430,5,108,1960,540000.0,04-03-2016
Færgevej 22,Nordborg,6430,3,119,1885,500000.0,03-03-2016
Ulbjergvej 19,Nordborg,6430,4,227,1776,700000.0,01-03-2016
Tingholm 26,Nordborg,6430,4,170,2002,1612500.0,29-02-2016
Runevænget 52,Nordborg,6430,5,143,1986,1325000.0,26-02-2016
Laksestien 19,Nordborg,6430,4,60,1969,160000.0,22-02-2016
Sandvigvej 29,Nordborg,6430,3,64,1934,2000000.0,21-02-2016
Tingholm 17,Nordborg,6430,4,167,2008,1600000.0,18-02-2016
Kirsebærhaven 13,Nordborg,6430,5,167,1977,1170000.0,17-02-2016
Præstevænget 25,Nordborg,6430,4,98,1957,162500.0,16-02-2016
Skolebakken 8,Nordborg,6430,4,126,1939,475000.0,15-02-2016
Møllebakken 17,Nordborg,6430,6,204,1970,426885.0,12-02-2016
Baunbjerg 4,Nordborg,6430,7,194,1965,1260000.0,05-02-2016
Storegade 91,Nordborg,6430,5,121,1951,175000.0,04-02-2016
Torskekrogen 8,Nordborg,6430,1,95,1971,500000.0,04-02-2016
Gammel Guderup 13,Nordborg,6430,4,106,1900,90000.0,03-02-2016
Møllevej 18,Nordborg,6430,4,113,1966,625000.0,02-02-2016
Damgade 24,Nordborg,6430,5,159,1927,105000.0,02-02-2016
Mosevang 20,Nordborg,6430,6,199,1966,55000.0,29-01-2016
Kirkevej 10,Nordborg,6430,4,104,1960,320000.0,22-01-2016
Søbakken 12,Nordborg,6430,7,170,1971,300000.0,15-01-2016
Fangels Have 2,Nordborg,6430,4,90,1962,580000.0,12-01-2016
Møllegade 37,Nordborg,6430,6,81,1880,175000.0,08-01-2016
Kirkevej 11,Nordborg,6430,4,95,1960,250000.0,03-01-2016
Nyvej 7,Nordborg,6430,4,108,1961,327000.0,31-12-2015
Skolevænget 15,Nordborg,6430,4,146,1800,925000.0,30-12-2015
Mejerivænget 19,Nordborg,6430,4,101,1961,275000.0,27-12-2015
Gammel Fabriksvej 1,Nordborg,6430,14,340,1875,2250000.0,22-12-2015
Rugløkke 2,Nordborg,6430,4,82,1956,50000.0,21-12-2015
Færgevej 67,Nordborg,6430,16,743,1751,4200000.0,16-12-2015
Pølvej 7,Nordborg,6430,5,136,1999,1420000.0,14-12-2015
Vinkelbæk 5,Nordborg,6430,4,86,2002,1160000.0,11-12-2015
Nordborgvej 133,Nordborg,6430,5,122,1984,540000.0,01-12-2015
Brushøjvej 6,Nordborg,6430,5,88,1963,91000.0,30-11-2015
Havnbjergvej 19,Nordborg,6430,5,270,1900,600000.0,30-11-2015
Vestermarken 1,Nordborg,6430,4,99,1965,27438.0,30-11-2015
Præstevænget 20,Nordborg,6430,4,102,1958,285000.0,23-11-2015
Kirkevej 16A,Nordborg,6430,5,149,1970,1000000.0,16-11-2015
Uglebjergvej 1,Nordborg,6430,8,282,1875,1700000.0,30-10-2015
Storegade 19,Nordborg,6430,7,181,1850,795000.0,25-10-2015
Gartnervænget 2,Nordborg,6430,5,165,1921,250000.0,21-10-2015
Svingbjergvej 4,Nordborg,6430,4,103,1963,220000.0,19-10-2015
Runevænget 25,Nordborg,6430,6,205,1976,1395000.0,16-10-2015
Runevænget 39,Nordborg,6430,3,100,1976,300000.0,15-10-2015
Runevænget 67,Nordborg,6430,5,142,1987,485000.0,14-10-2015
Løjtertoft 18,Nordborg,6430,5,96,1873,60000.0,12-10-2015
Løjtertoft 20,Nordborg,6430,2,88,1900,75000.0,12-10-2015
Dyndved Vestergade 5,Nordborg,6430,6,134,1884,139340.0,08-10-2015
Dyssevænget 43,Nordborg,6430,4,115,1875,318000.0,08-10-2015
Dyndved Gade 4,Nordborg,6430,4,90,1956,310000.0,30-09-2015
Stolbro Nørregade 9,Nordborg,6430,3,72,1959,90000.0,30-09-2015
Mosevang 108,Nordborg,6430,5,96,1961,75000.0,30-09-2015
Sandvigvej 10,Nordborg,6430,4,133,1992,724000.0,29-09-2015
Valmuevej 13,Nordborg,6430,6,153,1971,880000.0,25-09-2015
Vesterkobbel 10,Nordborg,6430,6,186,1790,1500000.0,25-09-2015
Stolbro Nørregade 12,Nordborg,6430,3,166,1938,1150000.0,21-09-2015
Kløvertoften 1,Nordborg,6430,4,110,1963,225000.0,20-09-2015
Nørreløkkevej 2,Nordborg,6430,3,131,1952,224000.0,15-09-2015
Sommervej 2,Nordborg,6430,3,110,1967,391691.0,13-09-2015
Løjtertoft 9,Nordborg,6430,3,120,1956,275000.0,11-09-2015
Møllegade 97,Nordborg,6430,3,147,1932,57403.0,10-09-2015
Bakken 1,Nordborg,6430,3,89,1956,95000.0,10-09-2015
Skolevej 21,Nordborg,6430,5,96,1957,275000.0,07-09-2015
Gyvelvej 23B,Nordborg,6430,5,145,1997,1138323.0,03-09-2015
Nørrehaven 10,Nordborg,6430,5,152,1980,735000.0,31-08-2015
Sildestien 17,Nordborg,6430,3,63,1974,337500.0,25-08-2015
Nordborgvej 10,Nordborg,6430,3,89,1961,135000.0,14-08-2015
Gyden 2,Nordborg,6430,3,180,1984,850000.0,29-07-2015
Vestertoften 5,Nordborg,6430,5,134,1957,395000.0,14-07-2015
Mosevang 102,Nordborg,6430,5,112,1961,300000.0,14-07-2015
Rambøgevej 16A,Nordborg,6430,3,114,1876,200000.0,12-07-2015
Rambøgevej 16,Nordborg,6430,8,352,1875,14365000.0,12-07-2015
Brombærvej 4,Nordborg,6430,5,166,1972,760000.0,10-07-2015
Valmuevej 1,Nordborg,6430,6,189,1971,600000.0,05-07-2015
Vestervej 4,Nordborg,6430,8,175,1911,62736.0,02-07-2015
Pøl Nørregade 2,Nordborg,6430,6,184,1875,246775.0,29-06-2015
Augustenhofvej 19,Nordborg,6430,4,240,1900,850000.0,29-06-2015
Mågevej 13,Nordborg,6430,4,131,1959,370000.0,29-06-2015
Odinsvej 6,Nordborg,6430,4,92,1963,450000.0,26-06-2015
Ellestokken 17A,Nordborg,6430,5,182,2003,995000.0,24-06-2015
Solbærvej 1,Nordborg,6430,4,124,1980,362874.0,23-06-2015
Tingholm 24,Nordborg,6430,5,153,2000,1450000.0,14-06-2015
Mosevang 30,Nordborg,6430,4,96,1961,263138.0,10-06-2015
Arnbjergvej 2,Nordborg,6430,5,156,1949,795000.0,09-06-2015
Sjellerup Markvej 6,Nordborg,6430,5,128,1700,233000.0,01-06-2015
Midthaven 4,Nordborg,6430,4,137,1980,1185000.0,30-05-2015
Gildbrovej 6A,Nordborg,6430,5,102,1948,465000.0,29-05-2015
Dyndved Søndergade 8,Nordborg,6430,6,92,1950,850000.0,28-05-2015
Brønd 7A,Nordborg,6430,4,143,1905,700000.0,26-05-2015
Østervej 5,Nordborg,6430,4,90,1967,250000.0,25-05-2015
Strelbjergvej 11,Nordborg,6430,10,270,1905,409500.0,20-05-2015
Elstrup Nederby 6,Nordborg,6430,9,225,1905,800000.0,20-05-2015
Snerlevej 6,Nordborg,6430,5,163,1977,845000.0,19-05-2015
Nordborgvej 82,Nordborg,6430,4,205,1930,150000.0,19-05-2015
Færgevej 39,Nordborg,6430,9,235,1900,280000.0,06-05-2015
Snebærvej 5,Nordborg,6430,5,162,1969,830000.0,27-04-2015
Løjtertoft 27,Nordborg,6430,9,217,1923,461631.0,22-04-2015
Hvedemarken 11,Nordborg,6430,4,119,1964,225000.0,22-04-2015
Runevænget 19,Nordborg,6430,5,149,1976,920000.0,22-04-2015
Stevning Gade 26B,Nordborg,6430,4,144,2000,1030000.0,16-04-2015
Bogfinkevej 18,Nordborg,6430,5,142,1964,355000.0,01-04-2015
Dyndved Nørregade 16,Nordborg,6430,4,92,1900,75000.0,31-03-2015
Rypevej 17,Nordborg,6430,6,300,1965,700000.0,31-03-2015
Møllehaven 27,Nordborg,6430,4,180,1970,1050000.0,31-03-2015
Sømadevej 3,Nordborg,6430,3,104,1961,582500.0,26-03-2015
Mosevang 88,Nordborg,6430,4,96,1961,250000.0,23-03-2015
Asgårdsvej 5,Nordborg,6430,4,144,1965,450000.0,15-03-2015
Kirkegade 12,Nordborg,6430,2,64,1825,425000.0,06-03-2015
"Storegade 24, 1",Nordborg,6430,2,115,1900,960000.0,06-03-2015
Rugløkke 13,Nordborg,6430,5,139,1954,495000.0,26-02-2015
Bogøvej 13,Nordborg,6430,4,108,1961,225000.0,25-02-2015
Nyrøjsvej 33,Nordborg,6430,3,155,1977,500000.0,20-02-2015
Nørrehaven 11,Nordborg,6430,5,130,1981,387500.0,19-02-2015
Tranebærvej 9,Nordborg,6430,5,149,1971,432500.0,27-01-2015
Sprogøvej 5,Nordborg,6430,6,155,1970,520000.0,26-01-2015
"Storegade 15, 1. C",Nordborg,6430,6,170,1942,1075000.0,23-01-2015
Ulbjerggade 15,Nordborg,6430,3,89,1875,100000.0,12-01-2015
Ellehave 10,Nordborg,6430,3,98,1936,500000.0,06-01-2015
Ravnsbjergvej 8,Nordborg,6430,4,149,1975,305000.0,30-12-2014
Vandmøllevej 5,Nordborg,6430,6,220,1945,850000.0,30-12-2014
Tingstedvej 6,Nordborg,6430,5,120,1900,500000.0,19-12-2014
Søstjerneparken 25,Nordborg,6430,4,75,2008,915000.0,09-12-2014
Sebbelundvej 15,Nordborg,6430,4,214,1900,458804.0,04-12-2014
Jeppesdam 38,Nordborg,6430,5,173,2002,1395000.0,04-12-2014
Dyndved Nørregade 7,Nordborg,6430,6,174,1870,170000.0,03-12-2014
Rønnebærvej 5,Nordborg,6430,6,191,1975,506452.0,03-12-2014
Runevænget 83,Nordborg,6430,5,179,1997,1800000.0,25-11-2014
Overhaven 22,Nordborg,6430,6,150,1980,1295000.0,20-11-2014
Dyndved Nørregade 22,Nordborg,6430,2,53,1900,10000.0,20-11-2014
Nederballe 14,Nordborg,6430,10,233,1911,1350000.0,19-11-2014
Møllevej 6,Nordborg,6430,5,177,1964,595000.0,14-11-2014
Vibevej 8,Nordborg,6430,3,120,1965,700000.0,29-10-2014
Gammeldam 45,Nordborg,6430,6,158,2008,1625000.0,21-10-2014
Voldgade 19,Nordborg,6430,6,201,1978,334952.0,21-10-2014
Brombærvej 3,Nordborg,6430,5,179,1971,865000.0,16-10-2014
Sjellerupvej 38,Nordborg,6430,6,222,1790,3725000.0,16-10-2014
Pottemagergade 8,Nordborg,6430,4,106,1936,450000.0,14-10-2014
Egen Kirkevej 6,Nordborg,6430,4,115,1907,388000.0,11-10-2014
Vandstedet 33,Nordborg,6430,4,66,1996,830000.0,30-09-2014
Overbjerg 2,Nordborg,6430,6,258,1855,3975000.0,26-09-2014
Kådnervej 5,Nordborg,6430,5,212,1869,11625000.0,26-09-2014
Dyssevænget 34,Nordborg,6430,4,153,1963,287500.0,26-09-2014
Bogøvej 8,Nordborg,6430,4,159,1964,432500.0,24-09-2014
Perikonvej 8,Nordborg,6430,5,158,1975,835000.0,16-09-2014
Sildestien 7,Nordborg,6430,1,45,1969,629000.0,15-09-2014
Tjørnevej 2,Nordborg,6430,3,89,1900,235000.0,10-09-2014
Holmgade 34,Nordborg,6430,3,75,1952,650000.0,09-09-2014
Overballe 14,Nordborg,6430,7,288,1856,4100000.0,03-09-2014
Damgade 7,Nordborg,6430,7,141,1957,295000.0,03-09-2014
Hjørnet 6,Nordborg,6430,5,118,1972,400000.0,01-09-2014
Hjortspringvej 25,Nordborg,6430,6,152,1965,700000.0,21-08-2014
Tingholm 18,Nordborg,6430,5,161,2000,1265000.0,18-08-2014
Bogfinkevej 19,Nordborg,6430,5,131,1961,775000.0,12-08-2014
Midthaven 9,Nordborg,6430,5,170,1980,900000.0,05-08-2014
Nørrehaven 12,Nordborg,6430,6,158,1981,750000.0,04-08-2014
Majstoften 3,Nordborg,6430,5,133,1979,1090000.0,09-07-2014
Ålevej 23,Nordborg,6430,3,46,1966,635000.0,04-07-2014
Ridepladsen 8,Nordborg,6430,5,298,1880,750000.0,03-07-2014
Slåenvej 6,Nordborg,6430,6,189,1979,623000.0,24-06-2014
Sildestien 13,Nordborg,6430,4,71,1970,695000.0,23-06-2014
Nedervej 11,Nordborg,6430,3,100,1780,525000.0,19-06-2014
Smedegade 1A,Nordborg,6430,5,189,1850,290000.0,16-06-2014
Møllehaven 21,Nordborg,6430,4,114,1962,250000.0,12-06-2014
Møllebakken 30,Nordborg,6430,4,115,1971,550000.0,11-06-2014
Vesterballe 18,Nordborg,6430,7,173,1847,550000.0,06-06-2014
Ørredvej 4,Nordborg,6430,4,73,1969,262500.0,20-05-2014
Skolebakken 12,Nordborg,6430,5,118,1880,250000.0,14-05-2014
Stevningnorvej 18,Nordborg,6430,3,91,1878,200000.0,07-05-2014
Bogfinkevej 3,Nordborg,6430,4,110,1961,395000.0,02-05-2014
Jeppesdam 59,Nordborg,6430,4,104,2005,1140000.0,01-05-2014
Pøl Søndergade 15,Nordborg,6430,5,135,1875,630000.0,28-04-2014
Gammel Guderup 27,Nordborg,6430,4,139,1976,880000.0,12-04-2014
Bjørnkærvej 4,Nordborg,6430,4,153,1964,265000.0,09-04-2014
Hvedemarken 9,Nordborg,6430,5,109,1964,395000.0,05-04-2014
Sjellerup Markvej 11,Nordborg,6430,4,170,1936,685365.0,04-04-2014
Oksbølvej 38,Nordborg,6430,4,82,1850,75000.0,02-04-2014
Hvedemarken 18,Nordborg,6430,4,125,1965,250000.0,01-04-2014
Overballe 7,Nordborg,6430,6,262,1880,6950025.0,31-03-2014
Møllebækvej 14,Nordborg,6430,3,160,1772,6950025.0,31-03-2014
"Skolevej 30, 1",Nordborg,6430,3,70,1900,6950025.0,31-03-2014
Løjtertoft 14E,Nordborg,6430,3,94,1982,375000.0,25-03-2014
Bakken 14,Nordborg,6430,3,101,1964,500000.0,20-03-2014
Skomagergade 1,Nordborg,6430,7,182,1927,20000.0,20-03-2014
Mosevang 100,Nordborg,6430,4,96,1961,245000.0,20-03-2014
Møllegade 79B,Nordborg,6430,4,156,1973,595000.0,09-03-2014
Skolevej 38,Nordborg,6430,5,223,1926,1395000.0,03-03-2014
Vibevej 5,Nordborg,6430,4,100,1957,350000.0,02-03-2014
Sildestien 12,Nordborg,6430,2,49,1967,750000.0,17-02-2014
Runevænget 54,Nordborg,6430,4,130,1988,1095000.0,17-02-2014
Lysholmvej 4,Nordborg,6430,4,120,1936,1001000.0,15-02-2014
Bogøvej 7,Nordborg,6430,3,109,1962,278000.0,11-02-2014
Kirketoften 13,Nordborg,6430,4,125,1965,200000.0,11-02-2014
Dyssevænget 35,Nordborg,6430,3,75,1962,720000.0,11-02-2014
Kokhøjvej 3,Nordborg,6430,7,185,1875,72701.0,06-02-2014
Storegade 57,Nordborg,6430,6,187,1924,1150000.0,04-02-2014
Sebbelundvej 28,Nordborg,6430,4,123,1775,145000.0,29-01-2014
Peter Johnsens Vej 1,Nordborg,6430,3,110,1963,475000.0,24-01-2014
Hvedemarken 7,Nordborg,6430,4,101,1966,219000.0,23-01-2014
Mejerivej 6,Nordborg,6430,6,171,1875,220000.0,20-01-2014
Gyden 5,Nordborg,6430,4,104,1960,360000.0,15-01-2014
Kirketoften 2,Nordborg,6430,3,110,1963,550000.0,10-01-2014
Egebjergvej 12,Nordborg,6430,5,122,1920,53001.0,09-01-2014
Tvedgårdvej 2,Nordborg,6430,3,94,1964,276600.0,06-01-2014
Stevning Gade 1,Nordborg,6430,7,211,1942,125000.0,02-01-2014
Kløvermarken 7,Nordborg,6430,3,135,1964,390000.0,16-12-2013
"Storegade 43, 1",Nordborg,6430,3,80,1900,245000.0,09-12-2013
Dyssevænget 24,Nordborg,6430,4,112,1964,390000.0,26-11-2013
Hjortspringvej 29,Nordborg,6430,4,219,1911,4195000.0,22-11-2013
Sommervej 6,Nordborg,6430,4,121,1969,875000.0,21-11-2013
Skolevej 27,Nordborg,6430,5,180,1923,569825.0,17-11-2013
Møllevej 4,Nordborg,6430,5,117,1963,533000.0,15-11-2013
Mejerivænget 44,Nordborg,6430,3,72,1959,650000.0,08-11-2013
Færgevej 45,Nordborg,6430,6,195,1924,1345000.0,06-11-2013
Hjortspringvej 20,Nordborg,6430,3,90,1959,242000.0,04-11-2013
Tværvej 1,Nordborg,6430,5,254,2006,2200000.0,01-11-2013
Sandbjergvej 22,Nordborg,6430,6,173,1966,1070000.0,26-10-2013
Stevning Gade 10,Nordborg,6430,5,124,1900,180000.0,24-10-2013
Rugtoften 12,Nordborg,6430,4,134,1966,364176.0,09-10-2013
Mosevej 12,Nordborg,6430,4,127,1961,235000.0,04-10-2013
Jeppesdam 46,Nordborg,6430,5,150,1999,1340000.0,02-10-2013
Mejerivænget 10,Nordborg,6430,3,79,1960,340000.0,27-09-2013
Ulbjergvej 41,Nordborg,6430,6,191,1856,300000.0,23-09-2013
Præstevænget 33,Nordborg,6430,3,87,1957,452182.0,21-09-2013
Enebærvej 1,Nordborg,6430,6,320,1974,800000.0,16-09-2013
Perikonvej 1,Nordborg,6430,5,173,1974,840000.0,26-08-2013
Elmevej 10,Nordborg,6430,5,116,1966,695000.0,20-08-2013
Søstjerneparken 14,Nordborg,6430,3,61,2014,225000.0,20-08-2013
Hellesøvej 29,Nordborg,6430,8,243,1860,990000.0,16-08-2013
Fribjerg 22,Nordborg,6430,5,108,1960,275500.0,15-08-2013
Æblehaven 3,Nordborg,6430,6,164,1964,225000.0,13-08-2013
Gyvelvej 5,Nordborg,6430,3,105,1954,476272.0,30-07-2013
Skolevej 3,Nordborg,6430,4,95,1955,275000.0,25-07-2013
Gammel Guderup 5,Nordborg,6430,4,112,1910,210000.0,18-07-2013
Kirkevej 3,Nordborg,6430,3,77,1954,284000.0,18-07-2013
Nordborgvej 47,Nordborg,6430,4,107,1944,220000.0,18-07-2013
Lærkevej 87,Nordborg,6430,3,155,1961,800000.0,12-07-2013
Mosevang 38,Nordborg,6430,4,96,1961,347619.0,01-07-2013
Elmevej 1,Nordborg,6430,5,116,1966,460000.0,30-06-2013
Spangsmosevej 38,Nordborg,6430,6,143,1960,300000.0,28-06-2013
Møllebakken 20,Nordborg,6430,4,91,1970,475000.0,24-06-2013
Ramsel 7,Nordborg,6430,6,194,1742,514786.0,21-06-2013
Gammel Fabriksvej 15,Nordborg,6430,4,153,1983,675000.0,20-06-2013
Østermarken 3,Nordborg,6430,5,163,1969,250000.0,19-06-2013
Svarretoft 1,Nordborg,6430,5,154,1960,525000.0,17-06-2013
Kirkegade 14,Nordborg,6430,4,130,1792,200000.0,17-06-2013
Rugløkke 1,Nordborg,6430,2,79,1950,100000.0,17-06-2013
Tingholm 40,Nordborg,6430,6,197,2013,200000.0,31-05-2013
Sebbelundvej 2,Nordborg,6430,7,184,1925,550000.0,28-05-2013
Møllebækvej 4,Nordborg,6430,7,159,1880,837500.0,28-05-2013
Damvænget 4,Nordborg,6430,4,188,1958,743000.0,15-05-2013
