street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Lemming Brovej 19,Lemming,8632,8,220,1969,200000.0,15-03-2017
Holmmøllevej 28,Lemming,8632,6,160,2017,70000.0,06-03-2017
Holmmøllevej 34,Lemming,8632,6,189,2012,160000.0,06-03-2017
Holmmøllevej 41,Lemming,8632,10,346,1856,168000.0,06-03-2017
Nisset Bygade 27,Lemming,8632,6,188,1900,1900000.0,04-03-2017
Lemming Bygade 30,Lemming,8632,4,126,1875,1000000.0,27-02-2017
Serup Skovvej 7,Lemming,8632,9,225,1890,7215000.0,26-02-2017
Østerbyvej 40,Lemming,8632,7,170,1860,2074000.0,15-02-2017
Ørevadbrovej 72,Lemming,8632,3,105,1900,650000.0,07-02-2017
Nisset Bygade 14,Lemming,8632,8,241,1902,1575000.0,01-02-2017
Østerbyvej 30,Lemming,8632,4,128,1863,1095000.0,30-12-2016
Lemming Bygade 83,Lemming,8632,3,100,1950,1315000.0,16-12-2016
Serupvej 7,Lemming,8632,3,103,1965,186000.0,15-12-2016
Lemming Bygade 57,Lemming,8632,4,76,1960,1100000.0,09-12-2016
Nisset Bygade 44,Lemming,8632,5,175,1969,1425000.0,01-09-2016
Holmmøllevej 82,Lemming,8632,6,181,1977,2300000.0,12-08-2016
Høgdalvej 21,Lemming,8632,4,159,1935,3600000.0,01-07-2016
Nisset Sønderhede 3,Lemming,8632,10,269,1875,694834.0,26-05-2016
Grauballevej 8,Lemming,8632,5,152,2017,261604.0,26-05-2016
Grauballevej 14,Lemming,8632,4,107,1930,175000.0,26-05-2016
Serup Tinghøjvej 16,Lemming,8632,8,159,1884,670000.0,18-04-2016
Grauballevej 18,Lemming,8632,6,240,1909,2450000.0,29-02-2016
Lemming Skolevej 7A,Lemming,8632,2,92,1890,725000.0,02-02-2016
Lemming Vesterbyvej 3,Lemming,8632,4,113,1880,2495000.0,22-12-2015
Nisset Sønderhede 9,Lemming,8632,6,228,1916,5385000.0,08-12-2015
Serup Tinghøjvej 12,Lemming,8632,5,140,1920,700000.0,06-12-2015
Holmmøllevej 4,Lemming,8632,4,119,1890,118000.0,24-11-2015
Grauballevej 6,Lemming,8632,7,171,1911,1700000.0,23-11-2015
Lemming Brovej 26,Lemming,8632,4,86,1920,58000.0,12-11-2015
Nisset Bygade 42,Lemming,8632,4,127,1966,1257000.0,19-10-2015
Holmgårdevej 20,Lemming,8632,10,304,1880,4875000.0,25-09-2015
Østerbyvej 6,Lemming,8632,4,130,1927,334000.0,24-09-2015
Lemming Bygade 77,Lemming,8632,9,199,1845,8000000.0,21-09-2015
Lemming Skolevej 3,Lemming,8632,4,133,1905,1100000.0,14-09-2015
Ørevadbrovej 58,Lemming,8632,5,127,1953,300000.0,14-08-2015
Allingvej 11,Lemming,8632,5,129,1900,650000.0,10-08-2015
Holmmøllevej 11,Lemming,8632,6,170,1925,1695000.0,01-07-2015
Hingevej 1,Lemming,8632,8,235,1969,1646823.0,25-06-2015
Holmgårdevej 17,Lemming,8632,9,334,1921,407000.0,20-06-2015
Lemming Brovej 18,Lemming,8632,5,179,1885,700000.0,19-06-2015
Lemming Bygade 71,Lemming,8632,5,158,1780,2030000.0,23-04-2015
Nisset Bygade 6,Lemming,8632,5,195,1913,1730000.0,31-03-2015
Serup Tinghøjvej 22,Lemming,8632,7,182,1875,2345000.0,11-03-2015
Lemming Bygade 69H,Lemming,8632,3,129,2007,1145000.0,15-01-2015
Østerbyvej 17,Lemming,8632,5,123,1905,420432.0,22-12-2014
Nisset Bygade 33,Lemming,8632,5,142,1975,1150000.0,16-11-2014
Østerbyvej 50,Lemming,8632,4,160,1989,1160000.0,14-08-2014
Holmmøllevej 14B,Lemming,8632,3,88,2000,1350000.0,03-08-2014
Grauballevej 5,Lemming,8632,5,199,1925,1900000.0,19-05-2014
Ingerslevvej 12,Lemming,8632,5,168,1920,2200000.0,10-02-2014
Grauballevej 11,Lemming,8632,7,218,1877,417792.0,13-12-2013
Serupvej 21,Lemming,8632,7,126,1938,600404.0,17-10-2013
Holmmøllevej 21,Lemming,8632,7,221,2013,136000.0,09-10-2013
Nisset Overhede 5,Lemming,8632,5,130,1877,582650.0,03-10-2013
Holmgårdevej 2,Lemming,8632,5,145,1975,1000000.0,04-09-2013
Lemming Brovej 12,Lemming,8632,5,119,1925,395000.0,29-08-2013
Østerbyvej 31,Lemming,8632,5,170,1861,3300000.0,26-08-2013
Holmmøllevej 32,Lemming,8632,4,132,2015,125000.0,23-08-2013
Serup Tinghøjvej 47,Lemming,8632,5,208,1900,1725000.0,26-07-2013
Serup Tinghøjvej 11A,Lemming,8632,7,228,1852,2050000.0,14-07-2013
Holmgårdevej 24,Lemming,8632,4,132,1920,50000.0,27-06-2013
