street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nr Hebovej 5,Janderup Vestj,6851,7,297,1882,1648000.0,20-12-2016
Hallumvadvej 73,Janderup Vestj,6851,6,204,1984,1315000.0,16-12-2016
Grønnevej 10,Janderup Vestj,6851,5,175,1948,1840000.0,30-11-2016
Oksbølvej 13,Janderup Vestj,6851,6,190,1979,2390000.0,24-10-2016
Åkirkevej 6,Janderup Vestj,6851,3,98,1964,560000.0,19-10-2016
Hjørnegårdvej 35,Janderup Vestj,6851,4,202,1935,27700000.0,13-10-2016
Bymarken 10,Janderup Vestj,6851,5,177,2011,2000000.0,21-09-2016
Vr Janderupvej 16,Janderup Vestj,6851,3,155,1937,1075000.0,01-09-2016
Nybrovej 134,Janderup Vestj,6851,4,178,2013,900000.0,18-08-2016
Nybrovej 72,Janderup Vestj,6851,4,162,1875,700000.0,20-07-2016
Nybrovej 88,Janderup Vestj,6851,7,135,1948,700000.0,01-07-2016
Vesterled 13,Janderup Vestj,6851,2,65,1955,212040.0,01-07-2016
Søviggårdvej 37,Janderup Vestj,6851,4,133,1932,15600000.0,04-05-2016
Hyllerslev Skolevej 6,Janderup Vestj,6851,10,250,1904,897051.0,21-04-2016
Åkirkevej 10,Janderup Vestj,6851,4,95,1933,500000.0,09-04-2016
Vr Kærupvej 28,Janderup Vestj,6851,6,142,1897,5725000.0,09-03-2016
Fasanvej 16,Janderup Vestj,6851,5,154,1973,1050000.0,07-03-2016
Spættevej 12,Janderup Vestj,6851,5,150,1967,765000.0,23-01-2016
Ternevej 12,Janderup Vestj,6851,4,139,1979,800000.0,17-12-2015
Vesterled 25,Janderup Vestj,6851,6,117,1943,770000.0,08-12-2015
Engtoften 8,Janderup Vestj,6851,4,114,1978,850000.0,28-10-2015
Oksbølvej 63,Janderup Vestj,6851,4,100,1942,370000.0,12-10-2015
Degnevangen 3,Janderup Vestj,6851,5,134,1976,825000.0,23-09-2015
Vr Kærupvej 33,Janderup Vestj,6851,5,176,1952,103600.0,12-09-2015
Solsortevej 1,Janderup Vestj,6851,5,149,1972,986000.0,27-07-2015
Fasanvej 6,Janderup Vestj,6851,4,115,1969,830000.0,18-07-2015
Nybrovej 132,Janderup Vestj,6851,4,135,1930,185000.0,07-07-2015
Åkirkevej 5,Janderup Vestj,6851,4,152,1920,520000.0,06-07-2015
Bymarken 3,Janderup Vestj,6851,4,109,2009,1060000.0,03-07-2015
Spættevej 3,Janderup Vestj,6851,3,136,1966,1380000.0,17-06-2015
Hebovej 63,Janderup Vestj,6851,6,194,1941,1387500.0,08-06-2015
Grønnevej 25,Janderup Vestj,6851,7,245,1950,1648000.0,04-06-2015
Solsortevej 3,Janderup Vestj,6851,5,134,1972,710000.0,19-05-2015
Vesterled 38,Janderup Vestj,6851,4,62,1910,649000.0,30-03-2015
Nybrovej 19,Janderup Vestj,6851,3,132,1951,1700000.0,10-03-2015
Vesterled 54,Janderup Vestj,6851,5,180,1926,1100000.0,26-01-2015
Hallumvadvej 25,Janderup Vestj,6851,3,110,1880,88000.0,22-12-2014
Rønnealle 7,Janderup Vestj,6851,4,123,1966,545500.0,17-12-2014
Spurvevej 5,Janderup Vestj,6851,7,229,1972,750000.0,15-12-2014
Åkirkevej 19,Janderup Vestj,6851,6,156,1956,820000.0,06-11-2014
Oksbølvej 28,Janderup Vestj,6851,3,85,1954,1250000.0,15-08-2014
Ternevej 21,Janderup Vestj,6851,4,125,1978,1260000.0,15-08-2014
Hjørnegårdvej 18,Janderup Vestj,6851,8,270,1910,1100000.0,01-08-2014
Sneppevej 27,Janderup Vestj,6851,5,185,1999,1825000.0,16-07-2014
Oksbølvej 40,Janderup Vestj,6851,7,226,1950,1811788.0,19-06-2014
Spurvevej 20,Janderup Vestj,6851,5,183,1974,1410000.0,15-06-2014
"Vesterled 2A, ST",Janderup Vestj,6851,3,122,1983,735000.0,25-05-2014
Sr Hebovej 19,Janderup Vestj,6851,4,212,1835,795000.0,18-05-2014
Bymarken 5,Janderup Vestj,6851,4,109,2009,1100000.0,20-12-2013
Nybrovej 139,Janderup Vestj,6851,2,52,1975,275000.0,22-10-2013
Strudvadvej 14,Janderup Vestj,6851,5,182,2014,1430000.0,11-10-2013
Oksbølvej 56,Janderup Vestj,6851,4,124,1919,225000.0,10-10-2013
Sr Hebovej 24,Janderup Vestj,6851,8,153,1835,100000.0,05-08-2013
Bymarken 9,Janderup Vestj,6851,4,109,2009,1120000.0,15-06-2013
Hyllerslev Skolevej 1,Janderup Vestj,6851,4,187,1964,1625000.0,01-05-2013
Ør Kærupvej 23,Janderup Vestj,6851,8,200,1885,850000.0,12-04-2013
Vr Kærupvej 34,Janderup Vestj,6851,6,184,2003,1250000.0,12-04-2013
Vr Janderupvej 25,Janderup Vestj,6851,8,299,2015,3610000.0,21-02-2013
Lønstien 2,Janderup Vestj,6851,5,180,1928,314902.0,18-01-2013
Degnevangen 2,Janderup Vestj,6851,5,138,1976,1100000.0,15-01-2013
Bymarken 18,Janderup Vestj,6851,5,179,2015,283000.0,11-01-2013
Mågevej 1,Janderup Vestj,6851,5,159,1974,1210000.0,06-12-2012
Bymarken 26,Janderup Vestj,6851,5,180,2013,315000.0,12-11-2012
Grønnevej 16,Janderup Vestj,6851,7,191,1870,2750000.0,17-09-2012
Vesterled 2B,Janderup Vestj,6851,4,106,1958,770000.0,14-09-2012
Solsortevej 9,Janderup Vestj,6851,4,151,1973,1260000.0,03-09-2012
Engtoften 17,Janderup Vestj,6851,5,155,1981,1295000.0,06-08-2012
Vr Janderupvej 17,Janderup Vestj,6851,5,203,1898,875000.0,21-07-2012
Mågevej 11,Janderup Vestj,6851,7,220,1974,850000.0,19-04-2012
Nybrovej 16,Janderup Vestj,6851,6,138,1972,725000.0,27-02-2012
Lønborggårdvej 11,Janderup Vestj,6851,8,235,1870,1960000.0,14-02-2012
Nymindegabvej 83,Janderup Vestj,6851,4,144,1916,2250000.0,07-02-2012
Åkirkevej 40,Janderup Vestj,6851,5,120,1793,800000.0,24-01-2012
Solsortevej 4,Janderup Vestj,6851,5,164,1972,1360000.0,12-12-2011
Ternevej 24,Janderup Vestj,6851,5,150,1984,701608.0,05-12-2011
Kirkestien 7,Janderup Vestj,6851,9,200,1976,650000.0,13-11-2011
Nybrovej 13,Janderup Vestj,6851,2,100,1953,900000.0,07-10-2011
Hebovej 85,Janderup Vestj,6851,6,210,1936,1900000.0,27-09-2011
Ternevej 23,Janderup Vestj,6851,6,223,1979,1635000.0,09-09-2011
Sneppevej 29,Janderup Vestj,6851,4,128,2008,1580000.0,07-09-2011
Nybrovej 109,Janderup Vestj,6851,5,122,1932,575000.0,27-07-2011
Hebovej 9,Janderup Vestj,6851,4,113,1968,1100000.0,15-07-2011
Hannevangvej 109,Janderup Vestj,6851,5,113,1917,500000.0,24-06-2011
Åkirkevej 36,Janderup Vestj,6851,4,155,1890,850000.0,21-06-2011
Engtoften 4,Janderup Vestj,6851,4,99,1978,675000.0,05-05-2011
Søvigmarkvej 24,Janderup Vestj,6851,10,350,1920,1400000.0,30-04-2011
Nybrovej 7,Janderup Vestj,6851,6,146,1928,1275000.0,20-04-2011
Degnevangen 10,Janderup Vestj,6851,3,157,1975,725000.0,13-01-2011
Nybrovej 125,Janderup Vestj,6851,6,176,1894,1325000.0,11-01-2011
Baunsalle 3,Janderup Vestj,6851,4,151,1929,1100000.0,06-01-2011
Bavnehøjvej 28,Janderup Vestj,6851,4,98,1830,400000.0,16-12-2010
Nybrovej 137,Janderup Vestj,6851,5,144,1942,830000.0,08-12-2010
Præstegårdvej 15,Janderup Vestj,6851,5,168,1905,1547462.0,01-12-2010
Bymarken 22,Janderup Vestj,6851,5,151,2012,308000.0,01-12-2010
Nybrovej 12,Janderup Vestj,6851,3,120,1962,480000.0,22-11-2010
Fasanvej 20,Janderup Vestj,6851,5,140,1973,760000.0,02-11-2010
Rønnealle 4,Janderup Vestj,6851,5,197,1939,870000.0,29-10-2010
Sneppevej 7,Janderup Vestj,6851,4,199,2005,2798000.0,02-10-2010
Bymarken 20,Janderup Vestj,6851,5,153,2013,283000.0,24-09-2010
Vesterled 24,Janderup Vestj,6851,4,72,1930,650000.0,22-09-2010
Adelengvej 5,Janderup Vestj,6851,4,232,1929,160000.0,21-09-2010
Vr Janderupvej 29,Janderup Vestj,6851,4,206,1870,1350000.0,09-09-2010
