street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vordingborgvej 97,Stensved,4773,5,109,1955,464321.0,28-03-2017
Kastanievej 36,Stensved,4773,4,128,1978,800000.0,17-02-2017
Vordingborgvej 45,Stensved,4773,4,126,1934,497500.0,09-01-2017
Pilevej 5,Stensved,4773,3,95,1889,575000.0,22-12-2016
Parkvej 39,Stensved,4773,4,150,1973,1250000.0,20-12-2016
Kullevej 2,Stensved,4773,5,111,1825,335000.0,25-11-2016
Pilevej 9,Stensved,4773,3,80,1963,150000.0,23-11-2016
Mågevej 9,Stensved,4773,4,106,1964,905000.0,17-11-2016
Stensbyvej 28B,Stensved,4773,6,235,1903,1540000.0,14-11-2016
Pilevej 6,Stensved,4773,5,196,1907,670310.0,08-11-2016
Vibevej 1,Stensved,4773,4,136,1959,1095000.0,04-11-2016
Vordingborgvej 54,Stensved,4773,5,140,2015,660000.0,01-11-2016
Kastanievej 17,Stensved,4773,4,110,1978,925000.0,12-10-2016
Drosselvej 3,Stensved,4773,4,123,1964,437500.0,22-09-2016
Mosevangen 68,Stensved,4773,5,169,2008,804000.0,24-08-2016
Kastanievej 21,Stensved,4773,4,109,1978,1168000.0,09-08-2016
Skovhusevej 32,Stensved,4773,3,85,1855,180000.0,15-07-2016
Stensbyvej 35,Stensved,4773,9,290,1867,400000.0,03-07-2016
Stensbyvej 54,Stensved,4773,4,110,1807,750000.0,23-06-2016
Skyttemarksvej 32,Stensved,4773,4,146,1968,1350000.0,13-06-2016
Skovstræde 13,Stensved,4773,4,103,1957,900000.0,09-06-2016
Stensbyvej 20,Stensved,4773,9,180,1947,995000.0,08-06-2016
Vibevej 10,Stensved,4773,5,117,1964,595000.0,26-05-2016
Skyttemarksvej 14,Stensved,4773,4,138,2003,551734.0,25-05-2016
Skovstræde 8,Stensved,4773,5,143,1970,1000000.0,20-05-2016
Skolevej 2,Stensved,4773,5,115,1961,460000.0,11-05-2016
Skovhusevej 15,Stensved,4773,6,144,1925,255000.0,03-05-2016
Svalevej 3,Stensved,4773,4,122,1966,371500.0,21-04-2016
Parkvej 35,Stensved,4773,6,145,1973,1370000.0,02-04-2016
Skovhuse Gade 14,Stensved,4773,4,117,1967,1600000.0,23-03-2016
Skovhuse Gade 3,Stensved,4773,4,146,1877,1150000.0,17-02-2016
Skovhusevej 7,Stensved,4773,5,139,1913,690000.0,17-02-2016
Skovhusevej 26,Stensved,4773,7,167,1947,1250000.0,15-02-2016
Lupinvej 30,Stensved,4773,4,127,1972,450000.0,02-02-2016
Primulavej 2,Stensved,4773,5,144,2000,1600000.0,22-01-2016
Kastanievej 35,Stensved,4773,4,136,1978,855000.0,21-01-2016
Kastanievej 4,Stensved,4773,4,135,1978,700000.0,14-01-2016
Stensbyvej 26,Stensved,4773,6,301,1922,3000000.0,09-12-2015
Skovhusevej 12,Stensved,4773,4,110,1948,315000.0,18-11-2015
Vordingborgvej 28,Stensved,4773,5,159,1935,600800.0,16-11-2015
Lupinvej 31,Stensved,4773,4,114,1980,500000.0,10-11-2015
Mosevangen 31,Stensved,4773,4,110,2008,1200000.0,24-10-2015
Lupinvej 1,Stensved,4773,4,120,1969,1475000.0,22-10-2015
Mosevangen 39,Stensved,4773,4,110,2008,1170000.0,25-09-2015
Drosselvej 14,Stensved,4773,4,103,1965,915000.0,23-09-2015
Møllevej 1,Stensved,4773,3,142,1962,235000.0,11-09-2015
Skyttemarksvej 42B,Stensved,4773,4,120,1971,425000.0,24-07-2015
Kastanievej 16,Stensved,4773,4,112,1978,538000.0,15-07-2015
Drejervej 10,Stensved,4773,5,130,1920,1550000.0,09-07-2015
Vordingborgvej 29,Stensved,4773,5,110,1954,600000.0,26-06-2015
Kastanievej 11,Stensved,4773,5,192,1978,1100000.0,24-06-2015
Skovhuse Gade 2,Stensved,4773,2,98,1900,995000.0,19-06-2015
Stensbyvej 12,Stensved,4773,8,201,1890,338000.0,18-06-2015
Drosselvej 5,Stensved,4773,4,129,1968,750000.0,08-06-2015
Stensbyvej 48,Stensved,4773,6,156,1947,1175000.0,07-05-2015
Skyttemarksvej 40A,Stensved,4773,5,187,2016,115900.0,20-04-2015
Drosselvej 4,Stensved,4773,4,140,1966,610000.0,11-04-2015
Stensbyvej 33,Stensved,4773,7,248,1700,3650000.0,28-03-2015
Vordingborgvej 8,Stensved,4773,3,85,1937,105000.0,27-03-2015
