street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Uggeløsegård 16,Lynge,3540,4,97,1999,1745000.0,28-02-2016
Uggeløsegård 13,Lynge,3540,3,98,1998,1745000.0,28-02-2016
Bjergagervej 21,Lynge,3540,4,128,1973,2275000.0,24-02-2016
Uggeløsegård 24,Lynge,3540,4,98,1999,1975000.0,19-02-2016
Uggeløsegård 26,Lynge,3540,4,100,1999,2045000.0,19-02-2016
Røglevej 162,Lynge,3540,5,150,1900,5644000.0,18-02-2016
Nøglegårdsvænge 10,Lynge,3540,4,125,2003,3295000.0,18-02-2016
Vinkelvej 1,Lynge,3540,5,107,1955,1740000.0,08-02-2016
Hillerødvej 11,Lynge,3540,5,140,1920,2650000.0,28-01-2016
Idrætsvej 2,Lynge,3540,3,110,1968,2200000.0,20-01-2016
Vinkelvej 7,Lynge,3540,5,143,1964,2900000.0,14-01-2016
Baunesvinget 8,Lynge,3540,4,128,1997,2900000.0,12-01-2016
Uggeløsegård 9,Lynge,3540,4,88,1997,1750000.0,20-12-2015
Stendyssevej 76,Lynge,3540,3,140,1973,3395000.0,18-12-2015
Solvænget 5,Lynge,3540,5,148,1910,1000000.0,27-11-2015
Solskrænten 1,Lynge,3540,4,101,1964,2145000.0,27-11-2015
Kirkebakkegårdsvej 22,Lynge,3540,5,156,1971,2425000.0,16-11-2015
Folebjerggårdsvej 9,Lynge,3540,5,145,1995,3300000.0,16-11-2015
Vassingerødvej 73,Lynge,3540,6,134,1906,1233000.0,16-11-2015
Lynge Stationsvej 41,Lynge,3540,3,81,1985,1600000.0,12-11-2015
"Lynge Stationsvej 18B, 1. TV",Lynge,3540,6,115,1964,1560000.0,03-11-2015
Stendyssevej 26,Lynge,3540,5,140,1968,2200000.0,03-11-2015
Vinkelvej 28,Lynge,3540,5,150,1970,1122459.0,02-11-2015
Kirkevangen 7,Lynge,3540,5,178,1975,2575000.0,28-10-2015
Nyvangsvej 2,Lynge,3540,6,157,1960,2660000.0,25-10-2015
Perlestensvej 4,Lynge,3540,5,154,2002,3690000.0,23-10-2015
Ahornvej 4,Lynge,3540,4,138,1971,2100000.0,19-10-2015
Lynghøjvej 18,Lynge,3540,4,114,1964,1900000.0,13-10-2015
Vinkelvej 29,Lynge,3540,4,156,1975,2800000.0,11-10-2015
Bastrupvej 41,Lynge,3540,4,143,1972,2850000.0,08-10-2015
Lynge Stationsvej 1A,Lynge,3540,4,99,1988,1735000.0,05-10-2015
Uggeløsegård 15,Lynge,3540,3,100,1999,1770000.0,16-09-2015
Birkekrogen 14,Lynge,3540,3,114,1966,1700000.0,16-09-2015
Bastrupvej 37,Lynge,3540,7,204,1938,2900000.0,11-09-2015
Solskrænten 13,Lynge,3540,4,143,1961,1900000.0,09-09-2015
Lindevej 4,Lynge,3540,6,128,1999,2960000.0,06-09-2015
Højdevej 8,Lynge,3540,3,101,1962,1995000.0,01-09-2015
Lynge Stationsvej 20,Lynge,3540,4,135,1920,1550000.0,25-08-2015
Stenagervej 1,Lynge,3540,5,136,1961,2045000.0,24-08-2015
Ærtestensvej 17,Lynge,3540,5,203,2002,4300000.0,11-08-2015
Lynge Stationsvej 31,Lynge,3540,3,81,1985,1315000.0,09-08-2015
Lyngeparken 11,Lynge,3540,3,93,1955,925000.0,03-08-2015
Hvedemarken 10,Lynge,3540,7,183,1971,3050000.0,18-07-2015
Dalgårdsparken 7,Lynge,3540,5,128,1961,2370000.0,11-07-2015
Vassingerød Bygade 8,Lynge,3540,7,215,1935,1100000.0,15-06-2015
Kastaniebakken 5,Lynge,3540,4,136,1968,2875000.0,03-06-2015
Hillerødvej 41,Lynge,3540,4,138,1953,2420000.0,28-05-2015
Stendyssevej 86,Lynge,3540,8,209,1973,3650000.0,24-05-2015
Solbakken 7,Lynge,3540,4,130,1966,2412000.0,23-05-2015
Bøgevangen 33,Lynge,3540,4,147,1988,3950000.0,19-05-2015
Hybenbakken 7,Lynge,3540,5,136,1970,2300000.0,18-05-2015
Perlestensvej 21,Lynge,3540,5,156,2003,4000000.0,06-05-2015
Humlehaven 8,Lynge,3540,5,141,1977,1900000.0,05-05-2015
Kirkevangen 1,Lynge,3540,3,112,1966,2025000.0,04-05-2015
Ærtestensvej 3,Lynge,3540,5,156,2002,1176604.0,03-05-2015
Kirkebakkegårdsvej 60,Lynge,3540,5,158,1974,2100000.0,30-04-2015
Uggeløsegård 18B,Lynge,3540,4,95,1999,1600000.0,29-04-2015
Uggeløse Bygade 124,Lynge,3540,4,113,1954,3100000.0,29-04-2015
Lynge Stationsvej 5D,Lynge,3540,4,95,1988,1450000.0,10-04-2015
Stendyssevej 88,Lynge,3540,4,108,1973,2095000.0,09-04-2015
Hillerødvej 72,Lynge,3540,6,174,1825,2000000.0,09-04-2015
Uggeløse Bygade 30,Lynge,3540,4,156,2016,1170000.0,08-04-2015
Uggeløse Bygade 73,Lynge,3540,4,112,1870,875000.0,30-03-2015
Stendyssevej 8,Lynge,3540,5,140,1968,1975000.0,27-03-2015
Lyngevej 230,Lynge,3540,5,157,1968,3900000.0,25-03-2015
Nyvangsvej 27,Lynge,3540,4,138,1966,1875000.0,20-03-2015
Stendyssevej 3,Lynge,3540,5,140,1968,1700000.0,13-03-2015
Uggeløsevej 4,Lynge,3540,7,184,1912,5482500.0,12-03-2015
Birkekrogen 7A,Lynge,3540,5,140,1986,2250000.0,06-03-2015
Gjerdesager 16,Lynge,3540,4,101,1963,750000.0,04-03-2015
Uggeløsegård 5,Lynge,3540,4,88,1997,1745000.0,23-02-2015
Stenhusvej 5,Lynge,3540,5,150,2016,575000.0,23-02-2015
Ved Gadekæret 8B,Lynge,3540,7,238,1979,5650000.0,20-02-2015
Stenhusvej 1,Lynge,3540,5,108,1934,2600000.0,15-02-2015
Gjerdesager 14,Lynge,3540,8,205,1962,2900000.0,13-02-2015
Nyvangsvej 30,Lynge,3540,4,119,1965,2025000.0,09-02-2015
Møllebakken 10,Lynge,3540,6,184,2016,1295000.0,06-02-2015
Vejrmøllevej 10,Lynge,3540,4,144,1964,1900000.0,21-01-2015
Vildroseparken 8,Lynge,3540,7,182,1998,3675000.0,19-01-2015
Rugmarken 5,Lynge,3540,4,122,1966,2075000.0,14-01-2015
Moselundsvej 32,Lynge,3540,4,98,1965,1900000.0,28-12-2014
Uggeløsegård 21,Lynge,3540,4,98,1998,1850000.0,19-12-2014
Uggeløse Bygade 99,Lynge,3540,7,171,1905,3125000.0,05-12-2014
Lynge Bygade 29,Lynge,3540,5,175,1877,1058000.0,02-12-2014
Hillerødvej 21,Lynge,3540,3,77,1937,1131000.0,20-11-2014
Vrålyngen 22,Lynge,3540,6,96,1900,3750000.0,28-10-2014
Lynge Stationsvej 35,Lynge,3540,1,42,1985,865000.0,23-10-2014
Ved Gadekæret 12,Lynge,3540,4,93,1958,1820000.0,20-10-2014
Hillerødvej 54,Lynge,3540,3,103,1963,1600000.0,20-10-2014
Rønnebakken 1,Lynge,3540,5,140,1966,2175000.0,18-10-2014
Degneholmen 7,Lynge,3540,4,120,1983,2220000.0,13-10-2014
Elmedalen 5,Lynge,3540,4,155,1972,2407500.0,07-10-2014
Lynge Bygade 37,Lynge,3540,5,173,1994,3100000.0,06-10-2014
Ryttervænget 6,Lynge,3540,6,156,1964,975000.0,01-10-2014
Vassingerødvej 125,Lynge,3540,4,121,1952,573500.0,30-09-2014
Gjerdesager 2,Lynge,3540,4,108,1962,1625000.0,24-09-2014
Rugmarken 2,Lynge,3540,4,112,1964,2200000.0,18-09-2014
Hillerødvej 50,Lynge,3540,5,152,1907,2150000.0,09-09-2014
Stendyssevej 32,Lynge,3540,5,140,1970,2150000.0,25-08-2014
Nøglegårdsvænge 11,Lynge,3540,5,141,2004,800000.0,22-08-2014
Uggeløsegård 19,Lynge,3540,4,98,1999,1780000.0,04-08-2014
Lynge Bygade 1,Lynge,3540,6,175,1991,2750000.0,30-07-2014
Bjergagervej 19,Lynge,3540,3,128,1973,2200000.0,22-07-2014
Lynge Stationsvej 39,Lynge,3540,3,81,1985,1235000.0,20-07-2014
Runebakken 18,Lynge,3540,4,153,1980,2660000.0,11-07-2014
Vassingerødvej 141,Lynge,3540,10,264,1901,2150000.0,11-07-2014
Højdevej 3,Lynge,3540,4,101,1963,2025000.0,30-06-2014
Højdevej 13,Lynge,3540,5,101,1962,1650000.0,11-06-2014
Kærhøjgårdsvej 40,Lynge,3540,7,287,2012,8000000.0,06-06-2014
Moselundsvej 25,Lynge,3540,5,165,2015,684000.0,29-04-2014
Solskrænten 15,Lynge,3540,5,125,1961,2050000.0,25-04-2014
Perlestensvej 22,Lynge,3540,5,142,2003,3570000.0,04-04-2014
Vinkelvej 3,Lynge,3540,5,134,1955,2750000.0,31-03-2014
Nøglegårdsvænge 37,Lynge,3540,6,158,2003,3350000.0,19-03-2014
Bygmarken 14,Lynge,3540,3,150,1973,1825000.0,17-03-2014
Uggeløse Bygade 28,Lynge,3540,4,110,1906,1695000.0,05-03-2014
Lynge Bygade 13,Lynge,3540,4,93,1958,1296748.0,28-02-2014
Poppelalle 6,Lynge,3540,3,114,1976,2020000.0,11-02-2014
Uggeløsegård 8,Lynge,3540,4,88,1997,1750000.0,30-01-2014
Lynghøjvej 11,Lynge,3540,7,178,1962,2800000.0,29-01-2014
Nøglegårdsvænge 1,Lynge,3540,4,120,2003,2825000.0,27-01-2014
Lynghøjvej 16,Lynge,3540,5,156,1961,1800000.0,24-01-2014
Degneholmen 11,Lynge,3540,4,120,1983,1950000.0,21-01-2014
Mørdrupvej 4,Lynge,3540,3,123,1800,786250.0,20-01-2014
Birkevangen 6,Lynge,3540,5,177,1954,3150000.0,23-12-2013
Stendyssevej 82,Lynge,3540,5,161,1973,1144848.0,11-12-2013
Kløvermarken 16,Lynge,3540,6,162,1967,2400000.0,11-12-2013
Kærhøjgårdsvej 46,Lynge,3540,6,193,2005,3950000.0,03-12-2013
Bygmarken 10,Lynge,3540,5,180,1969,1524000.0,20-11-2013
Ærtestensvej 8,Lynge,3540,5,169,2002,3650000.0,19-11-2013
Nøglegårdsvænge 27,Lynge,3540,4,147,2004,3400000.0,19-11-2013
Gjerdesager 1,Lynge,3540,4,98,1963,1675000.0,05-11-2013
Rosenlundvej 12,Lynge,3540,7,134,1880,1059291.0,01-11-2013
Perlestensvej 9,Lynge,3540,5,148,2003,1700000.0,31-10-2013
Nyvangsvej 31,Lynge,3540,4,130,1970,1048781.0,29-10-2013
Ved Gadekæret 13,Lynge,3540,6,200,2014,2650000.0,25-10-2013
Nyvangsvej 6,Lynge,3540,3,147,1957,1425000.0,13-10-2013
Rugmarken 8,Lynge,3540,4,114,1964,1060000.0,08-10-2013
Vinkelvej 46,Lynge,3540,5,175,1965,2300000.0,30-09-2013
Hvedemarken 8,Lynge,3540,6,142,1971,2875000.0,26-09-2013
Krogenlundvej 15,Lynge,3540,3,77,1955,1400000.0,25-09-2013
Æblebakken 7,Lynge,3540,6,152,1970,1900000.0,09-09-2013
Højdevej 32,Lynge,3540,6,129,1962,2150000.0,03-09-2013
Højlundevej 14,Lynge,3540,6,235,2015,1100000.0,29-08-2013
Vassingerødvej 123,Lynge,3540,4,106,1962,1400000.0,19-07-2013
Kastaniebakken 3,Lynge,3540,5,140,1967,2995000.0,17-07-2013
Ryttervænget 8,Lynge,3540,5,128,1964,1395000.0,11-07-2013
Dalgårdsparken 13,Lynge,3540,5,161,1961,2325000.0,09-07-2013
Dalgårdsparken 16B,Lynge,3540,5,148,1960,1550000.0,21-06-2013
Vinkelvej 39B,Lynge,3540,6,150,2014,815000.0,18-06-2013
Møllebakken 8,Lynge,3540,5,162,2015,1040000.0,16-06-2013
Lynghøjvej 12,Lynge,3540,4,112,1962,2125000.0,10-06-2013
Hillerødvej 24,Lynge,3540,5,151,1952,1300000.0,10-06-2013
Nøglegårdsvænge 33,Lynge,3540,5,141,2004,1240000.0,10-06-2013
Uggeløse Bygade 94,Lynge,3540,3,56,1860,300000.0,06-06-2013
Ganløsevej 3,Lynge,3540,7,236,1903,150000.0,24-05-2013
Bøgevangen 19,Lynge,3540,6,171,2014,1900000.0,21-05-2013
Vinkelvej 40,Lynge,3540,4,128,1964,1700000.0,07-05-2013
Stendyssevej 36,Lynge,3540,6,150,1973,2320000.0,29-04-2013
Lynge Stationsvej 5E,Lynge,3540,4,95,1988,1550000.0,02-04-2013
Vinkelvej 18,Lynge,3540,4,102,1966,1590000.0,29-03-2013
Moselundsvej 15,Lynge,3540,5,139,1963,1550000.0,11-03-2013
Højdevej 26,Lynge,3540,4,116,1962,1850000.0,07-03-2013
Birkevangen 9,Lynge,3540,4,167,1999,4125000.0,01-03-2013
Højlundevej 8A,Lynge,3540,5,192,1968,400000.0,27-02-2013
Lynge Bygade 17,Lynge,3540,5,103,1938,1234000.0,15-02-2013
Uggeløse Bygade 86,Lynge,3540,5,150,1997,1646250.0,06-02-2013
Højlundevej 8C,Lynge,3540,5,197,1970,947500.0,11-01-2013
Uggeløse Bygade 65,Lynge,3540,6,189,1924,2075000.0,10-01-2013
Møllebakken 3,Lynge,3540,8,183,2013,995000.0,10-12-2012
Nøglegårdsvænge 6,Lynge,3540,4,120,2003,2800000.0,02-12-2012
Birkekrogen 11,Lynge,3540,5,146,2016,1470000.0,13-11-2012
Mødekærgårdsvej 10,Lynge,3540,5,323,1973,1850000.0,05-11-2012
Krobakken 9,Lynge,3540,6,162,1967,2740000.0,01-11-2012
Lyngevej 251,Lynge,3540,4,160,1850,1500000.0,29-10-2012
Stenagervej 2,Lynge,3540,5,124,1962,2270000.0,28-10-2012
Granlyet 3,Lynge,3540,5,157,1910,1975000.0,28-09-2012
Møllebakken 9,Lynge,3540,7,209,2013,748000.0,24-09-2012
Elmedalen 11,Lynge,3540,6,196,1968,2760000.0,18-09-2012
Bøgevangen 35,Lynge,3540,7,173,1967,1850000.0,17-09-2012
Kirkevangen 11,Lynge,3540,5,145,1974,858000.0,07-09-2012
Folebjerggårdsvej 1,Lynge,3540,4,145,1974,2350000.0,04-09-2012
Vassingerødvej 131,Lynge,3540,5,127,1937,1067812.0,03-09-2012
Bøgebakken 10,Lynge,3540,5,140,1967,2135000.0,03-09-2012
Nyvangsvej 51,Lynge,3540,5,120,1965,1747500.0,20-08-2012
Pilevangen 6,Lynge,3540,3,138,1968,2200000.0,19-08-2012
Baunedalen 17,Lynge,3540,5,145,1987,2440000.0,28-06-2012
Højdevej 5,Lynge,3540,5,101,1962,1500000.0,19-06-2012
Møllebakken 7,Lynge,3540,6,212,2016,1200000.0,07-06-2012
Pilebakken 3,Lynge,3540,5,165,1969,2375000.0,14-05-2012
Uggeløsevej 3,Lynge,3540,8,250,1878,5325000.0,01-05-2012
Hybenbakken 3,Lynge,3540,5,130,1969,2425000.0,26-04-2012
Ærtestensvej 4,Lynge,3540,5,158,2002,3500000.0,18-04-2012
Dalgårdsparken 9,Lynge,3540,8,169,1962,2475000.0,13-04-2012
Moselundsvej 24,Lynge,3540,4,110,1967,2350000.0,09-04-2012
Moselundsvej 27,Lynge,3540,4,101,1964,1825000.0,28-03-2012
Stendyssevej 17,Lynge,3540,5,140,1966,925000.0,15-03-2012
Højrisvej 5,Lynge,3540,5,213,2005,4544000.0,24-02-2012
Uggeløsegård 4,Lynge,3540,4,86,1997,1710000.0,14-02-2012
Nyvangsvej 32,Lynge,3540,9,209,1965,2600000.0,08-12-2011
Baunesvinget 10,Lynge,3540,5,182,1987,3650000.0,04-12-2011
Stendyssevej 19,Lynge,3540,5,159,1966,2425000.0,14-11-2011
Vassingerød Bygade 13,Lynge,3540,5,130,1864,1200000.0,20-10-2011
Bjergagervej 6,Lynge,3540,5,133,1981,743497.0,19-10-2011
Bygmarken 2,Lynge,3540,5,150,1966,2200000.0,17-10-2011
Lynge Stationsvej 37,Lynge,3540,2,69,1985,1450000.0,14-10-2011
Gl Nøglegårdsvej 3,Lynge,3540,5,162,2002,1900000.0,29-09-2011
Engtoften 5,Lynge,3540,7,212,1968,2850000.0,25-09-2011
Elmedalen 15,Lynge,3540,4,126,1969,2005000.0,05-09-2011
Maglevangen 12,Lynge,3540,6,158,1999,3500000.0,30-08-2011
Dalgårdsparken 18,Lynge,3540,3,100,1963,1800000.0,26-08-2011
Møllebakken 14,Lynge,3540,7,219,2012,1300000.0,22-08-2011
Lynge Bygade 55,Lynge,3540,5,114,1962,1950000.0,17-08-2011
Maglevangen 4,Lynge,3540,6,158,1998,1300000.0,11-07-2011
Lyngeparken 5,Lynge,3540,4,86,1965,1700000.0,08-07-2011
Møllebakken 4,Lynge,3540,5,136,2012,1100000.0,29-06-2011
Baunesvinget 1,Lynge,3540,5,160,1959,1353937.0,25-05-2011
Birkholmvej 1,Lynge,3540,9,243,1863,6950000.0,23-05-2011
Folebjerggårdsvej 4,Lynge,3540,5,145,1975,2350000.0,23-05-2011
Uggeløsegård 17,Lynge,3540,4,98,1999,1750000.0,22-05-2011
Dalgårdsparken 15,Lynge,3540,6,147,1962,2495000.0,21-04-2011
Uggeløse Bygade 72,Lynge,3540,4,118,1915,2750000.0,05-04-2011
Lynge Bygade 15,Lynge,3540,3,90,1956,1700000.0,01-04-2011
Solskrænten 6,Lynge,3540,8,163,1960,1700000.0,01-04-2011
Rosenlundvej 4,Lynge,3540,3,223,1875,2500000.0,31-03-2011
Nøglegårdsvænge 31,Lynge,3540,4,147,2004,1678800.0,26-03-2011
Solsiden 8,Lynge,3540,4,175,1975,2800000.0,18-03-2011
Lynge Stationsvej 25,Lynge,3540,5,101,1962,2000000.0,17-03-2011
Lynghøjvej 5,Lynge,3540,5,180,1963,1890000.0,13-03-2011
Gjerdesager 9,Lynge,3540,5,125,1963,1875000.0,10-03-2011
Vildroseparken 17,Lynge,3540,5,131,1997,3245000.0,09-03-2011
Ved Gadekæret 4,Lynge,3540,4,167,1938,3200000.0,02-03-2011
Nøglegårdsvænge 43,Lynge,3540,4,133,2003,2995000.0,13-02-2011
Gl Nøglegårdsvej 13,Lynge,3540,6,185,2002,4550000.0,31-01-2011
Elmedalen 17,Lynge,3540,5,155,1970,2400000.0,28-01-2011
Mødekærgårdsvej 16,Lynge,3540,5,138,1973,2250000.0,26-01-2011
Bøgebakken 1,Lynge,3540,4,120,1967,2650000.0,02-01-2011
Møllebakken 6,Lynge,3540,6,168,2012,1150000.0,30-12-2010
Uggeløse Bygade 104,Lynge,3540,3,79,1906,2000000.0,29-12-2010
Møllebakken 12,Lynge,3540,7,210,2013,1075000.0,29-12-2010
Møllebakken 2,Lynge,3540,7,187,2012,1060000.0,29-12-2010
Baunedalen 1,Lynge,3540,8,244,1907,2275000.0,22-12-2010
Lynge Stationsvej 14,Lynge,3540,5,252,1927,2850000.0,15-12-2010
Perlestensvej 8,Lynge,3540,5,171,2003,4325000.0,11-12-2010
Nøglegårdsvænge 29,Lynge,3540,4,147,2004,3445000.0,22-11-2010
Slangerupvej 35,Lynge,3540,5,183,1922,2850000.0,21-11-2010
Vildroseparken 39,Lynge,3540,5,138,2001,3150000.0,16-11-2010
Uggeløsegård 30,Lynge,3540,7,275,1914,4200000.0,26-09-2010
Perlestensvej 5,Lynge,3540,5,148,2002,3275000.0,18-09-2010
Bøgevangen 32A,Lynge,3540,7,190,1996,1350000.0,13-09-2010
Mødekærgårdsvej 8,Lynge,3540,4,125,1980,2000000.0,08-09-2010
Solskrænten 27,Lynge,3540,4,140,1967,625000.0,31-08-2010
Lynge Stationsvej 3F,Lynge,3540,4,95,1988,1660000.0,12-08-2010
Uggeløse Skovvej 3,Lynge,3540,4,191,1901,2200000.0,28-07-2010
Nøglegårdsvænge 8,Lynge,3540,4,120,2003,2850000.0,08-07-2010
Uggeløse Bygade 69,Lynge,3540,4,121,1900,1000000.0,30-06-2010
Stendyssevej 21,Lynge,3540,5,140,1966,1346702.0,22-06-2010
Lynghøjvej 1,Lynge,3540,5,190,1965,2025000.0,20-06-2010
Kirsebærhaven 5,Lynge,3540,7,175,1971,2800000.0,11-06-2010
Ryttervænget 3,Lynge,3540,4,186,1962,1775000.0,07-06-2010
P.D. Jensens Vej 7,Lynge,3540,6,130,1998,3000000.0,01-06-2010
Vildroseparken 10,Lynge,3540,7,185,1998,3900000.0,01-06-2010
Rosenlundvej 23,Lynge,3540,3,82,1775,3600000.0,31-05-2010
Birkevangen 5,Lynge,3540,4,180,2012,2650000.0,11-05-2010
Kirkevangen 31,Lynge,3540,5,112,1975,2000000.0,20-04-2010
Lyngbakken 9,Lynge,3540,6,177,1966,2350000.0,18-04-2010
Stendyssevej 54,Lynge,3540,5,131,1972,2100000.0,20-03-2010
Højlundevej 12,Lynge,3540,5,115,1877,7500000.0,11-03-2010
Baunedalen 6,Lynge,3540,4,128,1973,1975000.0,07-03-2010
Lynghøjvej 26,Lynge,3540,4,144,1962,1800000.0,03-03-2010
Rosenlundvej 15,Lynge,3540,8,217,1925,2865000.0,19-01-2010
Vildroseparken 29,Lynge,3540,6,176,1999,3930000.0,14-01-2010
Birkekrogen 3,Lynge,3540,4,100,1960,1200000.0,11-01-2010
Hillerødvej 22,Lynge,3540,5,94,1949,5500000.0,07-01-2010
Rugmarken 14,Lynge,3540,6,150,1964,2920000.0,10-12-2009
Uggeløse Bygade 2,Lynge,3540,6,143,1971,1600000.0,08-12-2009
Stendyssevej 60,Lynge,3540,5,140,1970,2225000.0,03-12-2009
Lynge Møllevej 1,Lynge,3540,5,221,1930,3638225.0,26-11-2009
Dalgårdsparken 24,Lynge,3540,5,166,1961,2425000.0,27-10-2009
Birkekrogen 19,Lynge,3540,4,130,1998,2725000.0,21-10-2009
Ryttervænget 12,Lynge,3540,4,108,1962,2900000.0,06-10-2009
Lyngbakken 18,Lynge,3540,6,150,1964,2300000.0,02-10-2009
Tjørnebakken 7,Lynge,3540,5,146,1967,2425000.0,24-09-2009
Moselundsvej 9,Lynge,3540,4,115,1960,2025000.0,21-09-2009
Perlestensvej 17,Lynge,3540,5,165,2003,1600000.0,04-09-2009
Solvænget 2,Lynge,3540,3,94,1925,2550000.0,20-08-2009
Tjørnebakken 11,Lynge,3540,6,107,1966,2125000.0,13-08-2009
