street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nybrovej 39,Gudhjem,3760,5,202,1877,360000.0,22-05-2017
Brøddegade 14. 22,Gudhjem,3760,2,58,1900,550000.0,11-05-2017
Gudhjem Feriepark 33,Gudhjem,3760,3,54,1977,645000.0,09-05-2017
Grevens Dal 8,Gudhjem,3760,5,180,1974,2445000.0,05-05-2017
Røvej 52,Gudhjem,3760,4,150,1933,150000.0,24-04-2017
Stavsdalvej 12,Gudhjem,3760,4,150,1926,395000.0,06-04-2017
Melsted Langgade 3,Gudhjem,3760,3,52,1937,250000.0,06-04-2017
Gamlevældevej 10,Gudhjem,3760,4,138,1898,425000.0,29-03-2017
Gudhjem Feriepark 56,Gudhjem,3760,3,52,1977,650000.0,24-03-2017
Nørresand 13,Gudhjem,3760,4,116,1876,1115000.0,22-03-2017
Gudhjemvej 103,Gudhjem,3760,9,233,1912,495000.0,15-03-2017
"Gudhjemvej 111D, 1. 4",Gudhjem,3760,3,53,1976,530000.0,07-03-2017
Stavsdalvej 2,Gudhjem,3760,10,627,1917,790000.0,22-02-2017
Duebakken 19,Gudhjem,3760,5,155,1973,900000.0,16-02-2017
Gudhjem Feriepark 102,Gudhjem,3760,2,54,1977,665000.0,12-02-2017
Gudhjem Feriepark 43,Gudhjem,3760,3,54,1977,550000.0,06-02-2017
Melsted Langgade 4,Gudhjem,3760,4,102,1880,960000.0,28-01-2017
Klemenskervej 59,Gudhjem,3760,6,177,1875,650000.0,27-01-2017
Grevens Dal 26,Gudhjem,3760,6,83,1962,750000.0,25-01-2017
Stangevej 11,Gudhjem,3760,8,195,1900,425000.0,18-01-2017
Oxholmvej 7,Gudhjem,3760,7,170,1925,1170000.0,09-01-2017
Gudhjem Feriepark 49,Gudhjem,3760,3,52,1977,575000.0,04-01-2017
Holkavej 20,Gudhjem,3760,3,122,1900,1250000.0,27-12-2016
Lillevang 4,Gudhjem,3760,4,164,1935,1395000.0,22-12-2016
Åløsevej 10,Gudhjem,3760,6,154,1944,214500.0,21-12-2016
Oxholmvej 9,Gudhjem,3760,7,153,1918,395000.0,19-12-2016
"Holkavej 2A, ST. 3",Gudhjem,3760,2,53,1954,493000.0,14-12-2016
"Brøddegade 14, 1. 3",Gudhjem,3760,2,64,1993,595000.0,08-12-2016
Åløsevej 5,Gudhjem,3760,6,163,1966,845000.0,01-12-2016
Røvej 37,Gudhjem,3760,8,217,1931,2875000.0,22-11-2016
Røvej 24B,Gudhjem,3760,2,66,1918,250000.0,18-11-2016
Nørresand 25,Gudhjem,3760,4,104,1935,1200000.0,16-11-2016
Kastanievej 12,Gudhjem,3760,4,209,1976,1500000.0,10-11-2016
Åbogade 8,Gudhjem,3760,4,118,1727,1175000.0,10-11-2016
Nørregårdsvej 8,Gudhjem,3760,3,97,1966,355000.0,08-11-2016
Klemenskervej 33,Gudhjem,3760,7,223,1903,700000.0,02-11-2016
Brøddegade 30,Gudhjem,3760,4,229,1852,1300000.0,01-11-2016
Larsensvej 3,Gudhjem,3760,4,136,1979,200000.0,25-10-2016
Lillevang 5,Gudhjem,3760,3,142,1895,900000.0,19-10-2016
Skramman 21,Gudhjem,3760,4,110,1979,510000.0,11-10-2016
Nybrovej 9,Gudhjem,3760,3,99,1925,100000.0,23-09-2016
Gudhjemvej 16,Gudhjem,3760,4,105,1944,235000.0,19-09-2016
"Gudhjemvej 111D, 1. 9",Gudhjem,3760,3,74,1916,450000.0,13-09-2016
Røbrovej 1,Gudhjem,3760,4,65,1900,130000.0,11-09-2016
Sigtevej 8,Gudhjem,3760,4,109,1850,995000.0,02-09-2016
Melstedvej 9,Gudhjem,3760,4,114,1920,510000.0,02-09-2016
Lillevang 13,Gudhjem,3760,4,124,1928,400000.0,17-08-2016
Kalleholled 5,Gudhjem,3760,4,100,1969,675000.0,17-08-2016
"Åløsevej 2, 1",Gudhjem,3760,3,100,1942,350000.0,09-08-2016
Lille Jernkaasvej 7G,Gudhjem,3760,3,54,1977,700000.0,09-08-2016
Nørreløkke 8,Gudhjem,3760,3,70,1964,998000.0,08-08-2016
Oxholmvej 13,Gudhjem,3760,5,180,1838,195000.0,01-08-2016
Gudhjem Feriepark 62,Gudhjem,3760,3,54,1977,555000.0,29-07-2016
Vietsvej 4,Gudhjem,3760,4,137,1910,425000.0,16-07-2016
Lynggårdsvej 2,Gudhjem,3760,8,191,1915,800000.0,12-07-2016
Kobbevej 16,Gudhjem,3760,11,299,1867,2060000.0,12-07-2016
Stavsdalvej 27,Gudhjem,3760,4,157,1959,1044842.0,05-07-2016
Lille Jernkaasvej 5B,Gudhjem,3760,3,52,1977,620000.0,05-07-2016
Åbogade 2,Gudhjem,3760,5,125,1877,1250000.0,04-07-2016
Gamlevældevej 4,Gudhjem,3760,6,117,1938,235000.0,13-06-2016
Dyndalevej 1,Gudhjem,3760,10,318,1902,1430000.0,09-06-2016
Åløsevej 1,Gudhjem,3760,3,74,1920,170000.0,08-06-2016
Melstedvej 43,Gudhjem,3760,4,233,1895,2700000.0,07-06-2016
Stavsdalvej 58,Gudhjem,3760,4,97,1900,150000.0,01-06-2016
Gudhjemvej 19,Gudhjem,3760,4,142,1968,300000.0,30-05-2016
Vietsvej 1,Gudhjem,3760,5,104,1933,535000.0,20-05-2016
Toftevej 5,Gudhjem,3760,8,215,1890,1795000.0,12-05-2016
Lille Jernkaasvej 3B,Gudhjem,3760,3,52,1977,675000.0,11-05-2016
Klemenskervej 21,Gudhjem,3760,5,120,1949,190000.0,04-05-2016
Sct. Jørgensgade 5,Gudhjem,3760,5,127,1740,595000.0,01-05-2016
Nørresand 15,Gudhjem,3760,4,123,1911,1250000.0,26-04-2016
Gudhjem Feriepark 54,Gudhjem,3760,3,54,1977,695000.0,21-04-2016
Gudhjemvej 111T,Gudhjem,3760,3,42,1970,700000.0,21-04-2016
Vårbækvej 4,Gudhjem,3760,4,100,1968,140250.0,14-04-2016
Brøddegade 14. 19,Gudhjem,3760,4,101,1900,1065000.0,04-04-2016
Gudhjem Feriepark 28,Gudhjem,3760,3,54,1977,825000.0,04-04-2016
Lindeskovvej 9,Gudhjem,3760,4,130,1964,495000.0,31-03-2016
Møllebakken 16,Gudhjem,3760,6,117,1938,550000.0,22-03-2016
Jydeskæret 1,Gudhjem,3760,5,184,1910,2600000.0,15-03-2016
Skramman 22,Gudhjem,3760,5,202,1980,1150000.0,14-03-2016
Vinkelvej 21,Gudhjem,3760,4,123,1984,500000.0,04-03-2016
Sigtevej 5,Gudhjem,3760,9,200,1897,63000.0,29-02-2016
