street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Nansensgade 9, 2. TH",Odense C,5000,2,65,1938,527000.0,19-05-2017
"Gyldenløvesgade 2A, 2. TV",Odense C,5000,3,80,1938,1495000.0,10-05-2017
Filosofgangen 92,Odense C,5000,2,79,1981,1895000.0,05-05-2017
"Annasholmsgade 41, ST. TH",Odense C,5000,2,55,1930,850000.0,04-05-2017
"Store Glasvej 38, 1. TH",Odense C,5000,4,109,1933,1995000.0,03-05-2017
Filosofgangen 106,Odense C,5000,2,65,1981,1695000.0,28-04-2017
"Kochsgade 51, 1",Odense C,5000,5,164,1967,2625000.0,27-04-2017
"Vesterbro 110, 2",Odense C,5000,3,78,1898,1470000.0,26-04-2017
"Nyborgvej 104B, ST. TH",Odense C,5000,3,60,1929,975000.0,25-04-2017
Gerthasvej 3,Odense C,5000,6,195,1938,4750000.0,25-04-2017
"Østerled 21, 2. TH",Odense C,5000,2,55,1936,1145000.0,25-04-2017
Nedergade 9B,Odense C,5000,4,137,1982,3100000.0,24-04-2017
Nedergade 28,Odense C,5000,6,240,1777,2650000.0,23-04-2017
Langegade 17,Odense C,5000,4,86,1876,200000.0,21-04-2017
"Nørrevoldgade 4E, 1. 2",Odense C,5000,2,132,1960,2600000.0,21-04-2017
"Falen 10, 4. TH",Odense C,5000,2,64,1939,561000.0,20-04-2017
Skibhusvej 160,Odense C,5000,5,131,1928,925000.0,19-04-2017
"Skibhusvej 7, 4. TH",Odense C,5000,2,45,1931,752500.0,19-04-2017
Lyngmosevænget 18,Odense C,5000,5,105,1969,669723.0,15-04-2017
"Sdr. Boulevard 254, 3. TV",Odense C,5000,2,48,1916,930000.0,12-04-2017
"Rødegårdsvej 47, ST. TH",Odense C,5000,2,64,1936,1250000.0,12-04-2017
"Thuresensgade 1, 1. TV",Odense C,5000,2,62,1936,1195000.0,12-04-2017
Døckerslundsvej 53,Odense C,5000,8,220,1922,2250000.0,12-04-2017
"Bernstorffsvej 10, 1",Odense C,5000,4,109,1933,2300000.0,10-04-2017
"Kong Georgs Vej 23, 1. TV",Odense C,5000,2,66,1936,1260000.0,10-04-2017
"Thorsgade 15, 2",Odense C,5000,3,69,1882,1150000.0,10-04-2017
"Allégade 51, ST",Odense C,5000,4,121,1888,3200000.0,10-04-2017
"Vesterbro 98, 2",Odense C,5000,3,77,1897,1450500.0,09-04-2017
"Rugårdsvej 34, ST. TH",Odense C,5000,3,88,2008,1850000.0,06-04-2017
"Jagtvej 56, 2. TV",Odense C,5000,3,76,1986,740000.0,06-04-2017
Lumbyvej 42,Odense C,5000,5,115,1954,750000.0,06-04-2017
Filosofgangen 124,Odense C,5000,2,80,1981,740000.0,06-04-2017
Nyvangsvej 36E,Odense C,5000,2,50,1988,1060000.0,05-04-2017
Thurøgade 64,Odense C,5000,4,107,2012,2500000.0,05-04-2017
Baumgartensvej 34,Odense C,5000,5,103,1925,2470000.0,03-04-2017
"Nansensgade 20, 1. TH",Odense C,5000,2,64,1937,1135000.0,31-03-2017
Reventlowsvej 37,Odense C,5000,6,160,1930,2575000.0,31-03-2017
"Overgade 36, 1",Odense C,5000,3,79,1750,2500000.0,31-03-2017
Juelsgade 12,Odense C,5000,6,152,1925,3335000.0,31-03-2017
"Malmøgade 10, 1. TV",Odense C,5000,2,68,1939,1156000.0,30-03-2017
Skt. Jørgens Gade 29,Odense C,5000,2,75,1771,697000.0,30-03-2017
Skt. Hans Gade 3,Odense C,5000,4,115,1899,2315000.0,30-03-2017
"Sdr. Boulevard 130, 1",Odense C,5000,2,65,1875,1300000.0,29-03-2017
Drejøgade 6H,Odense C,5000,3,79,1975,1370000.0,29-03-2017
Karl Withs Vej 10,Odense C,5000,5,140,1924,3525000.0,28-03-2017
Bernstorffsvej 3,Odense C,5000,5,150,1932,3075000.0,28-03-2017
"Døckerslundsvej 2A, ST. TH",Odense C,5000,2,59,1939,850000.0,28-03-2017
"Skt. Jørgens Gade 40, ST",Odense C,5000,5,85,1892,1950000.0,27-03-2017
"Schacksgade 30, ST. TH",Odense C,5000,2,63,1936,3350000.0,27-03-2017
"Carl Lunds Vej 35, ST",Odense C,5000,3,80,1902,1075000.0,27-03-2017
"Gyldenløvesgade 15, 1. TH",Odense C,5000,2,74,1935,1315000.0,27-03-2017
Pæonvænget 4,Odense C,5000,7,157,1952,2930000.0,24-03-2017
"Skibhusvej 100, 1",Odense C,5000,3,90,1923,1770000.0,24-03-2017
Windelsvej 58,Odense C,5000,6,160,1935,2925000.0,24-03-2017
Kingosgade 4,Odense C,5000,3,125,1883,2900000.0,24-03-2017
Østerbro 68,Odense C,5000,4,121,1942,1650000.0,23-03-2017
"Heltzensgade 10, ST. TV",Odense C,5000,3,86,1920,641780.0,22-03-2017
"Kochsgade 55, ST. 18",Odense C,5000,1,34,1962,260000.0,21-03-2017
"Kochsgade 55, ST. 2",Odense C,5000,1,34,1962,300000.0,21-03-2017
Falen 47A,Odense C,5000,2,61,1980,25265990.0,21-03-2017
Nyvangsvej 36B,Odense C,5000,2,50,1988,1175000.0,21-03-2017
"Døckerslundsvej 4A, 2. TV",Odense C,5000,3,70,1939,1445000.0,21-03-2017
"Tolderlundsvej 91, 1. TV",Odense C,5000,2,62,1915,1240000.0,20-03-2017
"Drewsensvej 24, 1. TH",Odense C,5000,2,75,1936,1080000.0,20-03-2017
Georgsgade 5C,Odense C,5000,4,94,1996,2145000.0,19-03-2017
"Østervænget 3, 1",Odense C,5000,3,73,1920,1475000.0,16-03-2017
"Filosofgangen 118, 1. TH",Odense C,5000,2,92,1981,2295000.0,16-03-2017
Risingsvej 16,Odense C,5000,5,138,1949,1695000.0,16-03-2017
Henriettevej 54,Odense C,5000,6,140,1908,2800000.0,16-03-2017
Christen Kolds Vej 5,Odense C,5000,4,131,1922,3021000.0,15-03-2017
"Christiansgade 82, 3. 18",Odense C,5000,1,39,1958,540000.0,15-03-2017
"Skibhusvej 171, 2. TH",Odense C,5000,1,49,1939,895000.0,15-03-2017
