street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nyvang 14,Glejbjerg,6752,3,99,1965,565000.0,05-05-2017
Skovbøllingvej 6,Glejbjerg,6752,5,149,1992,1225000.0,22-04-2017
Gettrupvej 16B,Glejbjerg,6752,5,132,1970,550000.0,12-04-2017
Ryttervænget 45,Glejbjerg,6752,5,199,2002,1445000.0,19-12-2016
Gettrupvej 17,Glejbjerg,6752,6,185,1939,3780000.0,08-12-2016
Borgergade 44,Glejbjerg,6752,5,172,1948,585000.0,07-11-2016
Øster Terplingvej 4,Glejbjerg,6752,5,193,2001,20100.0,07-10-2016
Glejbjergvej 4,Glejbjerg,6752,9,302,1820,500000.0,30-09-2016
Skovbøllingvej 5,Glejbjerg,6752,5,120,1941,650000.0,29-09-2016
Øster Åstrupvej 5,Glejbjerg,6752,9,160,1878,850000.0,29-09-2016
Borgergade 10,Glejbjerg,6752,3,101,1955,200000.0,16-09-2016
Fåborgvej 22,Glejbjerg,6752,6,180,1916,1050000.0,27-08-2016
Borgergade 31,Glejbjerg,6752,5,130,1940,450000.0,26-08-2016
Boldingvej 7,Glejbjerg,6752,3,123,1971,670000.0,18-08-2016
Borgergade 87,Glejbjerg,6752,3,60,1939,150000.0,14-08-2016
Borgergade 90,Glejbjerg,6752,6,138,1919,1100000.0,06-08-2016
Øster Åstrupvej 4,Glejbjerg,6752,8,226,1922,3147011.0,05-07-2016
Øster Åstrupvej 3,Glejbjerg,6752,6,234,1975,38400000.0,30-06-2016
Tvilhovej 3,Glejbjerg,6752,7,202,1884,1945000.0,21-06-2016
Skovbøllingvej 12,Glejbjerg,6752,4,140,1969,820000.0,17-05-2016
Nørre Åstrupvej 1,Glejbjerg,6752,3,124,1928,700000.0,10-05-2016
Borgergade 54,Glejbjerg,6752,4,72,1922,252000.0,13-01-2016
Øster Terplingvej 2,Glejbjerg,6752,6,180,1928,1050000.0,12-01-2016
Gettrupvej 37,Glejbjerg,6752,4,112,1992,985000.0,08-12-2015
Tvilhovej 5,Glejbjerg,6752,4,104,1700,150000.0,18-11-2015
Skovbøllingvej 1A,Glejbjerg,6752,6,185,1991,1100000.0,12-11-2015
Gettrupvej 10,Glejbjerg,6752,5,155,1912,1300000.0,03-11-2015
Gettrupvej 33,Glejbjerg,6752,4,158,1996,1835000.0,29-10-2015
Vester Terplingvej 1,Glejbjerg,6752,4,101,1916,600000.0,12-10-2015
Skovbøllingvej 8,Glejbjerg,6752,5,136,1966,1157500.0,09-10-2015
Øster Åstrupvej 1,Glejbjerg,6752,8,235,1980,775000.0,17-09-2015
Boldingvej 9D,Glejbjerg,6752,3,92,1978,475000.0,02-06-2015
Højvangsvej 1,Glejbjerg,6752,6,112,1855,2615000.0,26-05-2015
Grenevej 14,Glejbjerg,6752,4,101,1973,700000.0,26-05-2015
Byvænget 5,Glejbjerg,6752,5,212,1974,1075000.0,27-04-2015
Åstrup Kirkevej 2,Glejbjerg,6752,2,75,1870,500000.0,21-04-2015
Boldingvej 19,Glejbjerg,6752,6,271,1982,1500000.0,21-04-2015
Skovbøllingvej 27,Glejbjerg,6752,7,190,1872,16690000.0,20-04-2015
Nyvang 1,Glejbjerg,6752,4,109,1964,450000.0,04-02-2015
Byvænget 15,Glejbjerg,6752,5,146,1978,735000.0,15-01-2015
Øster Åstrupvej 11,Glejbjerg,6752,7,166,1939,963000.0,07-01-2015
Borgergade 108,Glejbjerg,6752,3,110,1953,200000.0,02-01-2015
Byvænget 2,Glejbjerg,6752,5,179,1974,800000.0,02-09-2014
Borgergade 7,Glejbjerg,6752,4,90,1939,250000.0,01-08-2014
Humlundvej 8,Glejbjerg,6752,3,126,1875,124000.0,31-07-2014
Byvænget 7,Glejbjerg,6752,5,150,1977,780000.0,09-05-2014
Nyslundvej 5,Glejbjerg,6752,7,243,1911,1500000.0,15-04-2014
Gettrupvej 21,Glejbjerg,6752,7,255,1912,10534000.0,10-04-2014
Boldingvej 14,Glejbjerg,6752,7,271,1867,4231000.0,20-03-2014
Grenevej 10,Glejbjerg,6752,3,96,1960,625000.0,13-03-2014
Ryttervænget 79,Glejbjerg,6752,6,154,1980,525000.0,16-02-2014
Skovbøllingvej 26,Glejbjerg,6752,6,130,1931,1620000.0,05-02-2014
Skovbøllingvej 30,Glejbjerg,6752,6,221,1900,15046680.0,05-02-2014
Skovbøllingvej 14,Glejbjerg,6752,7,236,1967,725000.0,27-12-2013
Skovbøllingvej 33,Glejbjerg,6752,6,173,1870,430476.0,18-12-2013
Borgergade 86,Glejbjerg,6752,4,143,1920,325000.0,17-12-2013
Byvænget 20,Glejbjerg,6752,4,148,1979,850000.0,28-11-2013
Gettrupvej 18,Glejbjerg,6752,7,109,1957,750000.0,25-10-2013
Borgergade 125,Glejbjerg,6752,8,239,1856,850000.0,13-08-2013
Byvænget 18,Glejbjerg,6752,7,165,1977,1080000.0,08-07-2013
Borgergade 37,Glejbjerg,6752,8,170,1927,485000.0,17-06-2013
Skovbøllingvej 29,Glejbjerg,6752,7,304,2014,2050000.0,05-06-2013
Boldingvej 5,Glejbjerg,6752,3,116,1963,408000.0,16-05-2013
Vester Terplingvej 9,Glejbjerg,6752,6,235,1908,758359.0,08-05-2013
Nyvang 11,Glejbjerg,6752,5,190,2009,1175920.0,12-03-2013
Glejbjergvej 5,Glejbjerg,6752,6,170,1976,7200000.0,29-10-2012
Nørre Åstrupvej 7,Glejbjerg,6752,5,116,1915,700000.0,18-10-2012
Vester Terplingvej 2,Glejbjerg,6752,10,400,1914,21319000.0,15-10-2012
Nyvang 3,Glejbjerg,6752,3,82,1964,325000.0,13-09-2012
Nyvang 6,Glejbjerg,6752,3,131,1960,630000.0,10-09-2012
Tvilhovej 2,Glejbjerg,6752,6,286,1936,1955000.0,10-09-2012
Tvilevej 9,Glejbjerg,6752,2,72,1909,395000.0,26-08-2012
Åbrinken 20,Glejbjerg,6752,4,126,1968,410000.0,08-07-2012
Fåborgvej 9,Glejbjerg,6752,7,265,1938,3790000.0,26-06-2012
Skovbøllingvej 35,Glejbjerg,6752,5,262,1916,833000.0,18-06-2012
Ryttervænget 61,Glejbjerg,6752,6,200,2006,900000.0,12-06-2012
Byvænget 11,Glejbjerg,6752,5,143,1977,840000.0,14-05-2012
Tvilevej 28,Glejbjerg,6752,5,185,1860,1495000.0,19-04-2012
Grenevej 2,Glejbjerg,6752,6,188,1914,70000.0,04-03-2012
Tvilevej 12,Glejbjerg,6752,4,103,1900,650000.0,24-02-2012
Tvilevej 22,Glejbjerg,6752,3,108,1928,200000.0,02-02-2012
Åbrinken 2,Glejbjerg,6752,6,181,1981,1100000.0,26-01-2012
