street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tårupvej 4,Gelsted,5591,6,175,1924,420374.0,26-04-2017
Tanderupvej 75,Gelsted,5591,8,146,1928,950000.0,24-04-2017
Søndergade 154,Gelsted,5591,5,136,1910,500000.0,30-03-2017
Søndergade 21,Gelsted,5591,4,105,1930,450000.0,17-03-2017
Tjørnevej 6,Gelsted,5591,3,209,1933,895000.0,15-03-2017
Søndergade 177B,Gelsted,5591,5,158,1984,1750000.0,10-03-2017
Grønnegade 37,Gelsted,5591,5,119,1967,695000.0,07-03-2017
Gl. Odensevej 17,Gelsted,5591,6,145,1950,925000.0,03-03-2017
Lundevej 24,Gelsted,5591,4,110,1973,850000.0,01-03-2017
Tårupvej 53,Gelsted,5591,4,136,1970,400000.0,27-02-2017
Søndergade 107,Gelsted,5591,4,120,1906,1125000.0,15-02-2017
Hønnerupvej 18,Gelsted,5591,5,141,1780,1055000.0,10-02-2017
Birkehøjvej 8,Gelsted,5591,6,174,1925,220000.0,30-01-2017
Odensevej 35,Gelsted,5591,7,126,1912,16758959.0,20-01-2017
Hårevej 64,Gelsted,5591,4,71,1953,200000.0,11-01-2017
Søndergade 53,Gelsted,5591,6,129,1935,500000.0,28-12-2016
Toftevej 13,Gelsted,5591,4,130,1977,1100000.0,24-12-2016
Østergade 13,Gelsted,5591,5,135,1929,1180000.0,09-12-2016
Tornhøjvangen 9,Gelsted,5591,5,201,2007,2425000.0,17-11-2016
Søndergade 163,Gelsted,5591,6,210,1912,950000.0,16-11-2016
Koldinghave 20,Gelsted,5591,3,118,1946,320000.0,13-11-2016
Østergade 3,Gelsted,5591,2,66,1887,233699.0,07-11-2016
Aulbjergvej 12,Gelsted,5591,5,155,1900,1525000.0,28-10-2016
Tårupvej 34,Gelsted,5591,5,153,1987,1500000.0,18-10-2016
Rødstenvej 4,Gelsted,5591,3,120,1827,585000.0,18-10-2016
Møllevej 32,Gelsted,5591,5,131,1910,635000.0,17-10-2016
Kingstrupvej 98,Gelsted,5591,7,220,1908,1250000.0,11-10-2016
Søndergade 137,Gelsted,5591,8,345,1905,1227000.0,09-10-2016
Tårupvej 46,Gelsted,5591,4,90,1992,800000.0,07-10-2016
Søndergade 156,Gelsted,5591,4,100,1943,1100000.0,07-10-2016
Søndergade 77,Gelsted,5591,4,131,1903,1095000.0,26-09-2016
Højbovænget 4,Gelsted,5591,3,114,1972,850000.0,06-09-2016
Hørkærvej 3,Gelsted,5591,5,113,1910,272207.0,25-08-2016
Skaboes Gyde 24,Gelsted,5591,3,83,1902,145000.0,23-08-2016
Nymarksvej 12,Gelsted,5591,11,283,1848,1290000.0,19-08-2016
Hønnerupvej 83,Gelsted,5591,4,116,1903,300000.0,18-08-2016
Odensevej 42,Gelsted,5591,4,123,1934,400000.0,26-07-2016
Kingstrupvej 109,Gelsted,5591,5,67,1864,243000.0,18-07-2016
Birkehøjvej 9,Gelsted,5591,5,112,1962,64501.0,28-06-2016
Hønnerupvej 36,Gelsted,5591,5,169,1877,925000.0,14-06-2016
Søndergade 96,Gelsted,5591,6,122,1900,603306.0,18-05-2016
Gl. Odensevej 26,Gelsted,5591,6,176,1933,1900000.0,29-04-2016
Søndergade 54,Gelsted,5591,4,89,1914,400000.0,15-04-2016
Aulbjergvej 3,Gelsted,5591,6,145,1827,1475000.0,06-04-2016
Kingstrupvej 99,Gelsted,5591,5,195,1903,1500000.0,16-03-2016
Kingstrup Mosevej 28,Gelsted,5591,3,100,1800,425740.0,11-03-2016
Ruerne 12,Gelsted,5591,6,180,1892,1395000.0,26-02-2016
