street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Fredensvej 50,Taastrup,2630,6,163,1960,3100000.0,23-05-2017
Egevangshusene 233,Taastrup,2630,4,93,1969,1560000.0,22-05-2017
"Leen B 3, 1. 1",Taastrup,2630,2,57,1972,518500.0,22-05-2017
"Lindevangshusene 96, 1. MF",Taastrup,2630,1,46,1968,860000.0,18-05-2017
Engbrinken 7,Taastrup,2630,8,179,1962,2750000.0,18-05-2017
"Niebuhr Gade 15, 1. TV",Taastrup,2630,2,67,2005,1575000.0,16-05-2017
Søndertoften 203,Taastrup,2630,6,137,1969,2330000.0,11-05-2017
Åtoften 9,Taastrup,2630,3,65,1977,940000.0,11-05-2017
Sankt Olavs Alle 88,Taastrup,2630,5,100,1966,1600000.0,05-05-2017
"Taastrup Have 26, ST. TV",Taastrup,2630,2,58,1963,1125000.0,04-05-2017
Egevangshusene 75,Taastrup,2630,4,93,1969,1865000.0,28-04-2017
"Saven B 1, ST. 3",Taastrup,2630,3,106,1974,1530000.0,28-04-2017
Brunellevej 3,Taastrup,2630,6,162,2006,2250000.0,28-04-2017
"Lindebo 21, ST. 122",Taastrup,2630,1,42,1975,770000.0,27-04-2017
"Taastrup Have 14, 1. MF",Taastrup,2630,1,42,1963,845000.0,25-04-2017
Ibsensvej 124,Taastrup,2630,3,84,1967,2525000.0,25-04-2017
Hallandsparken 124,Taastrup,2630,5,116,1978,995648.0,24-04-2017
"Spaden A 2, ST. 1",Taastrup,2630,3,102,1973,1465000.0,23-04-2017
"Taastrup Have 37, 2. TV",Taastrup,2630,3,69,1963,1385000.0,23-04-2017
"Lindevangshusene 102, ST. TV",Taastrup,2630,2,64,1968,1330000.0,21-04-2017
Egevangshusene 371,Taastrup,2630,4,93,1969,1831000.0,21-04-2017
"Saven C 3, 1. 3",Taastrup,2630,4,116,1974,1780000.0,20-04-2017
"Taastrup Have 18, 1. MF",Taastrup,2630,1,42,1963,885000.0,19-04-2017
"Taastrup Hovedgade 40, 2. 22",Taastrup,2630,3,67,1960,1225000.0,19-04-2017
Landsbygaden 11,Taastrup,2630,5,165,1950,2795000.0,19-04-2017
Lavendelvej 45,Taastrup,2630,7,188,2009,4800000.0,18-04-2017
Roskildevej 370,Taastrup,2630,3,92,1871,1899000.0,16-04-2017
"Lindebo 27, 2. 168",Taastrup,2630,3,79,1975,1700000.0,12-04-2017
Parkvej 21C,Taastrup,2630,2,56,1968,1399000.0,11-04-2017
"Rønnevangshusene 41, 1. MF",Taastrup,2630,1,47,1970,840000.0,10-04-2017
"Taastrup Have 42, 2. TV",Taastrup,2630,2,57,1964,1150000.0,10-04-2017
"Saksen C 1, ST. 2",Taastrup,2630,1,36,1972,625000.0,07-04-2017
"Lindevangshusene 74, 2. TH",Taastrup,2630,3,82,1968,1680000.0,07-04-2017
"Saksen C 3, 1. 3",Taastrup,2630,4,116,1972,1700000.0,06-04-2017
Lindevej 14A,Taastrup,2630,5,148,1951,1650000.0,06-04-2017
"Leen B 6, 3. 4",Taastrup,2630,1,35,1972,669000.0,06-04-2017
"Saven C 4, 1. 3",Taastrup,2630,4,120,1974,1795000.0,06-04-2017
Lindehaven 65,Taastrup,2630,4,132,2015,2970000.0,05-04-2017
"Lindevangshusene 98, 2. MF",Taastrup,2630,1,46,1968,790000.0,04-04-2017
"Høje Taastrup Boulevard 15, 2. TH",Taastrup,2630,4,99,2006,2170000.0,03-04-2017
Røjlehaven 19,Taastrup,2630,4,82,1965,2145000.0,02-04-2017
"Taastrup Have 15, 2. MF",Taastrup,2630,1,41,1963,875000.0,31-03-2017
"Taastrup Have 43, ST. TV",Taastrup,2630,2,59,1963,1105000.0,31-03-2017
Sankt Ibs Alle 89,Taastrup,2630,5,100,1968,2395000.0,30-03-2017
Rugkærgårdsvej 31,Taastrup,2630,6,174,1935,2200000.0,30-03-2017
Søndertoften 138,Taastrup,2630,6,134,1968,2490000.0,30-03-2017
"Leen A 1, 2. 1",Taastrup,2630,2,57,1972,5500000.0,29-03-2017
"Saven D 4, 3. 3",Taastrup,2630,4,99,1974,1625000.0,29-03-2017
Hallandsparken 32,Taastrup,2630,5,116,1979,2235000.0,28-03-2017
"Parkvej 147, ST. TV",Taastrup,2630,2,73,1972,1245000.0,27-03-2017
"Taastrup Have 16, 2. MF",Taastrup,2630,1,42,1963,869000.0,27-03-2017
"Taastrup Have 22, 2. TV",Taastrup,2630,3,71,1963,1375000.0,27-03-2017
"Saven B 4, ST. 2",Taastrup,2630,4,116,1974,1900000.0,27-03-2017
"Lindevangshusene 64, 1. TH",Taastrup,2630,3,80,1968,1745000.0,26-03-2017
"Saven C 4, 2. 1",Taastrup,2630,2,57,1974,1100000.0,26-03-2017
"Taastrup Vænge 35, 1. 1",Taastrup,2630,3,75,1973,1550000.0,22-03-2017
"Niebuhr Gade 17, 1. TH",Taastrup,2630,4,98,2005,2200000.0,22-03-2017
"Parkvej 153, 1. MF",Taastrup,2630,2,41,1973,650000.0,21-03-2017
"Taastrup Have 53, 2. TH",Taastrup,2630,2,53,1964,800000.0,21-03-2017
"Taastrup Vænge 49, ST. 3",Taastrup,2630,1,42,1973,885000.0,20-03-2017
"Roskildevej 364, ST. TV",Taastrup,2630,4,74,1956,1595000.0,17-03-2017
Pile Alle 29,Taastrup,2630,4,107,1937,1950000.0,17-03-2017
Egekrattet 10,Taastrup,2630,5,136,1997,3450000.0,16-03-2017
Teglvænget 8,Taastrup,2630,3,101,1956,1940000.0,16-03-2017
"Leen C 3, 2. 4",Taastrup,2630,2,57,1972,1225000.0,15-03-2017
Sankt Bendts Alle 67,Taastrup,2630,5,120,1969,2425000.0,15-03-2017
"Leen A 6, ST. 3",Taastrup,2630,2,57,1972,1050000.0,14-03-2017
"Saven A 2, 3. 1",Taastrup,2630,1,35,1974,800000.0,13-03-2017
"Saksen D 1, ST. 1",Taastrup,2630,2,57,1972,1175000.0,13-03-2017
"Leen B 6, ST. 4",Taastrup,2630,1,36,1972,699000.0,13-03-2017
"Rønnevangshusene 33, 1. MF",Taastrup,2630,1,47,1970,875000.0,10-03-2017
"Rønnevangshusene 31, ST. TH",Taastrup,2630,3,80,1970,1735000.0,09-03-2017
"Taastrup Have 51, 1. TV",Taastrup,2630,2,55,1964,1370000.0,09-03-2017
"Lindevangshusene 112, 2. MF",Taastrup,2630,1,47,1969,875000.0,08-03-2017
"Banestrøget 25, ST. TV",Taastrup,2630,3,95,2007,2050000.0,08-03-2017
Budstikken 64,Taastrup,2630,4,107,1970,2200000.0,07-03-2017
Spjeldager 25,Taastrup,2630,5,134,1967,2965000.0,07-03-2017
Sankt Mikkels Alle 85,Taastrup,2630,4,98,1967,2160000.0,07-03-2017
Bygaden 55A,Taastrup,2630,6,121,1920,2800000.0,07-03-2017
Lærkevej 7,Taastrup,2630,4,112,1951,3000000.0,07-03-2017
Sankt Olavs Alle 58,Taastrup,2630,5,116,1966,2100000.0,07-03-2017
"Taastrup Hovedgade 111A, 3. 1",Taastrup,2630,4,109,2006,2500000.0,07-03-2017
"Leen B 1, 1. 4",Taastrup,2630,2,57,1972,1090000.0,06-03-2017
"Leen A 2, ST. 2",Taastrup,2630,1,36,1972,645000.0,05-03-2017
"Taastrup Vænge 45, 1. 3",Taastrup,2630,1,42,1973,995000.0,05-03-2017
Langholmen 6,Taastrup,2630,4,144,1965,3300000.0,05-03-2017
Ludvig Hegners Alle 19A,Taastrup,2630,4,115,1971,2215000.0,03-03-2017
Røjlehaven 63,Taastrup,2630,4,82,1965,1550000.0,01-03-2017
"Leen A 1, 3. 1",Taastrup,2630,1,35,1972,700000.0,28-02-2017
Sankt Ibs Alle 85,Taastrup,2630,4,98,1968,1150000.0,28-02-2017
"Spaden C 1, 1. 2",Taastrup,2630,4,120,1973,1800000.0,28-02-2017
"Rønnevangshusene 39, 2. MF",Taastrup,2630,1,47,1970,849000.0,26-02-2017
Solager 60,Taastrup,2630,2,28,1985,940000.0,24-02-2017
Egevangshusene 241,Taastrup,2630,4,93,1969,1900000.0,24-02-2017
"Parkvej 153, ST. MF",Taastrup,2630,2,41,1973,800000.0,23-02-2017
"Taastrup Vænge 37, 2. 1",Taastrup,2630,3,73,1973,1650000.0,22-02-2017
"Taastrup Have 38, 1. MF",Taastrup,2630,1,41,1964,860000.0,21-02-2017
Sankt Bendts Alle 55,Taastrup,2630,5,116,1969,2395000.0,21-02-2017
Præstegårdsvej 6,Taastrup,2630,6,133,2016,3200000.0,21-02-2017
"Brinchs Have 11, ST. MF",Taastrup,2630,1,36,1963,755000.0,19-02-2017
Havetoften 16,Taastrup,2630,5,132,1973,2950000.0,17-02-2017
Egevangshusene 95,Taastrup,2630,4,93,1969,1810000.0,17-02-2017
Ved Kæret 3,Taastrup,2630,4,80,1959,1200000.0,17-02-2017
Midtervej 29,Taastrup,2630,4,108,1976,2325000.0,17-02-2017
"Hammeren 28, 1. 132",Taastrup,2630,2,71,1975,1175000.0,17-02-2017
Sankt Olavs Alle 23,Taastrup,2630,5,100,1966,1975000.0,17-02-2017
Jernbane Alle 10A,Taastrup,2630,4,140,1959,2300000.0,17-02-2017
Langageren 16,Taastrup,2630,4,108,2006,2995000.0,17-02-2017
"Lindevangshusene 92, 1. MF",Taastrup,2630,1,46,1968,975000.0,17-02-2017
Langholmen 10,Taastrup,2630,4,111,1965,1445000.0,17-02-2017
H P Olsens Vænge 44,Taastrup,2630,4,80,1962,2100000.0,16-02-2017
"Taastrup Vænge 49, 2. 3",Taastrup,2630,1,42,1973,800000.0,16-02-2017
"Niebuhr Gade 35, 1. TH",Taastrup,2630,4,98,2005,2145000.0,14-02-2017
Skagensgade 26,Taastrup,2630,4,91,1986,2050000.0,13-02-2017
"Hammeren 32, 1. 197",Taastrup,2630,2,71,1975,1150000.0,13-02-2017
"Taastrup Hovedgade 105, 1",Taastrup,2630,3,219,1973,2900000.0,13-02-2017
"Leen D 3, ST. 3",Taastrup,2630,3,102,1972,1495000.0,10-02-2017
"Taastrup Have 29, ST. TV",Taastrup,2630,2,56,1963,1080000.0,10-02-2017
Dorphs Alle 60,Taastrup,2630,4,119,1952,2200000.0,10-02-2017
"Roskildevej 358, ST. TV",Taastrup,2630,2,72,1956,1250000.0,09-02-2017
Søndertoften 98,Taastrup,2630,6,134,1968,2895000.0,09-02-2017
"Leen B 5, ST. 2",Taastrup,2630,4,116,1972,1930000.0,09-02-2017
"Saven A 1, 1. 4",Taastrup,2630,2,57,1974,1200000.0,09-02-2017
Søndertoften 175,Taastrup,2630,6,134,1969,2400000.0,09-02-2017
Rødhøjgårdsvej 17,Taastrup,2630,4,142,1972,2950000.0,08-02-2017
Piletoften 4,Taastrup,2630,5,133,1972,3050000.0,08-02-2017
"Rønnevangshusene 41, 2. TH",Taastrup,2630,3,80,1970,1480000.0,07-02-2017
"Taastrup Vænge 45, 2. 4",Taastrup,2630,3,73,1973,1695000.0,07-02-2017
"Brinchs Have 9, ST. MF",Taastrup,2630,1,36,1963,775000.0,07-02-2017
"Lindebo 27, ST. 159",Taastrup,2630,1,42,1975,725000.0,06-02-2017
"Brinchs Have 9, 2. TV",Taastrup,2630,3,62,1963,1195000.0,06-02-2017
"Murskeen 4, 2. 55",Taastrup,2630,2,71,1973,1250000.0,05-02-2017
"Taastrup Have 36, 2. TH",Taastrup,2630,2,60,1964,1195000.0,05-02-2017
"Saven D 3, ST. 1",Taastrup,2630,2,57,1974,1295000.0,03-02-2017
"Taastrup Vænge 35, 1. 3",Taastrup,2630,1,42,1973,799000.0,02-02-2017
Strongvej 15,Taastrup,2630,4,95,1955,2000000.0,02-02-2017
"Leen B 1, ST. 2",Taastrup,2630,4,116,1972,1705000.0,01-02-2017
"Lindevangshusene 110, ST. MF",Taastrup,2630,1,47,1969,965000.0,31-01-2017
"Lindevangshusene 60, 1. TV",Taastrup,2630,2,64,1968,1310000.0,31-01-2017
"Brinchs Have 13, 1. TV",Taastrup,2630,3,70,1963,1625000.0,31-01-2017
Stendiget 51,Taastrup,2630,7,236,1978,3395000.0,31-01-2017
Jernbane Alle 11B,Taastrup,2630,6,112,1932,2550000.0,31-01-2017
"Skjeberg Alle 29, 2. TV",Taastrup,2630,3,88,2008,1880000.0,31-01-2017
"Spaden A 4, 2. 4",Taastrup,2630,2,57,1973,1025000.0,30-01-2017
Spjeldager 1,Taastrup,2630,4,143,1965,2500000.0,29-01-2017
Klovtofteparken 52,Taastrup,2630,5,118,1969,2000000.0,27-01-2017
Håndværkerbakken 7,Taastrup,2630,5,135,1970,2700000.0,27-01-2017
Hegnstoften 62,Taastrup,2630,4,113,1971,2699000.0,27-01-2017
Sankt Bendts Alle 41,Taastrup,2630,5,116,1969,2000000.0,26-01-2017
Marievej 16,Taastrup,2630,7,176,1900,3450000.0,25-01-2017
"Taastrup Hovedgade 40, 6. 62",Taastrup,2630,2,67,1960,1200000.0,25-01-2017
Løvsangervej 9,Taastrup,2630,4,129,1960,2750000.0,25-01-2017
Egevangshusene 167,Taastrup,2630,4,93,1969,813386.0,24-01-2017
"Leen C 3, 3. 3",Taastrup,2630,4,99,1972,1665000.0,23-01-2017
"Lindevangshusene 104, 2. TV",Taastrup,2630,2,64,1968,800000.0,22-01-2017
Åvænget 24,Taastrup,2630,4,104,1957,2600000.0,20-01-2017
Kirkestien 22,Taastrup,2630,5,112,1954,1175500.0,20-01-2017
Strongvej 52,Taastrup,2630,7,230,1950,3350000.0,20-01-2017
"Østerparken 1, ST. TH",Taastrup,2630,3,92,1922,1598000.0,19-01-2017
"Lindevangshusene 82, ST. MF",Taastrup,2630,1,46,1968,950000.0,19-01-2017
"Banestrøget 27, ST. TV",Taastrup,2630,3,92,2007,2050000.0,19-01-2017
"Leen D 3, 3. 3",Taastrup,2630,4,99,1972,850000.0,18-01-2017
Søndertoften 43,Taastrup,2630,6,134,1967,2295000.0,18-01-2017
Hallandsparken 34,Taastrup,2630,5,116,1979,2090000.0,17-01-2017
"Brinchs Have 5, ST. TH",Taastrup,2630,2,61,1963,1125000.0,17-01-2017
"Lindebo 3, 1. 18",Taastrup,2630,1,42,1972,735000.0,17-01-2017
"Saven C 3, 3. 3",Taastrup,2630,4,99,1974,1500000.0,17-01-2017
Røjlehaven 30,Taastrup,2630,4,82,1966,1815000.0,17-01-2017
Vestervej 20,Taastrup,2630,6,125,1940,2620000.0,17-01-2017
"Saven A 3, 1. 3",Taastrup,2630,4,116,1974,1875000.0,16-01-2017
"Niebuhr Gade 21, 2. TH",Taastrup,2630,4,98,2005,2100000.0,16-01-2017
Landsbygaden 42,Taastrup,2630,6,197,1949,4200000.0,15-01-2017
Højgårdstoften 16,Taastrup,2630,4,105,1968,2595000.0,15-01-2017
"Hammeren 29, 4. 160",Taastrup,2630,1,44,1975,680000.0,14-01-2017
"Taastrup Have 15, ST. TV",Taastrup,2630,2,57,1963,1025000.0,13-01-2017
"Lindevangshusene 72, 1. TH",Taastrup,2630,3,79,1968,790500.0,13-01-2017
Søndertoften 132,Taastrup,2630,6,137,1968,2500000.0,13-01-2017
"Spaden A 2, ST. 2",Taastrup,2630,1,36,1973,551000.0,12-01-2017
Roskildevej 344,Taastrup,2630,4,75,1927,1675000.0,11-01-2017
"Lindebo 23, 2. 144",Taastrup,2630,3,79,1975,1750000.0,11-01-2017
"Spaden A 5, 3. 1",Taastrup,2630,1,35,1973,670000.0,11-01-2017
"Berings Gade 16, 2. TH",Taastrup,2630,2,67,2006,1665000.0,11-01-2017
"Berings Gade 18, 2. TH",Taastrup,2630,4,98,2006,2135000.0,11-01-2017
