street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Rågelundevej 22,Kettinge,4892,4,112,1927,475000.0,03-05-2017
Grønnegadevej 60,Kettinge,4892,8,265,1896,5822500.0,30-03-2017
Rågelundevej 35,Kettinge,4892,3,76,1877,100000.0,23-03-2017
Høgevej 5,Kettinge,4892,4,124,1973,325000.0,17-03-2017
Bregningevej 22,Kettinge,4892,4,97,1914,285600.0,08-03-2017
Kolkevej 10,Kettinge,4892,6,135,1877,430000.0,07-03-2017
Præstegårdsstræde 2,Kettinge,4892,4,78,1860,85000.0,03-03-2017
Rågelundevej 42,Kettinge,4892,6,225,1897,154000.0,02-02-2017
Enghavevej 13,Kettinge,4892,3,100,1800,62254.0,01-02-2017
Birkevænget 12,Kettinge,4892,5,136,1976,470000.0,06-01-2017
Kolkevej 19,Kettinge,4892,5,147,1800,1890000.0,25-11-2016
Rågelundevej 32,Kettinge,4892,5,135,1968,700000.0,25-11-2016
Sønderhavevej 8,Kettinge,4892,2,108,1914,175000.0,23-11-2016
Nørrevej 11,Kettinge,4892,5,158,1918,250000.0,21-11-2016
Sløsserupvej 10,Kettinge,4892,4,120,1900,275000.0,14-11-2016
Fuglsangvej 9,Kettinge,4892,7,125,1924,238500.0,27-10-2016
Fuglsangvej 25A,Kettinge,4892,9,151,1870,695000.0,15-10-2016
Kolkevej 4,Kettinge,4892,3,137,1925,630000.0,14-10-2016
Eskemosevej 19,Kettinge,4892,3,82,1962,277120.0,03-10-2016
Kettingevej 112,Kettinge,4892,5,98,1915,450000.0,30-09-2016
Rågelundevej 46,Kettinge,4892,4,140,1750,180000.0,30-08-2016
Kettingevej 137,Kettinge,4892,4,121,1943,530000.0,25-08-2016
Kettingevej 151,Kettinge,4892,6,110,1902,225000.0,18-07-2016
Enghavevej 74,Kettinge,4892,4,183,1900,701250.0,11-07-2016
Bukkeholmvej 2,Kettinge,4892,9,229,1889,2550000.0,07-07-2016
Stoffervej 9,Kettinge,4892,4,110,1965,393779.0,06-07-2016
Kettingevej 96,Kettinge,4892,5,156,1915,175000.0,30-06-2016
Kettingevej 11,Kettinge,4892,5,144,1910,495000.0,27-06-2016
Frejlevvej 24,Kettinge,4892,4,132,1909,240000.0,02-06-2016
Bækkeskovvej 9,Kettinge,4892,3,106,1910,500000.0,20-05-2016
Sønderhavevej 6,Kettinge,4892,5,165,1964,450000.0,15-05-2016
Falkevej 5,Kettinge,4892,5,156,1973,860000.0,14-04-2016
Kettingevej 145,Kettinge,4892,4,114,1899,325000.0,02-04-2016
Mejerivej 5,Kettinge,4892,7,240,1906,500000.0,14-03-2016
Torupvej 2,Kettinge,4892,7,174,1912,2175000.0,10-03-2016
Bækkeskovvej 31,Kettinge,4892,4,142,1918,195000.0,29-02-2016
Høgevej 1,Kettinge,4892,3,133,1974,920000.0,29-02-2016
Rågelundevej 41,Kettinge,4892,4,101,1934,603147.0,18-02-2016
Kettingevej 89,Kettinge,4892,4,87,1925,300000.0,11-01-2016
Stationsvej 13,Kettinge,4892,3,168,1877,477997.0,06-01-2016
Grønnegadevej 39,Kettinge,4892,4,158,1877,215082.0,21-10-2015
Kettingevej 19,Kettinge,4892,4,105,1967,550000.0,05-10-2015
Kettingevej 10,Kettinge,4892,6,271,1850,1250000.0,29-09-2015
Grønnegadevej 20,Kettinge,4892,7,200,1910,575000.0,03-09-2015
Kettingevej 128,Kettinge,4892,6,102,1898,374000.0,31-08-2015
Klokkemosen 2,Kettinge,4892,5,142,1962,890000.0,28-08-2015
Enghavevej 12,Kettinge,4892,6,180,1971,700000.0,23-08-2015
Bækkeskovvej 13,Kettinge,4892,5,148,1857,225000.0,21-08-2015
Birkevænget 1,Kettinge,4892,3,116,1975,375000.0,14-08-2015
Frejlevvej 22,Kettinge,4892,4,205,1885,555500.0,06-08-2015
Kettingevej 123,Kettinge,4892,5,127,1927,305000.0,05-08-2015
Torupvej 3,Kettinge,4892,6,175,1927,1050000.0,20-07-2015
Nørrevej 6,Kettinge,4892,4,142,1915,640000.0,14-07-2015
Kettingevej 66,Kettinge,4892,5,135,1966,720000.0,13-07-2015
Enghavevej 84,Kettinge,4892,4,102,1915,475000.0,29-06-2015
Fuglsangvej 15,Kettinge,4892,4,156,1895,635000.0,23-06-2015
Kettingevej 45,Kettinge,4892,4,148,1917,320000.0,21-06-2015
Bækkeskovvej 25,Kettinge,4892,7,206,1986,21418000.0,11-06-2015
Rågelundevej 21,Kettinge,4892,6,284,2014,2658750.0,31-05-2015
Syttenbanken 4,Kettinge,4892,7,144,1827,450000.0,18-05-2015
Bregningevej 16,Kettinge,4892,3,123,1877,20000.0,18-05-2015
Sønderhavevej 3,Kettinge,4892,4,153,1900,240000.0,28-04-2015
Plantagevej 12,Kettinge,4892,4,142,1877,275000.0,27-04-2015
Plantagevej 16A,Kettinge,4892,14,335,1937,1000000.0,10-04-2015
Kettingevej 27,Kettinge,4892,13,514,1900,767267.0,31-03-2015
Kettingevej 100,Kettinge,4892,4,128,1970,175000.0,19-03-2015
Grønnegadevej 56,Kettinge,4892,3,125,1938,190000.0,27-02-2015
Høgevej 3,Kettinge,4892,10,230,1973,450000.0,20-02-2015
Bøgevænget 1,Kettinge,4892,3,95,1979,160000.0,19-02-2015
Enghavevej 80A,Kettinge,4892,3,72,1890,1200000.0,19-02-2015
Bregningevej 20,Kettinge,4892,9,238,1938,4212690.0,09-02-2015
Mejerivej 7,Kettinge,4892,4,108,1850,150000.0,01-02-2015
Engvej 1,Kettinge,4892,3,96,1877,325000.0,15-01-2015
Kettingevej 76A,Kettinge,4892,4,133,1930,30000.0,07-01-2015
Grønnegadevej 38,Kettinge,4892,3,88,1934,115000.0,14-11-2014
Sløsserupvej 14,Kettinge,4892,7,333,1926,28192296.0,22-10-2014
Rågelundevej 5,Kettinge,4892,5,129,1928,475000.0,06-10-2014
Nyvej 1,Kettinge,4892,5,127,1954,395000.0,16-09-2014
Kettingevej 84,Kettinge,4892,3,83,1928,360000.0,13-09-2014
Grønnegadevej 21,Kettinge,4892,4,154,1968,460000.0,27-08-2014
Grønnegadevej 17C,Kettinge,4892,3,85,1991,150000.0,13-08-2014
Kettingevej 2,Kettinge,4892,4,161,1882,1425000.0,05-08-2014
Stoffervej 13,Kettinge,4892,5,120,1900,220000.0,22-07-2014
Fuglsangvej 31,Kettinge,4892,4,112,1939,599000.0,14-07-2014
Bækkeskovvej 16,Kettinge,4892,3,97,1849,179000.0,04-07-2014
Kettingevej 57,Kettinge,4892,6,258,2004,1294000.0,11-06-2014
Bækkeskovvej 2,Kettinge,4892,9,220,1911,5440000.0,08-04-2014
Falkevej 2,Kettinge,4892,7,232,1975,960000.0,26-03-2014
Granhækken 8,Kettinge,4892,6,157,1920,975000.0,20-02-2014
Kildevangsvej 8,Kettinge,4892,7,200,1880,660000.0,14-02-2014
Stoffervej 18,Kettinge,4892,3,102,1980,240000.0,04-02-2014
Høgevej 6,Kettinge,4892,4,139,1973,544039.0,19-12-2013
Granvænget 6,Kettinge,4892,5,185,1974,1000000.0,13-12-2013
Eskemosevej 20,Kettinge,4892,6,217,1907,960000.0,12-12-2013
Frejlevvej 1,Kettinge,4892,6,166,1910,185000.0,04-12-2013
Kettingevej 71,Kettinge,4892,4,100,1912,400000.0,03-12-2013
Nyvej 5,Kettinge,4892,3,90,1957,135000.0,18-11-2013
Bækkeskovvej 6,Kettinge,4892,6,183,1927,650000.0,17-11-2013
Kertevej 2,Kettinge,4892,7,154,1908,400000.0,30-10-2013
Plantagevej 8,Kettinge,4892,2,65,1777,45059.0,30-10-2013
Tokkerupvej 9,Kettinge,4892,9,233,1910,800000.0,16-10-2013
Bækkeskovvej 21,Kettinge,4892,3,153,1883,500000.0,07-10-2013
Brandtvej 11,Kettinge,4892,3,97,1966,295000.0,16-09-2013
Langet 6,Kettinge,4892,7,165,1908,250000.0,28-08-2013
Kettingevej 110,Kettinge,4892,3,103,1908,150000.0,14-08-2013
Kettingevej 126,Kettinge,4892,5,68,1700,52000.0,19-06-2013
Bregningevej 18,Kettinge,4892,8,255,1850,9885000.0,06-06-2013
Bækkeskovvej 33,Kettinge,4892,4,140,1897,67000.0,29-05-2013
Knoldeholmsvej 4,Kettinge,4892,3,120,1962,800000.0,05-05-2013
Kettingevej 87,Kettinge,4892,3,83,1877,20001.0,24-04-2013
Kildevej 9,Kettinge,4892,12,300,1907,23550000.0,17-04-2013
Kettingevej 83,Kettinge,4892,4,89,1912,300000.0,09-04-2013
Kolkevej 31,Kettinge,4892,8,403,1872,486000.0,27-02-2013
Rågelundevej 15,Kettinge,4892,3,80,1903,30001.0,13-02-2013
Kettingevej 21,Kettinge,4892,4,132,1939,509352.0,04-12-2012
Enghavevej 40,Kettinge,4892,3,240,1913,3500000.0,03-12-2012
