street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Havrekær 52,Veflinge,5474,5,154,1976,437500.0,19-04-2017
Tevringevej 6,Veflinge,5474,7,260,1877,200000.0,18-04-2017
Vedel Simonsensvej 7,Veflinge,5474,6,219,1985,875000.0,07-04-2017
Skovmøllevej 25,Veflinge,5474,5,138,1877,825000.0,24-03-2017
Havrekær 51,Veflinge,5474,4,136,1950,1000000.0,16-01-2017
Lindebjerg 19,Veflinge,5474,3,102,1963,550000.0,20-12-2016
Bystævnet 31,Veflinge,5474,7,184,1850,300000.0,14-12-2016
Frederiksberg 59,Veflinge,5474,5,130,1911,350000.0,07-12-2016
Lindebjerg 1,Veflinge,5474,5,134,1957,900000.0,06-11-2016
Skovmøllevej 28,Veflinge,5474,4,105,1965,1742500.0,04-11-2016
Banggårdsvej 19,Veflinge,5474,4,94,1955,850000.0,12-10-2016
Vedel Simonsensvej 10,Veflinge,5474,6,219,1939,765000.0,28-09-2016
Hedebovej 35,Veflinge,5474,5,134,1852,600000.0,21-07-2016
Hedebovej 31,Veflinge,5474,3,132,1827,1600000.0,21-07-2016
Bystævnet 32,Veflinge,5474,5,116,1972,760000.0,16-07-2016
Lillegaden 10,Veflinge,5474,3,80,1928,300000.0,28-06-2016
Hestehaven 20,Veflinge,5474,7,179,1980,1350000.0,22-06-2016
Rugårdsvej 805,Veflinge,5474,7,153,1961,500000.0,10-06-2016
Bystævnet 49,Veflinge,5474,6,295,1878,1450000.0,26-04-2016
Lindevej 17,Veflinge,5474,3,110,1961,745000.0,24-04-2016
Elvedgårdsvej 15,Veflinge,5474,4,81,1827,295000.0,19-04-2016
Nymarksgyden 27,Veflinge,5474,7,139,1900,1280000.0,21-02-2016
Søndergårdsvænget 11,Veflinge,5474,7,201,1972,800000.0,12-02-2016
Elvedgårdsvej 17,Veflinge,5474,3,94,1900,135000.0,18-01-2016
Frederiksberg 18,Veflinge,5474,3,105,1963,470000.0,24-11-2015
Hestehaven 40,Veflinge,5474,6,184,1980,1170000.0,22-10-2015
Elvedgårdsvej 22,Veflinge,5474,4,117,1852,65000.0,22-09-2015
