street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sølvgade 28,Marstal,5960,4,95,1888,735000.0,10-05-2017
Birkholm 3,Marstal,5960,3,132,1876,408000.0,08-05-2017
Møllevejen 60,Marstal,5960,2,70,1948,239700.0,02-05-2017
Østergade 11,Marstal,5960,3,110,1976,725000.0,27-04-2017
Græsvængevej 26,Marstal,5960,2,92,1965,850000.0,06-04-2017
Skippergade 22A,Marstal,5960,4,121,1900,580000.0,31-03-2017
Kragnæsvej 3,Marstal,5960,5,102,1895,450000.0,28-03-2017
Færgevej 28,Marstal,5960,3,128,1900,125000.0,28-03-2017
Brøndstræde 3,Marstal,5960,5,142,1877,1660000.0,17-03-2017
Toftevejen 17,Marstal,5960,5,153,1964,470000.0,03-03-2017
Halvejen 18,Marstal,5960,3,141,1976,400000.0,01-03-2017
Vestergade 38,Marstal,5960,3,80,1902,640000.0,27-02-2017
Enighedsstræde 8,Marstal,5960,4,129,1877,835000.0,23-02-2017
Ommelsvejen 39,Marstal,5960,6,166,1974,800000.0,23-02-2017
Skonnertvej 13,Marstal,5960,4,124,1962,530000.0,09-02-2017
Ronæsvej 9,Marstal,5960,5,143,1854,200000.0,15-01-2017
Mellemgade 10A,Marstal,5960,3,94,1887,500500.0,15-01-2017
Vesterskovsvej 6,Marstal,5960,3,91,1820,260000.0,09-01-2017
Reberbanen 61,Marstal,5960,7,120,1965,1147500.0,01-01-2017
Skonnertvej 22,Marstal,5960,4,115,1988,860000.0,22-12-2016
Havnegade 11,Marstal,5960,5,130,1900,61500.0,21-12-2016
Bredgade 12,Marstal,5960,4,104,1880,475000.0,15-12-2016
Møllevejen 44,Marstal,5960,5,166,1913,425000.0,12-12-2016
Egehovedvej 13,Marstal,5960,7,140,1880,394850.0,11-12-2016
Niels Juelsgade 9,Marstal,5960,3,117,1893,645000.0,08-12-2016
Snaregade 12,Marstal,5960,5,109,1807,225000.0,01-12-2016
Tordenskjoldsgade 19,Marstal,5960,5,123,1904,250000.0,24-11-2016
Skovgyden 20,Marstal,5960,2,60,1858,550000.0,23-11-2016
Møllevejen 9,Marstal,5960,5,140,1893,140000.0,21-11-2016
Græsvængevej 21,Marstal,5960,6,176,1972,1162500.0,04-11-2016
Vinkelstræde 1,Marstal,5960,5,211,1880,397368.0,23-10-2016
Galeasevej 2,Marstal,5960,4,139,1972,500000.0,20-10-2016
Sølvgade 1,Marstal,5960,2,99,1890,213500.0,15-10-2016
Teglgade 32,Marstal,5960,3,85,1850,213500.0,15-10-2016
Markgade 24,Marstal,5960,3,54,1797,23548.0,10-10-2016
Vestergade 14,Marstal,5960,5,142,1930,485000.0,01-10-2016
Pilevænget 3,Marstal,5960,5,136,1967,555000.0,27-09-2016
Filosofgangen 6,Marstal,5960,2,76,1800,250000.0,27-09-2016
Ommelsvejen 33,Marstal,5960,3,107,1961,450000.0,27-09-2016
Nørrevænget 3,Marstal,5960,3,151,1977,560000.0,19-09-2016
Niels Juelsgade 10,Marstal,5960,4,88,1902,390000.0,15-09-2016
Strandstræde 2,Marstal,5960,3,107,1800,650000.0,15-09-2016
Buegade 12,Marstal,5960,5,120,1827,695000.0,13-09-2016
Vinkelstræde 12,Marstal,5960,3,60,1828,570000.0,28-08-2016
Pilevænget 18,Marstal,5960,4,100,1967,350000.0,21-08-2016
Ronæsvej 6,Marstal,5960,8,239,1920,899097.0,19-08-2016
Færgestræde 25,Marstal,5960,2,42,1827,450000.0,17-08-2016
Strandstræde 23,Marstal,5960,3,86,1900,400000.0,21-07-2016
Pilevænget 7A,Marstal,5960,5,124,1959,750000.0,19-07-2016
Hovedgaden 43,Marstal,5960,3,60,1750,235000.0,19-07-2016
Skippergade 20,Marstal,5960,5,88,1800,243500.0,11-07-2016
Ommelsvejen 41,Marstal,5960,4,119,1972,560000.0,11-07-2016
Kongensgade 23,Marstal,5960,4,75,1900,650000.0,08-07-2016
Violvej 5,Marstal,5960,7,296,1980,1200000.0,04-07-2016
Halvejen 8,Marstal,5960,3,90,1969,360000.0,04-07-2016
Søndergade 7,Marstal,5960,5,109,1827,800000.0,23-06-2016
Kirkestræde 10,Marstal,5960,12,203,1850,1852584.0,22-06-2016
Ommelsvejen 4,Marstal,5960,6,132,1901,200000.0,30-05-2016
Ommelsvejen 8,Marstal,5960,3,86,1986,130000.0,24-05-2016
Skippergade 23,Marstal,5960,3,66,1850,255000.0,10-05-2016
Skonnertvej 3,Marstal,5960,5,144,1973,800000.0,10-05-2016
Plantagevej 5B,Marstal,5960,2,78,2008,618000.0,06-05-2016
Vesterskovsvej 5,Marstal,5960,4,144,1875,278500.0,04-05-2016
Græsvængevej 8,Marstal,5960,7,235,1893,1950000.0,29-04-2016
Skolegade 18,Marstal,5960,4,90,1816,475000.0,21-04-2016
Møllergade 22,Marstal,5960,2,76,1905,400000.0,20-04-2016
Søndergade 18,Marstal,5960,2,106,1887,1050000.0,14-04-2016
Reberbanen 10,Marstal,5960,4,126,1934,450000.0,13-04-2016
Rådhusstræde 5,Marstal,5960,5,138,1900,484764.0,12-04-2016
Hovedgaden 46,Marstal,5960,6,205,1875,947597.0,12-04-2016
Kirkevejen 28,Marstal,5960,4,115,1910,580000.0,11-04-2016
Dronningestræde 8,Marstal,5960,3,90,1900,850000.0,10-04-2016
Strandbyvejen 2,Marstal,5960,6,168,1905,700000.0,01-04-2016
Færgevej 46,Marstal,5960,8,152,1900,345000.0,30-03-2016
