street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sønder Bjergevej 69,Dalmose,4261,13,553,1925,767477.0,01-05-2017
Ørnevej 64,Dalmose,4261,3,106,1989,660000.0,01-05-2017
Ørnevej 37,Dalmose,4261,5,136,1979,1300000.0,18-04-2017
Liljevænget 9,Dalmose,4261,4,128,1968,845000.0,22-03-2017
Skælskørvej 105,Dalmose,4261,5,193,1890,2273750.0,15-03-2017
Skælskørvej 99,Dalmose,4261,7,214,1912,2150000.0,27-02-2017
Sønder Bjergevej 250,Dalmose,4261,6,110,1908,60000.0,13-02-2017
Hovedgaden 51,Dalmose,4261,3,132,1924,550000.0,12-02-2017
Ørnevej 60,Dalmose,4261,4,86,1989,755000.0,10-02-2017
Vibevej 27,Dalmose,4261,7,217,1977,1695000.0,19-01-2017
Hyllestedvej 45,Dalmose,4261,8,249,1800,1985000.0,19-01-2017
Skælskørvej 95,Dalmose,4261,4,110,1852,2210000.0,12-01-2017
Ørnevej 14,Dalmose,4261,4,131,2000,1407500.0,14-12-2016
Øllemosevej 2,Dalmose,4261,5,148,1940,317553.0,13-12-2016
Hyllestedvej 1,Dalmose,4261,4,154,1928,1050000.0,06-12-2016
Vibevej 17,Dalmose,4261,4,118,1977,990000.0,17-11-2016
Hovedgaden 63,Dalmose,4261,5,125,1925,458500.0,17-11-2016
Hovedgaden 47,Dalmose,4261,4,87,1917,200000.0,04-11-2016
Tværvej 7,Dalmose,4261,4,120,1897,330000.0,24-10-2016
Hovedgaden 40,Dalmose,4261,6,102,1912,645000.0,15-10-2016
Vemmeløsevej 22,Dalmose,4261,8,308,1907,1360000.0,06-10-2016
Østervej 6,Dalmose,4261,5,140,1974,1225000.0,04-10-2016
Enghavevej 10,Dalmose,4261,5,117,1905,695000.0,27-09-2016
Banevej 16,Dalmose,4261,3,108,1917,370000.0,27-09-2016
Sønder Bjergevej 248,Dalmose,4261,5,157,1907,714000.0,13-09-2016
Falkevej 34,Dalmose,4261,5,145,1974,1240000.0,18-08-2016
Enghavevej 12,Dalmose,4261,4,173,1906,1285000.0,05-08-2016
Ørnevej 39,Dalmose,4261,4,126,1979,1175000.0,01-08-2016
Blomstervænget 3A,Dalmose,4261,4,130,1988,693000.0,28-07-2016
Præstemarken 51,Dalmose,4261,10,265,1927,12276500.0,19-07-2016
Sønder Bjergevej 240,Dalmose,4261,8,188,1900,250000.0,18-07-2016
Venslevvej 17,Dalmose,4261,4,101,1923,911574.0,13-07-2016
Ørnevej 2,Dalmose,4261,4,131,1998,1449000.0,04-07-2016
Rosenvænget 7,Dalmose,4261,4,114,1970,600000.0,29-06-2016
Skælskørvej 87,Dalmose,4261,3,123,1965,425000.0,24-06-2016
Liljevænget 4,Dalmose,4261,5,135,1973,578150.0,15-06-2016
Vibevej 4,Dalmose,4261,7,152,1974,660000.0,12-05-2016
Skælskørvej 142,Dalmose,4261,7,227,1892,831121.0,14-04-2016
Sønder Bjergevej 258,Dalmose,4261,10,228,1887,650000.0,06-04-2016
